,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
YOCALLA,internaciones,egresos,2011-06-01,0,1,0,1,1
YOTALA,internaciones,egresos,2011-06-01,3,11,3,11,14
ZUDAÑEZ,internaciones,egresos,2011-06-01,9,22,9,22,31
ACACIO,internaciones,egresos,2011-07-01,0,3,0,3,3
ACHACACHI,internaciones,egresos,2011-07-01,10,55,10,55,65
ACHOCALLA,internaciones,egresos,2011-07-01,0,5,0,5,5
AIQUILE,internaciones,egresos,2011-07-01,20,82,20,82,102
ALALAY,internaciones,egresos,2011-07-01,0,3,0,3,3
ALCALA,internaciones,egresos,2011-07-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2011-07-01,0,9,0,9,9
ANCORAIMES,internaciones,egresos,2011-07-01,0,6,0,6,6
ANTEQUERA,internaciones,egresos,2011-07-01,0,3,0,3,3
ANZALDO,internaciones,egresos,2011-07-01,1,4,1,4,5
APOLO,internaciones,egresos,2011-07-01,2,11,2,11,13
ARANI,internaciones,egresos,2011-07-01,0,13,0,13,13
ARBIETO,internaciones,egresos,2011-07-01,1,6,1,6,7
ARQUE,internaciones,egresos,2011-07-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2011-07-01,33,140,33,140,173
ATOCHA,internaciones,egresos,2011-07-01,29,45,29,45,74
AYATA,internaciones,egresos,2011-07-01,1,0,1,0,1
AYO AYO,internaciones,egresos,2011-07-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2011-07-01,11,40,11,40,51
AZURDUY,internaciones,egresos,2011-07-01,8,16,8,16,24
BATALLAS,internaciones,egresos,2011-07-01,1,11,1,11,12
BAURES,internaciones,egresos,2011-07-01,15,1,15,1,16
BERMEJO,internaciones,egresos,2011-07-01,102,212,102,212,314
BETANZOS,internaciones,egresos,2011-07-01,5,26,5,26,31
BOYUIBE,internaciones,egresos,2011-07-01,9,15,9,15,24
BUENA VISTA,internaciones,egresos,2011-07-01,5,11,5,11,16
CAIROMA,internaciones,egresos,2011-07-01,0,5,0,5,5
"CAIZA ""D""",internaciones,egresos,2011-07-01,0,2,0,2,2
CAJUATA,internaciones,egresos,2011-07-01,0,10,0,10,10
CALACOTO,internaciones,egresos,2011-07-01,0,1,0,1,1
CALAMARCA,internaciones,egresos,2011-07-01,0,9,0,9,9
CAMARGO,internaciones,egresos,2011-07-01,64,124,64,124,188
CAMIRI,internaciones,egresos,2011-07-01,131,296,131,296,427
CAPINOTA,internaciones,egresos,2011-07-01,11,38,11,38,49
CAQUIAVIRI,internaciones,egresos,2011-07-01,0,2,0,2,2
CARACOLLO,internaciones,egresos,2011-07-01,2,22,2,22,24
CARANAVI,internaciones,egresos,2011-07-01,38,139,38,139,177
CARAPARI,internaciones,egresos,2011-07-01,0,8,0,8,8
CARIPUYO,internaciones,egresos,2011-07-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2011-07-01,9,19,9,19,28
CHALLAPATA,internaciones,egresos,2011-07-01,12,95,12,95,107
CHAQUI,internaciones,egresos,2011-07-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2011-07-01,40,107,40,107,147
CHARAÑA,internaciones,egresos,2011-07-01,0,1,0,1,1
CHIMORE,internaciones,egresos,2011-07-01,1,25,1,25,26
CHIPAYA,internaciones,egresos,2011-07-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2011-07-01,19,55,19,55,74
CHUMA,internaciones,egresos,2011-07-01,0,5,0,5,5
CKOCHAS,internaciones,egresos,2011-07-01,0,2,0,2,2
CLIZA,internaciones,egresos,2011-07-01,2,37,2,37,39
COBIJA,internaciones,egresos,2011-07-01,91,294,91,294,385
COCAPATA,internaciones,egresos,2011-07-01,0,11,0,11,11
COCHABAMBA,internaciones,egresos,2011-07-01,3049,4685,3049,4685,7734
COLCAPIRHUA,internaciones,egresos,2011-07-01,63,138,63,138,201
COLOMI,internaciones,egresos,2011-07-01,0,38,0,38,38
COLPA BELGICA,internaciones,egresos,2011-07-01,5,16,5,16,21
COLQUECHACA,internaciones,egresos,2011-07-01,0,3,0,3,3
COLQUENCHA,internaciones,egresos,2011-07-01,0,11,0,11,11
COLQUIRI,internaciones,egresos,2011-07-01,2,15,2,15,17
COMARAPA,internaciones,egresos,2011-07-01,11,81,11,81,92
CONCEPCION,internaciones,egresos,2011-07-01,14,55,14,55,69
COPACABANA,internaciones,egresos,2011-07-01,3,3,3,3,6
CORIPATA,internaciones,egresos,2011-07-01,0,15,0,15,15
CORO CORO,internaciones,egresos,2011-07-01,1,3,1,3,4
COROICO,internaciones,egresos,2011-07-01,38,80,38,80,118
CORQUE,internaciones,egresos,2011-07-01,0,1,0,1,1
COTAGAITA,internaciones,egresos,2011-07-01,7,21,7,21,28
COTOCA,internaciones,egresos,2011-07-01,32,106,32,106,138
CUATRO CAÑADAS,internaciones,egresos,2011-07-01,12,30,12,30,42
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2011-07-01,0,1,0,1,1
CUEVO,internaciones,egresos,2011-07-01,1,3,1,3,4
CULPINA,internaciones,egresos,2011-07-01,15,38,15,38,53
CURAHUARA DE CARANGAS,internaciones,egresos,2011-07-01,0,4,0,4,4
DESAGUADERO,internaciones,egresos,2011-07-01,4,6,4,6,10
EL ALTO,internaciones,egresos,2011-07-01,771,2323,771,2323,3094
EL CHORO,internaciones,egresos,2011-07-01,0,1,0,1,1
EL PUENTE(STC),internaciones,egresos,2011-07-01,7,11,7,11,18
EL TORNO,internaciones,egresos,2011-07-01,134,182,134,182,316
EL VILLAR,internaciones,egresos,2011-07-01,3,6,3,6,9
ENTRE RIOS TRJ,internaciones,egresos,2011-07-01,9,31,9,31,40
ENTRE RIOS CBBA,internaciones,egresos,2011-07-01,6,36,6,36,42
ESCOMA,internaciones,egresos,2011-07-01,5,27,5,27,32
EUCALIPTUS,internaciones,egresos,2011-07-01,0,5,0,5,5
EXALTACION,internaciones,egresos,2011-07-01,0,9,0,9,9
FERNANDEZ ALONSO,internaciones,egresos,2011-07-01,21,35,21,35,56
GENERAL SAAVEDRA,internaciones,egresos,2011-07-01,1,11,1,11,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2011-07-01,0,3,0,3,3
GUANAY,internaciones,egresos,2011-07-01,0,19,0,19,19
GUAQUI,internaciones,egresos,2011-07-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2011-07-01,144,345,144,345,489
GUTIERREZ,internaciones,egresos,2011-07-01,9,23,9,23,32
HUACARETA,internaciones,egresos,2011-07-01,2,10,2,10,12
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2011-07-01,0,1,0,1,1
HUACHACALLA,internaciones,egresos,2011-07-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2011-07-01,38,93,38,93,131
HUARACAJE,internaciones,egresos,2011-07-01,11,10,11,10,21
HUAYLLAMARCA,internaciones,egresos,2011-07-01,0,3,0,3,3
HUMANATA,internaciones,egresos,2011-07-01,0,2,0,2,2
ICHOCA,internaciones,egresos,2011-07-01,0,3,0,3,3
ICLA,internaciones,egresos,2011-07-01,2,7,2,7,9
INCAHUASI,internaciones,egresos,2011-07-01,4,19,4,19,23
IRUPANA (VILLA DE LANZA),internaciones,egresos,2011-07-01,10,18,10,18,28
IXIAMAS,internaciones,egresos,2011-07-01,14,25,14,25,39
JESUS DE MACHACA,internaciones,egresos,2011-07-01,19,30,19,30,49
LA ASUNTA,internaciones,egresos,2011-07-01,8,56,8,56,64
LA GUARDIA,internaciones,egresos,2011-07-01,44,120,44,120,164
LA PAZ,internaciones,egresos,2011-07-01,2417,5245,2417,5245,7662
LAGUNILLAS,internaciones,egresos,2011-07-01,4,9,4,9,13
LAJA,internaciones,egresos,2011-07-01,0,8,0,8,8
LAS CARRERAS,internaciones,egresos,2011-07-01,2,5,2,5,7
LICOMA PAMPA,internaciones,egresos,2011-07-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2011-07-01,28,157,28,157,185
LLICA,internaciones,egresos,2011-07-01,0,5,0,5,5
LURIBAY,internaciones,egresos,2011-07-01,0,4,0,4,4
MACHACAMARCA,internaciones,egresos,2011-07-01,9,5,9,5,14
MACHARETI,internaciones,egresos,2011-07-01,3,8,3,8,11
MAGDALENA,internaciones,egresos,2011-07-01,32,54,32,54,86
MAIRANA,internaciones,egresos,2011-07-01,1,49,1,49,50
MAPIRI,internaciones,egresos,2011-07-01,9,50,9,50,59
MECAPACA,internaciones,egresos,2011-07-01,0,2,0,2,2
MINEROS,internaciones,egresos,2011-07-01,10,10,10,10,20
MIZQUE,internaciones,egresos,2011-07-01,18,62,18,62,80
MOCOMOCO,internaciones,egresos,2011-07-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2011-07-01,0,7,0,7,7
MONTEAGUDO,internaciones,egresos,2011-07-01,72,133,72,133,205
MONTERO,internaciones,egresos,2011-07-01,236,520,236,520,756
MOROCHATA,internaciones,egresos,2011-07-01,0,8,0,8,8
NAZACARA DE PACAJES,internaciones,egresos,2011-07-01,0,1,0,1,1
OCURI,internaciones,egresos,2011-07-01,0,3,0,3,3
OKINAWA,internaciones,egresos,2011-07-01,3,3,3,3,6
OMEREQUE,internaciones,egresos,2011-07-01,3,9,3,9,12
ORURO,internaciones,egresos,2011-07-01,1090,1380,1090,1380,2470
PADCAYA,internaciones,egresos,2011-07-01,0,1,0,1,1
PADILLA,internaciones,egresos,2011-07-01,24,52,24,52,76
PAILON,internaciones,egresos,2011-07-01,23,68,23,68,91
PALCA,internaciones,egresos,2011-07-01,0,5,0,5,5
PALOS BLANCOS,internaciones,egresos,2011-07-01,15,56,15,56,71
PAMPA GRANDE,internaciones,egresos,2011-07-01,1,9,1,9,10
PAPEL PAMPA,internaciones,egresos,2011-07-01,0,3,0,3,3
PATACAMAYA,internaciones,egresos,2011-07-01,8,57,8,57,65
PAZÑA,internaciones,egresos,2011-07-01,0,2,0,2,2
PELECHUCO,internaciones,egresos,2011-07-01,0,1,0,1,1
POCOATA,internaciones,egresos,2011-07-01,3,6,3,6,9
POCONA,internaciones,egresos,2011-07-01,0,17,0,17,17
POJO (CBBA),internaciones,egresos,2011-07-01,0,10,0,10,10
POROMA,internaciones,egresos,2011-07-01,0,14,0,14,14
PORONGO,internaciones,egresos,2011-07-01,2,8,2,8,10
PORTACHUELO,internaciones,egresos,2011-07-01,42,112,42,112,154
PORVENIR,internaciones,egresos,2011-07-01,0,9,0,9,9
POTOSI,internaciones,egresos,2011-07-01,735,1275,735,1275,2010
PRESTO,internaciones,egresos,2011-07-01,1,3,1,3,4
PUCARA,internaciones,egresos,2011-07-01,0,3,0,3,3
PUCARANI,internaciones,egresos,2011-07-01,0,9,0,9,9
PUERTO CARABUCO,internaciones,egresos,2011-07-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,egresos,2011-07-01,5,9,5,9,14
PUERTO PEREZ,internaciones,egresos,2011-07-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,egresos,2011-07-01,13,10,13,10,23
PUERTO RICO,internaciones,egresos,2011-07-01,17,38,17,38,55
PUERTO SILES,internaciones,egresos,2011-07-01,0,4,0,4,4
PUERTO SUAREZ,internaciones,egresos,2011-07-01,46,95,46,95,141
PUERTO VILLARROEL,internaciones,egresos,2011-07-01,56,176,56,176,232
PUNA,internaciones,egresos,2011-07-01,4,10,4,10,14
PUNATA,internaciones,egresos,2011-07-01,91,196,91,196,287
QUILLACOLLO,internaciones,egresos,2011-07-01,196,278,196,278,474
QUIME,internaciones,egresos,2011-07-01,6,10,6,10,16
QUIRUSILLAS,internaciones,egresos,2011-07-01,0,4,0,4,4
REYES,internaciones,egresos,2011-07-01,7,26,7,26,33
RIBERALTA,internaciones,egresos,2011-07-01,214,593,214,593,807
ROBORE,internaciones,egresos,2011-07-01,55,90,55,90,145
RURRENABAQUE,internaciones,egresos,2011-07-01,38,106,38,106,144
SACABA,internaciones,egresos,2011-07-01,79,385,79,385,464
SACABAMBA,internaciones,egresos,2011-07-01,4,13,4,13,17
SACACA,internaciones,egresos,2011-07-01,5,22,5,22,27
SAIPINA,internaciones,egresos,2011-07-01,0,17,0,17,17
SAMAIPATA,internaciones,egresos,2011-07-01,10,51,10,51,61
SAN ANDRES,internaciones,egresos,2011-07-01,0,4,0,4,4
SAN ANDRES DE MACHACA,internaciones,egresos,2011-07-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2011-07-01,3,17,3,17,20
SAN BENITO,internaciones,egresos,2011-07-01,2,13,2,13,15
SAN BORJA,internaciones,egresos,2011-07-01,31,120,31,120,151
SAN BUENA VENTURA,internaciones,egresos,2011-07-01,13,53,13,53,66
SAN CARLOS,internaciones,egresos,2011-07-01,37,105,37,105,142
SAN IGNACIO,internaciones,egresos,2011-07-01,23,64,23,64,87
SAN IGNACIO DE VELASCO,internaciones,egresos,2011-07-01,129,317,129,317,446
SAN JAVIER(STC),internaciones,egresos,2011-07-01,7,38,7,38,45
SAN JOAQUIN,internaciones,egresos,2011-07-01,12,23,12,23,35
SAN JOSE DE CHIQUITOS,internaciones,egresos,2011-07-01,40,83,40,83,123
SAN JUAN DE YAPACANI,internaciones,egresos,2011-07-01,0,92,0,92,92
SAN JULIAN,internaciones,egresos,2011-07-01,52,107,52,107,159
SAN LORENZO(PND),internaciones,egresos,2011-07-01,4,7,4,7,11
SAN LORENZO(TJA),internaciones,egresos,2011-07-01,0,17,0,17,17
SAN LUCAS,internaciones,egresos,2011-07-01,14,36,14,36,50
SAN MATIAS,internaciones,egresos,2011-07-01,23,48,23,48,71
SAN MIGUEL DE VELASCO,internaciones,egresos,2011-07-01,11,36,11,36,47
SAN PEDRO,internaciones,egresos,2011-07-01,18,31,18,31,49
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2011-07-01,3,12,3,12,15
SAN PEDRO DE CURAHUARA,internaciones,egresos,2011-07-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,internaciones,egresos,2011-07-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2011-07-01,7,18,7,18,25
SAN RAMON BENI,internaciones,egresos,2011-07-01,11,30,11,30,41
SAN RAMON SCZ,internaciones,egresos,2011-07-01,9,23,9,23,32
SANTA ANA,internaciones,egresos,2011-07-01,32,74,32,74,106
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2011-07-01,2749,6247,2749,6247,8996
SANTA ROSA,internaciones,egresos,2011-07-01,15,40,15,40,55
SANTA ROSA DEL SARA,internaciones,egresos,2011-07-01,7,26,7,26,33
SANTIAGO DE CALLAPA,internaciones,egresos,2011-07-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,egresos,2011-07-01,0,2,0,2,2
SANTIAGO DE MACHACA,internaciones,egresos,2011-07-01,0,5,0,5,5
SANTIVAÑES,internaciones,egresos,2011-07-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,internaciones,egresos,2011-07-01,0,3,0,3,3
SAPAHAQUI,internaciones,egresos,2011-07-01,0,2,0,2,2
SENA,internaciones,egresos,2011-07-01,2,7,2,7,9
SHINAOTA,internaciones,egresos,2011-07-01,28,136,28,136,164
SICA SICA (VILLA AROMA),internaciones,egresos,2011-07-01,0,15,0,15,15
SIPE SIPE,internaciones,egresos,2011-07-01,0,41,0,41,41
SOPACHUY,internaciones,egresos,2011-07-01,0,27,0,27,27
SORATA,internaciones,egresos,2011-07-01,4,19,4,19,23
SUCRE,internaciones,egresos,2011-07-01,1699,2924,1699,2924,4623
TACACOMA,internaciones,egresos,2011-07-01,0,4,0,4,4
TACOPAYA,internaciones,egresos,2011-07-01,1,5,1,5,6
TAPACARI,internaciones,egresos,2011-07-01,0,8,0,8,8
TARABUCO,internaciones,egresos,2011-07-01,29,54,29,54,83
TARACO,internaciones,egresos,2011-07-01,0,5,0,5,5
TARATA,internaciones,egresos,2011-07-01,0,4,0,4,4
TARIJA,internaciones,egresos,2011-07-01,683,1294,683,1294,1977
TARVITA,internaciones,egresos,2011-07-01,4,43,4,43,47
TEOPONTE,internaciones,egresos,2011-07-01,0,8,0,8,8
TIAWANACU,internaciones,egresos,2011-07-01,0,10,0,10,10
TIPUANI,internaciones,egresos,2011-07-01,18,24,18,24,42
TIQUIPAYA,internaciones,egresos,2011-07-01,21,143,21,143,164
TIRAQUE (CBBA),internaciones,egresos,2011-07-01,1,23,1,23,24
TOCO,internaciones,egresos,2011-07-01,0,5,0,5,5
TOLATA,internaciones,egresos,2011-07-01,5,10,5,10,15
TOLEDO,internaciones,egresos,2011-07-01,3,1,3,1,4
TOMAVE,internaciones,egresos,2011-07-01,3,7,3,7,10
TOMINA,internaciones,egresos,2011-07-01,4,21,4,21,25
TORO TORO,internaciones,egresos,2011-07-01,1,5,1,5,6
TOTORA(CBBA),internaciones,egresos,2011-07-01,4,44,4,44,48
TOTORA(ORR),internaciones,egresos,2011-07-01,0,5,0,5,5
TRINIDAD,internaciones,egresos,2011-07-01,453,797,453,797,1250
TUPIZA,internaciones,egresos,2011-07-01,161,252,161,252,413
TURCO,internaciones,egresos,2011-07-01,0,2,0,2,2
UMALA,internaciones,egresos,2011-07-01,0,6,0,6,6
UNCIA,internaciones,egresos,2011-07-01,3,24,3,24,27
URUBICHA,internaciones,egresos,2011-07-01,6,21,6,21,27
UYUNI,internaciones,egresos,2011-07-01,35,116,35,116,151
VACAS,internaciones,egresos,2011-07-01,1,9,1,9,10
VALLEGRANDE,internaciones,egresos,2011-07-01,37,77,37,77,114
VIACHA,internaciones,egresos,2011-07-01,72,36,72,36,108
VILA VILA,internaciones,egresos,2011-07-01,1,5,1,5,6
VILLA CHARCAS,internaciones,egresos,2011-07-01,0,7,0,7,7
VILLA MONTES,internaciones,egresos,2011-07-01,71,192,71,192,263
VILLA RIVERO,internaciones,egresos,2011-07-01,2,6,2,6,8
VILLA SERRANO,internaciones,egresos,2011-07-01,3,5,3,5,8
VILLA TUNARI,internaciones,egresos,2011-07-01,76,252,76,252,328
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2011-07-01,5,12,5,12,17
VILLAZON,internaciones,egresos,2011-07-01,39,176,39,176,215
VINTO,internaciones,egresos,2011-07-01,66,162,66,162,228
VITICHI,internaciones,egresos,2011-07-01,0,5,0,5,5
WARNES,internaciones,egresos,2011-07-01,30,58,30,58,88
YACO,internaciones,egresos,2011-07-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2011-07-01,167,410,167,410,577
YAMPARAEZ,internaciones,egresos,2011-07-01,2,3,2,3,5
YANACACHI,internaciones,egresos,2011-07-01,0,7,0,7,7
YAPACANI,internaciones,egresos,2011-07-01,66,130,66,130,196
YOTALA,internaciones,egresos,2011-07-01,0,13,0,13,13
ZUDAÑEZ,internaciones,egresos,2011-07-01,9,25,9,25,34
ACACIO,internaciones,egresos,2011-08-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2011-08-01,11,44,11,44,55
ACHOCALLA,internaciones,egresos,2011-08-01,0,2,0,2,2
AIQUILE,internaciones,egresos,2011-08-01,51,77,51,77,128
ALALAY,internaciones,egresos,2011-08-01,2,5,2,5,7
ALCALA,internaciones,egresos,2011-08-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2011-08-01,0,9,0,9,9
ANCORAIMES,internaciones,egresos,2011-08-01,0,8,0,8,8
ANZALDO,internaciones,egresos,2011-08-01,2,10,2,10,12
APOLO,internaciones,egresos,2011-08-01,10,17,10,17,27
ARANI,internaciones,egresos,2011-08-01,0,7,0,7,7
ARBIETO,internaciones,egresos,2011-08-01,0,6,0,6,6
ARQUE,internaciones,egresos,2011-08-01,0,5,0,5,5
ASCENCION DE GUARAYOS,internaciones,egresos,2011-08-01,73,141,73,141,214
ATOCHA,internaciones,egresos,2011-08-01,12,57,12,57,69
AUCAPATA,internaciones,egresos,2011-08-01,0,1,0,1,1
AYATA,internaciones,egresos,2011-08-01,0,4,0,4,4
AYO AYO,internaciones,egresos,2011-08-01,0,8,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2011-08-01,17,35,17,35,52
AZURDUY,internaciones,egresos,2011-08-01,3,18,3,18,21
BATALLAS,internaciones,egresos,2011-08-01,0,21,0,21,21
BAURES,internaciones,egresos,2011-08-01,3,9,3,9,12
BERMEJO,internaciones,egresos,2011-08-01,97,162,97,162,259
BETANZOS,internaciones,egresos,2011-08-01,7,32,7,32,39
BOLIVAR,internaciones,egresos,2011-08-01,11,5,11,5,16
BOYUIBE,internaciones,egresos,2011-08-01,0,25,0,25,25
BUENA VISTA,internaciones,egresos,2011-08-01,0,14,0,14,14
CABEZAS,internaciones,egresos,2011-08-01,10,21,10,21,31
CAIROMA,internaciones,egresos,2011-08-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2011-08-01,1,11,1,11,12
CALACOTO,internaciones,egresos,2011-08-01,0,2,0,2,2
CALAMARCA,internaciones,egresos,2011-08-01,0,7,0,7,7
CAMARGO,internaciones,egresos,2011-08-01,67,153,67,153,220
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2011-08-01,0,2,0,2,2
CAMIRI,internaciones,egresos,2011-08-01,67,221,67,221,288
CAPINOTA,internaciones,egresos,2011-08-01,8,47,8,47,55
CAQUIAVIRI,internaciones,egresos,2011-08-01,0,3,0,3,3
CARACOLLO,internaciones,egresos,2011-08-01,4,21,4,21,25
CARANAVI,internaciones,egresos,2011-08-01,42,145,42,145,187
CARAPARI,internaciones,egresos,2011-08-01,5,7,5,7,12
CARIPUYO,internaciones,egresos,2011-08-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,egresos,2011-08-01,5,13,5,13,18
CHALLAPATA,internaciones,egresos,2011-08-01,21,86,21,86,107
CHAQUI,internaciones,egresos,2011-08-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2011-08-01,28,121,28,121,149
CHARAÑA,internaciones,egresos,2011-08-01,0,2,0,2,2
CHAYANTA,internaciones,egresos,2011-08-01,2,16,2,16,18
CHIMORE,internaciones,egresos,2011-08-01,22,10,22,10,32
CHOQUE COTA,internaciones,egresos,2011-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2011-08-01,17,58,17,58,75
CHUMA,internaciones,egresos,2011-08-01,0,3,0,3,3
CKOCHAS,internaciones,egresos,2011-08-01,0,1,0,1,1
CLIZA,internaciones,egresos,2011-08-01,10,34,10,34,44
COBIJA,internaciones,egresos,2011-08-01,146,386,146,386,532
COCAPATA,internaciones,egresos,2011-08-01,0,5,0,5,5
COCHABAMBA,internaciones,egresos,2011-08-01,3315,4722,3315,4722,8037
COLCAPIRHUA,internaciones,egresos,2011-08-01,41,103,41,103,144
"COLCHA ""K""",internaciones,egresos,2011-08-01,0,1,0,1,1
COLOMI,internaciones,egresos,2011-08-01,0,24,0,24,24
COLPA BELGICA,internaciones,egresos,2011-08-01,14,13,14,13,27
COLQUECHACA,internaciones,egresos,2011-08-01,0,9,0,9,9
COLQUENCHA,internaciones,egresos,2011-08-01,0,9,0,9,9
COLQUIRI,internaciones,egresos,2011-08-01,5,10,5,10,15
COMARAPA,internaciones,egresos,2011-08-01,11,84,11,84,95
CONCEPCION,internaciones,egresos,2011-08-01,12,80,12,80,92
COPACABANA,internaciones,egresos,2011-08-01,2,21,2,21,23
CORIPATA,internaciones,egresos,2011-08-01,2,13,2,13,15
CORO CORO,internaciones,egresos,2011-08-01,0,5,0,5,5
COROICO,internaciones,egresos,2011-08-01,28,81,28,81,109
CORQUE,internaciones,egresos,2011-08-01,0,4,0,4,4
COTAGAITA,internaciones,egresos,2011-08-01,6,16,6,16,22
COTOCA,internaciones,egresos,2011-08-01,30,120,30,120,150
CUATRO CAÑADAS,internaciones,egresos,2011-08-01,14,26,14,26,40
CUEVO,internaciones,egresos,2011-08-01,0,4,0,4,4
CULPINA,internaciones,egresos,2011-08-01,5,48,5,48,53
CURAHUARA DE CARANGAS,internaciones,egresos,2011-08-01,0,6,0,6,6
DESAGUADERO,internaciones,egresos,2011-08-01,0,5,0,5,5
EL ALTO,internaciones,egresos,2011-08-01,756,2506,756,2506,3262
EL CHORO,internaciones,egresos,2011-08-01,0,3,0,3,3
EL PUENTE(STC),internaciones,egresos,2011-08-01,3,15,3,15,18
EL PUENTE(TJA),internaciones,egresos,2011-08-01,0,7,0,7,7
EL TORNO,internaciones,egresos,2011-08-01,95,100,95,100,195
EL VILLAR,internaciones,egresos,2011-08-01,2,5,2,5,7
ENTRE RIOS TRJ,internaciones,egresos,2011-08-01,4,22,4,22,26
ENTRE RIOS CBBA,internaciones,egresos,2011-08-01,1,31,1,31,32
ESCOMA,internaciones,egresos,2011-08-01,5,20,5,20,25
EUCALIPTUS,internaciones,egresos,2011-08-01,0,3,0,3,3
EXALTACION,internaciones,egresos,2011-08-01,3,3,3,3,6
FERNANDEZ ALONSO,internaciones,egresos,2011-08-01,15,33,15,33,48
GENERAL SAAVEDRA,internaciones,egresos,2011-08-01,0,17,0,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2011-08-01,0,3,0,3,3
GUANAY,internaciones,egresos,2011-08-01,6,20,6,20,26
GUAQUI,internaciones,egresos,2011-08-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2011-08-01,223,379,223,379,602
GUTIERREZ,internaciones,egresos,2011-08-01,8,39,8,39,47
HUACARETA,internaciones,egresos,2011-08-01,5,18,5,18,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2011-08-01,1,6,1,6,7
HUANUNI,internaciones,egresos,2011-08-01,55,88,55,88,143
HUARACAJE,internaciones,egresos,2011-08-01,3,5,3,5,8
HUARINA,internaciones,egresos,2011-08-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,egresos,2011-08-01,0,3,0,3,3
ICHOCA,internaciones,egresos,2011-08-01,1,1,1,1,2
ICLA,internaciones,egresos,2011-08-01,14,11,14,11,25
INCAHUASI,internaciones,egresos,2011-08-01,1,21,1,21,22
INQUISIVI,internaciones,egresos,2011-08-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2011-08-01,5,21,5,21,26
IXIAMAS,internaciones,egresos,2011-08-01,0,43,0,43,43
JESUS DE MACHACA,internaciones,egresos,2011-08-01,19,30,19,30,49
LA ASUNTA,internaciones,egresos,2011-08-01,0,68,0,68,68
LA GUARDIA,internaciones,egresos,2011-08-01,31,112,31,112,143
LA PAZ,internaciones,egresos,2011-08-01,3977,6933,3977,6933,10910
LAGUNILLAS,internaciones,egresos,2011-08-01,1,5,1,5,6
LAJA,internaciones,egresos,2011-08-01,0,3,0,3,3
LAS CARRERAS,internaciones,egresos,2011-08-01,0,4,0,4,4
LICOMA PAMPA,internaciones,egresos,2011-08-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2011-08-01,28,157,28,157,185
LLICA,internaciones,egresos,2011-08-01,0,3,0,3,3
LURIBAY,internaciones,egresos,2011-08-01,0,6,0,6,6
MACHARETI,internaciones,egresos,2011-08-01,4,8,4,8,12
MAGDALENA,internaciones,egresos,2011-08-01,23,62,23,62,85
MAIRANA,internaciones,egresos,2011-08-01,3,36,3,36,39
MAPIRI,internaciones,egresos,2011-08-01,14,48,14,48,62
MECAPACA,internaciones,egresos,2011-08-01,0,1,0,1,1
MINEROS,internaciones,egresos,2011-08-01,3,12,3,12,15
MIZQUE,internaciones,egresos,2011-08-01,10,45,10,45,55
MOCOMOCO,internaciones,egresos,2011-08-01,0,6,0,6,6
MOJOCOYA,internaciones,egresos,2011-08-01,0,5,0,5,5
MONTEAGUDO,internaciones,egresos,2011-08-01,74,144,74,144,218
