municipality,group,variable,month,Viviendas Evaluadas,TOTAL
VILA VILA,chagas viviendas,viviendas evaluadas,2018-11-01,175,175
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2018-11-01,148,148
VILLA MONTES,chagas viviendas,viviendas evaluadas,2018-11-01,85,85
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2018-11-01,322,322
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2018-11-01,377,377
VILLAZON,chagas viviendas,viviendas evaluadas,2018-11-01,120,120
VINTO,chagas viviendas,viviendas evaluadas,2018-11-01,414,414
VITICHI,chagas viviendas,viviendas evaluadas,2018-11-01,336,336
YACUIBA,chagas viviendas,viviendas evaluadas,2018-11-01,779,779
YOTALA,chagas viviendas,viviendas evaluadas,2018-11-01,983,983
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2018-11-01,63,63
ACACIO,chagas viviendas,viviendas evaluadas,2018-12-01,80,80
AIQUILE,chagas viviendas,viviendas evaluadas,2018-12-01,99,99
ALCALA,chagas viviendas,viviendas evaluadas,2018-12-01,19,19
ANZALDO,chagas viviendas,viviendas evaluadas,2018-12-01,62,62
ARANI,chagas viviendas,viviendas evaluadas,2018-12-01,528,528
ARBIETO,chagas viviendas,viviendas evaluadas,2018-12-01,243,243
ARQUE,chagas viviendas,viviendas evaluadas,2018-12-01,38,38
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2018-12-01,85,85
BOYUIBE,chagas viviendas,viviendas evaluadas,2018-12-01,9,9
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2018-12-01,27,27
CAPINOTA,chagas viviendas,viviendas evaluadas,2018-12-01,606,606
CLIZA,chagas viviendas,viviendas evaluadas,2018-12-01,288,288
COCHABAMBA,chagas viviendas,viviendas evaluadas,2018-12-01,714,714
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2018-12-01,204,204
COLQUECHACA,chagas viviendas,viviendas evaluadas,2018-12-01,48,48
COTAGAITA,chagas viviendas,viviendas evaluadas,2018-12-01,367,367
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2018-12-01,230,230
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2018-12-01,150,150
CULPINA,chagas viviendas,viviendas evaluadas,2018-12-01,140,140
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2018-12-01,63,63
EL TORNO,chagas viviendas,viviendas evaluadas,2018-12-01,27,27
ICLA,chagas viviendas,viviendas evaluadas,2018-12-01,75,75
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2018-12-01,93,93
MIZQUE,chagas viviendas,viviendas evaluadas,2018-12-01,963,963
OMEREQUE,chagas viviendas,viviendas evaluadas,2018-12-01,417,417
PADCAYA,chagas viviendas,viviendas evaluadas,2018-12-01,142,142
PASORAPA,chagas viviendas,viviendas evaluadas,2018-12-01,63,63
POROMA,chagas viviendas,viviendas evaluadas,2018-12-01,139,139
PUNATA,chagas viviendas,viviendas evaluadas,2018-12-01,185,185
RAVELO,chagas viviendas,viviendas evaluadas,2018-12-01,52,52
SACABA,chagas viviendas,viviendas evaluadas,2018-12-01,1154,1154
SAMAIPATA,chagas viviendas,viviendas evaluadas,2018-12-01,73,73
SAN BENITO,chagas viviendas,viviendas evaluadas,2018-12-01,249,249
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2018-12-01,283,283
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2018-12-01,572,572
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2018-12-01,283,283
SICAYA,chagas viviendas,viviendas evaluadas,2018-12-01,92,92
SIPE SIPE,chagas viviendas,viviendas evaluadas,2018-12-01,238,238
TACACHI,chagas viviendas,viviendas evaluadas,2018-12-01,102,102
TACOPAYA,chagas viviendas,viviendas evaluadas,2018-12-01,118,118
TARABUCO,chagas viviendas,viviendas evaluadas,2018-12-01,400,400
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2018-12-01,286,286
TOLATA,chagas viviendas,viviendas evaluadas,2018-12-01,132,132
TORO TORO,chagas viviendas,viviendas evaluadas,2018-12-01,127,127
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2018-12-01,179,179
TUPIZA,chagas viviendas,viviendas evaluadas,2018-12-01,358,358
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2018-12-01,143,143
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2018-12-01,108,108
VILA VILA,chagas viviendas,viviendas evaluadas,2018-12-01,68,68
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2018-12-01,214,214
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2018-12-01,310,310
VINTO,chagas viviendas,viviendas evaluadas,2018-12-01,304,304
VITICHI,chagas viviendas,viviendas evaluadas,2018-12-01,196,196
YACUIBA,chagas viviendas,viviendas evaluadas,2018-12-01,434,434
