municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,24,24
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,4,4
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,26,26
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,62,62
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,9,9
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,10,10
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,7,7
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,102,102
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,51,51
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,30,30
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,8,8
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,48,48
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,25,25
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,1,1
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,12,12
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,27,27
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,37,37
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,2,2
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,12,12
VILLA NUEVA (LOMA ALTA),actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,1,1
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,8,8
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,31,31
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,97,97
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,53,53
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,98,98
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,16,16
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,58,58
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,18,18
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,17,17
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,129,129
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,33,33
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,7,7
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,4,4
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,4,4
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,74,74
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,64,64
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-06-01,39,39
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,5,5
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,81,81
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,13,13
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,7,7
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,11,11
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,61,61
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,17,17
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,22,22
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,27,27
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,18,18
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,13,13
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,8,8
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,32,32
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,37,37
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,18,18
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,5,5
BELEN DE URMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
BELLA FLOR,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,264,264
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,112,112
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,77,77
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,25,25
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,11,11
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,32,32
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,14,14
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,7,7
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,31,31
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,13,13
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,38,38
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,18,18
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,52,52
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,31,31
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,34,34
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,30,30
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,13,13
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,26,26
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,18,18
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,14,14
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,23,23
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,9,9
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1277,1277
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,40,40
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,39,39
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,13,13
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,42,42
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,12,12
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,5,5
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,18,18
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,127,127
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,8,8
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,41,41
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,13,13
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,57,57
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,765,765
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,50,50
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,55,55
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,25,25
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,32,32
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,149,149
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,26,26
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,11,11
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,16,16
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,10,10
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,11,11
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,16,16
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,52,52
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,18,18
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,17,17
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,19,19
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,59,59
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,24,24
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,59,59
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,35,35
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,8,8
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,7,7
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,16,16
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,124,124
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,655,655
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,17,17
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,5,5
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,30,30
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,5,5
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,33,33
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,136,136
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,19,19
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,23,23
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,54,54
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,19,19
MOJINETE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,113,113
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,62,62
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,37,37
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,25,25
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,109,109
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,119,119
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,59,59
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,27,27
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,12,12
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,7,7
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,22,22
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,21,21
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,9,9
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,9,9
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,14,14
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
PORCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,68,68
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,74,74
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,26,26
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,13,13
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,72,72
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,42,42
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,5,5
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,9,9
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,32,32
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
PUERTO PEREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,7,7
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,35,35
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,66,66
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1015,1015
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,900,900
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
QUIRUSILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,8,8
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,63,63
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,46,46
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,43,43
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,7,7
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,94,94
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,52,52
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,66,66
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,23,23
SAN ANTONIO DE ESMORUCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,27,27
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,8,8
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,62,62
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,203,203
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,36,36
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,248,248
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,14,14
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,129,129
SAN LORENZO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,99,99
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,10,10
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,31,31
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,281,281
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
SAN PEDRO DE QUEMES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,9,9
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
SAN RAMON,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,332,332
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,9,9
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,8,8
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,21,21
SICAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,30,30
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,28,28
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,30,30
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,319,319
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,12,12
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,12,12
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,34,34
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,63,63
TARACO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2104,2104
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,52,52
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,30,30
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,56,56
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,4,4
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,149,149
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,14,14
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
TOCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
TODOS SANTOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
TOLATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,10,10
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,13,13
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,17,17
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,40,40
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,58,58
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,5,5
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,26,26
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,93,93
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,54,54
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,45,45
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,11,11
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,50,50
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,33,33
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,1,1
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,29,29
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,18,18
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,60,60
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,50,50
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,5,5
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
VILLA NUEVA (LOMA ALTA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,2,2
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,45,45
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,65,65
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,51,51
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,67,67
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,20,20
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,74,74
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,26,26
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,11,11
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,71,71
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,28,28
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,15,15
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,3,3
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,6,6
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,79,79
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,84,84
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-07-01,37,37
