municipality,group,variable,month,Viviendas Evaluadas,TOTAL
ARBIETO,chagas viviendas,viviendas evaluadas,2022-07-01,483,483
ARQUE,chagas viviendas,viviendas evaluadas,2022-07-01,228,228
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2022-07-01,175,175
BETANZOS,chagas viviendas,viviendas evaluadas,2022-07-01,300,300
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2022-07-01,266,266
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2022-07-01,160,160
CAPINOTA,chagas viviendas,viviendas evaluadas,2022-07-01,592,592
CARAPARI,chagas viviendas,viviendas evaluadas,2022-07-01,365,365
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2022-07-01,80,80
CKOCHAS,chagas viviendas,viviendas evaluadas,2022-07-01,459,459
CLIZA,chagas viviendas,viviendas evaluadas,2022-07-01,267,267
COCHABAMBA,chagas viviendas,viviendas evaluadas,2022-07-01,2424,2424
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2022-07-01,554,554
COLQUIRI,chagas viviendas,viviendas evaluadas,2022-07-01,188,188
COTAGAITA,chagas viviendas,viviendas evaluadas,2022-07-01,329,329
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2022-07-01,195,195
CULPINA,chagas viviendas,viviendas evaluadas,2022-07-01,100,100
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2022-07-01,168,168
EL TORNO,chagas viviendas,viviendas evaluadas,2022-07-01,7,7
HUACARETA,chagas viviendas,viviendas evaluadas,2022-07-01,459,459
ICLA,chagas viviendas,viviendas evaluadas,2022-07-01,292,292
INCAHUASI,chagas viviendas,viviendas evaluadas,2022-07-01,24,24
INQUISIVI,chagas viviendas,viviendas evaluadas,2022-07-01,193,193
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2022-07-01,49,49
MAIRANA,chagas viviendas,viviendas evaluadas,2022-07-01,66,66
MIZQUE,chagas viviendas,viviendas evaluadas,2022-07-01,1055,1055
MOJOCOYA,chagas viviendas,viviendas evaluadas,2022-07-01,72,72
OCURI,chagas viviendas,viviendas evaluadas,2022-07-01,49,49
OMEREQUE,chagas viviendas,viviendas evaluadas,2022-07-01,265,265
PADCAYA,chagas viviendas,viviendas evaluadas,2022-07-01,39,39
PADILLA,chagas viviendas,viviendas evaluadas,2022-07-01,68,68
PASORAPA,chagas viviendas,viviendas evaluadas,2022-07-01,109,109
POCONA,chagas viviendas,viviendas evaluadas,2022-07-01,188,188
POJO (CBBA),chagas viviendas,viviendas evaluadas,2022-07-01,219,219
POROMA,chagas viviendas,viviendas evaluadas,2022-07-01,136,136
PRESTO,chagas viviendas,viviendas evaluadas,2022-07-01,52,52
PUCARA,chagas viviendas,viviendas evaluadas,2022-07-01,28,28
PUNA,chagas viviendas,viviendas evaluadas,2022-07-01,271,271
PUNATA,chagas viviendas,viviendas evaluadas,2022-07-01,519,519
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2022-07-01,391,391
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2022-07-01,14,14
SACABA,chagas viviendas,viviendas evaluadas,2022-07-01,1659,1659
SAMAIPATA,chagas viviendas,viviendas evaluadas,2022-07-01,143,143
SAN BENITO,chagas viviendas,viviendas evaluadas,2022-07-01,425,425
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2022-07-01,265,265
SAN LUCAS,chagas viviendas,viviendas evaluadas,2022-07-01,152,152
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2022-07-01,747,747
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2022-07-01,167,167
SICAYA,chagas viviendas,viviendas evaluadas,2022-07-01,108,108
SIPE SIPE,chagas viviendas,viviendas evaluadas,2022-07-01,323,323
SUCRE,chagas viviendas,viviendas evaluadas,2022-07-01,519,519
TACACHI,chagas viviendas,viviendas evaluadas,2022-07-01,75,75
TACOPAYA,chagas viviendas,viviendas evaluadas,2022-07-01,218,218
TAPACARI,chagas viviendas,viviendas evaluadas,2022-07-01,217,217
TARATA,chagas viviendas,viviendas evaluadas,2022-07-01,36,36
TARIJA,chagas viviendas,viviendas evaluadas,2022-07-01,359,359
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2022-07-01,120,120
TOCO,chagas viviendas,viviendas evaluadas,2022-07-01,245,245
TORO TORO,chagas viviendas,viviendas evaluadas,2022-07-01,145,145
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2022-07-01,31,31
TUPIZA,chagas viviendas,viviendas evaluadas,2022-07-01,338,338
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2022-07-01,162,162
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2022-07-01,96,96
VILLA MONTES,chagas viviendas,viviendas evaluadas,2022-07-01,222,222
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2022-07-01,212,212
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2022-07-01,690,690
VINTO,chagas viviendas,viviendas evaluadas,2022-07-01,268,268
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2022-07-01,84,84
ACACIO,chagas viviendas,viviendas evaluadas,2022-08-01,342,342
AIQUILE,chagas viviendas,viviendas evaluadas,2022-08-01,965,965
ALCALA,chagas viviendas,viviendas evaluadas,2022-08-01,94,94
ANZALDO,chagas viviendas,viviendas evaluadas,2022-08-01,324,324
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2022-08-01,109,109
ARANI,chagas viviendas,viviendas evaluadas,2022-08-01,410,410
ARBIETO,chagas viviendas,viviendas evaluadas,2022-08-01,1292,1292
ARQUE,chagas viviendas,viviendas evaluadas,2022-08-01,165,165
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2022-08-01,596,596
AZURDUY,chagas viviendas,viviendas evaluadas,2022-08-01,571,571
BETANZOS,chagas viviendas,viviendas evaluadas,2022-08-01,270,270
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2022-08-01,119,119
CAPINOTA,chagas viviendas,viviendas evaluadas,2022-08-01,411,411
CKOCHAS,chagas viviendas,viviendas evaluadas,2022-08-01,153,153
CLIZA,chagas viviendas,viviendas evaluadas,2022-08-01,278,278
COCHABAMBA,chagas viviendas,viviendas evaluadas,2022-08-01,3102,3102
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2022-08-01,648,648
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2022-08-01,165,165
CULPINA,chagas viviendas,viviendas evaluadas,2022-08-01,213,213
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2022-08-01,130,130
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2022-08-01,75,75
HUACARETA,chagas viviendas,viviendas evaluadas,2022-08-01,345,345
ICLA,chagas viviendas,viviendas evaluadas,2022-08-01,182,182
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2022-08-01,64,64
LURIBAY,chagas viviendas,viviendas evaluadas,2022-08-01,363,363
MACHARETI,chagas viviendas,viviendas evaluadas,2022-08-01,182,182
MAIRANA,chagas viviendas,viviendas evaluadas,2022-08-01,90,90
MIZQUE,chagas viviendas,viviendas evaluadas,2022-08-01,1145,1145
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2022-08-01,217,217
OCURI,chagas viviendas,viviendas evaluadas,2022-08-01,27,27
OMEREQUE,chagas viviendas,viviendas evaluadas,2022-08-01,540,540
PADILLA,chagas viviendas,viviendas evaluadas,2022-08-01,183,183
PASORAPA,chagas viviendas,viviendas evaluadas,2022-08-01,60,60
POCONA,chagas viviendas,viviendas evaluadas,2022-08-01,231,231
POJO (CBBA),chagas viviendas,viviendas evaluadas,2022-08-01,189,189
POROMA,chagas viviendas,viviendas evaluadas,2022-08-01,664,664
PRESTO,chagas viviendas,viviendas evaluadas,2022-08-01,206,206
PUCARA,chagas viviendas,viviendas evaluadas,2022-08-01,21,21
PUNA,chagas viviendas,viviendas evaluadas,2022-08-01,109,109
PUNATA,chagas viviendas,viviendas evaluadas,2022-08-01,423,423
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2022-08-01,552,552
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2022-08-01,28,28
SACABA,chagas viviendas,viviendas evaluadas,2022-08-01,1957,1957
SAIPINA,chagas viviendas,viviendas evaluadas,2022-08-01,44,44
SAMAIPATA,chagas viviendas,viviendas evaluadas,2022-08-01,190,190
SAN BENITO,chagas viviendas,viviendas evaluadas,2022-08-01,451,451
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2022-08-01,250,250
SAN LUCAS,chagas viviendas,viviendas evaluadas,2022-08-01,162,162
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2022-08-01,540,540
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2022-08-01,136,136
SICAYA,chagas viviendas,viviendas evaluadas,2022-08-01,74,74
SIPE SIPE,chagas viviendas,viviendas evaluadas,2022-08-01,266,266
SUCRE,chagas viviendas,viviendas evaluadas,2022-08-01,1332,1332
TACACHI,chagas viviendas,viviendas evaluadas,2022-08-01,290,290
TACOBAMBA,chagas viviendas,viviendas evaluadas,2022-08-01,78,78
TACOPAYA,chagas viviendas,viviendas evaluadas,2022-08-01,197,197
TAPACARI,chagas viviendas,viviendas evaluadas,2022-08-01,842,842
TARATA,chagas viviendas,viviendas evaluadas,2022-08-01,121,121
TARIJA,chagas viviendas,viviendas evaluadas,2022-08-01,781,781
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2022-08-01,286,286
TOCO,chagas viviendas,viviendas evaluadas,2022-08-01,243,243
TOMINA,chagas viviendas,viviendas evaluadas,2022-08-01,162,162
TORO TORO,chagas viviendas,viviendas evaluadas,2022-08-01,490,490
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2022-08-01,52,52
TUPIZA,chagas viviendas,viviendas evaluadas,2022-08-01,495,495
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2022-08-01,230,230
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2022-08-01,64,64
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2022-08-01,257,257
VILLA MONTES,chagas viviendas,viviendas evaluadas,2022-08-01,90,90
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2022-08-01,419,419
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2022-08-01,255,255
VINTO,chagas viviendas,viviendas evaluadas,2022-08-01,566,566
VITICHI,chagas viviendas,viviendas evaluadas,2022-08-01,185,185
YACUIBA,chagas viviendas,viviendas evaluadas,2022-08-01,88,88
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2022-08-01,30,30
ACACIO,chagas viviendas,viviendas evaluadas,2022-09-01,193,193
AIQUILE,chagas viviendas,viviendas evaluadas,2022-09-01,1015,1015
ALCALA,chagas viviendas,viviendas evaluadas,2022-09-01,227,227
ANZALDO,chagas viviendas,viviendas evaluadas,2022-09-01,57,57
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2022-09-01,110,110
ARANI,chagas viviendas,viviendas evaluadas,2022-09-01,385,385
ARQUE,chagas viviendas,viviendas evaluadas,2022-09-01,198,198
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2022-09-01,353,353
BETANZOS,chagas viviendas,viviendas evaluadas,2022-09-01,458,458
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2022-09-01,42,42
CAMARGO,chagas viviendas,viviendas evaluadas,2022-09-01,599,599
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2022-09-01,128,128
CAPINOTA,chagas viviendas,viviendas evaluadas,2022-09-01,593,593
CARAPARI,chagas viviendas,viviendas evaluadas,2022-09-01,20,20
CKOCHAS,chagas viviendas,viviendas evaluadas,2022-09-01,156,156
CLIZA,chagas viviendas,viviendas evaluadas,2022-09-01,222,222
COCHABAMBA,chagas viviendas,viviendas evaluadas,2022-09-01,1665,1665
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2022-09-01,734,734
COTAGAITA,chagas viviendas,viviendas evaluadas,2022-09-01,248,248
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2022-09-01,200,200
CULPINA,chagas viviendas,viviendas evaluadas,2022-09-01,170,170
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2022-09-01,187,187
EL TORNO,chagas viviendas,viviendas evaluadas,2022-09-01,4,4
GAIOC JATUN AYLLU YURA,chagas viviendas,viviendas evaluadas,2022-09-01,153,153
GUTIERREZ,chagas viviendas,viviendas evaluadas,2022-09-01,358,358
HUACARETA,chagas viviendas,viviendas evaluadas,2022-09-01,784,784
ICLA,chagas viviendas,viviendas evaluadas,2022-09-01,98,98
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2022-09-01,69,69
MAIRANA,chagas viviendas,viviendas evaluadas,2022-09-01,69,69
MIZQUE,chagas viviendas,viviendas evaluadas,2022-09-01,349,349
OCURI,chagas viviendas,viviendas evaluadas,2022-09-01,31,31
OMEREQUE,chagas viviendas,viviendas evaluadas,2022-09-01,464,464
PADILLA,chagas viviendas,viviendas evaluadas,2022-09-01,89,89
PASORAPA,chagas viviendas,viviendas evaluadas,2022-09-01,131,131
POCONA,chagas viviendas,viviendas evaluadas,2022-09-01,291,291
POJO (CBBA),chagas viviendas,viviendas evaluadas,2022-09-01,260,260
POROMA,chagas viviendas,viviendas evaluadas,2022-09-01,530,530
PRESTO,chagas viviendas,viviendas evaluadas,2022-09-01,257,257
PUCARA,chagas viviendas,viviendas evaluadas,2022-09-01,89,89
PUNA,chagas viviendas,viviendas evaluadas,2022-09-01,282,282
PUNATA,chagas viviendas,viviendas evaluadas,2022-09-01,384,384
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2022-09-01,1088,1088
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2022-09-01,28,28
RAQAYPAMPA(ETA),chagas viviendas,viviendas evaluadas,2022-09-01,991,991
SACABA,chagas viviendas,viviendas evaluadas,2022-09-01,1266,1266
SAMAIPATA,chagas viviendas,viviendas evaluadas,2022-09-01,162,162
SAN BENITO,chagas viviendas,viviendas evaluadas,2022-09-01,520,520
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2022-09-01,291,291
SAN LUCAS,chagas viviendas,viviendas evaluadas,2022-09-01,290,290
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2022-09-01,129,129
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2022-09-01,159,159
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2022-09-01,118,118
SICAYA,chagas viviendas,viviendas evaluadas,2022-09-01,98,98
SIPE SIPE,chagas viviendas,viviendas evaluadas,2022-09-01,224,224
SOPACHUY,chagas viviendas,viviendas evaluadas,2022-09-01,56,56
SUCRE,chagas viviendas,viviendas evaluadas,2022-09-01,459,459
TACACHI,chagas viviendas,viviendas evaluadas,2022-09-01,161,161
TAPACARI,chagas viviendas,viviendas evaluadas,2022-09-01,748,748
TARATA,chagas viviendas,viviendas evaluadas,2022-09-01,109,109
TARIJA,chagas viviendas,viviendas evaluadas,2022-09-01,398,398
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2022-09-01,235,235
TOCO,chagas viviendas,viviendas evaluadas,2022-09-01,139,139
TOMINA,chagas viviendas,viviendas evaluadas,2022-09-01,235,235
TORO TORO,chagas viviendas,viviendas evaluadas,2022-09-01,105,105
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2022-09-01,284,284
TRIGAL,chagas viviendas,viviendas evaluadas,2022-09-01,344,344
TUPIZA,chagas viviendas,viviendas evaluadas,2022-09-01,546,546
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2022-09-01,150,150
VILA VILA,chagas viviendas,viviendas evaluadas,2022-09-01,397,397
VILLA MONTES,chagas viviendas,viviendas evaluadas,2022-09-01,223,223
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2022-09-01,345,345
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2022-09-01,607,607
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2022-09-01,80,80
VINTO,chagas viviendas,viviendas evaluadas,2022-09-01,363,363
YACUIBA,chagas viviendas,viviendas evaluadas,2022-09-01,124,124
YANACACHI,chagas viviendas,viviendas evaluadas,2022-09-01,35,35
YOTALA,chagas viviendas,viviendas evaluadas,2022-09-01,1,1
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2022-09-01,407,407
ACACIO,chagas viviendas,viviendas evaluadas,2022-10-01,250,250
AIQUILE,chagas viviendas,viviendas evaluadas,2022-10-01,866,866
ALCALA,chagas viviendas,viviendas evaluadas,2022-10-01,218,218
APOLO,chagas viviendas,viviendas evaluadas,2022-10-01,45,45
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2022-10-01,145,145
ARANI,chagas viviendas,viviendas evaluadas,2022-10-01,323,323
ARQUE,chagas viviendas,viviendas evaluadas,2022-10-01,406,406
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2022-10-01,531,531
BETANZOS,chagas viviendas,viviendas evaluadas,2022-10-01,306,306
CAIROMA,chagas viviendas,viviendas evaluadas,2022-10-01,103,103
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2022-10-01,266,266
CAMARGO,chagas viviendas,viviendas evaluadas,2022-10-01,243,243
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2022-10-01,100,100
CAPINOTA,chagas viviendas,viviendas evaluadas,2022-10-01,620,620
CARAPARI,chagas viviendas,viviendas evaluadas,2022-10-01,117,117
CKOCHAS,chagas viviendas,viviendas evaluadas,2022-10-01,268,268
CLIZA,chagas viviendas,viviendas evaluadas,2022-10-01,195,195
COCAPATA,chagas viviendas,viviendas evaluadas,2022-10-01,364,364
COCHABAMBA,chagas viviendas,viviendas evaluadas,2022-10-01,560,560
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2022-10-01,836,836
COTAGAITA,chagas viviendas,viviendas evaluadas,2022-10-01,377,377
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2022-10-01,207,207
CULPINA,chagas viviendas,viviendas evaluadas,2022-10-01,148,148
EL TORNO,chagas viviendas,viviendas evaluadas,2022-10-01,45,45
GUTIERREZ,chagas viviendas,viviendas evaluadas,2022-10-01,414,414
ICLA,chagas viviendas,viviendas evaluadas,2022-10-01,157,157
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2022-10-01,104,104
MAIRANA,chagas viviendas,viviendas evaluadas,2022-10-01,52,52
MIZQUE,chagas viviendas,viviendas evaluadas,2022-10-01,1602,1602
MOJOCOYA,chagas viviendas,viviendas evaluadas,2022-10-01,5,5
MOROCHATA,chagas viviendas,viviendas evaluadas,2022-10-01,1003,1003
OCURI,chagas viviendas,viviendas evaluadas,2022-10-01,51,51
OMEREQUE,chagas viviendas,viviendas evaluadas,2022-10-01,353,353
PADCAYA,chagas viviendas,viviendas evaluadas,2022-10-01,156,156
PADILLA,chagas viviendas,viviendas evaluadas,2022-10-01,168,168
PASORAPA,chagas viviendas,viviendas evaluadas,2022-10-01,168,168
POCONA,chagas viviendas,viviendas evaluadas,2022-10-01,276,276
POJO (CBBA),chagas viviendas,viviendas evaluadas,2022-10-01,239,239
POROMA,chagas viviendas,viviendas evaluadas,2022-10-01,151,151
PRESTO,chagas viviendas,viviendas evaluadas,2022-10-01,96,96
PUCARA,chagas viviendas,viviendas evaluadas,2022-10-01,102,102
PUNA,chagas viviendas,viviendas evaluadas,2022-10-01,370,370
PUNATA,chagas viviendas,viviendas evaluadas,2022-10-01,520,520
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2022-10-01,1059,1059
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2022-10-01,28,28
RAQAYPAMPA(ETA),chagas viviendas,viviendas evaluadas,2022-10-01,226,226
SACABA,chagas viviendas,viviendas evaluadas,2022-10-01,1433,1433
SAMAIPATA,chagas viviendas,viviendas evaluadas,2022-10-01,174,174
SAN BENITO,chagas viviendas,viviendas evaluadas,2022-10-01,482,482
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2022-10-01,84,84
SAN LUCAS,chagas viviendas,viviendas evaluadas,2022-10-01,263,263
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2022-10-01,283,283
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2022-10-01,300,300
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2022-10-01,545,545
SICAYA,chagas viviendas,viviendas evaluadas,2022-10-01,107,107
SIPE SIPE,chagas viviendas,viviendas evaluadas,2022-10-01,360,360
SOPACHUY,chagas viviendas,viviendas evaluadas,2022-10-01,56,56
SUCRE,chagas viviendas,viviendas evaluadas,2022-10-01,462,462
TACACHI,chagas viviendas,viviendas evaluadas,2022-10-01,194,194
TACOPAYA,chagas viviendas,viviendas evaluadas,2022-10-01,324,324
TAPACARI,chagas viviendas,viviendas evaluadas,2022-10-01,562,562
TARATA,chagas viviendas,viviendas evaluadas,2022-10-01,204,204
TARIJA,chagas viviendas,viviendas evaluadas,2022-10-01,273,273
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2022-10-01,256,256
TOLATA,chagas viviendas,viviendas evaluadas,2022-10-01,281,281
TOMINA,chagas viviendas,viviendas evaluadas,2022-10-01,36,36
TORO TORO,chagas viviendas,viviendas evaluadas,2022-10-01,116,116
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2022-10-01,313,313
TUPIZA,chagas viviendas,viviendas evaluadas,2022-10-01,910,910
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2022-10-01,723,723
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2022-10-01,98,98
VILA VILA,chagas viviendas,viviendas evaluadas,2022-10-01,529,529
VILLA MONTES,chagas viviendas,viviendas evaluadas,2022-10-01,209,209
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2022-10-01,351,351
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2022-10-01,103,103
VINTO,chagas viviendas,viviendas evaluadas,2022-10-01,242,242
VITICHI,chagas viviendas,viviendas evaluadas,2022-10-01,340,340
YACUIBA,chagas viviendas,viviendas evaluadas,2022-10-01,24,24
YOTALA,chagas viviendas,viviendas evaluadas,2022-10-01,4,4
ACACIO,chagas viviendas,viviendas evaluadas,2022-11-01,308,308
AIQUILE,chagas viviendas,viviendas evaluadas,2022-11-01,575,575
ALCALA,chagas viviendas,viviendas evaluadas,2022-11-01,212,212
ANZALDO,chagas viviendas,viviendas evaluadas,2022-11-01,207,207
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2022-11-01,156,156
ARANI,chagas viviendas,viviendas evaluadas,2022-11-01,245,245
ARBIETO,chagas viviendas,viviendas evaluadas,2022-11-01,82,82
ARQUE,chagas viviendas,viviendas evaluadas,2022-11-01,161,161
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2022-11-01,524,524
BETANZOS,chagas viviendas,viviendas evaluadas,2022-11-01,389,389
CAMARGO,chagas viviendas,viviendas evaluadas,2022-11-01,166,166
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2022-11-01,86,86
CAPINOTA,chagas viviendas,viviendas evaluadas,2022-11-01,598,598
CKOCHAS,chagas viviendas,viviendas evaluadas,2022-11-01,221,221
CLIZA,chagas viviendas,viviendas evaluadas,2022-11-01,253,253
COCHABAMBA,chagas viviendas,viviendas evaluadas,2022-11-01,3642,3642
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2022-11-01,2318,2318
COTAGAITA,chagas viviendas,viviendas evaluadas,2022-11-01,211,211
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2022-11-01,179,179
CULPINA,chagas viviendas,viviendas evaluadas,2022-11-01,67,67
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2022-11-01,79,79
EL TORNO,chagas viviendas,viviendas evaluadas,2022-11-01,5,5
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2022-11-01,62,62
GAIOC JATUN AYLLU YURA,chagas viviendas,viviendas evaluadas,2022-11-01,12,12
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2022-11-01,95,95
ICLA,chagas viviendas,viviendas evaluadas,2022-11-01,57,57
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2022-11-01,68,68
LURIBAY,chagas viviendas,viviendas evaluadas,2022-11-01,1167,1167
MIZQUE,chagas viviendas,viviendas evaluadas,2022-11-01,805,805
MOJOCOYA,chagas viviendas,viviendas evaluadas,2022-11-01,70,70
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2022-11-01,192,192
OMEREQUE,chagas viviendas,viviendas evaluadas,2022-11-01,339,339
PASORAPA,chagas viviendas,viviendas evaluadas,2022-11-01,18,18
POCONA,chagas viviendas,viviendas evaluadas,2022-11-01,197,197
POJO (CBBA),chagas viviendas,viviendas evaluadas,2022-11-01,208,208
POROMA,chagas viviendas,viviendas evaluadas,2022-11-01,189,189
PRESTO,chagas viviendas,viviendas evaluadas,2022-11-01,51,51
PUCARA,chagas viviendas,viviendas evaluadas,2022-11-01,18,18
PUNA,chagas viviendas,viviendas evaluadas,2022-11-01,240,240
PUNATA,chagas viviendas,viviendas evaluadas,2022-11-01,786,786
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2022-11-01,2630,2630
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2022-11-01,34,34
SACABA,chagas viviendas,viviendas evaluadas,2022-11-01,1114,1114
SACABAMBA,chagas viviendas,viviendas evaluadas,2022-11-01,1281,1281
SAN BENITO,chagas viviendas,viviendas evaluadas,2022-11-01,362,362
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2022-11-01,133,133
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2022-11-01,762,762
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2022-11-01,329,329
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2022-11-01,989,989
SICAYA,chagas viviendas,viviendas evaluadas,2022-11-01,93,93
SIPE SIPE,chagas viviendas,viviendas evaluadas,2022-11-01,242,242
SOPACHUY,chagas viviendas,viviendas evaluadas,2022-11-01,44,44
SUCRE,chagas viviendas,viviendas evaluadas,2022-11-01,161,161
TACACHI,chagas viviendas,viviendas evaluadas,2022-11-01,130,130
TACOPAYA,chagas viviendas,viviendas evaluadas,2022-11-01,358,358
TAPACARI,chagas viviendas,viviendas evaluadas,2022-11-01,358,358
TARATA,chagas viviendas,viviendas evaluadas,2022-11-01,173,173
TARIJA,chagas viviendas,viviendas evaluadas,2022-11-01,295,295
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2022-11-01,344,344
TOLATA,chagas viviendas,viviendas evaluadas,2022-11-01,270,270
TOMINA,chagas viviendas,viviendas evaluadas,2022-11-01,182,182
TORO TORO,chagas viviendas,viviendas evaluadas,2022-11-01,142,142
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2022-11-01,343,343
TUPIZA,chagas viviendas,viviendas evaluadas,2022-11-01,840,840
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2022-11-01,100,100
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2022-11-01,99,99
VILA VILA,chagas viviendas,viviendas evaluadas,2022-11-01,153,153
VILLA MONTES,chagas viviendas,viviendas evaluadas,2022-11-01,165,165
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2022-11-01,383,383
