,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA TUNARI,internaciones,egresos,2012-06-01,132,314,132,314,446
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2012-06-01,5,9,5,9,14
VILLAZON,internaciones,egresos,2012-06-01,70,167,70,167,237
VINTO,internaciones,egresos,2012-06-01,34,133,34,133,167
VITICHI,internaciones,egresos,2012-06-01,0,5,0,5,5
WARNES,internaciones,egresos,2012-06-01,31,33,31,33,64
YACO,internaciones,egresos,2012-06-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2012-06-01,246,512,246,512,758
YAMPARAEZ,internaciones,egresos,2012-06-01,4,13,4,13,17
YANACACHI,internaciones,egresos,2012-06-01,1,8,1,8,9
YAPACANI,internaciones,egresos,2012-06-01,79,106,79,106,185
YOTALA,internaciones,egresos,2012-06-01,0,8,0,8,8
YUNCHARA,internaciones,egresos,2012-06-01,0,1,0,1,1
ZUDAÑEZ,internaciones,egresos,2012-06-01,7,12,7,12,19
ACACIO,internaciones,egresos,2012-07-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2012-07-01,9,55,9,55,64
ACHOCALLA,internaciones,egresos,2012-07-01,0,8,0,8,8
AIQUILE,internaciones,egresos,2012-07-01,49,102,49,102,151
ALALAY,internaciones,egresos,2012-07-01,0,1,0,1,1
ALCALA,internaciones,egresos,2012-07-01,1,4,1,4,5
ALTO BENI,internaciones,egresos,2012-07-01,0,11,0,11,11
ANCORAIMES,internaciones,egresos,2012-07-01,0,1,0,1,1
ANTEQUERA,internaciones,egresos,2012-07-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2012-07-01,2,4,2,4,6
APOLO,internaciones,egresos,2012-07-01,9,20,9,20,29
ARAMPAMPA,internaciones,egresos,2012-07-01,0,1,0,1,1
ARANI,internaciones,egresos,2012-07-01,0,14,0,14,14
ARBIETO,internaciones,egresos,2012-07-01,0,8,0,8,8
ARQUE,internaciones,egresos,2012-07-01,0,4,0,4,4
ASCENCION DE GUARAYOS,internaciones,egresos,2012-07-01,71,111,71,111,182
ATOCHA,internaciones,egresos,2012-07-01,51,75,51,75,126
AYATA,internaciones,egresos,2012-07-01,5,2,5,2,7
AYO AYO,internaciones,egresos,2012-07-01,0,7,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2012-07-01,17,42,17,42,59
BATALLAS,internaciones,egresos,2012-07-01,0,8,0,8,8
BAURES,internaciones,egresos,2012-07-01,6,16,6,16,22
BERMEJO,internaciones,egresos,2012-07-01,90,175,90,175,265
BETANZOS,internaciones,egresos,2012-07-01,4,36,4,36,40
BOYUIBE,internaciones,egresos,2012-07-01,13,20,13,20,33
BUENA VISTA,internaciones,egresos,2012-07-01,6,8,6,8,14
CABEZAS,internaciones,egresos,2012-07-01,7,17,7,17,24
CAIROMA,internaciones,egresos,2012-07-01,0,2,0,2,2
"CAIZA ""D""",internaciones,egresos,2012-07-01,0,1,0,1,1
CAJUATA,internaciones,egresos,2012-07-01,0,7,0,7,7
CALAMARCA,internaciones,egresos,2012-07-01,0,6,0,6,6
CAMARGO,internaciones,egresos,2012-07-01,45,70,45,70,115
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2012-07-01,0,2,0,2,2
CAMIRI,internaciones,egresos,2012-07-01,159,369,159,369,528
CAPINOTA,internaciones,egresos,2012-07-01,8,27,8,27,35
CARACOLLO,internaciones,egresos,2012-07-01,0,14,0,14,14
CARANAVI,internaciones,egresos,2012-07-01,54,145,54,145,199
CARAPARI,internaciones,egresos,2012-07-01,2,4,2,4,6
CARIPUYO,internaciones,egresos,2012-07-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2012-07-01,7,10,7,10,17
CHALLAPATA,internaciones,egresos,2012-07-01,56,103,56,103,159
CHARAGUA,internaciones,egresos,2012-07-01,44,71,44,71,115
CHAYANTA,internaciones,egresos,2012-07-01,2,12,2,12,14
CHIMORE,internaciones,egresos,2012-07-01,6,15,6,15,21
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2012-07-01,52,91,52,91,143
CHUMA,internaciones,egresos,2012-07-01,0,5,0,5,5
CLIZA,internaciones,egresos,2012-07-01,6,1,6,1,7
COBIJA,internaciones,egresos,2012-07-01,46,110,46,110,156
COCAPATA,internaciones,egresos,2012-07-01,0,4,0,4,4
COCHABAMBA,internaciones,egresos,2012-07-01,3079,5623,3079,5623,8702
COLCAPIRHUA,internaciones,egresos,2012-07-01,69,136,69,136,205
"COLCHA ""K""",internaciones,egresos,2012-07-01,2,2,2,2,4
COLOMI,internaciones,egresos,2012-07-01,3,18,3,18,21
COLPA BELGICA,internaciones,egresos,2012-07-01,13,24,13,24,37
COLQUECHACA,internaciones,egresos,2012-07-01,0,11,0,11,11
COLQUENCHA,internaciones,egresos,2012-07-01,0,12,0,12,12
COLQUIRI,internaciones,egresos,2012-07-01,0,18,0,18,18
COMARAPA,internaciones,egresos,2012-07-01,18,60,18,60,78
CONCEPCION,internaciones,egresos,2012-07-01,6,70,6,70,76
COPACABANA,internaciones,egresos,2012-07-01,0,11,0,11,11
CORIPATA,internaciones,egresos,2012-07-01,2,17,2,17,19
CORO CORO,internaciones,egresos,2012-07-01,2,3,2,3,5
COROICO,internaciones,egresos,2012-07-01,36,63,36,63,99
CORQUE,internaciones,egresos,2012-07-01,0,4,0,4,4
COTAGAITA,internaciones,egresos,2012-07-01,2,17,2,17,19
COTOCA,internaciones,egresos,2012-07-01,38,69,38,69,107
CUATRO CAÑADAS,internaciones,egresos,2012-07-01,11,54,11,54,65
CUEVO,internaciones,egresos,2012-07-01,4,7,4,7,11
CULPINA,internaciones,egresos,2012-07-01,26,32,26,32,58
CURAHUARA DE CARANGAS,internaciones,egresos,2012-07-01,0,6,0,6,6
DESAGUADERO,internaciones,egresos,2012-07-01,0,8,0,8,8
EL ALTO,internaciones,egresos,2012-07-01,871,2569,871,2569,3440
EL CHORO,internaciones,egresos,2012-07-01,0,5,0,5,5
EL PUENTE(STC),internaciones,egresos,2012-07-01,2,23,2,23,25
EL TORNO,internaciones,egresos,2012-07-01,94,168,94,168,262
EL VILLAR,internaciones,egresos,2012-07-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,egresos,2012-07-01,9,34,9,34,43
ENTRE RIOS CBBA,internaciones,egresos,2012-07-01,11,47,11,47,58
ESCOMA,internaciones,egresos,2012-07-01,5,14,5,14,19
EUCALIPTUS,internaciones,egresos,2012-07-01,0,13,0,13,13
EXALTACION,internaciones,egresos,2012-07-01,0,3,0,3,3
FERNANDEZ ALONSO,internaciones,egresos,2012-07-01,8,7,8,7,15
FILADELFIA,internaciones,egresos,2012-07-01,2,2,2,2,4
GENERAL SAAVEDRA,internaciones,egresos,2012-07-01,6,20,6,20,26
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2012-07-01,1,10,1,10,11
GUANAY,internaciones,egresos,2012-07-01,3,23,3,23,26
GUAYARAMERIN,internaciones,egresos,2012-07-01,212,412,212,412,624
GUTIERREZ,internaciones,egresos,2012-07-01,11,28,11,28,39
HUACARETA,internaciones,egresos,2012-07-01,8,18,8,18,26
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2012-07-01,2,6,2,6,8
HUANUNI,internaciones,egresos,2012-07-01,106,141,106,141,247
HUARACAJE,internaciones,egresos,2012-07-01,4,10,4,10,14
HUARINA,internaciones,egresos,2012-07-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,egresos,2012-07-01,0,1,0,1,1
HUMANATA,internaciones,egresos,2012-07-01,0,3,0,3,3
ICHOCA,internaciones,egresos,2012-07-01,0,5,0,5,5
ICLA,internaciones,egresos,2012-07-01,0,11,0,11,11
INCAHUASI,internaciones,egresos,2012-07-01,0,18,0,18,18
INQUISIVI,internaciones,egresos,2012-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2012-07-01,6,23,6,23,29
IXIAMAS,internaciones,egresos,2012-07-01,5,22,5,22,27
JESUS DE MACHACA,internaciones,egresos,2012-07-01,13,21,13,21,34
LA ASUNTA,internaciones,egresos,2012-07-01,12,59,12,59,71
LA GUARDIA,internaciones,egresos,2012-07-01,67,128,67,128,195
LA PAZ,internaciones,egresos,2012-07-01,2299,4905,2299,4905,7204
LAGUNILLAS,internaciones,egresos,2012-07-01,1,8,1,8,9
LAJA,internaciones,egresos,2012-07-01,0,7,0,7,7
LAS CARRERAS,internaciones,egresos,2012-07-01,0,4,0,4,4
LICOMA PAMPA,internaciones,egresos,2012-07-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2012-07-01,55,165,55,165,220
LLICA,internaciones,egresos,2012-07-01,0,5,0,5,5
LURIBAY,internaciones,egresos,2012-07-01,1,3,1,3,4
MACHACAMARCA,internaciones,egresos,2012-07-01,0,8,0,8,8
MACHARETI,internaciones,egresos,2012-07-01,7,18,7,18,25
MAGDALENA,internaciones,egresos,2012-07-01,31,55,31,55,86
MAIRANA,internaciones,egresos,2012-07-01,8,50,8,50,58
MAPIRI,internaciones,egresos,2012-07-01,19,54,19,54,73
MECAPACA,internaciones,egresos,2012-07-01,0,5,0,5,5
MINEROS,internaciones,egresos,2012-07-01,8,9,8,9,17
MIZQUE,internaciones,egresos,2012-07-01,7,47,7,47,54
MOCOMOCO,internaciones,egresos,2012-07-01,5,1,5,1,6
MOJOCOYA,internaciones,egresos,2012-07-01,3,8,3,8,11
MONTEAGUDO,internaciones,egresos,2012-07-01,53,140,53,140,193
MONTERO,internaciones,egresos,2012-07-01,349,594,349,594,943
MORO MORO,internaciones,egresos,2012-07-01,0,3,0,3,3
MOROCHATA,internaciones,egresos,2012-07-01,1,8,1,8,9
OCURI,internaciones,egresos,2012-07-01,1,8,1,8,9
OKINAWA,internaciones,egresos,2012-07-01,14,32,14,32,46
OMEREQUE,internaciones,egresos,2012-07-01,1,5,1,5,6
ORURO,internaciones,egresos,2012-07-01,868,1718,868,1718,2586
PADILLA,internaciones,egresos,2012-07-01,30,66,30,66,96
PAILON,internaciones,egresos,2012-07-01,16,61,16,61,77
PALCA,internaciones,egresos,2012-07-01,0,6,0,6,6
PALOS BLANCOS,internaciones,egresos,2012-07-01,17,60,17,60,77
PAMPA GRANDE,internaciones,egresos,2012-07-01,0,8,0,8,8
PAPEL PAMPA,internaciones,egresos,2012-07-01,0,1,0,1,1
PATACAMAYA,internaciones,egresos,2012-07-01,6,54,6,54,60
POCONA,internaciones,egresos,2012-07-01,0,14,0,14,14
POJO (CBBA),internaciones,egresos,2012-07-01,0,20,0,20,20
POROMA,internaciones,egresos,2012-07-01,0,12,0,12,12
PORTACHUELO,internaciones,egresos,2012-07-01,57,78,57,78,135
POSTRER VALLE,internaciones,egresos,2012-07-01,0,4,0,4,4
POTOSI,internaciones,egresos,2012-07-01,785,1327,785,1327,2112
PRESTO,internaciones,egresos,2012-07-01,2,5,2,5,7
PUCARANI,internaciones,egresos,2012-07-01,3,8,3,8,11
PUERTO ACOSTA,internaciones,egresos,2012-07-01,0,7,0,7,7
PUERTO CARABUCO,internaciones,egresos,2012-07-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,egresos,2012-07-01,2,6,2,6,8
PUERTO QUIJARRO,internaciones,egresos,2012-07-01,17,12,17,12,29
PUERTO RICO,internaciones,egresos,2012-07-01,6,30,6,30,36
PUERTO SILES,internaciones,egresos,2012-07-01,0,4,0,4,4
PUERTO SUAREZ,internaciones,egresos,2012-07-01,33,90,33,90,123
PUERTO VILLARROEL,internaciones,egresos,2012-07-01,44,121,44,121,165
PUNA,internaciones,egresos,2012-07-01,3,13,3,13,16
PUNATA,internaciones,egresos,2012-07-01,91,215,91,215,306
QUIABAYA,internaciones,egresos,2012-07-01,1,2,1,2,3
QUILLACOLLO,internaciones,egresos,2012-07-01,18,219,18,219,237
QUIME,internaciones,egresos,2012-07-01,2,9,2,9,11
QUIRUSILLAS,internaciones,egresos,2012-07-01,0,2,0,2,2
RAVELO,internaciones,egresos,2012-07-01,0,5,0,5,5
REYES,internaciones,egresos,2012-07-01,5,17,5,17,22
RIBERALTA,internaciones,egresos,2012-07-01,423,755,423,755,1178
ROBORE,internaciones,egresos,2012-07-01,45,111,45,111,156
RURRENABAQUE,internaciones,egresos,2012-07-01,34,112,34,112,146
SABAYA,internaciones,egresos,2012-07-01,0,1,0,1,1
SACABA,internaciones,egresos,2012-07-01,83,426,83,426,509
SACABAMBA,internaciones,egresos,2012-07-01,4,12,4,12,16
SACACA,internaciones,egresos,2012-07-01,2,18,2,18,20
SAIPINA,internaciones,egresos,2012-07-01,6,8,6,8,14
SALINAS DE GARCI MENDOZA,internaciones,egresos,2012-07-01,0,4,0,4,4
SAMAIPATA,internaciones,egresos,2012-07-01,12,31,12,31,43
SAN ANDRES,internaciones,egresos,2012-07-01,0,7,0,7,7
SAN ANDRES DE MACHACA,internaciones,egresos,2012-07-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2012-07-01,3,6,3,6,9
SAN BENITO,internaciones,egresos,2012-07-01,0,1,0,1,1
SAN BORJA,internaciones,egresos,2012-07-01,34,99,34,99,133
SAN BUENA VENTURA,internaciones,egresos,2012-07-01,10,45,10,45,55
SAN CARLOS,internaciones,egresos,2012-07-01,37,104,37,104,141
SAN IGNACIO,internaciones,egresos,2012-07-01,25,74,25,74,99
SAN IGNACIO DE VELASCO,internaciones,egresos,2012-07-01,102,269,102,269,371
SAN JAVIER(STC),internaciones,egresos,2012-07-01,10,50,10,50,60
SAN JOAQUIN,internaciones,egresos,2012-07-01,17,32,17,32,49
SAN JOSE DE CHIQUITOS,internaciones,egresos,2012-07-01,36,112,36,112,148
SAN JUAN DE YAPACANI,internaciones,egresos,2012-07-01,0,93,0,93,93
SAN JULIAN,internaciones,egresos,2012-07-01,39,155,39,155,194
SAN LORENZO(PND),internaciones,egresos,2012-07-01,5,5,5,5,10
SAN LORENZO(TJA),internaciones,egresos,2012-07-01,1,9,1,9,10
SAN LUCAS,internaciones,egresos,2012-07-01,6,55,6,55,61
SAN MATIAS,internaciones,egresos,2012-07-01,13,31,13,31,44
SAN MIGUEL DE VELASCO,internaciones,egresos,2012-07-01,2,17,2,17,19
SAN PEDRO,internaciones,egresos,2012-07-01,16,26,16,26,42
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2012-07-01,11,18,11,18,29
SAN PEDRO DE CURAHUARA,internaciones,egresos,2012-07-01,0,2,0,2,2
SAN RAFAEL,internaciones,egresos,2012-07-01,3,23,3,23,26
SAN RAMON BENI,internaciones,egresos,2012-07-01,17,24,17,24,41
SAN RAMON SCZ,internaciones,egresos,2012-07-01,13,26,13,26,39
SANTA ANA,internaciones,egresos,2012-07-01,33,85,33,85,118
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2012-07-01,3503,7209,3503,7209,10712
SANTA ROSA,internaciones,egresos,2012-07-01,8,31,8,31,39
SANTA ROSA DEL SARA,internaciones,egresos,2012-07-01,14,24,14,24,38
SANTIAGO DE CALLAPA,internaciones,egresos,2012-07-01,0,2,0,2,2
SANTIAGO DE HUARI,internaciones,egresos,2012-07-01,0,12,0,12,12
SANTIVAÑES,internaciones,egresos,2012-07-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,internaciones,egresos,2012-07-01,0,1,0,1,1
SHINAOTA,internaciones,egresos,2012-07-01,28,91,28,91,119
SICA SICA (VILLA AROMA),internaciones,egresos,2012-07-01,0,15,0,15,15
SIPE SIPE,internaciones,egresos,2012-07-01,0,37,0,37,37
SOPACHUY,internaciones,egresos,2012-07-01,11,19,11,19,30
SORACACHI,internaciones,egresos,2012-07-01,0,4,0,4,4
SORATA,internaciones,egresos,2012-07-01,8,21,8,21,29
SUCRE,internaciones,egresos,2012-07-01,1379,2287,1379,2287,3666
TACACHI,internaciones,egresos,2012-07-01,0,1,0,1,1
TACACOMA,internaciones,egresos,2012-07-01,0,7,0,7,7
TACOPAYA,internaciones,egresos,2012-07-01,6,4,6,4,10
TAPACARI,internaciones,egresos,2012-07-01,2,7,2,7,9
TARACO,internaciones,egresos,2012-07-01,0,3,0,3,3
TARATA,internaciones,egresos,2012-07-01,0,7,0,7,7
TARIJA,internaciones,egresos,2012-07-01,905,1182,905,1182,2087
TARVITA,internaciones,egresos,2012-07-01,10,47,10,47,57
TEOPONTE,internaciones,egresos,2012-07-01,0,14,0,14,14
TIAWANACU,internaciones,egresos,2012-07-01,0,11,0,11,11
TIPUANI,internaciones,egresos,2012-07-01,39,51,39,51,90
TIQUIPAYA,internaciones,egresos,2012-07-01,29,104,29,104,133
TIRAQUE (CBBA),internaciones,egresos,2012-07-01,0,25,0,25,25
TITO YUPANQUI (PARQUIPUJIO),internaciones,egresos,2012-07-01,0,1,0,1,1
TOCO,internaciones,egresos,2012-07-01,0,2,0,2,2
TOLATA,internaciones,egresos,2012-07-01,0,16,0,16,16
TOLEDO,internaciones,egresos,2012-07-01,0,3,0,3,3
TOMAVE,internaciones,egresos,2012-07-01,5,9,5,9,14
TOMINA,internaciones,egresos,2012-07-01,2,11,2,11,13
TORO TORO,internaciones,egresos,2012-07-01,0,7,0,7,7
TOTORA(CBBA),internaciones,egresos,2012-07-01,8,37,8,37,45
TOTORA(ORR),internaciones,egresos,2012-07-01,0,4,0,4,4
TRIGAL,internaciones,egresos,2012-07-01,6,5,6,5,11
TRINIDAD,internaciones,egresos,2012-07-01,371,804,371,804,1175
TUPIZA,internaciones,egresos,2012-07-01,160,238,160,238,398
UMALA,internaciones,egresos,2012-07-01,0,5,0,5,5
UNCIA,internaciones,egresos,2012-07-01,0,23,0,23,23
URUBICHA,internaciones,egresos,2012-07-01,5,13,5,13,18
UYUNI,internaciones,egresos,2012-07-01,43,93,43,93,136
VACAS,internaciones,egresos,2012-07-01,0,12,0,12,12
VALLEGRANDE,internaciones,egresos,2012-07-01,36,96,36,96,132
VIACHA,internaciones,egresos,2012-07-01,31,83,31,83,114
VILA VILA,internaciones,egresos,2012-07-01,0,5,0,5,5
VILLA CHARCAS,internaciones,egresos,2012-07-01,1,7,1,7,8
VILLA MONTES,internaciones,egresos,2012-07-01,72,180,72,180,252
VILLA RIVERO,internaciones,egresos,2012-07-01,2,8,2,8,10
VILLA SERRANO,internaciones,egresos,2012-07-01,1,9,1,9,10
VILLA TUNARI,internaciones,egresos,2012-07-01,134,313,134,313,447
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2012-07-01,3,11,3,11,14
VILLAZON,internaciones,egresos,2012-07-01,74,156,74,156,230
VINTO,internaciones,egresos,2012-07-01,52,161,52,161,213
VITICHI,internaciones,egresos,2012-07-01,2,2,2,2,4
WARNES,internaciones,egresos,2012-07-01,35,87,35,87,122
YACO,internaciones,egresos,2012-07-01,0,7,0,7,7
YACUIBA,internaciones,egresos,2012-07-01,247,504,247,504,751
YAMPARAEZ,internaciones,egresos,2012-07-01,2,13,2,13,15
YANACACHI,internaciones,egresos,2012-07-01,0,5,0,5,5
YAPACANI,internaciones,egresos,2012-07-01,67,105,67,105,172
YOTALA,internaciones,egresos,2012-07-01,0,16,0,16,16
ZUDAÑEZ,internaciones,egresos,2012-07-01,9,12,9,12,21
ACACIO,internaciones,egresos,2012-08-01,0,3,0,3,3
ACHACACHI,internaciones,egresos,2012-08-01,7,53,7,53,60
ACHOCALLA,internaciones,egresos,2012-08-01,0,5,0,5,5
AIQUILE,internaciones,egresos,2012-08-01,37,93,37,93,130
ALALAY,internaciones,egresos,2012-08-01,0,2,0,2,2
ALCALA,internaciones,egresos,2012-08-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2012-08-01,0,4,0,4,4
ANCORAIMES,internaciones,egresos,2012-08-01,1,4,1,4,5
ANTEQUERA,internaciones,egresos,2012-08-01,0,4,0,4,4
ANZALDO,internaciones,egresos,2012-08-01,0,2,0,2,2
APOLO,internaciones,egresos,2012-08-01,31,9,31,9,40
ARAMPAMPA,internaciones,egresos,2012-08-01,0,1,0,1,1
ARANI,internaciones,egresos,2012-08-01,0,7,0,7,7
ARBIETO,internaciones,egresos,2012-08-01,0,13,0,13,13
ARQUE,internaciones,egresos,2012-08-01,2,2,2,2,4
ASCENCION DE GUARAYOS,internaciones,egresos,2012-08-01,47,136,47,136,183
ATOCHA,internaciones,egresos,2012-08-01,50,81,50,81,131
AYATA,internaciones,egresos,2012-08-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2012-08-01,0,9,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2012-08-01,10,38,10,38,48
AZURDUY,internaciones,egresos,2012-08-01,6,17,6,17,23
BATALLAS,internaciones,egresos,2012-08-01,2,9,2,9,11
BAURES,internaciones,egresos,2012-08-01,8,21,8,21,29
BERMEJO,internaciones,egresos,2012-08-01,80,176,80,176,256
BETANZOS,internaciones,egresos,2012-08-01,5,33,5,33,38
BOLIVAR,internaciones,egresos,2012-08-01,0,6,0,6,6
BOYUIBE,internaciones,egresos,2012-08-01,20,18,20,18,38
BUENA VISTA,internaciones,egresos,2012-08-01,11,21,11,21,32
CABEZAS,internaciones,egresos,2012-08-01,7,22,7,22,29
CAIROMA,internaciones,egresos,2012-08-01,0,2,0,2,2
"CAIZA ""D""",internaciones,egresos,2012-08-01,0,5,0,5,5
CAJUATA,internaciones,egresos,2012-08-01,0,15,0,15,15
CALAMARCA,internaciones,egresos,2012-08-01,0,10,0,10,10
CAMARGO,internaciones,egresos,2012-08-01,45,941,45,941,986
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2012-08-01,1,2,1,2,3
CAMIRI,internaciones,egresos,2012-08-01,164,411,164,411,575
CAPINOTA,internaciones,egresos,2012-08-01,7,30,7,30,37
CARACOLLO,internaciones,egresos,2012-08-01,6,18,6,18,24
CARANAVI,internaciones,egresos,2012-08-01,67,170,67,170,237
CARAPARI,internaciones,egresos,2012-08-01,8,11,8,11,19
CARIPUYO,internaciones,egresos,2012-08-01,1,0,1,0,1
CARMEN RIVERO TORREZ,internaciones,egresos,2012-08-01,3,16,3,16,19
CHALLAPATA,internaciones,egresos,2012-08-01,33,109,33,109,142
CHAQUI,internaciones,egresos,2012-08-01,0,4,0,4,4
CHARAGUA,internaciones,egresos,2012-08-01,53,97,53,97,150
CHAYANTA,internaciones,egresos,2012-08-01,0,10,0,10,10
CHIMORE,internaciones,egresos,2012-08-01,4,17,4,17,21
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2012-08-01,42,95,42,95,137
CLIZA,internaciones,egresos,2012-08-01,5,39,5,39,44
COBIJA,internaciones,egresos,2012-08-01,164,430,164,430,594
COCAPATA,internaciones,egresos,2012-08-01,0,9,0,9,9
COCHABAMBA,internaciones,egresos,2012-08-01,2889,5472,2889,5472,8361
COLCAPIRHUA,internaciones,egresos,2012-08-01,20,54,20,54,74
COLOMI,internaciones,egresos,2012-08-01,0,31,0,31,31
COLPA BELGICA,internaciones,egresos,2012-08-01,12,22,12,22,34
COLQUECHACA,internaciones,egresos,2012-08-01,0,13,0,13,13
COLQUENCHA,internaciones,egresos,2012-08-01,0,10,0,10,10
COLQUIRI,internaciones,egresos,2012-08-01,3,3,3,3,6
COMARAPA,internaciones,egresos,2012-08-01,6,61,6,61,67
COMBAYA,internaciones,egresos,2012-08-01,0,1,0,1,1
CONCEPCION,internaciones,egresos,2012-08-01,18,60,18,60,78
COPACABANA,internaciones,egresos,2012-08-01,2,7,2,7,9
CORIPATA,internaciones,egresos,2012-08-01,0,2,0,2,2
CORO CORO,internaciones,egresos,2012-08-01,1,7,1,7,8
COROICO,internaciones,egresos,2012-08-01,35,58,35,58,93
CORQUE,internaciones,egresos,2012-08-01,0,2,0,2,2
COTAGAITA,internaciones,egresos,2012-08-01,5,17,5,17,22
COTOCA,internaciones,egresos,2012-08-01,31,51,31,51,82
CUATRO CAÑADAS,internaciones,egresos,2012-08-01,41,49,41,49,90
CUEVO,internaciones,egresos,2012-08-01,2,8,2,8,10
CULPINA,internaciones,egresos,2012-08-01,20,57,20,57,77
CURAHUARA DE CARANGAS,internaciones,egresos,2012-08-01,0,5,0,5,5
DESAGUADERO,internaciones,egresos,2012-08-01,0,6,0,6,6
EL ALTO,internaciones,egresos,2012-08-01,1146,2170,1146,2170,3316
EL CHORO,internaciones,egresos,2012-08-01,0,6,0,6,6
EL PUENTE(STC),internaciones,egresos,2012-08-01,18,34,18,34,52
EL TORNO,internaciones,egresos,2012-08-01,181,347,181,347,528
EL VILLAR,internaciones,egresos,2012-08-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2012-08-01,9,36,9,36,45
ENTRE RIOS CBBA,internaciones,egresos,2012-08-01,7,35,7,35,42
ESCOMA,internaciones,egresos,2012-08-01,8,14,8,14,22
EUCALIPTUS,internaciones,egresos,2012-08-01,0,5,0,5,5
EXALTACION,internaciones,egresos,2012-08-01,0,5,0,5,5
FERNANDEZ ALONSO,internaciones,egresos,2012-08-01,22,17,22,17,39
GENERAL SAAVEDRA,internaciones,egresos,2012-08-01,0,18,0,18,18
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2012-08-01,0,5,0,5,5
GUANAY,internaciones,egresos,2012-08-01,0,20,0,20,20
GUAQUI,internaciones,egresos,2012-08-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2012-08-01,244,216,244,216,460
GUTIERREZ,internaciones,egresos,2012-08-01,14,31,14,31,45
HUACARETA,internaciones,egresos,2012-08-01,5,22,5,22,27
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2012-08-01,1,1,1,1,2
HUACHACALLA,internaciones,egresos,2012-08-01,1,2,1,2,3
HUANUNI,internaciones,egresos,2012-08-01,91,137,91,137,228
HUARINA,internaciones,egresos,2012-08-01,0,4,0,4,4
HUMANATA,internaciones,egresos,2012-08-01,0,2,0,2,2
ICHOCA,internaciones,egresos,2012-08-01,0,3,0,3,3
ICLA,internaciones,egresos,2012-08-01,3,11,3,11,14
INCAHUASI,internaciones,egresos,2012-08-01,0,11,0,11,11
INQUISIVI,internaciones,egresos,2012-08-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2012-08-01,7,20,7,20,27
IXIAMAS,internaciones,egresos,2012-08-01,7,20,7,20,27
JESUS DE MACHACA,internaciones,egresos,2012-08-01,10,16,10,16,26
LA ASUNTA,internaciones,egresos,2012-08-01,11,62,11,62,73
LA GUARDIA,internaciones,egresos,2012-08-01,25,56,25,56,81
LA PAZ,internaciones,egresos,2012-08-01,2524,5336,2524,5336,7860
LAGUNILLAS,internaciones,egresos,2012-08-01,4,12,4,12,16
LAJA,internaciones,egresos,2012-08-01,0,6,0,6,6
LAS CARRERAS,internaciones,egresos,2012-08-01,1,4,1,4,5
LICOMA PAMPA,internaciones,egresos,2012-08-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2012-08-01,48,145,48,145,193
LLICA,internaciones,egresos,2012-08-01,0,3,0,3,3
LURIBAY,internaciones,egresos,2012-08-01,1,5,1,5,6
MACHACAMARCA,internaciones,egresos,2012-08-01,0,8,0,8,8
MACHARETI,internaciones,egresos,2012-08-01,5,7,5,7,12
MAGDALENA,internaciones,egresos,2012-08-01,34,45,34,45,79
MAIRANA,internaciones,egresos,2012-08-01,19,45,19,45,64
MALLA,internaciones,egresos,2012-08-01,0,1,0,1,1
MAPIRI,internaciones,egresos,2012-08-01,17,55,17,55,72
MECAPACA,internaciones,egresos,2012-08-01,0,1,0,1,1
MINEROS,internaciones,egresos,2012-08-01,19,28,19,28,47
MIZQUE,internaciones,egresos,2012-08-01,6,58,6,58,64
MOCOMOCO,internaciones,egresos,2012-08-01,0,1,0,1,1
