,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
WARNES,internaciones,ingresos espontaneos,2012-06-01,28,76,28,76,104
YACO,internaciones,ingresos espontaneos,2012-06-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2012-06-01,251,502,251,502,753
YAMPARAEZ,internaciones,ingresos espontaneos,2012-06-01,3,10,3,10,13
YANACACHI,internaciones,ingresos espontaneos,2012-06-01,1,8,1,8,9
YAPACANI,internaciones,ingresos espontaneos,2012-06-01,85,117,85,117,202
YOTALA,internaciones,ingresos espontaneos,2012-06-01,0,9,0,9,9
YUNCHARA,internaciones,ingresos espontaneos,2012-06-01,0,1,0,1,1
ZUDAÑEZ,internaciones,ingresos espontaneos,2012-06-01,6,11,6,11,17
ACACIO,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2012-07-01,7,43,7,43,50
ACHOCALLA,internaciones,ingresos espontaneos,2012-07-01,0,8,0,8,8
AIQUILE,internaciones,ingresos espontaneos,2012-07-01,47,102,47,102,149
ALALAY,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
ALCALA,internaciones,ingresos espontaneos,2012-07-01,1,4,1,4,5
ALTO BENI,internaciones,ingresos espontaneos,2012-07-01,0,11,0,11,11
ANCORAIMES,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2012-07-01,2,4,2,4,6
APOLO,internaciones,ingresos espontaneos,2012-07-01,9,20,9,20,29
ARAMPAMPA,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2012-07-01,0,14,0,14,14
ARBIETO,internaciones,ingresos espontaneos,2012-07-01,0,8,0,8,8
ARQUE,internaciones,ingresos espontaneos,2012-07-01,0,4,0,4,4
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2012-07-01,71,102,71,102,173
ATOCHA,internaciones,ingresos espontaneos,2012-07-01,13,19,13,19,32
AYATA,internaciones,ingresos espontaneos,2012-07-01,5,2,5,2,7
AYO AYO,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2012-07-01,15,39,15,39,54
AZURDUY,internaciones,ingresos espontaneos,2012-07-01,11,13,11,13,24
BATALLAS,internaciones,ingresos espontaneos,2012-07-01,0,8,0,8,8
BAURES,internaciones,ingresos espontaneos,2012-07-01,7,16,7,16,23
BERMEJO,internaciones,ingresos espontaneos,2012-07-01,83,167,83,167,250
BETANZOS,internaciones,ingresos espontaneos,2012-07-01,4,37,4,37,41
BOLIVAR,internaciones,ingresos espontaneos,2012-07-01,0,3,0,3,3
BOYUIBE,internaciones,ingresos espontaneos,2012-07-01,13,16,13,16,29
BUENA VISTA,internaciones,ingresos espontaneos,2012-07-01,6,9,6,9,15
CABEZAS,internaciones,ingresos espontaneos,2012-07-01,7,17,7,17,24
CAIROMA,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
"CAIZA ""D""",internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
CAJUATA,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
CALAMARCA,internaciones,ingresos espontaneos,2012-07-01,0,6,0,6,6
CAMARGO,internaciones,ingresos espontaneos,2012-07-01,44,66,44,66,110
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
CAMIRI,internaciones,ingresos espontaneos,2012-07-01,161,369,161,369,530
CAPINOTA,internaciones,ingresos espontaneos,2012-07-01,8,27,8,27,35
CARACOLLO,internaciones,ingresos espontaneos,2012-07-01,0,14,0,14,14
CARANAVI,internaciones,ingresos espontaneos,2012-07-01,60,158,60,158,218
CARAPARI,internaciones,ingresos espontaneos,2012-07-01,2,4,2,4,6
CARIPUYO,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2012-07-01,7,10,7,10,17
CHALLAPATA,internaciones,ingresos espontaneos,2012-07-01,45,96,45,96,141
CHAQUI,internaciones,ingresos espontaneos,2012-07-01,0,4,0,4,4
CHARAGUA,internaciones,ingresos espontaneos,2012-07-01,37,64,37,64,101
CHAYANTA,internaciones,ingresos espontaneos,2012-07-01,2,12,2,12,14
CHIMORE,internaciones,ingresos espontaneos,2012-07-01,6,15,6,15,21
CHIPAYA,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2012-07-01,56,84,56,84,140
CHUMA,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
CLIZA,internaciones,ingresos espontaneos,2012-07-01,6,32,6,32,38
COBIJA,internaciones,ingresos espontaneos,2012-07-01,23,41,23,41,64
COCAPATA,internaciones,ingresos espontaneos,2012-07-01,0,3,0,3,3
COCHABAMBA,internaciones,ingresos espontaneos,2012-07-01,3083,5324,3083,5324,8407
COLCAPIRHUA,internaciones,ingresos espontaneos,2012-07-01,69,131,69,131,200
"COLCHA ""K""",internaciones,ingresos espontaneos,2012-07-01,2,3,2,3,5
COLOMI,internaciones,ingresos espontaneos,2012-07-01,1,17,1,17,18
COLPA BELGICA,internaciones,ingresos espontaneos,2012-07-01,13,24,13,24,37
COLQUECHACA,internaciones,ingresos espontaneos,2012-07-01,0,13,0,13,13
COLQUENCHA,internaciones,ingresos espontaneos,2012-07-01,0,12,0,12,12
COLQUIRI,internaciones,ingresos espontaneos,2012-07-01,0,18,0,18,18
COMARAPA,internaciones,ingresos espontaneos,2012-07-01,17,60,17,60,77
CONCEPCION,internaciones,ingresos espontaneos,2012-07-01,6,74,6,74,80
COPACABANA,internaciones,ingresos espontaneos,2012-07-01,0,11,0,11,11
CORIPATA,internaciones,ingresos espontaneos,2012-07-01,2,17,2,17,19
CORO CORO,internaciones,ingresos espontaneos,2012-07-01,2,3,2,3,5
COROICO,internaciones,ingresos espontaneos,2012-07-01,30,51,30,51,81
CORQUE,internaciones,ingresos espontaneos,2012-07-01,0,4,0,4,4
COTAGAITA,internaciones,ingresos espontaneos,2012-07-01,2,15,2,15,17
COTOCA,internaciones,ingresos espontaneos,2012-07-01,38,69,38,69,107
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2012-07-01,11,56,11,56,67
CUEVO,internaciones,ingresos espontaneos,2012-07-01,4,6,4,6,10
CULPINA,internaciones,ingresos espontaneos,2012-07-01,23,25,23,25,48
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2012-07-01,0,6,0,6,6
DESAGUADERO,internaciones,ingresos espontaneos,2012-07-01,0,8,0,8,8
EL ALTO,internaciones,ingresos espontaneos,2012-07-01,861,2394,861,2394,3255
EL CHORO,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
EL PUENTE(STC),internaciones,ingresos espontaneos,2012-07-01,4,23,4,23,27
EL TORNO,internaciones,ingresos espontaneos,2012-07-01,97,185,97,185,282
EL VILLAR,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2012-07-01,14,35,14,35,49
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2012-07-01,11,47,11,47,58
ESCOMA,internaciones,ingresos espontaneos,2012-07-01,4,11,4,11,15
EUCALIPTUS,internaciones,ingresos espontaneos,2012-07-01,0,13,0,13,13
EXALTACION,internaciones,ingresos espontaneos,2012-07-01,0,3,0,3,3
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2012-07-01,8,7,8,7,15
FILADELFIA,internaciones,ingresos espontaneos,2012-07-01,2,2,2,2,4
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2012-07-01,6,20,6,20,26
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2012-07-01,1,10,1,10,11
GUANAY,internaciones,ingresos espontaneos,2012-07-01,1,22,1,22,23
GUAYARAMERIN,internaciones,ingresos espontaneos,2012-07-01,210,375,210,375,585
GUTIERREZ,internaciones,ingresos espontaneos,2012-07-01,11,28,11,28,39
HUACARETA,internaciones,ingresos espontaneos,2012-07-01,9,19,9,19,28
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2012-07-01,2,6,2,6,8
HUANUNI,internaciones,ingresos espontaneos,2012-07-01,109,148,109,148,257
HUARACAJE,internaciones,ingresos espontaneos,2012-07-01,4,10,4,10,14
HUARINA,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
HUMANATA,internaciones,ingresos espontaneos,2012-07-01,0,3,0,3,3
ICHOCA,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
ICLA,internaciones,ingresos espontaneos,2012-07-01,0,9,0,9,9
INCAHUASI,internaciones,ingresos espontaneos,2012-07-01,0,18,0,18,18
INQUISIVI,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2012-07-01,5,21,5,21,26
IXIAMAS,internaciones,ingresos espontaneos,2012-07-01,5,22,5,22,27
JESUS DE MACHACA,internaciones,ingresos espontaneos,2012-07-01,13,21,13,21,34
LA ASUNTA,internaciones,ingresos espontaneos,2012-07-01,12,61,12,61,73
LA GUARDIA,internaciones,ingresos espontaneos,2012-07-01,67,128,67,128,195
LA PAZ,internaciones,ingresos espontaneos,2012-07-01,1959,4157,1959,4157,6116
LAGUNILLAS,internaciones,ingresos espontaneos,2012-07-01,1,8,1,8,9
LAJA,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
LAS CARRERAS,internaciones,ingresos espontaneos,2012-07-01,0,4,0,4,4
LICOMA PAMPA,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2012-07-01,66,170,66,170,236
LLICA,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
LURIBAY,internaciones,ingresos espontaneos,2012-07-01,1,3,1,3,4
MACHACAMARCA,internaciones,ingresos espontaneos,2012-07-01,0,8,0,8,8
MACHARETI,internaciones,ingresos espontaneos,2012-07-01,7,18,7,18,25
MAGDALENA,internaciones,ingresos espontaneos,2012-07-01,30,55,30,55,85
MAIRANA,internaciones,ingresos espontaneos,2012-07-01,10,48,10,48,58
MAPIRI,internaciones,ingresos espontaneos,2012-07-01,19,52,19,52,71
MECAPACA,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
MINEROS,internaciones,ingresos espontaneos,2012-07-01,8,9,8,9,17
MIZQUE,internaciones,ingresos espontaneos,2012-07-01,7,37,7,37,44
MOCOMOCO,internaciones,ingresos espontaneos,2012-07-01,5,1,5,1,6
MOJOCOYA,internaciones,ingresos espontaneos,2012-07-01,4,8,4,8,12
MONTEAGUDO,internaciones,ingresos espontaneos,2012-07-01,51,131,51,131,182
MONTERO,internaciones,ingresos espontaneos,2012-07-01,327,403,327,403,730
MORO MORO,internaciones,ingresos espontaneos,2012-07-01,0,3,0,3,3
MOROCHATA,internaciones,ingresos espontaneos,2012-07-01,1,8,1,8,9
OCURI,internaciones,ingresos espontaneos,2012-07-01,1,7,1,7,8
OKINAWA,internaciones,ingresos espontaneos,2012-07-01,14,33,14,33,47
OMEREQUE,internaciones,ingresos espontaneos,2012-07-01,3,8,3,8,11
ORURO,internaciones,ingresos espontaneos,2012-07-01,914,1620,914,1620,2534
PADILLA,internaciones,ingresos espontaneos,2012-07-01,15,57,15,57,72
PAILON,internaciones,ingresos espontaneos,2012-07-01,16,61,16,61,77
PALCA,internaciones,ingresos espontaneos,2012-07-01,0,6,0,6,6
PALOS BLANCOS,internaciones,ingresos espontaneos,2012-07-01,15,53,15,53,68
PAMPA GRANDE,internaciones,ingresos espontaneos,2012-07-01,0,8,0,8,8
PAPEL PAMPA,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
PASORAPA,internaciones,ingresos espontaneos,2012-07-01,2,7,2,7,9
PATACAMAYA,internaciones,ingresos espontaneos,2012-07-01,6,52,6,52,58
POCOATA,internaciones,ingresos espontaneos,2012-07-01,1,10,1,10,11
POCONA,internaciones,ingresos espontaneos,2012-07-01,0,14,0,14,14
POJO (CBBA),internaciones,ingresos espontaneos,2012-07-01,0,20,0,20,20
POROMA,internaciones,ingresos espontaneos,2012-07-01,0,12,0,12,12
PORTACHUELO,internaciones,ingresos espontaneos,2012-07-01,59,80,59,80,139
POSTRER VALLE,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
POTOSI,internaciones,ingresos espontaneos,2012-07-01,783,1342,783,1342,2125
PRESTO,internaciones,ingresos espontaneos,2012-07-01,2,5,2,5,7
PUCARANI,internaciones,ingresos espontaneos,2012-07-01,3,8,3,8,11
PUERTO ACOSTA,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
PUERTO CARABUCO,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2012-07-01,2,6,2,6,8
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2012-07-01,17,12,17,12,29
PUERTO RICO,internaciones,ingresos espontaneos,2012-07-01,6,30,6,30,36
PUERTO SILES,internaciones,ingresos espontaneos,2012-07-01,0,4,0,4,4
PUERTO SUAREZ,internaciones,ingresos espontaneos,2012-07-01,25,65,25,65,90
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2012-07-01,43,127,43,127,170
PUNA,internaciones,ingresos espontaneos,2012-07-01,3,13,3,13,16
PUNATA,internaciones,ingresos espontaneos,2012-07-01,86,182,86,182,268
QUIABAYA,internaciones,ingresos espontaneos,2012-07-01,1,2,1,2,3
QUILLACOLLO,internaciones,ingresos espontaneos,2012-07-01,19,220,19,220,239
QUIME,internaciones,ingresos espontaneos,2012-07-01,2,10,2,10,12
QUIRUSILLAS,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
RAVELO,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
REYES,internaciones,ingresos espontaneos,2012-07-01,5,15,5,15,20
RIBERALTA,internaciones,ingresos espontaneos,2012-07-01,435,683,435,683,1118
ROBORE,internaciones,ingresos espontaneos,2012-07-01,45,111,45,111,156
RURRENABAQUE,internaciones,ingresos espontaneos,2012-07-01,25,94,25,94,119
SACABA,internaciones,ingresos espontaneos,2012-07-01,103,386,103,386,489
SACABAMBA,internaciones,ingresos espontaneos,2012-07-01,4,10,4,10,14
SACACA,internaciones,ingresos espontaneos,2012-07-01,3,21,3,21,24
SAIPINA,internaciones,ingresos espontaneos,2012-07-01,6,8,6,8,14
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2012-07-01,0,4,0,4,4
SAMAIPATA,internaciones,ingresos espontaneos,2012-07-01,12,29,12,29,41
SAN ANDRES,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2012-07-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2012-07-01,3,6,3,6,9
SAN BENITO,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos espontaneos,2012-07-01,34,114,34,114,148
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2012-07-01,9,39,9,39,48
SAN CARLOS,internaciones,ingresos espontaneos,2012-07-01,33,90,33,90,123
SAN IGNACIO,internaciones,ingresos espontaneos,2012-07-01,26,78,26,78,104
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2012-07-01,99,237,99,237,336
SAN JAVIER(STC),internaciones,ingresos espontaneos,2012-07-01,9,50,9,50,59
SAN JOAQUIN,internaciones,ingresos espontaneos,2012-07-01,17,33,17,33,50
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2012-07-01,36,112,36,112,148
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
SAN JULIAN,internaciones,ingresos espontaneos,2012-07-01,31,154,31,154,185
SAN LORENZO(PND),internaciones,ingresos espontaneos,2012-07-01,5,5,5,5,10
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2012-07-01,1,9,1,9,10
SAN LUCAS,internaciones,ingresos espontaneos,2012-07-01,5,46,5,46,51
SAN MATIAS,internaciones,ingresos espontaneos,2012-07-01,13,31,13,31,44
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2012-07-01,2,18,2,18,20
SAN PEDRO,internaciones,ingresos espontaneos,2012-07-01,16,26,16,26,42
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2012-07-01,11,23,11,23,34
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2012-07-01,3,24,3,24,27
SAN RAMON BENI,internaciones,ingresos espontaneos,2012-07-01,17,24,17,24,41
SAN RAMON SCZ,internaciones,ingresos espontaneos,2012-07-01,13,26,13,26,39
SANTA ANA,internaciones,ingresos espontaneos,2012-07-01,34,88,34,88,122
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2012-07-01,3648,6625,3648,6625,10273
SANTA ROSA,internaciones,ingresos espontaneos,2012-07-01,3,28,3,28,31
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2012-07-01,14,25,14,25,39
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2012-07-01,0,12,0,12,12
SANTIVAÑES,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
SENA,internaciones,ingresos espontaneos,2012-07-01,3,9,3,9,12
SHINAOTA,internaciones,ingresos espontaneos,2012-07-01,38,102,38,102,140
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2012-07-01,0,15,0,15,15
SIPE SIPE,internaciones,ingresos espontaneos,2012-07-01,0,37,0,37,37
SOPACHUY,internaciones,ingresos espontaneos,2012-07-01,10,17,10,17,27
SORACACHI,internaciones,ingresos espontaneos,2012-07-01,0,4,0,4,4
SORATA,internaciones,ingresos espontaneos,2012-07-01,6,20,6,20,26
SUCRE,internaciones,ingresos espontaneos,2012-07-01,1341,2310,1341,2310,3651
TACACHI,internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
TACACOMA,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
TACOPAYA,internaciones,ingresos espontaneos,2012-07-01,1,7,1,7,8
TAPACARI,internaciones,ingresos espontaneos,2012-07-01,2,6,2,6,8
TARACO,internaciones,ingresos espontaneos,2012-07-01,0,3,0,3,3
TARATA,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
TARIJA,internaciones,ingresos espontaneos,2012-07-01,866,1219,866,1219,2085
TARVITA,internaciones,ingresos espontaneos,2012-07-01,10,41,10,41,51
TEOPONTE,internaciones,ingresos espontaneos,2012-07-01,0,14,0,14,14
TIAWANACU,internaciones,ingresos espontaneos,2012-07-01,0,10,0,10,10
TIPUANI,internaciones,ingresos espontaneos,2012-07-01,39,51,39,51,90
TIQUIPAYA,internaciones,ingresos espontaneos,2012-07-01,30,111,30,111,141
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2012-07-01,0,25,0,25,25
TITO YUPANQUI (PARQUIPUJIO),internaciones,ingresos espontaneos,2012-07-01,0,1,0,1,1
TOCO,internaciones,ingresos espontaneos,2012-07-01,0,2,0,2,2
TOLATA,internaciones,ingresos espontaneos,2012-07-01,0,16,0,16,16
TOLEDO,internaciones,ingresos espontaneos,2012-07-01,0,3,0,3,3
TOMAVE,internaciones,ingresos espontaneos,2012-07-01,5,9,5,9,14
TOMINA,internaciones,ingresos espontaneos,2012-07-01,2,11,2,11,13
TORO TORO,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
TOTORA(CBBA),internaciones,ingresos espontaneos,2012-07-01,8,37,8,37,45
TOTORA(ORR),internaciones,ingresos espontaneos,2012-07-01,0,4,0,4,4
TRIGAL,internaciones,ingresos espontaneos,2012-07-01,6,5,6,5,11
TRINIDAD,internaciones,ingresos espontaneos,2012-07-01,357,773,357,773,1130
TUPIZA,internaciones,ingresos espontaneos,2012-07-01,134,197,134,197,331
UMALA,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
UNCIA,internaciones,ingresos espontaneos,2012-07-01,0,23,0,23,23
URUBICHA,internaciones,ingresos espontaneos,2012-07-01,5,13,5,13,18
UYUNI,internaciones,ingresos espontaneos,2012-07-01,46,96,46,96,142
VACAS,internaciones,ingresos espontaneos,2012-07-01,0,12,0,12,12
VALLEGRANDE,internaciones,ingresos espontaneos,2012-07-01,44,99,44,99,143
VIACHA,internaciones,ingresos espontaneos,2012-07-01,33,84,33,84,117
VILA VILA,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
VILLA CHARCAS,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
VILLA MONTES,internaciones,ingresos espontaneos,2012-07-01,67,173,67,173,240
VILLA RIVERO,internaciones,ingresos espontaneos,2012-07-01,2,8,2,8,10
VILLA SERRANO,internaciones,ingresos espontaneos,2012-07-01,0,9,0,9,9
VILLA TUNARI,internaciones,ingresos espontaneos,2012-07-01,117,263,117,263,380
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2012-07-01,3,11,3,11,14
VILLAZON,internaciones,ingresos espontaneos,2012-07-01,73,145,73,145,218
VINTO,internaciones,ingresos espontaneos,2012-07-01,53,163,53,163,216
VITICHI,internaciones,ingresos espontaneos,2012-07-01,2,2,2,2,4
WARNES,internaciones,ingresos espontaneos,2012-07-01,32,82,32,82,114
YACO,internaciones,ingresos espontaneos,2012-07-01,0,7,0,7,7
YACUIBA,internaciones,ingresos espontaneos,2012-07-01,227,483,227,483,710
YAMPARAEZ,internaciones,ingresos espontaneos,2012-07-01,3,10,3,10,13
YANACACHI,internaciones,ingresos espontaneos,2012-07-01,0,5,0,5,5
YAPACANI,internaciones,ingresos espontaneos,2012-07-01,67,101,67,101,168
YOTALA,internaciones,ingresos espontaneos,2012-07-01,0,14,0,14,14
ZUDAÑEZ,internaciones,ingresos espontaneos,2012-07-01,9,12,9,12,21
ACACIO,internaciones,ingresos espontaneos,2012-08-01,0,3,0,3,3
ACHACACHI,internaciones,ingresos espontaneos,2012-08-01,5,44,5,44,49
ACHOCALLA,internaciones,ingresos espontaneos,2012-08-01,0,5,0,5,5
AIQUILE,internaciones,ingresos espontaneos,2012-08-01,40,93,40,93,133
ALALAY,internaciones,ingresos espontaneos,2012-08-01,0,2,0,2,2
ALCALA,internaciones,ingresos espontaneos,2012-08-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2012-08-01,0,4,0,4,4
ANCORAIMES,internaciones,ingresos espontaneos,2012-08-01,0,3,0,3,3
ANTEQUERA,internaciones,ingresos espontaneos,2012-08-01,0,4,0,4,4
ANZALDO,internaciones,ingresos espontaneos,2012-08-01,0,2,0,2,2
APOLO,internaciones,ingresos espontaneos,2012-08-01,31,9,31,9,40
ARAMPAMPA,internaciones,ingresos espontaneos,2012-08-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2012-08-01,0,9,0,9,9
ARBIETO,internaciones,ingresos espontaneos,2012-08-01,0,13,0,13,13
ARQUE,internaciones,ingresos espontaneos,2012-08-01,2,2,2,2,4
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2012-08-01,47,130,47,130,177
ATOCHA,internaciones,ingresos espontaneos,2012-08-01,15,34,15,34,49
AYATA,internaciones,ingresos espontaneos,2012-08-01,0,1,0,1,1
AYO AYO,internaciones,ingresos espontaneos,2012-08-01,0,9,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2012-08-01,8,36,8,36,44
AZURDUY,internaciones,ingresos espontaneos,2012-08-01,6,17,6,17,23
BATALLAS,internaciones,ingresos espontaneos,2012-08-01,2,9,2,9,11
BAURES,internaciones,ingresos espontaneos,2012-08-01,7,20,7,20,27
BELEN DE ANDAMARCA,internaciones,ingresos espontaneos,2012-08-01,0,3,0,3,3
BERMEJO,internaciones,ingresos espontaneos,2012-08-01,77,174,77,174,251
BETANZOS,internaciones,ingresos espontaneos,2012-08-01,4,31,4,31,35
BOLIVAR,internaciones,ingresos espontaneos,2012-08-01,0,6,0,6,6
BOYUIBE,internaciones,ingresos espontaneos,2012-08-01,20,20,20,20,40
BUENA VISTA,internaciones,ingresos espontaneos,2012-08-01,13,24,13,24,37
CABEZAS,internaciones,ingresos espontaneos,2012-08-01,7,21,7,21,28
CAIROMA,internaciones,ingresos espontaneos,2012-08-01,0,2,0,2,2
"CAIZA ""D""",internaciones,ingresos espontaneos,2012-08-01,0,5,0,5,5
CAJUATA,internaciones,ingresos espontaneos,2012-08-01,0,15,0,15,15
CALAMARCA,internaciones,ingresos espontaneos,2012-08-01,0,10,0,10,10
CAMARGO,internaciones,ingresos espontaneos,2012-08-01,40,98,40,98,138
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2012-08-01,1,2,1,2,3
CAMIRI,internaciones,ingresos espontaneos,2012-08-01,176,375,176,375,551
CAPINOTA,internaciones,ingresos espontaneos,2012-08-01,7,28,7,28,35
CARACOLLO,internaciones,ingresos espontaneos,2012-08-01,6,18,6,18,24
CARANAVI,internaciones,ingresos espontaneos,2012-08-01,67,155,67,155,222
CARAPARI,internaciones,ingresos espontaneos,2012-08-01,8,12,8,12,20
CARIPUYO,internaciones,ingresos espontaneos,2012-08-01,1,0,1,0,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2012-08-01,3,17,3,17,20
CHALLAPATA,internaciones,ingresos espontaneos,2012-08-01,31,106,31,106,137
CHAQUI,internaciones,ingresos espontaneos,2012-08-01,0,4,0,4,4
CHARAGUA,internaciones,ingresos espontaneos,2012-08-01,49,85,49,85,134
CHAYANTA,internaciones,ingresos espontaneos,2012-08-01,0,10,0,10,10
CHIMORE,internaciones,ingresos espontaneos,2012-08-01,4,17,4,17,21
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2012-08-01,41,93,41,93,134
CLIZA,internaciones,ingresos espontaneos,2012-08-01,4,38,4,38,42
COBIJA,internaciones,ingresos espontaneos,2012-08-01,121,283,121,283,404
COCAPATA,internaciones,ingresos espontaneos,2012-08-01,0,9,0,9,9
COCHABAMBA,internaciones,ingresos espontaneos,2012-08-01,2851,5227,2851,5227,8078
COLCAPIRHUA,internaciones,ingresos espontaneos,2012-08-01,20,54,20,54,74
"COLCHA ""K""",internaciones,ingresos espontaneos,2012-08-01,0,2,0,2,2
COLOMI,internaciones,ingresos espontaneos,2012-08-01,0,31,0,31,31
COLPA BELGICA,internaciones,ingresos espontaneos,2012-08-01,12,22,12,22,34
COLQUECHACA,internaciones,ingresos espontaneos,2012-08-01,0,13,0,13,13
COLQUENCHA,internaciones,ingresos espontaneos,2012-08-01,0,10,0,10,10
COLQUIRI,internaciones,ingresos espontaneos,2012-08-01,3,3,3,3,6
COMARAPA,internaciones,ingresos espontaneos,2012-08-01,7,57,7,57,64
COMBAYA,internaciones,ingresos espontaneos,2012-08-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos espontaneos,2012-08-01,18,63,18,63,81
