municipality,group,variable,month,Mujeres puérperas con dosis completa de hierro,TOTAL
SAN RAFAEL,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,8,8
SAN RAMON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,29,29
SAN RAMON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,14,14
SANTA ANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,14,14
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,498,498
SANTA ROSA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,33,33
SANTA ROSA DEL SARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,24,24
SANTIAGO DE CALLAPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,4,4
SANTIAGO DE HUARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,9,9
SANTIAGO DE MACHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,3,3
SANTIVAÑES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,3,3
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,9,9
SAPAHAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,8,8
SENA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,7,7
SICA SICA (VILLA AROMA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,20,20
SICAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,2,2
SIPE SIPE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,14,14
SOPACHUY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,14,14
SORACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,3,3
SORATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,22,22
SUCRE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,402,402
TACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,3,3
TACACOMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,1,1
TACOBAMBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,3,3
TACOPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,15,15
TAHUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,2,2
TAPACARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,28,28
TARABUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,32,32
TARACO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,2,2
TARATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,6,6
TARIJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,229,229
TARVITA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,30,30
TEOPONTE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,10,10
TIAWANACU,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,19,19
TINGUIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,18,18
TIPUANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,23,23
TIQUIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,64,64
TIRAQUE (CBBA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,68,68
TOCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,8,8
TOLATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,9,9
TOLEDO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,8,8
TOMAVE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,20,20
TOMINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,16,16
TORO TORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,18,18
TOTORA(CBBA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,11,11
TOTORA(ORR),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,9,9
TRIGAL,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,2,2
TRINIDAD,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,49,49
TUPIZA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,62,62
TURCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,2,2
UMALA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,5,5
UNCIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,38,38
URIONDO (A. CONCEPCION),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,11,11
URUBICHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,4,4
UYUNI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,14,14
VACAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,8,8
VALLEGRANDE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,15,15
VIACHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,51,51
VILA VILA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,2,2
VILLA MONTES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,83,83
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,8,8
VILLA RIVERO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,6,6
VILLA SERRANO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,18,18
VILLA TUNARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,94,94
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,12,12
VILLAZON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,9,9
VINTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,37,37
VITICHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,31,31
WALDO BALLIVIAN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,5,5
WARNES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,42,42
YACO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,9,9
YACUIBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,136,136
YAMPARAEZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,12,12
YANACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,2,2
YAPACANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,49,49
YOCALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,6,6
YOTALA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,6,6
YUNCHARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,6,6
ZUDAÑEZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-03-01,18,18
ACACIO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,12,12
ACHACACHI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,56,56
ACHOCALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,12,12
AIQUILE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,56,56
ALALAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,6,6
ALCALA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
ANCORAIMES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,17,17
ANDAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
ANTEQUERA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
ANZALDO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,10,10
APOLO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,34,34
ARAMPAMPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,7,7
ARANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
ARBIETO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
ARQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,12,12
ASCENCION DE GUARAYOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,60,60
ATOCHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
AUCAPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
AYATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,13,13
AYO AYO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,33,33
AZURDUY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,23,23
BATALLAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,14,14
BAURES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
BELEN DE ANDAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
BELLA FLOR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
BERMEJO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,46,46
BETANZOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,44,44
BOLIVAR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,10,10
BOYUIBE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
BUENA VISTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,19,19
CABEZAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,30,30
CAIROMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,11,11
"CAIZA ""D""",nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,10,10
CAJUATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,9,9
CALACOTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,7,7
CALAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,18,18
CAMARGO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,24,24
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
CAMIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,30,30
CAPINOTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,29,29
CAQUIAVIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,8,8
CARACOLLO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,22,22
CARANAVI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,79,79
CARAPARI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,14,14
CARIPUYO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,14,14
CARMEN RIVERO TORREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
CATACORA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
CHACARILLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
CHALLAPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,45,45
CHAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,12,12
CHARAGUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,63,63
CHARAÑA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
CHAYANTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,18,18
CHIMORE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
CHIPAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,4,4
CHOQUE COTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,27,27
CHUMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,11,11
CLIZA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,20,20
COBIJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,111,111
COCHABAMBA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,321,321
COLCAPIRHUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,33,33
"COLCHA ""K""",nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,9,9
COLLANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
COLOMI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,27,27
COLPA BELGICA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,7,7
COLQUECHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,49,49
COLQUENCHA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,11,11
COLQUIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,33,33
COMANCHE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,6,6
COMARAPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,31,31
COMBAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,4,4
COPACABANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,28,28
CORIPATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,23,23
CORO CORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,13,13
COROICO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,20,20
CORQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,7,7
COTAGAITA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,26,26
COTOCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,50,50
CUATRO CAÑADAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,30,30
CUEVO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
CULPINA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,30,30
CURAHUARA DE CARANGAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,7,7
DESAGUADERO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,6,6
EL ALTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1176,1176
EL CHORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
EL PUENTE(STC),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,18,18
EL PUENTE(TJA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,8,8
EL TORNO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,10,10
EL VILLAR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,9,9
ENTRE RIOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,24,24
ENTRE RIOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,21,21
EUCALIPTUS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,8,8
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
EXALTACION,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
FERNANDEZ ALONSO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,9,9
FILADELFIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,12,12
GENERAL SAAVEDRA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,8,8
GUANAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,19,19
GUAQUI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
GUAYARAMERIN,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,54,54
GUTIERREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,7,7
HUACARETA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,15,15
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
HUACHACALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
HUANUNI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,17,17
HUARACAJE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,4,4
HUAYLLAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
ICHOCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,6,6
ICLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,13,13
INCAHUASI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,46,46
INGAVI (HUMAITA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
INQUISIVI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,20,20
IXIAMAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,8,8
JESUS DE MACHACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,26,26
LA ASUNTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,28,28
LA GUARDIA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,38,38
LA PAZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,827,827
LAGUNILLAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
LAJA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,25,25
LAS CARRERAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
LICOMA PAMPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
LLALLAGUA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
LLICA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,9,9
LORETO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
LURIBAY,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
MACHACAMARCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,8,8
MACHARETI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,10,10
MAGDALENA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,22,22
MAIRANA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,9,9
MALLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
MAPIRI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,15,15
MECAPACA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,6,6
MINEROS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,10,10
MIZQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,36,36
MOCOMOCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,13,13
MOJINETE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
MOJOCOYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
MONTEAGUDO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,49,49
MONTERO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,62,62
MORO MORO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
MOROCHATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,7,7
NAZACARA DE PACAJES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,3,3
OCURI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,21,21
OKINAWA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,23,23
OMEREQUE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
ORURO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,139,139
PADCAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,13,13
PADILLA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
PAILON,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,19,19
PALCA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
PALOS BLANCOS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,51,51
PAMPA AULLAGAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
PAMPA GRANDE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,9,9
PAPEL PAMPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
PASORAPA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
PATACAMAYA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,50,50
PAZÑA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,11,11
PELECHUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,8,8
POCOATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,44,44
POCONA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,16,16
POJO (CBBA),nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,24,24
POOPO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,6,6
PORCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,12,12
POROMA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,27,27
PORONGO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,5,5
PORTACHUELO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,6,6
PORVENIR,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
POSTRER VALLE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,4,4
POTOSI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,65,65
PRESTO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,15,15
PUCARA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,2,2
PUCARANI,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,34,34
PUERTO ACOSTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,23,23
PUERTO CARABUCO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,13,13
PUERTO GONZALO MORENO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,13,13
PUERTO PEREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,13,13
PUERTO QUIJARRO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,15,15
PUERTO RICO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,8,8
PUERTO SILES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
PUERTO SUAREZ,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,32,32
PUERTO VILLARROEL,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,134,134
PUNA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,43,43
PUNATA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,24,24
QUILLACOLLO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,94,94
QUIME,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,7,7
QUIRUSILLAS,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,1,1
RAVELO,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,26,26
REYES,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,12,12
RIBERALTA,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,502,502
ROBORE,nutricion y micronutrientes,mujeres puerperas con dosis completa de hierro,2008-04-01,31,31
