,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,12,52,71,58,83,141
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,3,61,55,64,58,122
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,61,54,211,197,272,251,523
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,65,64,644,624,709,688,1397
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1155,1154,1738,1801,2893,2955,5848
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,0,0,1,0,1,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,8,2,25,19,33,21,54
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,12,75,82,81,94,175
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,2,12,15,13,17,30
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,0,7,10,7,10,17
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,23,17,141,124,164,141,305
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,1,9,17,9,18,27
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,3,24,10,25,13,38
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,7,7,41,41,48,48,96
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,10,15,11,16,27
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,1,47,32,50,33,83
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,9,17,91,98,100,115,215
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,14,7,118,90,132,97,229
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,6,1,7,2,9
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,10,8,85,95,95,103,198
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,12,50,50,55,62,117
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,21,28,113,110,134,138,272
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,13,110,119,116,132,248
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,0,45,42,46,42,88
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,0,2,3,3,3,6
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,3,32,28,37,31,68
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,19,12,117,55,136,67,203
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,116,101,693,689,809,790,1599
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,2,7,10,8,12,20
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,13,22,27,26,40,66
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,1,31,16,33,17,50
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,0,8,0,9,0,9
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,0,3,9,9,9,18
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,7,4,45,38,52,42,94
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,3,82,70,86,73,159
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,4,45,43,45,47,92
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,762,606,1638,1508,2400,2114,4514
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,7,7,92,86,99,93,192
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,11,10,53,65,64,75,139
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,14,5,122,106,136,111,247
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,40,21,95,94,135,115,250
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,39,52,128,119,167,171,338
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,0,13,10,13,10,23
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,3,50,59,56,62,118
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,0,23,16,25,16,41
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,9,12,10,13,23
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,14,18,107,99,121,117,238
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,3,25,18,28,21,49
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,3,38,26,42,29,71
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,2,62,50,66,52,118
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,7,50,48,55,55,110
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,11,12,96,90,107,102,209
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,8,22,29,23,37,60
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,13,14,71,76,84,90,174
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,9,8,55,50,64,58,122
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,9,14,65,59,74,73,147
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,9,6,27,33,36,39,75
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,2,36,30,42,32,74
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,2,5,6,5,8,13
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,231,208,1105,1051,1336,1259,2595
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,3,19,29,20,32,52
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,5,1,6,2,8
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,10,9,162,133,172,142,314
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,6,34,24,36,30,66
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,2,39,36,43,38,81
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,7,45,44,48,51,99
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,0,16,28,18,28,46
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,22,13,69,78,91,91,182
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,9,4,45,44,54,48,102
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,3,1,3,3,6,9
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,9,6,91,92,100,98,198
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,89,86,738,724,827,810,1637
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,6,41,42,47,48,95
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,83,72,185,173,268,245,513
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,1,5,8,8,9,17
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,165,130,644,494,809,624,1433
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,10,32,39,37,49,86
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,0,5,5,6,5,11
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,9,7,51,43,60,50,110
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,2,38,39,42,41,83
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,4,69,80,71,84,155
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,137,149,726,771,863,920,1783
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,15,20,79,85,94,105,199
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,31,18,114,125,145,143,288
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,6,15,9,15,15,30
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,123,90,855,743,978,833,1811
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,13,15,14,16,30
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,10,8,69,71,79,79,158
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,3,53,41,55,44,99
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,8,54,34,60,42,102
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,9,77,52,83,61,144
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,7,8,8,9,17
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,13,9,55,46,68,55,123
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,0,10,3,13,3,16
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,3,9,5,9,8,17
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,4,38,36,40,40,80
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,9,76,73,78,82,160
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,41,60,302,274,343,334,677
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,11,13,49,65,60,78,138
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,20,14,136,141,156,155,311
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,35,34,152,138,187,172,359
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,57,50,358,356,415,406,821
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,7,5,14,13,21,18,39
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,11,16,114,110,125,126,251
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,6,22,22,24,28,52
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,26,35,95,83,121,118,239
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,11,27,33,33,44,77
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,17,18,271,271,288,289,577
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,6,56,48,61,54,115
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,19,18,96,102,115,120,235
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,21,17,126,130,147,147,294
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,13,11,105,77,118,88,206
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,7,8,86,77,93,85,178
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,2,11,4,11,6,17
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,13,15,77,77,90,92,182
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,7,9,117,117,124,126,250
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,1,22,21,24,22,46
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,8,1,85,79,93,80,173
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,0,3,3,4,3,7
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,1,14,18,16,19,35
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,0,9,6,10,6,16
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,10,4,36,46,46,50,96
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,0,19,15,21,15,36
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,6,89,50,95,56,151
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,77,64,36,35,113,99,212
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1544,1440,4184,3789,5728,5229,10957
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,8,59,62,65,70,135
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,10,8,98,88,108,96,204
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,3,12,22,13,25,38
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,4,19,24,23,28,51
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,0,18,25,20,25,45
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,2,13,15,15,17,32
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,8,8,34,63,42,71,113
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,2,15,13,17,15,32
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,6,47,28,51,34,85
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,10,11,71,58,81,69,150
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,40,31,291,271,331,302,633
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,13,14,77,68,90,82,172
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,2,43,24,44,26,70
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,58,41,410,378,468,419,887
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,3,10,12,15,15,30
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,3,46,45,48,48,96
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,17,87,67,93,84,177
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,347,355,1471,1369,1818,1724,3542
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,2,4,3,5,8
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,4,53,42,57,46,103
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,0,26,33,30,33,63
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,1,23,23,25,24,49
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,0,2,0,4,0,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,23,14,109,94,132,108,240
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,5,46,56,49,61,110
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,2,21,19,22,21,43
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,15,18,70,61,85,79,164
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,505,485,717,616,1222,1101,2323
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,5,39,32,43,37,80
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,16,8,58,50,74,58,132
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,9,66,88,70,97,167
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,5,38,34,41,39,80
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,7,10,45,45,52,55,107
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,91,100,172,189,263,289,552
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,20,17,141,142,161,159,320
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,0,5,4,6,4,10
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,1,62,44,67,45,112
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,0,0,2,0,2,2
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,14,18,37,17,51,35,86
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,3,16,22,19,25,44
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,7,3,38,40,45,43,88
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,4,27,34,29,38,67
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,3,32,24,36,27,63
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,38,40,74,90,112,130,242
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,2,16,16,17,18,35
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,0,2,4,4,4,8
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,82,92,451,398,533,490,1023
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,51,55,167,156,218,211,429
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,1,22,16,22,17,39
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,1,35,36,37,37,74
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,5,92,82,97,87,184
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,13,20,78,73,91,93,184
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,2,57,57,62,59,121
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,62,53,137,134,199,187,386
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,4,5,31,34,35,39,74
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,13,14,78,92,91,106,197
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,155,145,421,359,576,504,1080
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,2,8,11,9,13,22
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,7,53,43,58,50,108
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,24,21,213,211,237,232,469
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,0,12,12,13,12,25
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,10,6,68,51,78,57,135
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,3,34,32,36,35,71
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,198,186,734,751,932,937,1869
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,6,43,52,46,58,104
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,30,30,198,204,228,234,462
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,67,76,253,227,320,303,623
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,2,8,41,48,43,56,99
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,17,8,18,9,27
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,124,125,786,751,910,876,1786
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,2,31,24,34,26,60
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,99,104,451,500,550,604,1154
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,6,4,32,21,38,25,63
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,3,2,24,25,27,27,54
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,24,14,223,215,247,229,476
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,4,36,29,37,33,70
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,9,1,27,14,36,15,51
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,1,1,13,7,14,8,22
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,0,0,5,2,5,2,7
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-11-01,5,4,17,10,22,14,36
