,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,6,6,6,6,12
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,1,0,2,1,3
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,5,3,71,71,76,74,150
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,5,1,8,6,13,7,20
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,0,15,10,17,10,27
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,0,4,7,6,7,13
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,1,0,1,1,2
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,5,3,27,36,32,39,71
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,0,0,0,1,1
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,10,3,30,21,40,24,64
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,1,1,2,2,4
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,12,4,12,16
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,3,2,3,2,5
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,45,47,46,48,94
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,6,2,6,3,9
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,5,3,10,5,15,20
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,1,9,8,12,9,21
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,1,0,2,0,2
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,2,15,11,15,13,28
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,9,4,10,4,14
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,3,0,4,1,5
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,0,2,0,2
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,4,9,4,10,14
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,2,23,21,26,23,49
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,5,6,3,6,8,14
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,1,0,1,1
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,50,46,910,826,960,872,1832
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,2,0,2,2
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,1,2,1,3
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,9,12,10,14,24
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,3,0,2,0,5,5
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,13,12,13,12,25
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,2,7,8,7,10,17
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,0,1,1,1,2
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,1,1,1,2
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,1,4,1,5,6
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,10,8,10,9,19
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,5,4,4,7,9,11,20
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,3,3,4,3,7
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,3,1,1,2,4,6
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,1,0,1,1,2
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,0,3,2,5,2,7
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,1,2,2,2,4
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,2,2,2,4
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,1,0,1,1
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,1,1,3,4,4,8
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,1,0,2,0,2
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,12,3,13,4,17
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,3,14,5,15,8,23
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,5,30,17,32,22,54
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,3,30,30,32,33,65
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,2,2,2,4
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,2,23,19,25,21,46
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,3,9,9,12,12,24
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,1,0,0,3,1,4
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,1,4,1,5,6
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,0,5,6,7,6,13
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,0,0,1,0,1
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,0,20,0,21,21
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,8,1,15,21,23,22,45
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,3,0,2,3,5,8
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,0,2,0,2
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,0,1,0,1
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,25,13,101,129,126,142,268
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,2,4,2,6
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,3,0,3,0,3
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,2,0,3,0,3
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,2,1,2,3
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,0,1,1,1,2
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,1,1,1,2
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,8,6,9,7,16
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,4,7,8,9,12,21
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,15,13,15,14,29
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,5,2,18,17,23,19,42
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,5,5,6,5,11
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,0,3,1,3,4
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,1,0,1,1
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,2,3,2,4,6
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,6,13,33,24,39,37,76
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,1,1,1,2
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,4,5,27,33,31,38,69
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,1,2,1,3
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,12,10,13,12,25
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,4,0,16,23,20,23,43
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,0,4,6,6,6,12
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,2,1,2,2,4
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,12,26,10,10,22,36,58
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,10,9,17,14,27,23,50
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,4,7,6,8,10,18
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,2,0,0,0,2,2
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,6,4,6,10
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,0,3,1,4,5
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,8,6,8,7,15
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,0,1,0,1
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,4,2,5,2,7
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,3,0,3,1,4
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,8,12,70,77,78,89,167
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,7,4,7,4,11
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,2,1,2,3
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,2,2,2,4
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,7,1,7,1,8
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,4,3,21,28,25,31,56
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,8,23,85,81,93,104,197
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,0,15,11,18,11,29
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,7,8,19,14,26,22,48
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,5,5,5,6,10,16
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,4,9,7,12,11,23
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,4,3,5,3,8
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,6,10,8,11,14,25
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,8,2,8,2,10
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,4,4,4,8
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,2,12,10,14,12,26
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,43,35,44,37,81
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,37,30,38,32,70
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,12,11,219,184,231,195,426
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,1,1,2,3,5
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,1,0,1,1
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,6,2,6,2,8
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,3,39,30,42,33,75
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,4,4,4,8
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,2,3,3,5,8
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,0,3,0,6,0,6
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,1,2,1,3
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,13,9,124,105,137,114,251
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,3,1,4,2,6
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,12,9,64,47,76,56,132
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,8,10,9,10,19
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,2,0,2,2
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,0,0,1,1,2
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,2,0,2,2
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,1,3,2,4,6
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,0,1,0,1
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,7,12,7,13,20
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,2,0,2,2
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,7,6,14,9,21,15,36
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,1,5,6,7,7,14
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,1,0,1,1,2
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,20,16,6,7,26,23,49
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,16,17,42,45,58,62,120
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,5,5,7,6,12,18
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,1,3,2,4,6
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,15,11,10,9,25,20,45
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,6,4,6,4,10
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,4,0,4,6,8,6,14
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,7,6,8,8,16
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,5,5,6,5,11
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,4,6,88,71,92,77,169
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,16,9,17,9,26
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,3,0,0,0,3,3
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,13,14,84,76,97,90,187
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,1,0,1,1
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,4,8,47,63,51,71,122
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,3,3,3,3,6
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,5,7,5,8,13
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,1,0,1,2,2,4
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,13,21,62,39,75,60,135
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,3,2,4,3,7
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,3,2,3,5
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,1,0,2,0,2
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,3,0,11,12,14,12,26
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,2,1,0,1,2,3
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,0,1,0,1
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,3,2,3,3,6
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,3,3,4,5,9
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,9,4,9,13
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,5,3,5,3,8
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,0,4,0,4
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,7,8,7,9,16
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,0,14,23,15,23,38
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,2,7,7,7,9,16
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,5,5,14,21,19,26,45
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,20,33,21,34,55
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,5,3,16,18,21,21,42
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,3,11,13,12,16,28
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,4,2,4,6
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,14,15,34,26,48,41,89
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,25,34,26,36,62
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,0,0,0,1,1
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,1,4,1,5
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,4,6,24,25,28,31,59
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,3,39,20,41,23,64
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,2,0,2,2
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,2,0,3,1,5,6
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,9,9,52,68,61,77,138
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,50,51,50,52,102
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,1,15,18,17,19,36
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,0,1,0,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,5,2,5,2,7
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,0,1,0,2,2
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,2,2,2,2,4
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,18,16,18,17,35
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,1,8,4,9,5,14
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,6,7,50,43,56,50,106
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,6,4,2,6,8,14
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,3,1,3,2,5
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,0,4,0,4,4
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,3,16,7,18,10,28
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,1,0,1,0,1
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,1,6,5,6,6,12
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,5,2,27,18,32,20,52
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,2,0,1,1,3,1,4
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,1,3,5,11,6,14,20
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2021-11-01,0,0,4,4,4,4,8
