,group,variable,month,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 2 AÑOS A MENOR DE 5 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
QUIME,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,2,24,18,28,20,48
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,4,7,5,8,9,17
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,6,8,34,16,40,24,64
RAVELO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,8,1,66,66,74,67,141
REYES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,12,7,26,26,38,33,71
RIBERALTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,99,128,252,239,351,367,718
ROBORE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,9,27,39,31,48,79
RURRENABAQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,29,18,39,46,68,64,132
SABAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,11,6,11,6,17
SACABA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,44,43,291,321,335,364,699
SACABAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,13,9,13,9,22
SACACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,5,22,19,26,24,50
SAIPINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,2,13,9,17,11,28
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,5,6,43,39,48,45,93
SAMAIPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,19,25,33,31,52,56,108
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,2,9,4,10,6,16
SAN ANDRES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,10,16,32,25,42,41,83
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,2,1,7,2,9,3,12
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,3,7,3,7,10
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,8,10,43,25,51,35,86
SAN BENITO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,5,33,40,36,45,81
SAN BORJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,39,34,102,111,141,145,286
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,4,30,29,33,33,66
SAN CARLOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,22,13,68,55,90,68,158
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,30,32,58,58,88,90,178
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,49,42,103,131,152,173,325
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,1,8,0,9,1,10
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,18,19,61,53,79,72,151
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,0,5,5,6,5,11
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,19,7,33,32,52,39,91
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,6,9,7,2,13,11,24
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,47,37,138,129,185,166,351
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,2,27,10,31,12,43
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,15,16,60,75,75,91,166
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,14,3,196,185,210,188,398
SAN MATIAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,7,44,39,48,46,94
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,10,3,27,27,37,30,67
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,5,2,5,2,7
SAN PEDRO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,8,12,65,42,73,54,127
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,5,6,100,84,105,90,195
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,1,21,8,22,9,31
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,8,10,46,43,54,53,107
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,1,12,8,15,9,24
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,8,2,8,2,10
SAN RAFAEL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,10,8,4,2,14,10,24
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,5,9,10,10,15,25
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,11,7,25,19,36,26,62
SANTA ANA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,28,23,19,21,47,44,91
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,977,1084,1233,1307,2210,2391,4601
SANTA ROSA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,13,13,35,27,48,40,88
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,15,11,37,53,52,64,116
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,3,5,6,6,9,15
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,1,15,18,15,19,34
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,2,11,18,11,20,31
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,2,1,8,4,10,5,15
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,6,4,38,36,44,40,84
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,0,5,8,6,8,14
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,0,17,23,18,23,41
SENA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,3,19,16,20,19,39
SHINAOTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,16,20,168,150,184,170,354
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,2,40,25,43,27,70
SICAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,3,20,19,21,22,43
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,22,19,156,154,178,173,351
SOPACHUY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,17,13,17,13,30
SORACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,2,3,19,35,21,38,59
SORATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,5,7,46,50,51,57,108
SUCRE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,174,176,460,467,634,643,1277
TACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,1,3,7,7,8,15
TACACOMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,5,44,32,47,37,84
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,2,2,4,9,6,11,17
TACOPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,0,16,13,17,13,30
TAHUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,2,1,6,2,8,3,11
TAPACARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,6,13,91,78,97,91,188
TARABUCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,4,44,49,48,53,101
TARACO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,3,2,5,2,8,10
TARATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,12,15,17,15,29,30,59
TARIJA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,316,336,238,225,554,561,1115
TARVITA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,7,3,54,59,61,62,123
TEOPONTE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,2,0,27,30,29,30,59
TIAHUANACU,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,6,4,32,13,38,17,55
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,4,13,8,17,12,29
TIPUANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,5,38,33,41,38,79
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,47,41,132,114,179,155,334
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,8,5,79,61,87,66,153
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,2,4,2,4,6
TOCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,3,15,17,18,20,38
TODOS SANTOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,0,0,0,1,0,1
TOLATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,10,6,21,15,31,21,52
TOLEDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,2,6,2,6,8
TOMAVE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,2,3,16,18,18,21,39
TOMINA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,2,73,54,73,56,129
TORO TORO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,5,3,23,21,28,24,52
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,10,8,30,19,40,27,67
TOTORA(ORR),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,0,31,20,35,20,55
TRIGAL,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,3,1,3,1,4
TRINIDAD,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,56,65,73,66,129,131,260
TUPIZA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,81,79,78,78,159,157,316
TURCO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,5,4,23,11,28,15,43
UMALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,1,8,8,8,9,17
UNCIA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,8,4,42,24,50,28,78
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,13,6,30,39,43,45,88
URUBICHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,12,14,33,37,45,51,96
UYUNI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,9,13,44,52,53,65,118
VACAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,8,34,21,37,29,66
VALLEGRANDE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,10,18,58,51,68,69,137
VIACHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,58,53,154,140,212,193,405
VILA VILA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,13,11,13,11,24
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,5,4,36,33,41,37,78
VILLA MONTES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,12,21,60,59,72,80,152
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,8,6,10,12,18,18,36
VILLA RIVERO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,6,3,34,37,40,40,80
VILLA SERRANO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,1,48,54,48,55,103
VILLA TUNARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,97,86,473,461,570,547,1117
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,5,9,38,46,43,55,98
VILLAZON,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,8,12,153,150,161,162,323
VINTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,7,18,108,111,115,129,244
VITICHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,2,4,37,33,39,37,76
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,1,5,4,5,5,10
WARNES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,103,103,334,312,437,415,852
YACO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,0,18,24,18,24,42
YACUIBA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,77,85,264,265,341,350,691
YAMPARAEZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,3,48,43,48,46,94
YANACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,1,21,20,22,21,43
YAPACANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,25,26,98,98,123,124,247
YOCALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,4,1,16,9,20,10,30
YOTALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,1,6,26,33,27,39,66
YUNCHARA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,3,2,10,4,13,6,19
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-07-01,0,2,29,31,29,33,62
ACACIO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,0,4,9,4,9,13
ACHACACHI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,5,12,49,58,54,70,124
ACHOCALLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,13,10,56,50,69,60,129
AIQUILE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,1,6,20,13,21,19,40
ALALAY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,3,4,7,4,10,14
ALCALA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,1,1,5,9,6,10,16
ALTO BENI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,11,10,27,19,38,29,67
ANCORAIMES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,4,1,13,18,17,19,36
ANDAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,3,0,12,7,15,7,22
ANTEQUERA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,2,4,19,17,21,21,42
ANZALDO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,1,20,25,20,26,46
APOLO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,6,15,20,32,26,47,73
ARAMPAMPA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,1,0,5,3,6,3,9
ARANI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,2,2,42,21,44,23,67
ARBIETO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,8,9,113,96,121,105,226
ARQUE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,2,0,27,37,29,37,66
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,42,40,123,115,165,155,320
ATOCHA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,1,19,26,19,27,46
AUCAPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,0,20,21,20,21,41
AYATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,2,4,11,15,13,19,32
AYO AYO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,0,4,11,4,11,15
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,17,13,89,91,106,104,210
AZURDUY,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,6,11,71,53,77,64,141
BATALLAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,4,3,25,27,29,30,59
BAURES,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,3,7,36,42,39,49,88
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,1,1,1,1,2,2,4
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,0,0,2,0,2,2
BELLA FLOR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,2,2,6,11,8,13,21
BERMEJO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,14,18,24,14,38,32,70
BETANZOS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,20,25,67,80,87,105,192
BOLIVAR,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,9,6,11,11,20,17,37
BOLPEBRA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,0,5,5,5,5,10
BOYUIBE,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,2,3,16,18,18,21,39
BUENA VISTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,14,12,35,43,49,55,104
CABEZAS,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,8,4,68,60,76,64,140
CAIROMA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,8,8,31,23,39,31,70
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,4,11,59,51,63,62,125
CAJUATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,6,8,38,35,44,43,87
CALACOTO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,1,0,4,5,5,5,10
CALAMARCA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,4,26,27,26,31,57
CAMARGO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,4,8,43,34,47,42,89
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,1,1,7,4,8,5,13
CAMIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,30,29,84,78,114,107,221
CAPINOTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,10,17,56,66,66,83,149
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,10,6,24,31,34,37,71
CARACOLLO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,5,6,80,80,85,86,171
CARANAVI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,26,22,116,107,142,129,271
CARAPARI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,7,10,52,52,59,62,121
CARIPUYO,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,2,1,4,7,6,8,14
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,12,18,11,9,23,27,50
CATACORA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,0,0,5,3,5,3,8
CHACARILLA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,1,0,4,6,5,6,11
CHALLAPATA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,7,7,49,59,56,66,122
CHAQUI,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,3,6,13,22,16,28,44
CHARAGUA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,37,33,68,63,105,96,201
CHARAÑA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,2,1,1,4,3,5,8
CHAYANTA,control de crecimiento infantil,control del nino(a) de 2 anos a menor de 5 anos dentro del establecimiento,2021-08-01,14,16,29,35,43,51,94
