,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,25,12,166,173,191,185,376
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,1,10,6,12,7,19
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,0,23,36,26,36,62
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,5,5,91,75,96,80,176
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,1,24,23,25,24,49
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,2,11,10,14,12,26
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,1,27,25,31,26,57
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1009,977,3548,3212,4557,4189,8746
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,5,11,16,11,21,32
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,8,11,63,68,71,79,150
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,8,43,36,46,44,90
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,59,33,469,402,528,435,963
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,12,14,13,14,27
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,11,9,103,110,114,119,233
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,86,81,377,372,463,453,916
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,4,1,4,1,5
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,9,3,17,21,26,24,50
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,2,3,2,3,5
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,2,33,17,36,19,55
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,12,8,13,8,21
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,7,5,13,12,20,17,37
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,8,4,48,30,56,34,90
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,7,32,33,35,40,75
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,14,5,126,84,140,89,229
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,2,25,34,28,36,64
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,10,109,92,113,102,215
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,17,10,18,10,28
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,36,23,201,201,237,224,461
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,8,6,94,82,102,88,190
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,6,39,40,41,46,87
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,3,15,8,15,11,26
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,1,7,10,8,11,19
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,9,15,92,66,101,81,182
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,0,30,28,32,28,60
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,0,20,16,22,16,38
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,3,20,9,21,12,33
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,1,13,14,14,15,29
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,1,6,8,6,9,15
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,3,12,9,13,12,25
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,8,2,16,19,24,21,45
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,2,38,44,42,46,88
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,1,12,14,14,15,29
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,12,8,33,49,45,57,102
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,10,13,43,46,53,59,112
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,6,9,54,39,60,48,108
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,3,73,30,74,33,107
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,47,34,200,176,247,210,457
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,63,60,813,789,876,849,1725
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1614,1567,2805,2658,4419,4225,8644
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,3,1,3,1,4
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,3,29,21,31,24,55
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,11,77,69,81,80,161
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,13,10,13,10,23
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,13,16,14,16,30
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,18,15,116,131,134,146,280
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,2,19,7,20,9,29
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,2,10,14,11,16,27
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,3,48,42,51,45,96
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,1,21,15,24,16,40
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,3,24,37,26,40,66
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,5,90,99,94,104,198
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,10,90,76,94,86,180
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,0,3,3,5,3,8
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,8,6,148,133,156,139,295
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,18,10,43,49,61,59,120
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,19,19,146,127,165,146,311
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,16,16,135,120,151,136,287
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,5,40,34,42,39,81
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,2,2,2,2,4
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,3,21,23,24,26,50
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,19,16,138,121,157,137,294
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,135,181,800,775,935,956,1891
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,11,17,12,17,29
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,1,41,31,43,32,75
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,2,21,16,23,18,41
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,6,2,6,2,8
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,14,9,14,9,23
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,6,37,51,40,57,97
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,10,6,69,71,79,77,156
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,1,15,18,15,19,34
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,495,357,1625,1681,2120,2038,4158
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,7,8,104,86,111,94,205
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,13,10,54,50,67,60,127
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,45,44,188,175,233,219,452
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,11,9,80,60,91,69,160
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,39,41,135,149,174,190,364
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,1,16,12,19,13,32
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,5,3,69,47,74,50,124
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,3,30,23,31,26,57
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,9,5,9,5,14
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,34,29,105,80,139,109,248
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,2,16,19,18,21,39
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,2,44,35,47,37,84
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,6,47,44,51,50,101
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,4,61,45,65,49,114
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,7,10,65,59,72,69,141
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,7,7,28,31,35,38,73
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,11,12,79,87,90,99,189
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,4,58,54,62,58,120
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,14,10,70,85,84,95,179
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,18,12,99,116,117,128,245
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,10,2,34,27,44,29,73
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,1,5,5,8,6,14
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,171,168,1168,1040,1339,1208,2547
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,2,34,35,36,37,73
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,2,5,2,5,7
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,9,4,142,140,151,144,295
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,6,4,17,24,23,28,51
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,6,29,45,30,51,81
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,5,4,42,37,47,41,88
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,9,11,10,11,21
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,14,5,68,81,82,86,168
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,10,1,59,42,69,43,112
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,10,8,11,8,19
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,9,17,148,148,157,165,322
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,79,86,555,560,634,646,1280
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,7,1,32,37,39,38,77
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,43,43,206,203,249,246,495
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,6,14,13,18,19,37
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,174,149,481,492,655,641,1296
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,10,9,33,43,43,52,95
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,7,9,8,9,17
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,6,3,35,37,41,40,81
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,3,51,46,53,49,102
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,14,13,70,68,84,81,165
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,108,89,684,684,792,773,1565
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,18,11,83,78,101,89,190
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,21,18,129,131,150,149,299
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,1,16,14,18,15,33
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,142,145,790,803,932,948,1880
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,5,29,19,33,24,57
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,11,5,72,55,83,60,143
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,9,6,49,35,58,41,99
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,6,4,50,52,56,56,112
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,7,7,53,71,60,78,138
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,2,13,6,14,8,22
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,19,25,47,57,66,82,148
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,10,6,10,6,16
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,7,9,8,9,17
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,2,33,37,37,39,76
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,6,6,77,91,83,97,180
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,47,47,332,313,379,360,739
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,10,12,61,61,71,73,144
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,15,11,143,133,158,144,302
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,36,29,172,170,208,199,407
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,60,67,390,366,450,433,883
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,14,16,11,4,25,20,45
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,13,17,115,96,128,113,241
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,14,14,6,4,20,18,38
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,35,50,109,103,144,153,297
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,7,5,50,44,57,49,106
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,25,30,303,288,328,318,646
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,8,48,47,50,55,105
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,25,22,168,119,193,141,334
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,16,16,132,131,148,147,295
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,19,7,82,81,101,88,189
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,12,75,60,78,72,150
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,2,17,11,18,13,31
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,10,11,103,98,113,109,222
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,12,16,106,120,118,136,254
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,2,28,20,30,22,52
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,2,23,16,23,18,41
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,7,3,7,3,10
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,1,43,43,44,44,88
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,34,33,34,33,67
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,6,74,58,78,64,142
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,27,33,99,99,126,132,258
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2125,1892,5107,4519,7232,6411,13643
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,11,5,100,77,111,82,193
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,13,13,92,96,105,109,214
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,0,10,12,11,12,23
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,2,20,18,23,20,43
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,4,28,20,30,24,54
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,1,9,10,12,11,23
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,4,76,60,79,64,143
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,5,23,10,26,15,41
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,5,1,31,30,36,31,67
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,4,56,74,60,78,138
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,16,23,199,225,215,248,463
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,9,9,109,72,118,81,199
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,1,29,49,30,50,80
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,73,41,431,405,504,446,950
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,4,6,11,16,15,22,37
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,5,3,44,32,49,35,84
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,0,71,83,74,83,157
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,397,399,1690,1636,2087,2035,4122
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,11,0,11,0,11
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,5,11,46,40,51,51,102
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,3,22,33,22,36,58
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,2,3,28,21,30,24,54
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,1,1,7,2,8,3,11
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,21,13,118,108,139,121,260
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,6,43,30,46,36,82
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,2,21,18,21,20,41
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,12,9,75,72,87,81,168
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,402,395,693,667,1095,1062,2157
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,6,7,32,43,38,50,88
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,14,9,97,90,111,99,210
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,5,2,58,55,63,57,120
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,5,38,28,41,33,74
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,3,4,65,42,68,46,114
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,75,100,264,251,339,351,690
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,17,21,115,81,132,102,234
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2019-11-01,0,0,3,5,3,5,8
