,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,1,1,1,1,2
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,6,6,26,21,32,27,59
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,3,2,37,39,40,41,81
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,2,0,2,0,2
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,1,3,5,4,6,10
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,17,31,126,123,143,154,297
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,4,1,40,26,44,27,71
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,2,0,4,6,6,6,12
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,3,1,1,1,4,2,6
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,12,9,71,76,83,85,168
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,9,5,94,70,103,75,178
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,3,1,26,31,29,32,61
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,0,0,3,1,3,4
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,3,2,3,2,5
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,4,2,1,1,5,3,8
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,1,0,1,0,1
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,2,1,33,22,35,23,58
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,16,5,16,5,21
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,3,2,33,34,36,36,72
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,2,1,19,25,21,26,47
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,3,0,5,2,8,2,10
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,0,4,2,5,2,7
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,3,18,16,19,19,38
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,0,1,0,1,1
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,2,1,13,12,15,13,28
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,3,3,29,16,32,19,51
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,0,0,1,1,1,2
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,17,15,17,15,32
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,2,0,2,0,4,0,4
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,1,1,5,2,6,8
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,1,2,4,2,5,7
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,2,11,16,11,18,29
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,4,3,32,26,36,29,65
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,2,3,8,14,10,17,27
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,3,3,3,3,6
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,1,2,1,3,2,5
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,3,2,19,18,22,20,42
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,7,7,8,11,15,18,33
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,3,6,3,6,9
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,1,20,14,21,15,36
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,7,6,98,73,105,79,184
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,3,0,5,4,8,4,12
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,0,14,18,14,18,32
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,5,1,14,7,19,8,27
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,8,7,25,21,33,28,61
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,1,0,9,6,10,6,16
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,15,20,115,124,130,144,274
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,3,13,5,13,8,21
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,1,17,17,17,18,35
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,0,1,13,19,13,20,33
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-07-01,4,1,23,22,27,23,50
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,15,11,16,12,28
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,7,3,13,15,20,18,38
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,3,5,4,5,9
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,17,17,17,17,34
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,5,10,5,10,15
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,11,6,11,6,17
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,2,10,8,12,10,22
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,2,3,6,7,8,15
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,5,2,5,7
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,0,2,0,3,3
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,2,20,20,20,22,42
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,4,34,29,36,33,69
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,4,20,15,20,19,39
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,8,4,8,4,12
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,2,24,23,27,25,52
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,0,18,15,20,15,35
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,0,0,1,1,2
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,2,3,5,3,7,10
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,0,0,1,0,1
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,2,2,3,2,5
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,7,1,1,2,8,10
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,5,33,26,37,31,68
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,4,36,33,39,37,76
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,7,7,5,4,12,11,23
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,3,4,3,4,7
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,3,1,4,2,6
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,0,3,6,5,6,11
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,5,9,6,10,16
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,0,1,0,1
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,4,68,63,71,67,138
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,2,10,12,14,14,28
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,3,2,1,4,4,8
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,4,5,4,5,9
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,2,2,2,4
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,5,2,19,29,24,31,55
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,2,13,12,13,14,27
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,0,14,10,18,10,28
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,3,9,7,9,10,19
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,6,13,9,16,15,31
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,20,21,20,21,41
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,3,3,3,3,6
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,7,4,7,5,12
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,3,2,3,5
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,1,6,5,8,6,14
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,2,6,9,6,11,17
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,1,5,5,7,6,13
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,6,3,6,3,9
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,4,6,5,7,12
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,2,2,2,3,5
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,9,22,27,26,36,62
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,5,4,7,6,12,18
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,7,12,35,29,42,41,83
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,0,0,1,0,1
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,2,23,12,26,14,40
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,6,2,12,7,18,9,27
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,0,0,0,1,1
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,1,1,1,2
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,3,14,13,17,16,33
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,0,13,13,16,13,29
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,4,24,18,28,22,50
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,9,10,9,10,19
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,0,14,14,17,14,31
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,6,7,72,62,78,69,147
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,9,5,24,16,33,21,54
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,8,8,33,33,41,41,82
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,3,12,7,16,10,26
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,1,0,0,2,1,3
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,6,5,7,5,12
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,17,10,98,83,115,93,208
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,0,0,0,1,1
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,8,5,20,19,28,24,52
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,4,1,4,2,6
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,4,1,4,2,6
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,40,25,40,26,66
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,10,12,11,13,24
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,1,6,8,8,9,17
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,2,6,3,7,10
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,0,1,4,4,4,8
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,5,2,16,12,21,14,35
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,0,4,3,7,3,10
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,1,1,1,2
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,6,5,18,14,24,19,43
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,6,15,6,15,21
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,7,10,8,11,19
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,7,22,27,23,34,57
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,0,1,0,1
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,4,7,5,10,9,19
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,76,73,1773,1715,1849,1788,3637
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,5,2,5,7
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,0,2,0,2
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,3,9,7,10,10,20
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,12,11,12,11,23
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,5,3,5,3,8
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,2,4,7,5,9,14
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,0,2,0,3,3
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,0,1,0,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,5,1,5,1,6
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,4,2,4,2,6
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,2,12,12,14,14,28
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,7,9,8,9,17
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,3,2,11,2,14,16
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,5,5,6,5,11
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,7,10,7,11,18
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,2,3,2,4,6
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,2,1,2,3
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,7,11,7,11,18
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,6,5,6,5,11
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,2,39,40,43,42,85
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,2,4,5,4,7,11
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,0,1,0,1
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,1,4,8,5,9,14
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,3,12,10,16,13,29
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,2,14,14,17,16,33
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,6,2,20,23,26,25,51
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,10,6,16,13,26,19,45
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,2,6,2,6,4,10
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,0,1,0,1
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,6,1,2,3,8,4,12
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,2,16,13,17,15,32
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,3,2,5,4,8,12
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,3,0,0,3,3,6
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,7,16,7,16,23
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,6,4,2,1,8,5,13
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,4,2,4,2,6
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,38,31,151,141,189,172,361
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,1,2,1,3
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,2,2,4,3,6,9
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,2,2,2,4
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,1,1,1,2
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,3,5,3,5,8
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,2,1,3,1,4
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,9,12,9,12,21
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,3,2,3,5
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,4,5,5,9,9,18
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,2,7,3,7,5,12
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,9,9,10,9,19
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,2,18,17,20,19,39
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,1,1,1,2
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,1,7,4,7,5,12
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,14,16,14,16,30
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,2,13,7,14,9,23
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,2,4,2,4,6
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,4,3,45,39,49,42,91
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,5,4,39,34,44,38,82
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,7,4,7,4,11
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,22,14,132,135,154,149,303
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,1,3,2,6,3,9
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,0,8,10,10,10,20
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,4,20,17,22,21,43
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,7,8,22,11,29,19,48
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,3,2,9,7,12,9,21
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,1,1,1,2
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,3,0,3,0,3
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,2,2,7,4,9,6,15
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,0,1,2,1,2,3
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,1,0,1,5,2,5,7
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2019-08-01,0,2,3,1,3,3,6
