,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,3,1,4,1,5
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,2,2,2,4
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,1,25,22,29,23,52
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,5,9,6,10,16
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,1,2,1,3
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,22,17,75,82,97,99,196
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,6,1,0,0,6,1,7
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,3,12,10,17,13,30
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,0,0,2,0,2
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,2,4,4,4,8
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,36,33,38,34,72
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,20,20,20,21,41
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,0,1,0,1
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,5,6,2,8,7,15
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,4,4,6,4,10
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,0,1,1,2,3
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,4,21,24,24,28,52
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,1,6,2,6,8
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,8,5,8,5,13
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,4,6,4,6,10
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,10,4,10,4,14
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,2,20,29,21,31,52
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,0,2,0,2,2
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,4,5,7,7,11,18
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,84,83,1212,1124,1296,1207,2503
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,0,1,0,1
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,2,5,5,8,7,15
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,12,22,14,22,36
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,0,0,0,1,1
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,6,5,6,5,11
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,12,5,13,5,18
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,4,0,4,0,4
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,2,1,3,1,4
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,3,1,3,4
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,6,18,16,23,22,45
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,11,3,11,4,15
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,4,9,6,10,10,20
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,2,8,4,8,6,14
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,3,1,4,2,6
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,1,2,1,3
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,0,3,7,6,7,13
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,12,4,12,4,16
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,7,5,7,6,13
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,4,7,4,7,11
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,2,4,2,7,4,11
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,0,0,1,0,1
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,2,2,3,3,5,8
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,2,5,7,6,9,15
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,2,7,13,8,15,23
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,2,17,11,19,13,32
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,2,14,5,18,7,25
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,2,1,3,1,4
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,2,18,30,21,32,53
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,6,10,8,13,14,27
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,0,0,2,1,3
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,1,2,1,6,2,8
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,16,11,17,11,28
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,0,0,1,0,1
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,13,17,15,18,33
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,1,24,16,29,17,46
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,7,6,9,7,16
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,2,2,5,3,7,10
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,10,28,35,32,45,77
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,5,2,5,7
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,11,5,13,6,19
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,2,0,3,1,4
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,5,12,5,13,18
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,1,0,2,1,3
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,2,16,13,19,15,34
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,2,1,2,3
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,6,4,7,4,11
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,0,4,1,4,5
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,3,6,11,7,14,21
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,8,3,39,23,47,26,73
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,2,0,0,0,2,2
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,7,10,7,10,17
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,4,7,4,8,12
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,0,0,1,0,1
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,3,6,6,7,9,16
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,4,39,33,43,37,80
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,0,1,0,1
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,8,8,27,41,35,49,84
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,3,16,17,17,20,37
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,4,6,6,6,12
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,3,3,3,3,6
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,33,36,35,37,72
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,0,0,0,1,1
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,9,9,24,15,33,24,57
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,2,3,6,6,8,14
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,0,1,0,1,1
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,1,4,4,8,5,13
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,5,1,5,6
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,3,1,0,1,3,4
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,3,7,4,7,11
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,2,3,3,4,7
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,11,12,58,44,69,56,125
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,1,4,7,7,8,15
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,1,1,1,2
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,5,10,5,10,15
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,2,26,26,31,28,59
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,14,7,15,8,23
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,0,1,0,1,1
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,3,1,3,4
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,8,9,23,20,31,29,60
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,15,20,17,21,38
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,0,1,0,1
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,6,12,14,13,20,25,45
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,5,7,7,8,12,20
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,4,23,19,28,23,51
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,7,3,8,4,12
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,3,18,8,22,11,33
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,5,3,1,5,6,11
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,11,9,12,10,22
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,7,56,53,60,60,120
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,5,5,5,5,10
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,0,0,0,1,1
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,2,92,95,97,97,194
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,0,2,0,2
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,2,2,0,2,2,4
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,6,61,60,64,66,130
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,2,2,3,2,5
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,3,3,5,4,9
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,2,1,2,3
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,3,0,3,0,3
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,2,1,3,1,4
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,19,14,53,54,72,68,140
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,4,2,4,2,6
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,2,5,9,5,11,16
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,9,13,10,13,23
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,7,0,3,2,10,12
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,7,8,8,8,16
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,2,1,2,3
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,3,2,4,3,7
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,16,14,18,14,34,28,62
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,3,1,5,1,6
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,11,12,12,12,24
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,3,1,1,6,4,10
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,12,12,13,12,25
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,9,1,9,2,11
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,1,3,1,4,5
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,4,46,54,49,58,107
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,0,0,0,1,1
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,3,2,3,5
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,0,1,0,2,2
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,14,16,106,90,120,106,226
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,1,1,3,1,4
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,3,0,3,0,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,1,1,2,1,3
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,3,11,7,13,10,23
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,0,1,0,1,1
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,3,5,3,5,8
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,0,1,0,1,1
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,3,10,10,11,13,24
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,0,1,0,1
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,2,2,2,4
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,4,6,6,8,10,18
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,3,9,13,11,16,27
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,0,5,3,8,3,11
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,2,2,2,4
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,4,8,5,9,14
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,7,7,8,7,15
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,3,3,2,5,5,10
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,21,26,21,26,47
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,2,6,1,10,3,13
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,7,18,24,23,31,54
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,2,2,7,6,9,15
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,0,0,0,1,0,1
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,1,0,0,4,1,5
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,4,27,22,30,26,56
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,2,14,9,17,11,28
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,2,5,5,6,7,13
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,12,8,19,22,31,30,61
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,4,41,41,41,45,86
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,3,1,3,4
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,1,8,6,8,7,15
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,3,30,25,34,28,62
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,5,2,5,7
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,0,1,1,2,3
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,15,17,34,38,49,55,104
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,2,2,4,4,6,10
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,22,31,23,32,55
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,0,1,0,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,5,5,5,5,10
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,3,3,2,2,5,5,10
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,0,2,0,2,2
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,5,25,17,27,22,49
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,3,12,5,12,17
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,6,7,7,4,13,11,24
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,14,8,14,8,22
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,2,3,0,3,2,5
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,2,1,2,1,3
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,2,3,3,4,7
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,5,18,18,20,23,43
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,3,2,3,2,5
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,2,10,3,11,5,16
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,5,2,24,22,29,24,53
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,4,1,4,1,5
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,3,20,14,22,17,39
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,0,1,0,3,0,3
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,4,2,7,6,11,8,19
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,0,0,1,2,1,2,3
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,1,1,11,12,12,13,25
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2020-07-01,2,3,21,24,23,27,50
