,group,variable,month,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
MOJINETE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,1,1,0,1,1,2
MOJOCOYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,4,35,32,38,36,74
MONTEAGUDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,11,12,117,112,128,124,252
MONTERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,109,120,585,516,694,636,1330
MORO MORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,1,8,3,8,4,12
MOROCHATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,2,34,30,38,32,70
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,2,18,69,18,71,89
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,1,3,1,3,2,5
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,6,5,7,7,13,12,25
OCURI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,5,45,40,50,45,95
OKINAWA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,7,54,50,58,57,115
OMEREQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,1,31,40,31,41,72
ORURO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,189,185,1016,978,1205,1163,2368
PADCAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,7,93,85,96,92,188
PADILLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,3,44,40,49,43,92
PAILON,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,13,20,113,71,126,91,217
PALCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,7,5,79,60,86,65,151
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,17,21,109,96,126,117,243
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,2,19,11,22,13,35
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,6,38,30,46,36,82
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,1,18,19,20,20,40
PASORAPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,1,14,6,16,7,23
PATACAMAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,40,30,66,68,106,98,204
PAZÑA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,22,22,22,22,44
PELECHUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,3,41,33,43,36,79
POCOATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,4,46,57,49,61,110
POCONA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,5,66,56,74,61,135
POJO (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,5,64,66,67,71,138
POOPO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,4,19,24,22,28,50
PORCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,6,49,60,52,66,118
POROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,8,58,41,62,49,111
PORONGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,6,36,39,41,45,86
PORTACHUELO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,5,47,57,52,62,114
PORVENIR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,6,5,33,19,39,24,63
POSTRER VALLE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,1,7,8,8,9,17
POTOSI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,196,176,943,902,1139,1078,2217
PRESTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,0,30,29,31,29,60
PUCARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,1,4,7,5,8,13
PUCARANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,26,21,125,121,151,142,293
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,2,25,31,28,33,61
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,11,28,42,36,53,89
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,2,39,44,41,46,87
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,2,12,9,13,11,24
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,1,55,55,56,56,112
PUERTO RICO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,7,2,47,26,54,28,82
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,14,9,64,61,78,70,148
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,43,46,441,411,484,457,941
PUNA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,4,42,25,43,29,72
PUNATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,11,9,136,114,147,123,270
QUIABAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,0,16,17,17,17,34
QUILLACOLLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,150,138,608,584,758,722,1480
QUIME,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,7,29,34,37,41,78
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,1,8,8,9,9,18
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,3,57,47,61,50,111
RAVELO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,7,50,45,52,52,104
REYES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,10,7,30,25,40,32,72
RIBERALTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,77,71,580,568,657,639,1296
ROBORE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,20,24,70,65,90,89,179
RURRENABAQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,9,7,93,94,102,101,203
SABAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,14,13,14,13,27
SACABA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,64,67,687,695,751,762,1513
SACABAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,4,32,19,35,23,58
SACACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,9,10,68,38,77,48,125
SAIPINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,2,39,30,41,32,73
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,3,44,52,48,55,103
SAMAIPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,7,38,46,46,53,99
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,1,14,8,14,9,23
SAN ANDRES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,12,13,25,46,37,59,96
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,2,9,7,10,9,19
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,0,7,6,8,6,14
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,9,33,34,37,43,80
SAN BENITO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,2,53,64,56,66,122
SAN BORJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,66,71,190,196,256,267,523
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,6,37,34,40,40,80
SAN CARLOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,23,10,97,92,120,102,222
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,15,15,69,81,84,96,180
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,54,74,281,279,335,353,688
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,8,6,2,14,10,24
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,9,12,71,85,80,97,177
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,1,8,5,10,6,16
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,9,7,30,34,39,41,80
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,18,21,246,213,264,234,498
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,0,34,21,35,21,56
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,14,10,53,45,67,55,122
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,11,127,121,135,132,267
SAN MATIAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,10,8,43,43,53,51,104
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,12,17,58,45,70,62,132
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,1,16,16,18,17,35
SAN PEDRO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,9,9,75,75,84,84,168
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,9,8,123,135,132,143,275
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,1,30,22,31,23,54
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,0,0,1,1,1,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,3,18,9,23,12,35
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,5,3,5,3,8
SAN RAFAEL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,9,7,23,16,32,23,55
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,14,17,14,17,31
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,7,14,32,29,39,43,82
SANTA ANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,15,9,37,38,52,47,99
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,826,761,2508,2243,3334,3004,6338
SANTA ROSA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,21,9,35,40,56,49,105
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,10,8,89,68,99,76,175
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,3,10,9,12,12,24
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,3,26,23,26,26,52
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,8,28,14,29,22,51
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,14,17,14,17,31
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,7,8,35,21,42,29,71
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,5,17,9,25,14,39
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,2,22,30,25,32,57
SENA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,3,31,42,35,45,80
SHINAOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,22,29,177,164,199,193,392
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,19,85,59,93,78,171
SICAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,3,24,29,28,32,60
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,22,23,323,242,345,265,610
SOPACHUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,3,14,13,14,16,30
SORACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,2,47,41,51,43,94
SORATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,5,68,60,73,65,138
SUCRE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,201,225,1108,1125,1309,1350,2659
TACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,2,5,1,8,3,11
TACACOMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,3,31,39,34,42,76
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,2,31,33,34,35,69
TACOPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,1,40,20,40,21,61
TAHUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,0,4,4,5,4,9
TAPACARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,19,27,126,98,145,125,270
TARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,6,8,47,37,53,45,98
TARACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,5,13,18,13,23,36
TARATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,14,13,58,44,72,57,129
TARIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,178,174,379,314,557,488,1045
TARVITA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,4,37,41,38,45,83
TEOPONTE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,5,50,42,55,47,102
TIAHUANACU,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,1,50,46,58,47,105
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,7,8,34,24,41,32,73
TIPUANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,6,55,47,60,53,113
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,68,67,160,182,228,249,477
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,20,13,95,76,115,89,204
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,2,2,2,2,4
TOCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,0,40,37,43,37,80
TOLATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,12,7,37,25,49,32,81
TOLEDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,2,16,19,16,21,37
TOMAVE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,7,3,50,32,57,35,92
TOMINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,1,35,37,40,38,78
TORO TORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,3,32,24,36,27,63
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,8,12,61,53,69,65,134
TOTORA(ORR),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,3,20,18,20,21,41
TRIGAL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,2,5,2,5,7
TRINIDAD,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,72,53,298,293,370,346,716
TUPIZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,22,17,176,163,198,180,378
TURCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,2,19,17,22,19,41
UMALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,0,20,21,21,21,42
UNCIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,15,11,109,90,124,101,225
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,6,18,17,20,23,43
URUBICHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,5,49,38,52,43,95
UYUNI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,19,15,103,132,122,147,269
VACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,5,6,41,38,46,44,90
VALLEGRANDE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,11,11,77,76,88,87,175
VIACHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,92,87,226,253,318,340,658
VILA VILA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,0,11,6,12,6,18
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,4,35,38,37,42,79
VILLA MONTES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,27,24,115,128,142,152,294
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,1,11,5,11,6,17
VILLA RIVERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,2,61,44,63,46,109
VILLA SERRANO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,4,2,37,55,41,57,98
VILLA TUNARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,105,93,603,512,708,605,1313
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,12,5,43,34,55,39,94
VILLAZON,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,12,13,207,217,219,230,449
VINTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,18,12,219,201,237,213,450
VITICHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,7,44,37,46,44,90
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,13,17,13,17,30
WARNES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,74,86,394,400,468,486,954
YACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,3,36,27,38,30,68
YACUIBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,59,52,408,374,467,426,893
YAMPARAEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,1,20,20,22,21,43
YANACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,2,24,20,27,22,49
YAPACANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,23,15,180,179,203,194,397
YOCALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,6,49,35,52,41,93
YOTALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,3,4,27,26,30,30,60
YUNCHARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,2,0,11,17,13,17,30
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,0,0,1,2,1,2,3
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-11-01,1,4,10,10,11,14,25
ACACIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-12-01,2,1,10,13,12,14,26
ACHACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-12-01,5,7,79,82,84,89,173
ACHOCALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-12-01,12,11,124,121,136,132,268
AIQUILE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-12-01,3,12,68,74,71,86,157
ALALAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-12-01,0,2,2,9,2,11,13
ALCALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-12-01,1,2,1,1,2,3,5
ALTO BENI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-12-01,3,6,49,51,52,57,109
ANCORAIMES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2020-12-01,4,5,37,40,41,45,86
