municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,56559,56559
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,180,180
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,243,243
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1015,1015
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,84,84
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,310,310
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,279,279
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,124,124
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,806,806
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,372,372
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,685,685
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,5777,5777
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,279,279
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,60,60
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,372,372
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,12979,12979
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,232,232
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,310,310
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,31,31
PAPEL PAMPA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,31,31
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,180,180
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,124,124
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,186,186
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,186,186
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,90,90
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,496,496
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,31,31
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1054,1054
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,84,84
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,12151,12151
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,310,310
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,186,186
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,87,87
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,6,6
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,428,428
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,651,651
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1798,1798
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,217,217
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1611,1611
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1426,1426
QUIRUSILLAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
REYES,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,2821,2821
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1061,1061
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,651,651
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1944,1944
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,155,155
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,372,372
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,141,141
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,93,93
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,93,93
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,122,122
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,806,806
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,217,217
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,714,714
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,2449,2449
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,29,29
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,372,372
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1085,1085
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,651,651
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1515,1515
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,992,992
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,622,622
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,217,217
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,341,341
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,155,155
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,248,248
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,167,167
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,430,430
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,403,403
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,57191,57191
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,372,372
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,279,279
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,93,93
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,93,93
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,186,186
SENA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,144,144
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
SICAYA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,61,61
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,906,906
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,248,248
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,23720,23720
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,806,806
TAPACARI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,31,31
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,651,651
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,15954,15954
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,558,558
TEOPONTE,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,31,31
TIAWANACU,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,31,31
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,277,277
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,744,744
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,155,155
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,93,93
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,216,216
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,496,496
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,217,217
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,713,713
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,7054,7054
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,3131,3131
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,93,93
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,186,186
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1147,1147
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,124,124
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,821,821
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1984,1984
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,93,93
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,215,215
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1116,1116
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,62,62
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,217,217
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1364,1364
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,217,217
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,1240,1240
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,558,558
VITICHI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,155,155
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,775,775
YACO,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,60,60
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,3335,3335
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,186,186
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,3076,3076
YOCALLA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,31,31
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,217,217
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2016-03-01,155,155
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,450,450
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1130,1130
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,120,120
ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,390,390
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,270,270
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,155,155
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1800,1800
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1525,1525
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,652,652
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,300,300
BATALLAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,2457,2457
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,210,210
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,330,330
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,291,291
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,300,300
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,120,120
CALAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,840,840
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,2074,2074
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,300,300
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1050,1050
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,338,338
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,810,810
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1020,1020
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,690,690
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,61,61
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,120,120
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,450,450
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,2989,2989
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,270,270
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,49973,49973
COIPASA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1080,1080
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,117,117
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,150,150
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,270,270
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,120,120
COMANCHE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,420,420
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,202,202
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,960,960
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,240,240
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,570,570
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,174,174
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,210,210
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,330,330
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,420,420
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,16758,16758
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,150,150
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1770,1770
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
ESCARA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,210,210
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,150,150
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,2700,2700
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,630,630
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,514,514
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,109,109
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1680,1680
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
HUATAJATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,62,62
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,420,420
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,270,270
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,450,450
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,390,390
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,2286,2286
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,48884,48884
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,120,120
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1050,1050
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,45,45
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,300,300
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,301,301
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,150,150
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,122,122
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,780,780
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
MOJINETE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1,1
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,330,330
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,545,545
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,3070,3070
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,270,270
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,149,149
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,360,360
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,14224,14224
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,570,570
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,421,421
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,300,300
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,210,210
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,240,240
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,120,120
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,240,240
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,210,210
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,602,602
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1350,1350
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,103,103
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,11810,11810
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,270,270
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,76,76
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,326,326
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,418,418
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1200,1200
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1740,1740
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,210,210
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1591,1591
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1140,1140
QUIME,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
QUIRUSILLAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
REYES,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,2434,2434
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,870,870
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,630,630
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,2460,2460
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,360,360
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,139,139
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,90,90
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,94,94
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,750,750
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,211,211
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,750,750
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,2070,2070
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,330,330
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1050,1050
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,761,761
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,1388,1388
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,900,900
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,662,662
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,210,210
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,330,330
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,150,150
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,110,110
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,770,770
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,450,450
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,53046,53046
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,360,360
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,300,300
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,150,150
SENA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,180,180
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,60,60
SICAYA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,30,30
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,275,275
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,240,240
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2016-04-01,24698,24698
