municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,61,61
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,102,102
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,885,885
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,100,100
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,74,74
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,48,48
CALAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,393,393
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1735,1735
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,136,136
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,41,41
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,405,405
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,55,55
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,217,217
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,322,322
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,27,27
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,322,322
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,8,8
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,56,56
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2137,2137
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,33526,33526
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,176,176
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,15,15
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,120,120
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,128,128
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,161,161
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1,1
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,7,7
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,442,442
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,894,894
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1,1
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1,1
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,102,102
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,11916,11916
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,30,30
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1060,1060
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,98,98
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,18,18
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,26,26
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,31,31
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,4,4
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,13,13
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1475,1475
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,69,69
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,87,87
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,11,11
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,412,412
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,23,23
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,18,18
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,25,25
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,34,34
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,99,99
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,751,751
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,43048,43048
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,10,10
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,770,770
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,3,3
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,15,15
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,13,13
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,216,216
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,59,59
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,31,31
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,53,53
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,108,108
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,8,8
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,6,6
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,551,551
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2356,2356
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,8,8
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,63,63
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,14,14
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,6732,6732
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,217,217
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,172,172
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,117,117
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,7,7
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,36,36
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1,1
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1,1
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,11,11
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,323,323
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,17,17
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,8070,8070
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,14,14
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,54,54
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,54,54
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,522,522
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,521,521
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,683,683
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,225,225
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,8,8
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,43,43
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2272,2272
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,195,195
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,342,342
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1126,1126
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,18,18
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,10,10
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,12,12
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,8,8
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,42,42
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,26,26
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,254,254
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,92,92
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,168,168
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1216,1216
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,33,33
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,19,19
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,314,314
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,169,169
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,296,296
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,114,114
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,96,96
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,26,26
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,36,36
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,4,4
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,45,45
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,115,115
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,77,77
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,254,254
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,39992,39992
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,67,67
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,43,43
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,6,6
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,47,47
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,20,20
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,26043,26043
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,4,4
TAPACARI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,159,159
TARATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,7,7
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,11450,11450
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,116,116
TEOPONTE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,6,6
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,10,10
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,289,289
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,12,12
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2,2
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,12,12
TOTORA(ORR),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,4,4
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,4,4
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,3798,3798
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,1928,1928
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,14,14
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,378,378
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,509,509
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,457,457
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,4,4
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,468,468
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,3,3
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,11,11
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,673,673
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,49,49
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,633,633
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,212,212
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,761,761
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,2439,2439
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,4,4
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,543,543
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,10,10
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-04-01,57,57
ACACIO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,9,9
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,146,146
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,134,134
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,41,41
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,45,45
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,305,305
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,393,393
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,62,62
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,41,41
BATALLAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,7,7
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,62,62
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,794,794
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,13,13
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,41,41
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,36,36
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,21,21
CALAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,5,5
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,306,306
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1720,1720
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,26,26
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,42,42
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,417,417
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,12,12
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,18,18
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,103,103
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,237,237
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,33,33
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,5,5
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,296,296
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,92,92
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1878,1878
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,34880,34880
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,243,243
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,5,5
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,41,41
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,210,210
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,78,78
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,141,141
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,3,3
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,6,6
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,309,309
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,169,169
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,6,6
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,54,54
CURVA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,13377,13377
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,13,13
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,881,881
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,16,16
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,39,39
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,47,47
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,15,15
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1264,1264
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,81,81
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,68,68
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,563,563
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,30,30
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,12,12
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,27,27
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,16,16
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,53,53
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,716,716
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,52064,52064
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,705,705
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,4,4
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,19,19
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,127,127
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,51,51
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,32,32
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,53,53
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,137,137
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,3,3
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,13,13
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,523,523
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,3039,3039
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,15,15
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,31,31
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,5885,5885
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,194,194
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,205,205
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,81,81
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,6,6
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,5,5
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,57,57
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,5,5
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,93,93
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,10,10
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,344,344
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,13,13
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,7804,7804
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,30,30
PUCARA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,5,5
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,3,3
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,46,46
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,87,87
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,349,349
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,482,482
PUNA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,684,684
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,355,355
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,3,3
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,52,52
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,3044,3044
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,181,181
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,298,298
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,863,863
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,2,2
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,11,11
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,4,4
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,19,19
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,18,18
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,269,269
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,78,78
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,137,137
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,984,984
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,23,23
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,50,50
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,205,205
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,163,163
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,229,229
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,65,65
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,74,74
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,51,51
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,178,178
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,57,57
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,22,22
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2016-05-01,106,106
