municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,25,25
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,2,2
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,3,3
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,4,4
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,10,10
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,12,12
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,11,11
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,26,26
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,4,4
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,57,57
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,70,70
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,5,5
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,12,12
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,38,38
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,24,24
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,8,8
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,21,21
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,30,30
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,86,86
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,12,12
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,11,11
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,72,72
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,98,98
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,5,5
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,65,65
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,48,48
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,6,6
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,1,1
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,149,149
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,9,9
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,113,113
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,8,8
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,3,3
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,95,95
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,10,10
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,7,7
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,4,4
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-07-01,7,7
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,27,27
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,33,33
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,20,20
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,10,10
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,27,27
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,18,18
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,32,32
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,12,12
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,37,37
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,10,10
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,31,31
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,13,13
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,25,25
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,11,11
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,46,46
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,38,38
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,8,8
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,31,31
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,60,60
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
CAJUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,14,14
CALACOTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,8,8
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
CAMARGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,37,37
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,18,18
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,16,16
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,23,23
CARANAVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,47,47
CARAPARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,21,21
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
CATACORA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,43,43
CHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,64,64
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,12,12
CHIMORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,37,37
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,19,19
CHUMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,14,14
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,15,15
CLIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,23,23
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,103,103
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,30,30
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,409,409
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,65,65
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,16,16
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,38,38
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,49,49
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,28,28
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,33,33
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,13,13
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,10,10
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,16,16
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,32,32
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,91,91
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,35,35
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,919,919
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,19,19
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,15,15
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,78,78
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,38,38
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,56,56
ESCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,8,8
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,30,30
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,35,35
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,18,18
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,18,18
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,22,22
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,15,15
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,13,13
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,14,14
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,41,41
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,179,179
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,498,498
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,8,8
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,21,21
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,89,89
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,13,13
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,8,8
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,14,14
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,28,28
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,19,19
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,27,27
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,34,34
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,12,12
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,28,28
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,171,171
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,10,10
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,21,21
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,16,16
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,287,287
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,29,29
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,12,12
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,46,46
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,19,19
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,57,57
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,26,26
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,6,6
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,26,26
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,18,18
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,13,13
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,8,8
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,12,12
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,14,14
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,9,9
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,29,29
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,10,10
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,242,242
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,6,6
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,39,39
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,13,13
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,24,24
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,16,16
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,16,16
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,72,72
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,18,18
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,49,49
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,147,147
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,10,10
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,23,23
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,12,12
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,174,174
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,17,17
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,22,22
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,7,7
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,162,162
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,25,25
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,21,21
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,8,8
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,12,12
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,22,22
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2019-08-01,3,3
