municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,322,322
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,108,108
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,64,64
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,8,8
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,72,72
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,180,180
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,375,375
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,26,26
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,101,101
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,77,77
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,20,20
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,110,110
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,623,623
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,96,96
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,21,21
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,1127,1127
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,60,60
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,923,923
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,58,58
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,64,64
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,106,106
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,53,53
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,75,75
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-02-01,85,85
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,54,54
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,5,5
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,29,29
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,205,205
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,27,27
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,29,29
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,127,127
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,85,85
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,46,46
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,23,23
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,62,62
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,2,2
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,74,74
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,144,144
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,304,304
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,161,161
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,4,4
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,130,130
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,57,57
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,75,75
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,67,67
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,242,242
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,130,130
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,110,110
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,39,39
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,7,7
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,15,15
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,49,49
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,397,397
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,77,77
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,24,24
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,67,67
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,13,13
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,121,121
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,67,67
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,134,134
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,34,34
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,35,35
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,169,169
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,144,144
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,16,16
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1,1
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,224,224
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,126,126
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,14,14
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1,1
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,177,177
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,67,67
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,13,13
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,10,10
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,409,409
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,110,110
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,4,4
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,22,22
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,177,177
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,30,30
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,8,8
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,16,16
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,76,76
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,93,93
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,205,205
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,187,187
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,616,616
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,187,187
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,834,834
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,6,6
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,225,225
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,134,134
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,66,66
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,50,50
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,532,532
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,123,123
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,22,22
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,13,13
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,17,17
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,300,300
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,64,64
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,133,133
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,66,66
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,46,46
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,350,350
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,207,207
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,193,193
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,18,18
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,50,50
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,129,129
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,41,41
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,32,32
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,45,45
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,2710,2710
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,32,32
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,165,165
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,146,146
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,77,77
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,47,47
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,321,321
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,601,601
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,4,4
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1,1
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,50,50
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,166,166
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,100,100
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,45,45
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,86,86
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,66,66
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,45,45
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1,1
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,15,15
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,85,85
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,12,12
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,6,6
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,195,195
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,40,40
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,16,16
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,27,27
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,39,39
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,15,15
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,92,92
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,153,153
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,21,21
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,98,98
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,4,4
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,97,97
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,352,352
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,786,786
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,7,7
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,4,4
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,266,266
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,7,7
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,36,36
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,386,386
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,20,20
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,120,120
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,46,46
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,3,3
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,22,22
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,58,58
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,257,257
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,241,241
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,109,109
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,5,5
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,67,67
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,229,229
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,298,298
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,124,124
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,50,50
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,19,19
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,180,180
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,8,8
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,2528,2528
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,233,233
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,107,107
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,165,165
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,48,48
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,332,332
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,38,38
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,4,4
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,62,62
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,17,17
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,117,117
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,31,31
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,83,83
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,270,270
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,172,172
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,4,4
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,77,77
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,204,204
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,174,174
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,113,113
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,101,101
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,11,11
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,2677,2677
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,97,97
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,14,14
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,113,113
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,64,64
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,97,97
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,181,181
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,71,71
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,192,192
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,183,183
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,261,261
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,27,27
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,976,976
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,9,9
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,16,16
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,129,129
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,215,215
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1,1
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,104,104
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,212,212
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,13,13
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,44,44
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1266,1266
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,36,36
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,291,291
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,60,60
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,108,108
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,118,118
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,10,10
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,103,103
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,12,12
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,99,99
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,116,116
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1,1
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,845,845
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,91,91
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,3,3
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,100,100
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,19,19
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,2,2
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,113,113
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,459,459
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,80,80
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,33,33
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,169,169
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,480,480
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,37,37
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,31,31
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,7,7
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,83,83
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,3,3
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,112,112
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,96,96
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,2081,2081
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,88,88
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,32,32
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,92,92
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,36,36
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,26,26
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,59,59
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,34,34
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,92,92
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,23,23
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,215,215
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,197,197
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,57,57
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,503,503
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,125,125
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,91,91
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,1619,1619
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2019-03-01,6,6
