municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,169,169
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,18,18
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,8,8
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,8,8
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,111,111
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,13,13
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,13,13
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,8,8
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,6,6
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,66,66
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,7,7
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,5,5
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,13,13
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,5,5
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,14,14
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,8,8
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,66,66
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,13,13
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,8,8
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,22,22
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,5,5
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
REYES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,6,6
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,22,22
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,24,24
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,15,15
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,5,5
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,11,11
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,5,5
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,114,114
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
SENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,9,9
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,9,9
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,5,5
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,35,35
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,20,20
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,21,21
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,16,16
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,17,17
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,11,11
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,5,5
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,16,16
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,5,5
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,9,9
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,6,6
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,9,9
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,22,22
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,6,6
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,3,3
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,8,8
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,6,6
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,10,10
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,4,4
YACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,1,1
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,8,8
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,2,2
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-06-01,9,9
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,10,10
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,10,10
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,6,6
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,7,7
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,6,6
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,13,13
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,5,5
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,14,14
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,6,6
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,12,12
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,6,6
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,5,5
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,6,6
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,9,9
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,5,5
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,5,5
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,5,5
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,14,14
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,93,93
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,8,8
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,20,20
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,11,11
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,5,5
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,5,5
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,145,145
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,6,6
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,50,50
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,5,5
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,1,1
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,2,2
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2019-07-01,3,3
