municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,152,152
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,7,7
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,2,2
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,147,147
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,12,12
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,39,39
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,136,136
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,18,18
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,19,19
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,26,26
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1841,1841
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,24,24
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,82,82
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,62,62
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,88,88
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,25,25
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,147,147
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,318,318
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1,1
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,22,22
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,18,18
EXALTACION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,67,67
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,71,71
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,107,107
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,47,47
GUANAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,24,24
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,28,28
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,6,6
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,48,48
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,5,5
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,3,3
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,114,114
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,24,24
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,18,18
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,21,21
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1,1
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,30,30
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,80,80
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,17,17
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,36,36
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1,1
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,31,31
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,213,213
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,441,441
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,8,8
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,123,123
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,12,12
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,315,315
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,7,7
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,51,51
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,13,13
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,10,10
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,108,108
MECAPACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,50,50
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,158,158
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,137,137
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,66,66
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,2,2
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,39,39
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,131,131
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,603,603
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,67,67
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,21,21
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,16,16
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,96,96
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,36,36
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1269,1269
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,103,103
PADILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,72,72
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,63,63
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,40,40
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,133,133
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,9,9
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,5,5
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,25,25
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,18,18
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,109,109
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,16,16
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,36,36
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,103,103
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,79,79
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,7,7
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,37,37
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,84,84
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,111,111
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,52,52
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,16,16
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,52,52
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,8,8
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1541,1541
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,46,46
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,9,9
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,134,134
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,37,37
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,49,49
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,11,11
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,60,60
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,76,76
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,178,178
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,117,117
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,112,112
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,23,23
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,560,560
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,47,47
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,9,9
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,49,49
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,85,85
REYES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,40,40
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,236,236
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,118,118
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,101,101
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,21,21
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1012,1012
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,22,22
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,99,99
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,37,37
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,63,63
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,61,61
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,8,8
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,45,45
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,80,80
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1,1
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,15,15
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,427,427
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,41,41
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,34,34
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,44,44
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,275,275
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,7,7
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,23,23
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,160,160
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,52,52
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,20,20
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,103,103
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,221,221
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,5,5
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,9,9
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,12,12
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,51,51
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,2,2
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,67,67
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,28,28
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1235,1235
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,81,81
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,19,19
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,43,43
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,14,14
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,22,22
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,41,41
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,22,22
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,56,56
SENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,13,13
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,110,110
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,90,90
SICAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,30,30
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,228,228
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,33,33
SORACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,52,52
SORATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,60,60
SUCRE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,973,973
TACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,10,10
TACACOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,30,30
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,54,54
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,32,32
TAHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,4,4
TAPACARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,168,168
TARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,81,81
TARACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,21,21
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,78,78
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,931,931
TARVITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,9,9
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,39,39
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,25,25
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,171,171
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,168,168
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,124,124
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,31,31
TODOS SANTOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,23,23
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,32,32
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,79,79
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,40,40
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,53,53
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,30,30
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,15,15
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,5,5
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,32,32
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,20,20
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,8,8
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,18,18
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,155,155
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,69,69
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,190,190
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,47,47
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,36,36
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,17,17
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,33,33
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,101,101
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,294,294
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,66,66
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,14,14
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,599,599
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,4,4
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,312,312
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,271,271
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,41,41
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,16,16
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,685,685
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,38,38
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,194,194
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,33,33
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,364,364
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,53,53
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,35,35
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,19,19
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-04-01,39,39
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,29,29
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,3,3
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,7,7
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,99,99
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,15,15
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,11,11
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,34,34
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,59,59
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,18,18
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,16,16
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,40,40
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,122,122
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,25,25
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,3,3
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,143,143
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,102,102
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,204,204
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,61,61
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,26,26
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,30,30
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,174,174
AZURDUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,104,104
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,73,73
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,39,39
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,9,9
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,8,8
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,34,34
BERMEJO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,1,1
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,220,220
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,34,34
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,18,18
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,40,40
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,6,6
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,130,130
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,27,27
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,68,68
CAJUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,52,52
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2019-05-01,7,7
