municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,16,16
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,11,11
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,514,514
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,13,13
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,11,11
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,41,41
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,7,7
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,31,31
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,23,23
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,6,6
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,24,24
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,9,9
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,10,10
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,13,13
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,19,19
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,380,380
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,24,24
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,7,7
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,14,14
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,10,10
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,4,4
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,12,12
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,10,10
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,25,25
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,146,146
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,7,7
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,79,79
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,206,206
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,9,9
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
RAQAYPAMPA(ETA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,14,14
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,15,15
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,14,14
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,325,325
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,21,21
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,37,37
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,269,269
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,29,29
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,10,10
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,7,7
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,7,7
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,77,77
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,19,19
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,32,32
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,28,28
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,117,117
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,21,21
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,30,30
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,4,4
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,38,38
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,11,11
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,45,45
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,16,16
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,9,9
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,48,48
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,11,11
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,27,27
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1116,1116
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,14,14
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,6,6
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,23,23
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,25,25
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,50,50
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,18,18
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,420,420
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,6,6
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,8,8
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,9,9
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,27,27
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,24,24
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,4,4
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,301,301
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,13,13
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,12,12
TIAHUANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,14,14
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,18,18
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,78,78
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,13,13
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,3,3
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,9,9
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,10,10
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,9,9
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,31,31
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,4,4
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,205,205
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,60,60
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,2,2
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,10,10
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,13,13
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,55,55
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,8,8
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,30,30
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,78,78
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,22,22
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,68,68
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,4,4
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,6,6
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,137,137
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,5,5
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,50,50
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,41,41
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,6,6
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,4,4
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,113,113
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,7,7
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,130,130
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,6,6
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,1,1
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,76,76
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,6,6
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,8,8
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,7,7
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-07-01,12,12
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,48,48
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,8,8
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,31,31
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,5,5
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,10,10
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,15,15
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,4,4
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,4,4
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,13,13
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,46,46
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,14,14
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,22,22
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,19,19
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,17,17
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,62,62
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,33,33
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,6,6
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,4,4
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,61,61
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,5,5
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,6,6
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,9,9
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,13,13
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,26,26
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,110,110
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,25,25
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,20,20
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,62,62
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,4,4
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,52,52
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,38,38
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,13,13
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,30,30
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,20,20
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,5,5
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,13,13
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,29,29
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,119,119
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,22,22
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,617,617
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,10,10
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,17,17
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,23,23
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,46,46
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,10,10
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,18,18
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,30,30
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,33,33
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,11,11
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,15,15
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,5,5
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,23,23
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,24,24
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,74,74
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,19,19
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,5,5
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1419,1419
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,11,11
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,12,12
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,80,80
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,23,23
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,33,33
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,10,10
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,4,4
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,13,13
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,2,2
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,137,137
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,8,8
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,18,18
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,5,5
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,3,3
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,6,6
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,10,10
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,13,13
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,18,18
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,15,15
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,7,7
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,12,12
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,57,57
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,59,59
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2019-08-01,1081,1081
