municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,20,20
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,26,26
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,222,222
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,28,28
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,38,38
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,6,6
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,289,289
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,6,6
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,35,35
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,17,17
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,12,12
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,12,12
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,18,18
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,84,84
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,18,18
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,33,33
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,49,49
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,118,118
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,17,17
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,21,21
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,9,9
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,69,69
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,8,8
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,70,70
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,12,12
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,28,28
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,42,42
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,31,31
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,30,30
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,3,3
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,45,45
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,5,5
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,6,6
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,7,7
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,32,32
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,2180,2180
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,13,13
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,18,18
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,6,6
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,14,14
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,20,20
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,49,49
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,22,22
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,90,90
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,6,6
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,9,9
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,20,20
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,481,481
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,2,2
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,16,16
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,10,10
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,25,25
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,18,18
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,5,5
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,19,19
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,272,272
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,17,17
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,13,13
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,44,44
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,107,107
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,26,26
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,8,8
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,4,4
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,4,4
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,22,22
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,9,9
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,21,21
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,16,16
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,9,9
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,1,1
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,84,84
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,69,69
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,2,2
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,26,26
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,18,18
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,49,49
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,23,23
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,99,99
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,21,21
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,61,61
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,14,14
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,138,138
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,14,14
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,39,39
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,251,251
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,14,14
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,5,5
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,222,222
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,116,116
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,9,9
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,6,6
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,74,74
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,17,17
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,11,11
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,6,6
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-02-01,7,7
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,6,6
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,32,32
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,43,43
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,19,19
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,17,17
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,11,11
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,3,3
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,20,20
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,29,29
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,2,2
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,9,9
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,42,42
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,14,14
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,48,48
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,23,23
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,6,6
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,43,43
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,22,22
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,26,26
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1,1
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,6,6
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,60,60
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,46,46
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,13,13
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,25,25
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,41,41
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,11,11
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,16,16
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,32,32
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,3,3
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,12,12
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,80,80
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,28,28
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,20,20
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,72,72
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,26,26
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,19,19
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,14,14
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,52,52
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,10,10
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,48,48
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,2,2
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,18,18
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,33,33
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1,1
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,32,32
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,15,15
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,22,22
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,28,28
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,109,109
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,15,15
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,626,626
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,35,35
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,13,13
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,35,35
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,8,8
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,54,54
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,17,17
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,27,27
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,2,2
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,37,37
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,39,39
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,12,12
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,37,37
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,19,19
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,5,5
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,30,30
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,133,133
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,30,30
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,5,5
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,31,31
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,2,2
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,8,8
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1213,1213
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,16,16
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,13,13
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,106,106
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,36,36
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,75,75
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,8,8
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,7,7
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,18,18
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,23,23
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,17,17
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,12,12
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,11,11
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,56,56
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,18,18
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,37,37
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1,1
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,5,5
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,5,5
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,4,4
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,14,14
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,1,1
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,22,22
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,25,25
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,11,11
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2019-03-01,59,59
