municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,13,13
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,24,24
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,15,15
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,5,5
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,21,21
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,20,20
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,58,58
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,23,23
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,20,20
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,2,2
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,34,34
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,183,183
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,6,6
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,17,17
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,8,8
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,16,16
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,437,437
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,22,22
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,28,28
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,49,49
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,39,39
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,41,41
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,5,5
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,46,46
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,36,36
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,19,19
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,13,13
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,19,19
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,15,15
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,22,22
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,28,28
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,9,9
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,320,320
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,8,8
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,3,3
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,43,43
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,11,11
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,9,9
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,23,23
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,28,28
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,63,63
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,26,26
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,49,49
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,149,149
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,15,15
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,12,12
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,19,19
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,20,20
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,164,164
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,18,18
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,22,22
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,253,253
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,6,6
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,24,24
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,11,11
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,9,9
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,21,21
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,27,27
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,2,2
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,11,11
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,94,94
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,24,24
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,34,34
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,54,54
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,97,97
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,26,26
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,53,53
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,16,16
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,83,83
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,13,13
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,30,30
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,45,45
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,9,9
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,27,27
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,41,41
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,12,12
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,10,10
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,17,17
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,19,19
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,12,12
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,1692,1692
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,25,25
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,32,32
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,11,11
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,12,12
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,25,25
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,39,39
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,23,23
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,90,90
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,12,12
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,36,36
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,476,476
TACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,2,2
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,11,11
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,8,8
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,49,49
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,15,15
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,21,21
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,332,332
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,29,29
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,10,10
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,14,14
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,33,33
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,13,13
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,77,77
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,33,33
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,9,9
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,20,20
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,13,13
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,25,25
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,118,118
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,86,86
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,3,3
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,10,10
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,40,40
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,26,26
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,13,13
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,29,29
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,11,11
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,40,40
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,117,117
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,28,28
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,71,71
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,18,18
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,177,177
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,13,13
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,72,72
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,79,79
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,10,10
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,1,1
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,238,238
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,8,8
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,170,170
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,1,1
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,96,96
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,17,17
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,7,7
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,9,9
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-07-01,6,6
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,12,12
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,27,27
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,31,31
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,27,27
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,18,18
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,17,17
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,13,13
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,23,23
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,11,11
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,37,37
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,23,23
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,60,60
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,21,21
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,3,3
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,11,11
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,34,34
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,19,19
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,20,20
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,11,11
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,8,8
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,43,43
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,40,40
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,13,13
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,9,9
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,25,25
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,63,63
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,18,18
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,17,17
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,17,17
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,13,13
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,21,21
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,62,62
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,38,38
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,12,12
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,26,26
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,66,66
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,25,25
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,3,3
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,48,48
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,11,11
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,71,71
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,3,3
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,27,27
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,44,44
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,34,34
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,13,13
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,21,21
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,38,38
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,87,87
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,40,40
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,686,686
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,76,76
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,24,24
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2019-08-01,5,5
