municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,28,28
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,590,590
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,53,53
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,23,23
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,35,35
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,81,81
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,14,14
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,33,33
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,16,16
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,20,20
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,17,17
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,28,28
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,100,100
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,40,40
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,21,21
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,2,2
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1081,1081
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,23,23
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,97,97
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,26,26
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,63,63
ESCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,17,17
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,18,18
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,34,34
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,15,15
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,39,39
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,7,7
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,17,17
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,15,15
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,23,23
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,38,38
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,197,197
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,519,519
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,20,20
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,61,61
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,14,14
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,32,32
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,19,19
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,32,32
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,38,38
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,31,31
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,13,13
MOJINETE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,27,27
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,208,208
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,17,17
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,19,19
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,378,378
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,22,22
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,18,18
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,34,34
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,36,36
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,34,34
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,15,15
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,29,29
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,13,13
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,22,22
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,23,23
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,14,14
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,31,31
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,19,19
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,2,2
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,317,317
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,2,2
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,38,38
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,19,19
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,14,14
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,70,70
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,17,17
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,19,19
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,127,127
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,7,7
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,17,17
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,18,18
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,150,150
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,26,26
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,7,7
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,220,220
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,38,38
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,19,19
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,17,17
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,14,14
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,73,73
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,16,16
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,27,27
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,10,10
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,102,102
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,29,29
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,27,27
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,107,107
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,7,7
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,31,31
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,32,32
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,14,14
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,13,13
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,41,41
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,7,7
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,2,2
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,15,15
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,7,7
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1956,1956
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,26,26
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,13,13
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,21,21
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,21,21
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,69,69
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,10,10
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,20,20
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,436,436
TACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,7,7
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,32,32
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,23,23
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,14,14
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,266,266
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,10,10
TIAHUANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,31,31
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,13,13
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,76,76
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,26,26
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,8,8
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,21,21
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,22,22
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,49,49
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,61,61
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,2,2
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,45,45
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,22,22
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,10,10
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,44,44
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,10,10
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,28,28
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,55,55
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,21,21
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,87,87
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,12,12
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,14,14
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,130,130
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,9,9
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,69,69
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,174,174
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,3,3
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,2,2
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,112,112
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,178,178
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,4,4
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,1,1
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,96,96
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,15,15
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,6,6
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-04-01,11,11
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,7,7
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,28,28
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,32,32
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,24,24
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,3,3
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,3,3
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,9,9
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,10,10
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,5,5
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,6,6
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2019-05-01,8,8
