municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,17,17
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,14,14
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,11,11
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,85,85
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,158,158
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,1197,1197
LA RIVERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,1,1
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,29,29
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,1,1
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,95,95
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,3,3
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,9,9
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,9,9
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,12,12
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,20,20
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,35,35
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,16,16
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,36,36
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,45,45
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
MOJINETE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,41,41
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,284,284
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,4,4
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,19,19
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,26,26
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,4,4
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,657,657
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,24,24
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,10,10
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,33,33
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,34,34
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,60,60
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,10,10
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,4,4
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,36,36
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,11,11
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,35,35
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,12,12
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,10,10
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,21,21
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,17,17
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,15,15
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,39,39
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,11,11
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,3,3
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,411,411
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,1,1
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,44,44
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,9,9
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,25,25
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,25,25
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,17,17
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,88,88
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,16,16
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,49,49
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,3,3
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,264,264
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,4,4
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,5,5
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,13,13
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,26,26
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,239,239
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,35,35
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,45,45
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,343,343
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,10,10
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,18,18
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,20,20
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,21,21
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,4,4
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,13,13
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,10,10
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,22,22
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,69,69
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,19,19
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,42,42
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,41,41
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,140,140
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,32,32
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,16,16
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,22,22
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,9,9
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,65,65
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,29,29
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,35,35
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,11,11
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,23,23
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,21,21
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,49,49
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
SAN PEDRO DE QUEMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,10,10
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,17,17
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,43,43
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6017,6017
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,17,17
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,21,21
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,1,1
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,12,12
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,10,10
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,3,3
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,4,4
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,17,17
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,11,11
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,52,52
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,29,29
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,4,4
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,87,87
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,24,24
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,526,526
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,1,1
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,21,21
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,12,12
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,3,3
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,34,34
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,17,17
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,13,13
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,292,292
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,12,12
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,26,26
TIAHUANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,21,21
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,108,108
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,22,22
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,11,11
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,9,9
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,3,3
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,11,11
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,16,16
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,21,21
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,5,5
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,3,3
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,419,419
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,68,68
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,3,3
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,7,7
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,25,25
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,22,22
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,12,12
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,54,54
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,9,9
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,19,19
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,120,120
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,5,5
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,15,15
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,90,90
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,5,5
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,8,8
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,13,13
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,175,175
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,17,17
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,61,61
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,89,89
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,10,10
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,5,5
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,256,256
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,13,13
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,135,135
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,2,2
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,1,1
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,95,95
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,14,14
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,11,11
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-04-01,6,6
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,39,39
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,48,48
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,33,33
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,4,4
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1,1
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,11,11
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,9,9
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,2,2
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1,1
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,10,10
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,45,45
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,7,7
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,12,12
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,45,45
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,47,47
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,19,19
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,7,7
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,7,7
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,38,38
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,18,18
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,33,33
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,7,7
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,2,2
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,7,7
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,117,117
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,50,50
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,6,6
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,7,7
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,30,30
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,57,57
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,11,11
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,12,12
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,38,38
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,4,4
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,16,16
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,20,20
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1,1
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,71,71
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,33,33
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,12,12
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,29,29
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,92,92
CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1,1
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,20,20
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,9,9
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1,1
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,63,63
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,13,13
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,54,54
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,13,13
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,63,63
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1,1
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,42,42
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,12,12
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,16,16
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,27,27
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,121,121
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,26,26
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1236,1236
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,65,65
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,21,21
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,2,2
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,43,43
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,10,10
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,70,70
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,17,17
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,20,20
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,3,3
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,34,34
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,47,47
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,17,17
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,39,39
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,5,5
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,29,29
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,5,5
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,38,38
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,128,128
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,42,42
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1,1
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,21,21
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1,1
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,5,5
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,9,9
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,1966,1966
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,3,3
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2019-05-01,11,11
