municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,6,6
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,24,24
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,11,11
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,10,10
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,13,13
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,17,17
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
POSTRER VALLE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,103,103
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,22,22
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,8,8
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,12,12
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,10,10
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,24,24
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,143,143
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,7,7
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,62,62
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,203,203
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,10,10
QUIRUSILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,14,14
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,13,13
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,13,13
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,203,203
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,15,15
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,47,47
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,252,252
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,24,24
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,9,9
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,7,7
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,6,6
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,15,15
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,18,18
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,18,18
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,25,25
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,63,63
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,18,18
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,23,23
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,4,4
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,10,10
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,45,45
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,16,16
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,4,4
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,45,45
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,11,11
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,24,24
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1067,1067
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,13,13
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,4,4
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,23,23
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,25,25
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,45,45
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,17,17
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,286,286
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,6,6
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,8,8
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,8,8
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,26,26
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,24,24
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,291,291
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,13,13
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,12,12
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,15,15
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,77,77
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,12,12
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,9,9
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,10,10
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,8,8
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,24,24
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,4,4
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,3,3
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,6,6
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,2,2
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,10,10
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,7,7
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,44,44
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,28,28
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,75,75
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,22,22
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,19,19
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,123,123
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,48,48
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,43,43
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,6,6
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,4,4
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,113,113
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,6,6
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,115,115
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,1,1
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,71,71
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,5,5
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,8,8
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-07-01,12,12
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,44,44
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,8,8
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,29,29
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,5,5
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,10,10
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,15,15
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,7,7
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,12,12
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,6,6
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,22,22
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,19,19
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,17,17
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,27,27
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,33,33
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,7,7
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,24,24
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,6,6
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,5,5
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,9,9
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,10,10
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,14,14
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,45,45
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,20,20
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,19,19
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,60,60
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,5,5
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,5,5
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,6,6
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,47,47
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,7,7
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,38,38
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,12,12
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,30,30
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,20,20
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,13,13
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,28,28
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,57,57
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,22,22
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1155,1155
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,36,36
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,17,17
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,22,22
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,46,46
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,9,9
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,18,18
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,29,29
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,34,34
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,11,11
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,14,14
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,14,14
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,5,5
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,21,21
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,65,65
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,19,19
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,18,18
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,5,5
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,971,971
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,11,11
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,12,12
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,53,53
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,23,23
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,31,31
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,10,10
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,4,4
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,7,7
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,13,13
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,6,6
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,18,18
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,5,5
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,7,7
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,6,6
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,10,10
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,13,13
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,20,20
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,15,15
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,6,6
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,12,12
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,56,56
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,57,57
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,687,687
LA RIVERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,24,24
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,59,59
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,5,5
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,2,2
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,8,8
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,19,19
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,3,3
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,13,13
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,20,20
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,7,7
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2019-08-01,6,6
