municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,25,25
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,6,6
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,13,13
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,44,44
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,73,73
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,37,37
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,13,13
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,21,21
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,9,9
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,74,74
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,31,31
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,25,25
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,50,50
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,10,10
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,22,22
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,23,23
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,19,19
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,24,24
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,26,26
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,17,17
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,30,30
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,67,67
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,28,28
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,18,18
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,30,30
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,18,18
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,41,41
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,16,16
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,68,68
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,22,22
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,20,20
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,32,32
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,94,94
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,29,29
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,603,603
COIPASA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,57,57
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,23,23
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,36,36
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,41,41
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,18,18
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,58,58
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,17,17
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,39,39
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,6,6
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,18,18
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,36,36
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,119,119
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,30,30
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,26,26
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,6,6
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1149,1149
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,22,22
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,100,100
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,32,32
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,76,76
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
ESMERALDA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,26,26
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,9,9
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,90,90
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,9,9
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,24,24
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,14,14
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,6,6
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,19,19
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,17,17
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,23,23
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,18,18
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,74,74
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,242,242
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,593,593
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,6,6
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,24,24
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,90,90
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,25,25
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,17,17
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,30,30
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,17,17
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,50,50
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,23,23
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,20,20
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,35,35
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,182,182
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,6,6
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,6,6
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,17,17
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,16,16
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,405,405
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,21,21
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,28,28
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,31,31
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,20,20
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,45,45
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,49,49
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,10,10
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,33,33
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,22,22
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,14,14
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,17,17
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,25,25
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,38,38
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,9,9
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,325,325
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
PUCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,43,43
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,19,19
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,73,73
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,26,26
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,51,51
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,147,147
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,19,19
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,19,19
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,180,180
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,19,19
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,267,267
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,24,24
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,13,13
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,29,29
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,31,31
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,76,76
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,25,25
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,48,48
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,90,90
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,93,93
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,13,13
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,27,27
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,59,59
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,80,80
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,29,29
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,45,45
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,24,24
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,45,45
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,27,27
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,41,41
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,21,21
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,18,18
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1203,1203
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,31,31
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,31,31
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,31,31
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,34,34
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,23,23
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,96,96
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,12,12
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,36,36
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,422,422
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,8,8
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,47,47
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,15,15
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,22,22
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,272,272
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,28,28
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,11,11
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,14,14
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,33,33
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,13,13
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,81,81
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,33,33
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,9,9
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,19,19
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2019-07-01,7,7
