municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,2,2
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,19,19
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,2,2
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,56,56
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,91,91
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,2,2
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,83,83
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,6,6
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,27,27
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,3,3
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,83,83
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,7,7
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-06-01,7,7
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,41,41
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,9,9
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,8,8
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,61,61
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,15,15
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,8,8
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,34,34
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
BOLPEBRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,17,17
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,17,17
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,58,58
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,20,20
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,19,19
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,109,109
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
CHACARILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,46,46
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
CHARAÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,26,26
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,85,85
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,21,21
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,310,310
COIPASA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,68,68
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
COMANCHE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,57,57
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,16,16
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,51,51
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,19,19
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
CURVA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,944,944
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,37,37
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,15,15
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,16,16
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,18,18
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,32,32
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,35,35
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,15,15
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,8,8
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,18,18
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,275,275
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,635,635
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,82,82
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,9,9
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,19,19
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,18,18
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,61,61
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,14,14
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,79,79
MORO MORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,16,16
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,13,13
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,406,406
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,18,18
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
PASORAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,14,14
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
PELECHUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,22,22
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,14,14
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,13,13
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,13,13
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,33,33
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,16,16
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,411,411
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,20,20
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,13,13
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
PUERTO SILES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,67,67
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,113,113
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,25,25
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
QUIABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,105,105
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,20,20
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,21,21
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,129,129
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,17,17
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,110,110
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,15,15
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,15,15
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,111,111
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,87,87
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,18,18
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,22,22
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,33,33
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,187,187
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,16,16
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,26,26
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,14,14
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,39,39
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,30,30
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,29,29
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,42,42
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1088,1088
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,19,19
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,27,27
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,5,5
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,16,16
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,52,52
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,6,6
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,16,16
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,173,173
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,7,7
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,4,4
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,11,11
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,12,12
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,2,2
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,17,17
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,119,119
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,9,9
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
TIAHUANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,3,3
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2019-07-01,10,10
