,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,5,37,47,41,52,93
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,2,8,15,9,17,26
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,4,42,41,46,45,91
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,14,14,53,65,67,79,146
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,6,8,49,66,55,74,129
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,6,3,50,48,56,51,107
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,64,48,252,227,316,275,591
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,109,80,671,596,780,676,1456
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1805,1780,2277,2136,4082,3916,7998
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,1,2,1,2,3
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,5,17,34,19,39,58
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,5,110,104,115,109,224
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,2,11,14,11,16,27
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,0,7,7,9,7,16
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,15,16,127,119,142,135,277
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,13,18,13,18,31
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,0,22,15,23,15,38
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,2,35,45,35,47,82
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,1,13,9,15,10,25
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,5,23,33,25,38,63
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,14,4,81,97,95,101,196
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,6,84,96,88,102,190
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,0,4,6,5,6,11
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,18,15,165,167,183,182,365
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,8,3,43,45,51,48,99
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,17,20,126,144,143,164,307
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,21,10,100,105,121,115,236
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,0,44,36,45,36,81
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,3,0,3,0,3
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,3,14,24,17,27,44
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,15,13,126,109,141,122,263
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,99,106,844,787,943,893,1836
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,8,14,8,14,22
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,3,28,30,30,33,63
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,1,14,18,16,19,35
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,1,4,3,4,4,8
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,2,6,19,6,21,27
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,4,39,27,44,31,75
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,9,83,85,88,94,182
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,2,45,40,46,42,88
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,311,286,1589,1515,1900,1801,3701
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,5,75,63,78,68,146
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,9,3,42,43,51,46,97
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,23,20,151,131,174,151,325
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,23,18,94,84,117,102,219
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,77,67,144,111,221,178,399
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,0,9,10,10,10,20
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,3,55,55,59,58,117
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,1,6,14,7,15,22
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,4,6,11,7,15,22
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,13,22,94,126,107,148,255
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,3,21,15,23,18,41
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,7,46,52,48,59,107
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,10,11,64,70,74,81,155
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,11,50,61,54,72,126
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,26,25,71,47,97,72,169
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,5,29,25,31,30,61
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,5,107,78,110,83,193
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,6,3,46,40,52,43,95
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,8,7,73,61,81,68,149
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,7,9,115,94,122,103,225
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,1,30,29,32,30,62
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,1,2,3,2,4,6
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,409,380,1331,1262,1740,1642,3382
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,4,25,22,26,26,52
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,1,7,5,7,6,13
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,7,9,164,153,171,162,333
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,3,26,21,28,24,52
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,3,28,28,32,31,63
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,3,46,36,49,39,88
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,14,21,14,21,35
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,15,70,82,75,97,172
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,4,54,27,55,31,86
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,3,4,7,6,10,16
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,11,17,97,84,108,101,209
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,126,130,607,579,733,709,1442
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,3,45,52,49,55,104
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,48,46,168,181,216,227,443
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,4,20,12,21,16,37
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,185,176,607,637,792,813,1605
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,11,3,34,34,45,37,82
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,2,6,2,6,8
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,8,5,30,29,38,34,72
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,1,6,6,7,7,14
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,10,15,92,60,102,75,177
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,134,123,697,742,831,865,1696
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,13,8,101,90,114,98,212
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,23,29,166,143,189,172,361
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,6,14,17,15,23,38
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,150,157,833,857,983,1014,1997
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,2,7,9,8,11,19
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,8,50,62,55,70,125
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,2,34,44,36,46,82
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,1,28,29,31,30,61
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,8,2,65,44,73,46,119
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,2,8,5,8,7,15
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,7,6,46,66,53,72,125
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,7,15,7,15,22
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,1,5,6,5,7,12
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,7,39,29,41,36,77
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,27,14,94,63,121,77,198
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,68,46,336,342,404,388,792
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,9,65,67,69,76,145
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,13,9,117,133,130,142,272
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,60,72,148,141,208,213,421
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,73,65,408,387,481,452,933
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,5,21,21,25,26,51
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,12,11,134,92,146,103,249
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,17,21,4,5,21,26,47
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,9,112,102,117,111,228
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,3,48,41,53,44,97
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,36,30,354,376,390,406,796
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,4,40,39,42,43,85
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,19,26,126,91,145,117,262
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,20,16,123,106,143,122,265
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,29,25,105,102,134,127,261
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,12,6,73,67,85,73,158
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,0,5,3,7,3,10
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,6,6,89,95,95,101,196
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,9,9,102,100,111,109,220
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,3,16,18,19,21,40
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,6,70,71,74,77,151
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,1,7,1,7,8
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,0,19,21,20,21,41
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,2,5,7,5,9,14
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,8,44,42,46,50,96
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,9,17,24,20,33,53
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,6,67,44,69,50,119
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,70,73,51,48,121,121,242
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1824,1756,5480,5056,7304,6812,14116
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,9,15,92,79,101,94,195
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,11,21,78,68,89,89,178
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,2,14,20,14,22,36
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,1,25,24,26,25,51
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,1,14,33,15,34,49
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,9,12,9,12,21
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,3,58,66,63,69,132
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,13,4,13,4,17
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,5,1,28,30,33,31,64
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,10,6,77,77,87,83,170
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,25,20,246,269,271,289,560
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,10,14,86,85,96,99,195
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,1,32,36,32,37,69
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,55,47,456,413,511,460,971
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,0,8,9,9,9,18
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,3,62,53,63,56,119
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,22,15,66,61,88,76,164
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,278,262,1247,1347,1525,1609,3134
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,8,5,8,5,13
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,2,41,53,42,55,97
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,0,26,17,29,17,46
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,2,9,15,9,17,26
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,0,6,1,9,1,10
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,22,17,80,101,102,118,220
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,0,32,35,34,35,69
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,3,15,25,17,28,45
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,13,21,59,56,72,77,149
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,528,500,835,822,1363,1322,2685
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,9,7,29,44,38,51,89
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,20,24,45,39,65,63,128
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,2,73,74,77,76,153
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,3,26,25,27,28,55
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,7,5,70,41,77,46,123
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,100,126,229,248,329,374,703
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,10,14,134,106,144,120,264
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,1,0,3,0,4,4
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,2,37,31,37,33,70
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,0,3,0,3,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,7,10,34,35,41,45,86
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,1,13,15,15,16,31
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,1,24,16,26,17,43
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,2,23,26,27,28,55
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,3,18,31,21,34,55
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,11,8,110,103,121,111,232
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,24,8,24,8,32
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,6,2,6,2,8
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,221,188,498,428,719,616,1335
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,29,25,220,254,249,279,528
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,0,19,14,21,14,35
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,1,26,24,29,25,54
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,4,91,85,95,89,184
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,18,28,66,60,84,88,172
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,3,49,41,49,44,93
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,51,39,150,161,201,200,401
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,8,13,21,30,29,43,72
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,9,14,102,94,111,108,219
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,176,174,412,352,588,526,1114
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,2,1,18,11,20,12,32
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,3,49,43,52,46,98
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,24,24,227,207,251,231,482
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,0,20,17,21,17,38
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,7,77,63,81,70,151
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,3,22,15,26,18,44
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,143,169,778,737,921,906,1827
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,6,44,45,48,51,99
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,33,29,204,197,237,226,463
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,60,41,278,275,338,316,654
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,4,4,31,37,35,41,76
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,4,16,10,17,14,31
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,109,128,835,771,944,899,1843
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,0,30,22,31,22,53
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,83,87,486,485,569,572,1141
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,4,20,20,20,24,44
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,1,29,11,30,12,42
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,34,33,196,175,230,208,438
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,1,30,74,33,75,108
