municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,27,27
SACABA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,1532,1532
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
SACACA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,138,138
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,207,207
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,150,150
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,180,180
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,330,330
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,420,420
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,390,390
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,1350,1350
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,990,990
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,154,154
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,750,750
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2011-09-01,54,54
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,480,480
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,210,210
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,153,153
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,358,358
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,270,270
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,150,150
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,11462,11462
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,390,390
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,244,244
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
SENA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,83,83
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,393,393
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,450,450
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,211,211
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
SORATA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,150,150
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,4325,4325
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,241,241
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,483,483
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,373,373
TARATA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,240,240
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,1350,1350
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,723,723
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
TINGUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,31,31
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,150,150
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,540,540
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2011-09-01,540,540
TOCO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,150,150
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,62,62
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,575,575
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2011-09-01,360,360
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,30,30
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,1560,1560
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,450,450
TURCO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
UMALA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,150,150
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,390,390
VACAS,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,180,180
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,240,240
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,750,750
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,180,180
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,180,180
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,245,245
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,480,480
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,1370,1370
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2011-09-01,150,150
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,330,330
VINTO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,303,303
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
WARNES,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,1110,1110
YACO,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,483,483
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,719,719
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,60,60
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,90,90
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2011-09-01,120,120
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,248,248
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,527,527
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,122,122
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
APOLO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
ARANI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,217,217
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,246,246
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,279,279
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,486,486
AYATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1209,1209
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,227,227
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
BAURES,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,30,30
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,386,386
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,248,248
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,154,154
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,123,123
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,639,639
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,682,682
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,279,279
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,372,372
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,176,176
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,372,372
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,246,246
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,310,310
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,217,217
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,988,988
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,401,401
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,12152,12152
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,60,60
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,434,434
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,403,403
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,342,342
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,123,123
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
COROICO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,248,248
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,713,713
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,462,462
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,61,61
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,372,372
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
CURVA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,5481,5481
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,90,90
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,434,434
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,279,279
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,403,403
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,120,120
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,310,310
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,467,467
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,154,154
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,494,494
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,185,185
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,372,372
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
ICLA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,152,152
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,286,286
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,371,371
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,589,589
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,14551,14551
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,30,30
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,214,214
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,152,152
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,185,185
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,898,898
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,190,190
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,681,681
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1146,1146
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,310,310
OCURI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,147,147
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,248,248
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,217,217
ORURO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,3242,3242
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,403,403
PAILON,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,313,313
PALCA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,434,434
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,59,59
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,79,79
POCONA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,527,527
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,341,341
POOPO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,80,80
POROMA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,836,836
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,371,371
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,434,434
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1692,1692
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,248,248
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,72,72
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,84,84
PUERTO SILES,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,28,28
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,651,651
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1240,1240
PUNA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,713,713
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,734,734
QUIME,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
REYES,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,589,589
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,434,434
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
SACABA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1364,1364
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
SACACA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,134,134
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,61,61
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,341,341
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,428,428
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,465,465
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,1395,1395
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,992,992
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,160,160
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,713,713
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,83,83
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,494,494
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,126,126
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,278,278
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,186,186
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,403,403
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,12533,12533
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,372,372
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,147,147
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,217,217
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
SENA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,82,82
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,310,310
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2011-10-01,150,150
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,124,124
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,465,465
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,196,196
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
SORATA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,155,155
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,4333,4333
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,62,62
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,31,31
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2011-10-01,246,246
