municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,928,928
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,372,372
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1395,1395
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,240,240
BATALLAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,931,931
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,341,341
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,496,496
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,31,31
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1581,1581
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,2449,2449
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,434,434
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1085,1085
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,85,85
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,289,289
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,558,558
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,31,31
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,862,862
CHARAÑA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,31,31
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,806,806
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,279,279
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1661,1661
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,279,279
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,51119,51119
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1333,1333
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,217,217
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
COLQUIRI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,337,337
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,745,745
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,403,403
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,279,279
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,682,682
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,713,713
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,465,465
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,279,279
DESAGUADERO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,12253,12253
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,2015,2015
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,279,279
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,527,527
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,32,32
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,487,487
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,217,217
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1353,1353
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,640,640
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,649,649
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,183,183
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,564,564
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
ICHOCA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,30,30
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,410,410
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,306,306
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,403,403
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,341,341
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,341,341
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1028,1028
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,65194,65194
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1023,1023
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,526,526
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,31,31
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,837,837
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1519,1519
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,2790,2790
MORO MORO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,310,310
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,270,270
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,14550,14550
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,465,465
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,429,429
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,465,465
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,403,403
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,60,60
PELECHUCO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,25,25
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,217,217
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,651,651
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,364,364
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1023,1023
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
POSTRER VALLE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,8993,8993
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,304,304
PUCARA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,48,48
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,900,900
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,75,75
PUERTO SILES,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,25,25
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,961,961
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1178,1178
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1519,1519
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1054,1054
QUIME,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
QUIRUSILLAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
REYES,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,2635,2635
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1000,1000
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,403,403
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1953,1953
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,217,217
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,310,310
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
SAN BENITO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,122,122
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,465,465
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,217,217
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1084,1084
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,961,961
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,3069,3069
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,310,310
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1674,1674
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,463,463
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,961,961
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,87,87
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,589,589
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,805,805
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,217,217
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,589,589
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,341,341
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,403,403
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,46749,46749
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,89,89
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,248,248
SENA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,168,168
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,651,651
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
SICAYA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,31,31
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,780,780
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,620,620
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,36171,36171
TACACOMA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,30,30
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,217,217
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,618,618
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,13609,13609
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,713,713
TEOPONTE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,744,744
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,155,155
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
TOLEDO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,620,620
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,31,31
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,713,713
TRIGAL,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,6998,6998
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,3410,3410
TURCO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1147,1147
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,806,806
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,434,434
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1054,1054
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,279,279
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,2201,2201
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,279,279
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,1178,1178
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,651,651
VITICHI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,775,775
YACO,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,62,62
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,2485,2485
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,330,330
YANACACHI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,93,93
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,484,484
YOCALLA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,30,30
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,186,186
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2011-03-01,124,124
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,120,120
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,300,300
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,1410,1410
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,180,180
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,60,60
ANCORAIMES,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,120,120
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,60,60
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,180,180
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,150,150
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,90,90
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,120,120
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,150,150
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,870,870
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,420,420
AYATA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,1380,1380
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,270,270
BATALLAS,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,180,180
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,60,60
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,1095,1095
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,240,240
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,122,122
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,330,330
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,303,303
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,120,120
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,30,30
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,90,90
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,1530,1530
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,2370,2370
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,421,421
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,150,150
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,1050,1050
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,89,89
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,150,150
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,264,264
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,540,540
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,30,30
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,840,840
CHARAÑA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,30,30
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,120,120
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,150,150
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,780,780
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,60,60
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,60,60
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,270,270
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,2020,2020
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,210,210
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,49911,49911
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,1290,1290
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,210,210
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,150,150
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,180,180
COLQUIRI,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,300,300
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,720,720
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,90,90
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,240,240
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,90,90
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,180,180
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,960,960
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,270,270
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,660,660
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,720,720
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,60,60
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,180,180
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,450,450
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,270,270
DESAGUADERO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,58,58
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,11257,11257
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,150,150
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,90,90
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,1920,1920
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,242,242
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,270,270
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,510,510
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,155,155
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,474,474
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,30,30
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,240,240
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,180,180
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,1374,1374
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,630,630
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2011-04-01,617,617
