municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,17,17
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,163,163
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,48,48
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,89,89
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,99,99
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,476,476
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,45,45
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,18,18
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,96,96
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,25,25
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,162,162
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,4,4
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,111,111
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,49,49
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,57,57
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,378,378
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,10,10
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,4,4
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,7,7
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,24,24
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,59,59
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,107,107
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,5041,5041
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,36,36
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,36,36
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,2,2
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,4,4
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,12,12
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,4,4
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,4,4
SENA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,7,7
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,188,188
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,16,16
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,38,38
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,35,35
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,4,4
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,22,22
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,2041,2041
TACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,2,2
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,4,4
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,6,6
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,143,143
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,16,16
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,1221,1221
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,92,92
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,7,7
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,12,12
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,31,31
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,254,254
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,38,38
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,6,6
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,10,10
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,5,5
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,7,7
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,34,34
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,10,10
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,36,36
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,4,4
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,920,920
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,197,197
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,7,7
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,35,35
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,14,14
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,149,149
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,5,5
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,112,112
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,133,133
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,51,51
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,182,182
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,6,6
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,24,24
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,515,515
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,26,26
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,168,168
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,100,100
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,6,6
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,216,216
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,298,298
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,5,5
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,11,11
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,1842,1842
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,2,2
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,37,37
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2011-06-01,33,33
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,49,49
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,97,97
ALALAY,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,9,9
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,5,5
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,12,12
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,10,10
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,185,185
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,70,70
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,54,54
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,32,32
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,19,19
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,30,30
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,157,157
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,31,31
BOLIVAR,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,10,10
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,9,9
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,18,18
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,10,10
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,11,11
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,191,191
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,302,302
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,30,30
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,34,34
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,171,171
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,15,15
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,107,107
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,107,107
CHARAÑA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,43,43
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,64,64
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,76,76
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,580,580
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,20,20
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,5649,5649
COIPASA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,147,147
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,57,57
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,9,9
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,11,11
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,144,144
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,68,68
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,12,12
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,54,54
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,35,35
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,134,134
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,18,18
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,56,56
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,10,10
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,3540,3540
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,15,15
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,115,115
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,44,44
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,18,18
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,35,35
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,28,28
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,12,12
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,23,23
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,9,9
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,18,18
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,464,464
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,28,28
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,23,23
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,79,79
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,11,11
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,3,3
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,56,56
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,9,9
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,10,10
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,15,15
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,49,49
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,103,103
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,5154,5154
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,12,12
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,382,382
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,10,10
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,44,44
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,52,52
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,22,22
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,58,58
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,153,153
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,22,22
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,170,170
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,668,668
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
NAZACARA DE PACAJES,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,249,249
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,26,26
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,9,9
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1933,1933
PADCAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,67,67
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,50,50
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,9,9
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,76,76
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,14,14
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,65,65
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,18,18
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,28,28
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,19,19
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,38,38
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,145,145
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,14,14
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1310,1310
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
PUCARA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,16,16
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,76,76
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,52,52
PUERTO SILES,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,5,5
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,104,104
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,184,184
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,268,268
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,302,302
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
REYES,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,43,43
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,443,443
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,50,50
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,188,188
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,401,401
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,11,11
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,40,40
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,21,21
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,20,20
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,57,57
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,13,13
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,15,15
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,193,193
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,43,43
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,178,178
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,55,55
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,500,500
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,47,47
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,37,37
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,136,136
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,41,41
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,112,112
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,61,61
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,53,53
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,59,59
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,446,446
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,19,19
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,14,14
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,25,25
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,27,27
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,106,106
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,7376,7376
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,40,40
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,37,37
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1,1
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,37,37
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,5,5
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
SENA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,6,6
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,167,167
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,15,15
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,3,3
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,71,71
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,25,25
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,18,18
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2288,2288
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,2,2
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,40,40
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,97,97
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,5,5
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,8,8
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,1430,1430
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,114,114
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,12,12
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,10,10
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,20,20
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,288,288
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,32,32
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2011-07-01,4,4
