municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,146,146
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,1674,1674
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,53,53
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,82,82
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,161,161
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,290,290
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,432,432
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,6,6
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,59,59
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,137,137
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,138,138
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,633,633
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,7,7
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,98,98
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,150,150
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,25,25
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,270,270
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,36103,36103
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,105,105
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,46,46
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,35,35
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,18,18
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,274,274
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,52,52
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,16,16
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,22972,22972
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,2,2
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,168,168
TARATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,5,5
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,8848,8848
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,41,41
TEOPONTE,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,2,2
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,26,26
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,205,205
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,3,3
TOCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,3,3
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,18,18
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,4,4
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,47,47
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,21,21
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,11,11
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,2932,2932
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,568,568
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,17,17
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,17,17
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,196,196
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,277,277
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,1,1
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,779,779
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,8,8
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,43,43
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,659,659
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,35,35
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,472,472
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,103,103
VITICHI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,9,9
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,617,617
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,1919,1919
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,11,11
YANACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,16,16
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,4191,4191
YOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,1,1
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,13,13
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-03-01,101,101
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,42,42
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,196,196
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
ALCALA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
ANCORAIMES,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,4,4
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,29,29
ARAMPAMPA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
ARANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
ARBIETO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,534,534
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,107,107
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,50,50
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,360,360
BATALLAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,7,7
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,38,38
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,506,506
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,34,34
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,62,62
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,119,119
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5,5
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,595,595
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1425,1425
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,54,54
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,22,22
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,386,386
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,6,6
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,191,191
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,288,288
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,19,19
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,172,172
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,16,16
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,771,771
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5,5
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,31489,31489
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,292,292
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,118,118
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5,5
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,142,142
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,20,20
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,12,12
CORIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,4,4
CORO CORO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,467,467
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,43,43
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,195,195
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,64,64
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,47,47
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,124,124
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
DESAGUADERO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,7015,7015
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,17,17
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1024,1024
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,14,14
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,58,58
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,26,26
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,128,128
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,9,9
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,94,94
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,10,10
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,13,13
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1114,1114
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,82,82
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,37,37
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,248,248
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,27,27
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,14,14
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,62,62
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,42,42
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,30,30
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,82,82
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,241,241
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,40908,40908
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,21,21
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,15,15
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,497,497
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5,5
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,10,10
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,147,147
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,65,65
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,39,39
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,75,75
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,157,157
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,10,10
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,446,446
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1868,1868
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,22,22
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,12,12
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,19,19
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3991,3991
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,213,213
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,125,125
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,85,85
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,12,12
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,87,87
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,6,6
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,9,9
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,10,10
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,676,676
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,8,8
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,17,17
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5179,5179
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,4,4
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,6,6
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,34,34
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,59,59
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,763,763
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,414,414
PUNA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,9,9
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,501,501
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,184,184
QUIME,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,6,6
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,12,12
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,50,50
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1522,1522
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,257,257
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,218,218
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,681,681
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,6,6
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,17,17
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,93,93
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,13,13
SAN BENITO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,301,301
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,84,84
SAN CARLOS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,467,467
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,90,90
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1515,1515
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,48,48
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,65,65
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,354,354
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,320,320
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,415,415
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,12,12
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,34,34
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,88,88
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,135,135
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,460,460
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,32,32
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,83,83
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,53,53
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,47,47
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,247,247
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,36010,36010
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,72,72
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,40,40
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5,5
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,9,9
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,310,310
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,102,102
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,24,24
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,23346,23346
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,7,7
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,193,193
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,8166,8166
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,49,49
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,29,29
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,257,257
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
TOCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1,1
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,11,11
TOLEDO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,75,75
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3,3
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,48,48
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5,5
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,3163,3163
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,1509,1509
TURCO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,60,60
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,14,14
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,24,24
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,316,316
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,280,280
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,781,781
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,7,7
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,24,24
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,704,704
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,21,21
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,491,491
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,105,105
VITICHI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,4,4
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,491,491
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,865,865
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,11,11
YANACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,18,18
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5745,5745
YOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,2,2
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,5,5
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-04-01,86,86
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,39,39
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,184,184
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,3,3
ALCALA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,7,7
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,11,11
ARAMPAMPA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,1,1
ARANI,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,2,2
ARBIETO,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,565,565
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,80,80
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,56,56
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,451,451
BATALLAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,5,5
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,36,36
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,656,656
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,32,32
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,2,2
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,95,95
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,54,54
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,48,48
CAIROMA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,1,1
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,623,623
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,2,2
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,1322,1322
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,61,61
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,13,13
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,402,402
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,9,9
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,9,9
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,222,222
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,310,310
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,2,2
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,12,12
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,162,162
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,4,4
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,46,46
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,1643,1643
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,10,10
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,30582,30582
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,386,386
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,43,43
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2011-05-01,6,6
