municipality,group,variable,month,Nº de familias nuevas carpetizadas durante el periódo,TOTAL
UNCIA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,14,14
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,43,43
UYUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,111,111
VACAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,56,56
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,8,8
VIACHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,172,172
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,34,34
VILLA MONTES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,30,30
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,14,14
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,12,12
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,27,27
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,397,397
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,14,14
VILLAZON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,187,187
VINTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,49,49
VITICHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,413,413
YACO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,73,73
YACUIBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,300,300
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,3,3
YANACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,35,35
YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,170,170
YOCALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,7,7
YUNCHARA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,5,5
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-07-01,6,6
ACACIO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,61,61
ACHOCALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,115,115
AIQUILE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,54,54
ALALAY,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,7,7
ALCALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,3,3
ALTO BENI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,31,31
ANCORAIMES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,53,53
ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,8,8
ANZALDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,3,3
APOLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,4,4
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,9,9
ARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,8,8
ARBIETO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,97,97
ARQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,23,23
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,19,19
ATOCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,9,9
AUCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,23,23
AYATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,19,19
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,26,26
BATALLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,15,15
BELLA FLOR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
BERMEJO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,217,217
BETANZOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,71,71
BOLIVAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,31,31
BOYUIBE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,28,28
BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,113,113
CABEZAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,161,161
CAIROMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,5,5
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,25,25
CAJUATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,50,50
CALACOTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,11,11
CALAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,66,66
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,63,63
CAPINOTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,46,46
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,58,58
CARACOLLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,45,45
CARANAVI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,57,57
CARAPARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
CATACORA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,59,59
CHARAGUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,57,57
CHARAÑA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,5,5
CHAYANTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,42,42
CHIMORE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,166,166
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,146,146
CHUMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,58,58
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,18,18
CKOCHAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,7,7
CLIZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,82,82
COBIJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,65,65
COCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,8,8
COCHABAMBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,668,668
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,121,121
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,15,15
COLLANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
COLOMI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,22,22
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,6,6
COLQUENCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,26,26
COLQUIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
COMANCHE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,7,7
COMARAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,88,88
COMBAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,6,6
CONCEPCION,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,77,77
COPACABANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,13,13
CORIPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,60,60
CORO CORO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,19,19
COROICO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,24,24
CORQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,8,8
COTOCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,90,90
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,111,111
CUEVO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,5,5
EL ALTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1162,1162
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,25,25
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,5,5
EL TORNO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,230,230
EL VILLAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,12,12
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,127,127
ESCOMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,9,9
ESMERALDA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,8,8
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,37,37
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,28,28
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,56,56
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,7,7
GUANAY,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,8,8
GUAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,30,30
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,127,127
GUTIERREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,47,47
HUACARETA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,68,68
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,13,13
HUANUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,54,54
HUARINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,5,5
HUATAJATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,26,26
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,14,14
HUMANATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,5,5
ICHOCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,5,5
ICLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,9,9
INCAHUASI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,30,30
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,55,55
IXIAMAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,9,9
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,26,26
LA GUARDIA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,14,14
LA PAZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,549,549
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,28,28
LAJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,95,95
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
LLALLAGUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,72,72
LORETO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,25,25
MACHARETI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
MAGDALENA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,31,31
MAIRANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
MALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,6,6
MAPIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,34,34
MINEROS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,30,30
MIZQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,103,103
MOCOMOCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,11,11
MOJOCOYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,6,6
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,55,55
MONTERO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,135,135
MORO MORO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,16,16
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,4,4
OCURI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,12,12
OKINAWA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,30,30
OMEREQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,19,19
ORURO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,784,784
PADCAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,65,65
PADILLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,91,91
PAILON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,64,64
PALCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,64,64
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,41,41
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,3,3
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,3,3
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,17,17
PASORAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,20,20
PAZÑA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,8,8
PELECHUCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,26,26
POCOATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,26,26
POCONA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,22,22
POOPO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
PORCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,18,18
POROMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,16,16
PORONGO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,15,15
PORTACHUELO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,341,341
PORVENIR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,13,13
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,6,6
POTOSI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,492,492
PRESTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
PUCARA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,33,33
PUCARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,9,9
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,7,7
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,37,37
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,80,80
PUERTO RICO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,100,100
PUNA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,6,6
PUNATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,88,88
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1861,1861
QUIME,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,33,33
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,25,25
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,28,28
RAVELO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,11,11
REYES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,331,331
ROBORE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,90,90
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,42,42
SABAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,593,593
SACABAMBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,266,266
SAIPINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,21,21
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,18,18
SAMAIPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,55,55
SAN ANDRES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,11,11
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,20,20
SAN BENITO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,37,37
SAN BORJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,26,26
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,91,91
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,94,94
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,36,36
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,39,39
SAN JULIAN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,151,151
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,73,73
SAN LUCAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,35,35
SAN MATIAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,10,10
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,28,28
SAN PEDRO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,113,113
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,40,40
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,2,2
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,6,6
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,6,6
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,3,3
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,35,35
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,158,158
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,9,9
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,4,4
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,27,27
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2023-08-01,21,21
