municipality,group,variable,month,Nº de sugerencias y agradeciemientos realizados por los usuarios,TOTAL
ORURO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,18,18
PALCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,6,6
PORCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,8,8
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,10,10
POTOSI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,5,5
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,20,20
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,15,15
PUNATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,80,80
QUIABAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1746,1746
RAVELO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,5,5
SAN BORJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,50,50
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,13,13
SAN JULIAN,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,4,4
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,15,15
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,6,6
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,165,165
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,3,3
SORATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,23,23
TACACOMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,12,12
TARACO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,14,14
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,6,6
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,15,15
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,31,31
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,35,35
UMALA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,6,6
VACAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,6,6
VINTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,94,94
VITICHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,11,11
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,2,2
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,9,9
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-03-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,30,30
APOLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,127,127
AYATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,5,5
BETANZOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
BOLPEBRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,19,19
CAJUATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,17,17
CHIMORE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,7,7
CLIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,9,9
COCHABAMBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,6,6
COIPASA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,4,4
COLLANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,47,47
COLQUENCHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
CONCEPCION,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,38,38
CORQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
CULPINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,29,29
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,8,8
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,47,47
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,12,12
HUANUNI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,100,100
HUARINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
LA ASUNTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,10,10
LA PAZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,187,187
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,6,6
MALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,6,6
MECAPACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,353,353
MONTERO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,70,70
OMEREQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,7,7
PALCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,5,5
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,23,23
POTOSI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,5,5
PUCARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,4,4
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,11,11
QUIABAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,424,424
RAVELO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,84,84
SAN ANDRES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,14,14
SAN BORJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,20,20
SAN CARLOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,50,50
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,10,10
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,4,4
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,4,4
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,11,11
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,6,6
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,131,131
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,7,7
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
SORATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,21,21
TACACOMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,7,7
TARIJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,2,2
TIPUANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,7,7
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,20,20
TOCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,5,5
UMALA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
VIACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,47,47
VITICHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,12,12
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,3,3
YOCALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-04-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,5,5
ARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,352,352
AYATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,5,5
BATALLAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
BAURES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,3,3
BOLPEBRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,5,5
CALACOTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,24,24
CARACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,7,7
CLIZA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,195,195
COIPASA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,41,41
COLQUENCHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,3,3
COMBAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
CONCEPCION,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,39,39
COROICO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,33,33
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,120,120
HUARINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,15,15
ICHOCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
LA ASUNTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,39,39
LAJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,11,11
MAGDALENA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,77,77
MALLA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,6,6
MECAPACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,350,350
MOCOMOCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,109,109
PALCA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,4,4
POCOATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,3,3
PORONGO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,4,4
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,7,7
QUIABAYA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1685,1685
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,10,10
RAVELO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,7,7
SAN BENITO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,8,8
SAN BORJA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,24,24
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,52,52
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,6,6
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,290,290
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,29,29
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,2,2
SORATA,actividades del establecimiento y con la comunidad,no de sugerencias y agradeciemientos realizados por los usuarios,2023-05-01,1,1
