municipality,group,variable,month,Nacidos vivos,TOTAL
BAURES,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
BERMEJO,atencion de partos en servicio,nacidos vivos,2008-07-01,57,57
BETANZOS,atencion de partos en servicio,nacidos vivos,2008-07-01,20,20
BOYUIBE,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2008-07-01,16,16
CABEZAS,atencion de partos en servicio,nacidos vivos,2008-07-01,17,17
CAIROMA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
CAJUATA,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
CALAMARCA,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
CAMARGO,atencion de partos en servicio,nacidos vivos,2008-07-01,20,20
CAMIRI,atencion de partos en servicio,nacidos vivos,2008-07-01,78,78
CAPINOTA,atencion de partos en servicio,nacidos vivos,2008-07-01,14,14
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
CARACOLLO,atencion de partos en servicio,nacidos vivos,2008-07-01,18,18
CARANAVI,atencion de partos en servicio,nacidos vivos,2008-07-01,105,105
CARAPARI,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
CARIPUYO,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2008-07-01,27,27
CHAQUI,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
CHARAGUA,atencion de partos en servicio,nacidos vivos,2008-07-01,47,47
CHARAÑA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
CHAYANTA,atencion de partos en servicio,nacidos vivos,2008-07-01,13,13
CHIMORE,atencion de partos en servicio,nacidos vivos,2008-07-01,16,16
CHIPAYA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2008-07-01,21,21
CLIZA,atencion de partos en servicio,nacidos vivos,2008-07-01,24,24
COBIJA,atencion de partos en servicio,nacidos vivos,2008-07-01,91,91
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2008-07-01,1458,1458
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2008-07-01,51,51
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
COLLANA,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
COLOMI,atencion de partos en servicio,nacidos vivos,2008-07-01,21,21
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2008-07-01,11,11
COLQUENCHA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
COLQUIRI,atencion de partos en servicio,nacidos vivos,2008-07-01,8,8
COMARAPA,atencion de partos en servicio,nacidos vivos,2008-07-01,38,38
CONCEPCION,atencion de partos en servicio,nacidos vivos,2008-07-01,30,30
COPACABANA,atencion de partos en servicio,nacidos vivos,2008-07-01,11,11
CORIPATA,atencion de partos en servicio,nacidos vivos,2008-07-01,14,14
CORO CORO,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
COROICO,atencion de partos en servicio,nacidos vivos,2008-07-01,29,29
CORQUE,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
COTOCA,atencion de partos en servicio,nacidos vivos,2008-07-01,49,49
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2008-07-01,21,21
CUEVO,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos,2008-07-01,26,26
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
EL ALTO,atencion de partos en servicio,nacidos vivos,2008-07-01,1074,1074
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2008-07-01,13,13
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
EL TORNO,atencion de partos en servicio,nacidos vivos,2008-07-01,50,50
EL VILLAR,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2008-07-01,22,22
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2008-07-01,19,19
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
EXALTACION,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2008-07-01,18,18
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2008-07-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
GUANAY,atencion de partos en servicio,nacidos vivos,2008-07-01,13,13
GUAQUI,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2008-07-01,90,90
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2008-07-01,10,10
HUACARETA,atencion de partos en servicio,nacidos vivos,2008-07-01,10,10
HUANUNI,atencion de partos en servicio,nacidos vivos,2008-07-01,24,24
HUARACAJE,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
ICHOCA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
ICLA,atencion de partos en servicio,nacidos vivos,2008-07-01,11,11
INCAHUASI,atencion de partos en servicio,nacidos vivos,2008-07-01,23,23
INQUISIVI,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
IXIAMAS,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2008-07-01,27,27
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2008-07-01,36,36
LA PAZ,atencion de partos en servicio,nacidos vivos,2008-07-01,1526,1526
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
LAJA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2008-07-01,48,48
LLICA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
LORETO,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
LURIBAY,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
MACHARETI,atencion de partos en servicio,nacidos vivos,2008-07-01,8,8
MAGDALENA,atencion de partos en servicio,nacidos vivos,2008-07-01,13,13
MAIRANA,atencion de partos en servicio,nacidos vivos,2008-07-01,18,18
MAPIRI,atencion de partos en servicio,nacidos vivos,2008-07-01,14,14
MINEROS,atencion de partos en servicio,nacidos vivos,2008-07-01,28,28
MIZQUE,atencion de partos en servicio,nacidos vivos,2008-07-01,46,46
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
MOJINETE,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2008-07-01,41,41
MONTERO,atencion de partos en servicio,nacidos vivos,2008-07-01,144,144
MOROCHATA,atencion de partos en servicio,nacidos vivos,2008-07-01,19,19
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
OCURI,atencion de partos en servicio,nacidos vivos,2008-07-01,15,15
OKINAWA,atencion de partos en servicio,nacidos vivos,2008-07-01,16,16
OMEREQUE,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
ORURO,atencion de partos en servicio,nacidos vivos,2008-07-01,523,523
PADCAYA,atencion de partos en servicio,nacidos vivos,2008-07-01,9,9
PADILLA,atencion de partos en servicio,nacidos vivos,2008-07-01,28,28
PAILON,atencion de partos en servicio,nacidos vivos,2008-07-01,30,30
PALCA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2008-07-01,34,34
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
PASORAPA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2008-07-01,29,29
PAZÑA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
PELECHUCO,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
POCOATA,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
POCONA,atencion de partos en servicio,nacidos vivos,2008-07-01,12,12
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2008-07-01,11,11
POOPO,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
PORCO,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
POROMA,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
PORONGO,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2008-07-01,40,40
PORVENIR,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos,2008-07-01,365,365
PRESTO,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
PUCARA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
PUCARANI,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2008-07-01,9,9
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2008-07-01,14,14
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
PUERTO SILES,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2008-07-01,27,27
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2008-07-01,100,100
PUNA,atencion de partos en servicio,nacidos vivos,2008-07-01,24,24
PUNATA,atencion de partos en servicio,nacidos vivos,2008-07-01,76,76
QUIABAYA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2008-07-01,109,109
QUIME,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
RAVELO,atencion de partos en servicio,nacidos vivos,2008-07-01,13,13
REYES,atencion de partos en servicio,nacidos vivos,2008-07-01,14,14
RIBERALTA,atencion de partos en servicio,nacidos vivos,2008-07-01,225,225
ROBORE,atencion de partos en servicio,nacidos vivos,2008-07-01,23,23
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2008-07-01,36,36
SACABA,atencion de partos en servicio,nacidos vivos,2008-07-01,169,169
SACABAMBA,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
SACACA,atencion de partos en servicio,nacidos vivos,2008-07-01,21,21
SAIPINA,atencion de partos en servicio,nacidos vivos,2008-07-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2008-07-01,11,11
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2008-07-01,11,11
SAN ANDRES DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
SAN BENITO,atencion de partos en servicio,nacidos vivos,2008-07-01,8,8
SAN BORJA,atencion de partos en servicio,nacidos vivos,2008-07-01,58,58
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2008-07-01,16,16
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2008-07-01,43,43
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2008-07-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2008-07-01,110,110
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2008-07-01,19,19
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2008-07-01,29,29
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2008-07-01,13,13
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2008-07-01,79,79
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2008-07-01,43,43
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2008-07-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2008-07-01,15,15
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2008-07-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2008-07-01,10,10
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
SAN PEDRO DE QUEMES,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
SAN PEDRO(PND),atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
SAN RAMON,atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
SAN RAMON,atencion de partos en servicio,nacidos vivos,2008-07-01,24,24
SANTA ANA,atencion de partos en servicio,nacidos vivos,2008-07-01,31,31
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2008-07-01,2432,2432
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2008-07-01,15,15
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2008-07-01,22,22
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2008-07-01,9,9
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
SENA,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2008-07-01,22,22
SICAYA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2008-07-01,46,46
SOPACHUY,atencion de partos en servicio,nacidos vivos,2008-07-01,10,10
SORACACHI,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
SORATA,atencion de partos en servicio,nacidos vivos,2008-07-01,10,10
SUCRE,atencion de partos en servicio,nacidos vivos,2008-07-01,504,504
TACACHI,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
TACACOMA,atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
TACOBAMBA,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
TACOPAYA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
TAPACARI,atencion de partos en servicio,nacidos vivos,2008-07-01,10,10
TARABUCO,atencion de partos en servicio,nacidos vivos,2008-07-01,22,22
TARACO,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
TARATA,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
TARIJA,atencion de partos en servicio,nacidos vivos,2008-07-01,356,356
TARVITA,atencion de partos en servicio,nacidos vivos,2008-07-01,26,26
TEOPONTE,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
TIAWANACU,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2008-07-01,5,5
TIPUANI,atencion de partos en servicio,nacidos vivos,2008-07-01,15,15
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2008-07-01,61,61
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2008-07-01,59,59
TOCO,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
TOLATA,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
TOLEDO,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
TOMAVE,atencion de partos en servicio,nacidos vivos,2008-07-01,6,6
TOMINA,atencion de partos en servicio,nacidos vivos,2008-07-01,10,10
TORO TORO,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2008-07-01,14,14
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
TRIGAL,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos,2008-07-01,281,281
TUPIZA,atencion de partos en servicio,nacidos vivos,2008-07-01,43,43
TURCO,atencion de partos en servicio,nacidos vivos,2008-07-01,4,4
UNCIA,atencion de partos en servicio,nacidos vivos,2008-07-01,43,43
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
URUBICHA,atencion de partos en servicio,nacidos vivos,2008-07-01,11,11
UYUNI,atencion de partos en servicio,nacidos vivos,2008-07-01,42,42
VACAS,atencion de partos en servicio,nacidos vivos,2008-07-01,9,9
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2008-07-01,23,23
VIACHA,atencion de partos en servicio,nacidos vivos,2008-07-01,34,34
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2008-07-01,61,61
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2008-07-01,118,118
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
VILLAZON,atencion de partos en servicio,nacidos vivos,2008-07-01,43,43
VINTO,atencion de partos en servicio,nacidos vivos,2008-07-01,41,41
VITICHI,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
WARNES,atencion de partos en servicio,nacidos vivos,2008-07-01,103,103
YACO,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos,2008-07-01,147,147
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2008-07-01,7,7
YANACACHI,atencion de partos en servicio,nacidos vivos,2008-07-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos,2008-07-01,57,57
YOCALLA,atencion de partos en servicio,nacidos vivos,2008-07-01,3,3
YOTALA,atencion de partos en servicio,nacidos vivos,2008-07-01,19,19
YUNCHARA,atencion de partos en servicio,nacidos vivos,2008-07-01,2,2
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2008-07-01,10,10
ACACIO,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos,2008-08-01,31,31
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2008-08-01,10,10
AIQUILE,atencion de partos en servicio,nacidos vivos,2008-08-01,46,46
ALALAY,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
ALCALA,atencion de partos en servicio,nacidos vivos,2008-08-01,6,6
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2008-08-01,4,4
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
ANZALDO,atencion de partos en servicio,nacidos vivos,2008-08-01,6,6
APOLO,atencion de partos en servicio,nacidos vivos,2008-08-01,7,7
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
ARANI,atencion de partos en servicio,nacidos vivos,2008-08-01,12,12
ARBIETO,atencion de partos en servicio,nacidos vivos,2008-08-01,6,6
ARQUE,atencion de partos en servicio,nacidos vivos,2008-08-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2008-08-01,60,60
ATOCHA,atencion de partos en servicio,nacidos vivos,2008-08-01,17,17
AUCAPATA,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
AYATA,atencion de partos en servicio,nacidos vivos,2008-08-01,2,2
AYO AYO,atencion de partos en servicio,nacidos vivos,2008-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2008-08-01,24,24
AZURDUY,atencion de partos en servicio,nacidos vivos,2008-08-01,6,6
BATALLAS,atencion de partos en servicio,nacidos vivos,2008-08-01,6,6
BAURES,atencion de partos en servicio,nacidos vivos,2008-08-01,2,2
BELLA FLOR,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos,2008-08-01,61,61
BETANZOS,atencion de partos en servicio,nacidos vivos,2008-08-01,22,22
BOLIVAR,atencion de partos en servicio,nacidos vivos,2008-08-01,2,2
BOYUIBE,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2008-08-01,12,12
CABEZAS,atencion de partos en servicio,nacidos vivos,2008-08-01,17,17
CAIROMA,atencion de partos en servicio,nacidos vivos,2008-08-01,2,2
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2008-08-01,8,8
CAJUATA,atencion de partos en servicio,nacidos vivos,2008-08-01,5,5
CALAMARCA,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
CAMARGO,atencion de partos en servicio,nacidos vivos,2008-08-01,17,17
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2008-08-01,6,6
CAMIRI,atencion de partos en servicio,nacidos vivos,2008-08-01,57,57
CAPINOTA,atencion de partos en servicio,nacidos vivos,2008-08-01,22,22
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos vivos,2008-08-01,24,24
CARANAVI,atencion de partos en servicio,nacidos vivos,2008-08-01,86,86
CARAPARI,atencion de partos en servicio,nacidos vivos,2008-08-01,10,10
CARIPUYO,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2008-08-01,10,10
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2008-08-01,33,33
CHAQUI,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
CHARAGUA,atencion de partos en servicio,nacidos vivos,2008-08-01,55,55
CHAYANTA,atencion de partos en servicio,nacidos vivos,2008-08-01,9,9
CHIMORE,atencion de partos en servicio,nacidos vivos,2008-08-01,9,9
CHIPAYA,atencion de partos en servicio,nacidos vivos,2008-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2008-08-01,18,18
CHUMA,atencion de partos en servicio,nacidos vivos,2008-08-01,2,2
CLIZA,atencion de partos en servicio,nacidos vivos,2008-08-01,15,15
COBIJA,atencion de partos en servicio,nacidos vivos,2008-08-01,113,113
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2008-08-01,1403,1403
COIPASA,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2008-08-01,44,44
COLOMI,atencion de partos en servicio,nacidos vivos,2008-08-01,29,29
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2008-08-01,5,5
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
COLQUENCHA,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
COLQUIRI,atencion de partos en servicio,nacidos vivos,2008-08-01,9,9
COMARAPA,atencion de partos en servicio,nacidos vivos,2008-08-01,38,38
COMBAYA,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
CONCEPCION,atencion de partos en servicio,nacidos vivos,2008-08-01,32,32
COPACABANA,atencion de partos en servicio,nacidos vivos,2008-08-01,9,9
CORIPATA,atencion de partos en servicio,nacidos vivos,2008-08-01,4,4
CORO CORO,atencion de partos en servicio,nacidos vivos,2008-08-01,5,5
COROICO,atencion de partos en servicio,nacidos vivos,2008-08-01,22,22
COTAGAITA,atencion de partos en servicio,nacidos vivos,2008-08-01,23,23
COTOCA,atencion de partos en servicio,nacidos vivos,2008-08-01,59,59
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2008-08-01,19,19
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
CUEVO,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
CULPINA,atencion de partos en servicio,nacidos vivos,2008-08-01,21,21
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2008-08-01,7,7
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2008-08-01,7,7
EL ALTO,atencion de partos en servicio,nacidos vivos,2008-08-01,1147,1147
EL CHORO,atencion de partos en servicio,nacidos vivos,2008-08-01,4,4
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2008-08-01,7,7
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2008-08-01,7,7
EL TORNO,atencion de partos en servicio,nacidos vivos,2008-08-01,67,67
EL VILLAR,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2008-08-01,29,29
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2008-08-01,25,25
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2008-08-01,5,5
EXALTACION,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2008-08-01,19,19
FILADELFIA,atencion de partos en servicio,nacidos vivos,2008-08-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2008-08-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2008-08-01,2,2
GUANAY,atencion de partos en servicio,nacidos vivos,2008-08-01,11,11
GUAQUI,atencion de partos en servicio,nacidos vivos,2008-08-01,5,5
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2008-08-01,96,96
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2008-08-01,18,18
HUACARETA,atencion de partos en servicio,nacidos vivos,2008-08-01,16,16
HUANUNI,atencion de partos en servicio,nacidos vivos,2008-08-01,23,23
HUARACAJE,atencion de partos en servicio,nacidos vivos,2008-08-01,9,9
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2008-08-01,3,3
ICHOCA,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
ICLA,atencion de partos en servicio,nacidos vivos,2008-08-01,14,14
INCAHUASI,atencion de partos en servicio,nacidos vivos,2008-08-01,30,30
INQUISIVI,atencion de partos en servicio,nacidos vivos,2008-08-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2008-08-01,11,11
IXIAMAS,atencion de partos en servicio,nacidos vivos,2008-08-01,8,8
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2008-08-01,6,6
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2008-08-01,17,17
