municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,20,20
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,20,20
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,23,23
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,76,76
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,15,15
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,27,27
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,30,30
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,18,18
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,39,39
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,37,37
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,21,21
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,11,11
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,20,20
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,13,13
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,13,13
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,37,37
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,47,47
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,16,16
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,32,32
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,70,70
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,53,53
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,32,32
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,19,19
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,25,25
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,12,12
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,18,18
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,51,51
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,843,843
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,55,55
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,32,32
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,17,17
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,76,76
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,11,11
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,34,34
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,32,32
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,19,19
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,11,11
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,22,22
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,9,9
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,12,12
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,93,93
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,22,22
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,31,31
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,824,824
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,9,9
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,53,53
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,16,16
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,29,29
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,11,11
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,19,19
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,17,17
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,94,94
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,15,15
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,30,30
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,18,18
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,51,51
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,15,15
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,21,21
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,24,24
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,39,39
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,112,112
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1422,1422
LA RIVERA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,16,16
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,44,44
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,16,16
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,27,27
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,26,26
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,27,27
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,21,21
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,9,9
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,43,43
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,152,152
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,42,42
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,36,36
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,15,15
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,507,507
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,17,17
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,13,13
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,17,17
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,44,44
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,9,9
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,22,22
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,43,43
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,19,19
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,19,19
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,13,13
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,29,29
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,259,259
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,17,17
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,23,23
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,20,20
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,27,27
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,26,26
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,44,44
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,73,73
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,34,34
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,35,35
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,49,49
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,24,24
REYES,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,15,15
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,33,33
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,16,16
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,162,162
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,29,29
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,11,11
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,9,9
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,68,68
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,22,22
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,33,33
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,47,47
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,83,83
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,12,12
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,29,29
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,15,15
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,56,56
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,8,8
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,67,67
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,13,13
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,18,18
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,30,30
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,16,16
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,29,29
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,747,747
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,23,23
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
SENA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,46,46
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,353,353
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,12,12
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,48,48
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,37,37
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,123,123
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,36,36
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,21,21
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,23,23
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,14,14
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,42,42
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,75,75
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,17,17
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,11,11
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,5,5
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
TRIGAL,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,2,2
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,94,94
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,47,47
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,31,31
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,15,15
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,13,13
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,20,20
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,19,19
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,23,23
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,39,39
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,31,31
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,6,6
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,12,12
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,105,105
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,13,13
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,57,57
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,30,30
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,3,3
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,107,107
YACO,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,11,11
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,139,139
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,17,17
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,1,1
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,58,58
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,10,10
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,7,7
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,4,4
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2008-06-01,12,12
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,15,15
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,64,64
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,27,27
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,23,23
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,4,4
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,22,22
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,6,6
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,23,23
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,67,67
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,8,8
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,42,42
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,22,22
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,22,22
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,6,6
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,33,33
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,38,38
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,16,16
