municipality,group,variable,month,Nacidos muertos,TOTAL
TIQUIPAYA,atencion de partos en servicio,nacidos muertos,2008-07-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos muertos,2008-07-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2008-07-01,5,5
TUPIZA,atencion de partos en servicio,nacidos muertos,2008-07-01,1,1
UNCIA,atencion de partos en servicio,nacidos muertos,2008-07-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2008-07-01,3,3
VILLAZON,atencion de partos en servicio,nacidos muertos,2008-07-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2008-07-01,3,3
YAPACANI,atencion de partos en servicio,nacidos muertos,2008-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
CAJUATA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
CALAMARCA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
CARACOLLO,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2008-08-01,4,4
CARIPUYO,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos,2008-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2008-08-01,29,29
COMARAPA,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
CULPINA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2008-08-01,23,23
EL TORNO,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
HUANUNI,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
JESUS DE MACHACA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2008-08-01,17,17
MINEROS,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
MIZQUE,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2008-08-01,3,3
ORURO,atencion de partos en servicio,nacidos muertos,2008-08-01,15,15
PALOS BLANCOS,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2008-08-01,10,10
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2008-08-01,4,4
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
QUIME,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
RAVELO,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
SACABA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
SACACA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
SAN ANDRES,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2008-08-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2008-08-01,36,36
SUCRE,atencion de partos en servicio,nacidos muertos,2008-08-01,10,10
TARIJA,atencion de partos en servicio,nacidos muertos,2008-08-01,5,5
TOMAVE,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
UNCIA,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
VILLA SERRANO,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
VILLAZON,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
YACUIBA,atencion de partos en servicio,nacidos muertos,2008-08-01,2,2
YAPACANI,atencion de partos en servicio,nacidos muertos,2008-08-01,1,1
APOLO,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2008-09-01,2,2
CARANAVI,atencion de partos en servicio,nacidos muertos,2008-09-01,4,4
CHARAGUA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2008-09-01,21,21
COMARAPA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos muertos,2008-09-01,2,2
CULPINA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2008-09-01,22,22
EL PUENTE(STC),atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
EUCALIPTUS,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2008-09-01,24,24
LAGUNILLAS,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
MAPIRI,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2008-09-01,3,3
ORURO,atencion de partos en servicio,nacidos muertos,2008-09-01,15,15
PAILON,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2008-09-01,8,8
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
PUNATA,atencion de partos en servicio,nacidos muertos,2008-09-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2008-09-01,2,2
SACABA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2008-09-01,3,3
SAN BUENA VENTURA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SAN IGNACIO,atencion de partos en servicio,nacidos muertos,2008-09-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2008-09-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2008-09-01,26,26
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SOPACHUY,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2008-09-01,11,11
TARIJA,atencion de partos en servicio,nacidos muertos,2008-09-01,5,5
TIPUANI,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
TORO TORO,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2008-09-01,2,2
TUPIZA,atencion de partos en servicio,nacidos muertos,2008-09-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
VILLAZON,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2008-09-01,2,2
YAMPARAEZ,atencion de partos en servicio,nacidos muertos,2008-09-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
CAMARGO,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2008-10-01,2,2
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2008-10-01,26,26
COMARAPA,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
COTOCA,atencion de partos en servicio,nacidos muertos,2008-10-01,2,2
EL ALTO,atencion de partos en servicio,nacidos muertos,2008-10-01,23,23
EL PUENTE(STC),atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
EUCALIPTUS,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
HUARACAJE,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2008-10-01,20,20
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2008-10-01,3,3
MAGDALENA,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
MINEROS,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2008-10-01,2,2
OCURI,atencion de partos en servicio,nacidos muertos,2008-10-01,2,2
OMEREQUE,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
ORURO,atencion de partos en servicio,nacidos muertos,2008-10-01,8,8
PORCO,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2008-10-01,44,44
PUERTO ACOSTA,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2008-10-01,2,2
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2008-10-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2008-10-01,3,3
SAN RAMON,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2008-10-01,25,25
SIPE SIPE,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
SUCRE,atencion de partos en servicio,nacidos muertos,2008-10-01,8,8
TARIJA,atencion de partos en servicio,nacidos muertos,2008-10-01,3,3
TARVITA,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2008-10-01,4,4
UYUNI,atencion de partos en servicio,nacidos muertos,2008-10-01,4,4
VALLEGRANDE,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
VIACHA,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2008-10-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
VILLAZON,atencion de partos en servicio,nacidos muertos,2008-10-01,3,3
WARNES,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2008-10-01,1,1
ACACIO,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
AIQUILE,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
ANCORAIMES,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
BERMEJO,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
BETANZOS,atencion de partos en servicio,nacidos muertos,2008-11-01,2,2
CAMIRI,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2008-11-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
CHARAGUA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2008-11-01,2,2
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2008-11-01,22,22
CULPINA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2008-11-01,25,25
EL VILLAR,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
EUCALIPTUS,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
HUACARETA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
INCAHUASI,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2008-11-01,21,21
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
MAPIRI,atencion de partos en servicio,nacidos muertos,2008-11-01,2,2
MONTERO,atencion de partos en servicio,nacidos muertos,2008-11-01,2,2
ORURO,atencion de partos en servicio,nacidos muertos,2008-11-01,18,18
PADILLA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
POCOATA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2008-11-01,6,6
PUERTO ACOSTA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos muertos,2008-11-01,4,4
ROBORE,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
SACACA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
SAN IGNACIO,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2008-11-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos muertos,2008-11-01,3,3
SAN JULIAN,atencion de partos en servicio,nacidos muertos,2008-11-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2008-11-01,26,26
SUCRE,atencion de partos en servicio,nacidos muertos,2008-11-01,17,17
TARABUCO,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
TARIJA,atencion de partos en servicio,nacidos muertos,2008-11-01,4,4
TARVITA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
TIPUANI,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
TOLEDO,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
UYUNI,atencion de partos en servicio,nacidos muertos,2008-11-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2008-11-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2008-11-01,3,3
VILLAZON,atencion de partos en servicio,nacidos muertos,2008-11-01,1,1
WARNES,atencion de partos en servicio,nacidos muertos,2008-11-01,2,2
YACUIBA,atencion de partos en servicio,nacidos muertos,2008-11-01,3,3
BETANZOS,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
CAMIRI,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
CARANAVI,atencion de partos en servicio,nacidos muertos,2008-12-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos muertos,2008-12-01,2,2
CHARAGUA,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
COBIJA,atencion de partos en servicio,nacidos muertos,2008-12-01,2,2
COCHABAMBA,atencion de partos en servicio,nacidos muertos,2008-12-01,16,16
COLOMI,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
COMARAPA,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
COROICO,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
EL ALTO,atencion de partos en servicio,nacidos muertos,2008-12-01,35,35
EL VILLAR,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
EXALTACION,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
LA PAZ,atencion de partos en servicio,nacidos muertos,2008-12-01,23,23
LLALLAGUA,atencion de partos en servicio,nacidos muertos,2008-12-01,2,2
MAIRANA,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
MIZQUE,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
MONTERO,atencion de partos en servicio,nacidos muertos,2008-12-01,4,4
ORURO,atencion de partos en servicio,nacidos muertos,2008-12-01,8,8
PADILLA,atencion de partos en servicio,nacidos muertos,2008-12-01,3,3
PATACAMAYA,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
PORCO,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
POSTRER VALLE,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
POTOSI,atencion de partos en servicio,nacidos muertos,2008-12-01,5,5
PUERTO VILLARROEL,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
QUILLACOLLO,atencion de partos en servicio,nacidos muertos,2008-12-01,3,3
RIBERALTA,atencion de partos en servicio,nacidos muertos,2008-12-01,3,3
RURRENABAQUE,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos muertos,2008-12-01,3,3
SAN CARLOS,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos muertos,2008-12-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos muertos,2008-12-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos muertos,2008-12-01,16,16
SUCRE,atencion de partos en servicio,nacidos muertos,2008-12-01,10,10
TIPUANI,atencion de partos en servicio,nacidos muertos,2008-12-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
TUPIZA,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos muertos,2008-12-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos muertos,2008-12-01,2,2
VILLA TUNARI,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
VILLAZON,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
YACUIBA,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
YAPACANI,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
YOTALA,atencion de partos en servicio,nacidos muertos,2008-12-01,1,1
