municipality,group,variable,month,Viviendas Evaluadas,TOTAL
TAPACARI,chagas viviendas,viviendas evaluadas,2013-06-01,192,192
TARABUCO,chagas viviendas,viviendas evaluadas,2013-06-01,188,188
TARATA,chagas viviendas,viviendas evaluadas,2013-06-01,313,313
TARIJA,chagas viviendas,viviendas evaluadas,2013-06-01,230,230
TARVITA,chagas viviendas,viviendas evaluadas,2013-06-01,677,677
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2013-06-01,310,310
TOCO,chagas viviendas,viviendas evaluadas,2013-06-01,56,56
TOLATA,chagas viviendas,viviendas evaluadas,2013-06-01,112,112
TOMAVE,chagas viviendas,viviendas evaluadas,2013-06-01,206,206
TORO TORO,chagas viviendas,viviendas evaluadas,2013-06-01,328,328
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2013-06-01,193,193
TUPIZA,chagas viviendas,viviendas evaluadas,2013-06-01,548,548
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2013-06-01,223,223
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2013-06-01,165,165
VILLA MONTES,chagas viviendas,viviendas evaluadas,2013-06-01,185,185
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2013-06-01,182,182
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2013-06-01,124,124
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2013-06-01,160,160
VILLAZON,chagas viviendas,viviendas evaluadas,2013-06-01,282,282
VINTO,chagas viviendas,viviendas evaluadas,2013-06-01,165,165
VITICHI,chagas viviendas,viviendas evaluadas,2013-06-01,402,402
YACUIBA,chagas viviendas,viviendas evaluadas,2013-06-01,800,800
YOTALA,chagas viviendas,viviendas evaluadas,2013-06-01,487,487
YUNCHARA,chagas viviendas,viviendas evaluadas,2013-06-01,262,262
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2013-06-01,286,286
ACACIO,chagas viviendas,viviendas evaluadas,2013-07-01,409,409
AIQUILE,chagas viviendas,viviendas evaluadas,2013-07-01,1025,1025
ALCALA,chagas viviendas,viviendas evaluadas,2013-07-01,186,186
ANZALDO,chagas viviendas,viviendas evaluadas,2013-07-01,67,67
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2013-07-01,206,206
ARANI,chagas viviendas,viviendas evaluadas,2013-07-01,172,172
ARBIETO,chagas viviendas,viviendas evaluadas,2013-07-01,120,120
ARQUE,chagas viviendas,viviendas evaluadas,2013-07-01,177,177
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2013-07-01,306,306
BETANZOS,chagas viviendas,viviendas evaluadas,2013-07-01,231,231
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2013-07-01,47,47
CAMARGO,chagas viviendas,viviendas evaluadas,2013-07-01,279,279
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2013-07-01,422,422
CAPINOTA,chagas viviendas,viviendas evaluadas,2013-07-01,81,81
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2013-07-01,586,586
CKOCHAS,chagas viviendas,viviendas evaluadas,2013-07-01,422,422
CLIZA,chagas viviendas,viviendas evaluadas,2013-07-01,397,397
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2013-07-01,228,228
COMARAPA,chagas viviendas,viviendas evaluadas,2013-07-01,119,119
COTAGAITA,chagas viviendas,viviendas evaluadas,2013-07-01,981,981
CULPINA,chagas viviendas,viviendas evaluadas,2013-07-01,288,288
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2013-07-01,116,116
EL TORNO,chagas viviendas,viviendas evaluadas,2013-07-01,7,7
EL VILLAR,chagas viviendas,viviendas evaluadas,2013-07-01,689,689
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2013-07-01,316,316
GUTIERREZ,chagas viviendas,viviendas evaluadas,2013-07-01,827,827
HUACARETA,chagas viviendas,viviendas evaluadas,2013-07-01,456,456
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2013-07-01,68,68
ICLA,chagas viviendas,viviendas evaluadas,2013-07-01,70,70
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2013-07-01,247,247
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2013-07-01,293,293
LURIBAY,chagas viviendas,viviendas evaluadas,2013-07-01,277,277
MACHARETI,chagas viviendas,viviendas evaluadas,2013-07-01,1576,1576
MIZQUE,chagas viviendas,viviendas evaluadas,2013-07-01,400,400
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2013-07-01,805,805
MONTERO,chagas viviendas,viviendas evaluadas,2013-07-01,10,10
MORO MORO,chagas viviendas,viviendas evaluadas,2013-07-01,96,96
OCURI,chagas viviendas,viviendas evaluadas,2013-07-01,525,525
OMEREQUE,chagas viviendas,viviendas evaluadas,2013-07-01,156,156
PADCAYA,chagas viviendas,viviendas evaluadas,2013-07-01,318,318
PADILLA,chagas viviendas,viviendas evaluadas,2013-07-01,669,669
PAILON,chagas viviendas,viviendas evaluadas,2013-07-01,50,50
PALCA,chagas viviendas,viviendas evaluadas,2013-07-01,469,469
POCONA,chagas viviendas,viviendas evaluadas,2013-07-01,106,106
POJO (CBBA),chagas viviendas,viviendas evaluadas,2013-07-01,68,68
POROMA,chagas viviendas,viviendas evaluadas,2013-07-01,64,64
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2013-07-01,18,18
PRESTO,chagas viviendas,viviendas evaluadas,2013-07-01,201,201
PUCARA,chagas viviendas,viviendas evaluadas,2013-07-01,44,44
PUNA,chagas viviendas,viviendas evaluadas,2013-07-01,1250,1250
RAVELO,chagas viviendas,viviendas evaluadas,2013-07-01,512,512
SACABA,chagas viviendas,viviendas evaluadas,2013-07-01,400,400
SACABAMBA,chagas viviendas,viviendas evaluadas,2013-07-01,180,180
SAIPINA,chagas viviendas,viviendas evaluadas,2013-07-01,132,132
SAN LUCAS,chagas viviendas,viviendas evaluadas,2013-07-01,394,394
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2013-07-01,130,130
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2013-07-01,880,880
SIPE SIPE,chagas viviendas,viviendas evaluadas,2013-07-01,355,355
SUCRE,chagas viviendas,viviendas evaluadas,2013-07-01,410,410
TACOPAYA,chagas viviendas,viviendas evaluadas,2013-07-01,220,220
TAPACARI,chagas viviendas,viviendas evaluadas,2013-07-01,210,210
TARABUCO,chagas viviendas,viviendas evaluadas,2013-07-01,124,124
TARATA,chagas viviendas,viviendas evaluadas,2013-07-01,255,255
TARIJA,chagas viviendas,viviendas evaluadas,2013-07-01,250,250
TARVITA,chagas viviendas,viviendas evaluadas,2013-07-01,389,389
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2013-07-01,313,313
TOCO,chagas viviendas,viviendas evaluadas,2013-07-01,100,100
TOLATA,chagas viviendas,viviendas evaluadas,2013-07-01,112,112
TOMAVE,chagas viviendas,viviendas evaluadas,2013-07-01,144,144
TOMINA,chagas viviendas,viviendas evaluadas,2013-07-01,886,886
TORO TORO,chagas viviendas,viviendas evaluadas,2013-07-01,413,413
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2013-07-01,172,172
TUPIZA,chagas viviendas,viviendas evaluadas,2013-07-01,697,697
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2013-07-01,217,217
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2013-07-01,41,41
VILLA MONTES,chagas viviendas,viviendas evaluadas,2013-07-01,464,464
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2013-07-01,190,190
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2013-07-01,400,400
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2013-07-01,279,279
VILLAZON,chagas viviendas,viviendas evaluadas,2013-07-01,262,262
VITICHI,chagas viviendas,viviendas evaluadas,2013-07-01,392,392
YACUIBA,chagas viviendas,viviendas evaluadas,2013-07-01,752,752
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2013-07-01,377,377
YOTALA,chagas viviendas,viviendas evaluadas,2013-07-01,646,646
YUNCHARA,chagas viviendas,viviendas evaluadas,2013-07-01,123,123
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2013-07-01,270,270
ACACIO,chagas viviendas,viviendas evaluadas,2013-08-01,371,371
AIQUILE,chagas viviendas,viviendas evaluadas,2013-08-01,1167,1167
ALCALA,chagas viviendas,viviendas evaluadas,2013-08-01,446,446
ANZALDO,chagas viviendas,viviendas evaluadas,2013-08-01,140,140
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2013-08-01,205,205
ARANI,chagas viviendas,viviendas evaluadas,2013-08-01,295,295
ARBIETO,chagas viviendas,viviendas evaluadas,2013-08-01,195,195
ARQUE,chagas viviendas,viviendas evaluadas,2013-08-01,133,133
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2013-08-01,311,311
BETANZOS,chagas viviendas,viviendas evaluadas,2013-08-01,241,241
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2013-08-01,266,266
CAMARGO,chagas viviendas,viviendas evaluadas,2013-08-01,1014,1014
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2013-08-01,161,161
CAPINOTA,chagas viviendas,viviendas evaluadas,2013-08-01,96,96
CARAPARI,chagas viviendas,viviendas evaluadas,2013-08-01,191,191
CHAQUI,chagas viviendas,viviendas evaluadas,2013-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2013-08-01,1042,1042
CKOCHAS,chagas viviendas,viviendas evaluadas,2013-08-01,127,127
CLIZA,chagas viviendas,viviendas evaluadas,2013-08-01,335,335
COCHABAMBA,chagas viviendas,viviendas evaluadas,2013-08-01,48,48
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2013-08-01,209,209
COLQUECHACA,chagas viviendas,viviendas evaluadas,2013-08-01,168,168
COMARAPA,chagas viviendas,viviendas evaluadas,2013-08-01,584,584
COTAGAITA,chagas viviendas,viviendas evaluadas,2013-08-01,311,311
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2013-08-01,181,181
EL TORNO,chagas viviendas,viviendas evaluadas,2013-08-01,7,7
EL VILLAR,chagas viviendas,viviendas evaluadas,2013-08-01,426,426
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2013-08-01,2,2
HUACARETA,chagas viviendas,viviendas evaluadas,2013-08-01,308,308
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2013-08-01,87,87
ICLA,chagas viviendas,viviendas evaluadas,2013-08-01,184,184
INCAHUASI,chagas viviendas,viviendas evaluadas,2013-08-01,256,256
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2013-08-01,57,57
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2013-08-01,285,285
LURIBAY,chagas viviendas,viviendas evaluadas,2013-08-01,922,922
MIZQUE,chagas viviendas,viviendas evaluadas,2013-08-01,232,232
MOJOCOYA,chagas viviendas,viviendas evaluadas,2013-08-01,253,253
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2013-08-01,731,731
MONTERO,chagas viviendas,viviendas evaluadas,2013-08-01,8,8
MORO MORO,chagas viviendas,viviendas evaluadas,2013-08-01,61,61
OCURI,chagas viviendas,viviendas evaluadas,2013-08-01,232,232
OMEREQUE,chagas viviendas,viviendas evaluadas,2013-08-01,593,593
PADCAYA,chagas viviendas,viviendas evaluadas,2013-08-01,417,417
PADILLA,chagas viviendas,viviendas evaluadas,2013-08-01,87,87
PASORAPA,chagas viviendas,viviendas evaluadas,2013-08-01,95,95
POCONA,chagas viviendas,viviendas evaluadas,2013-08-01,145,145
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2013-08-01,66,66
PRESTO,chagas viviendas,viviendas evaluadas,2013-08-01,509,509
PUCARA,chagas viviendas,viviendas evaluadas,2013-08-01,90,90
RAVELO,chagas viviendas,viviendas evaluadas,2013-08-01,218,218
SACABA,chagas viviendas,viviendas evaluadas,2013-08-01,361,361
SACABAMBA,chagas viviendas,viviendas evaluadas,2013-08-01,310,310
SAIPINA,chagas viviendas,viviendas evaluadas,2013-08-01,91,91
SAMAIPATA,chagas viviendas,viviendas evaluadas,2013-08-01,321,321
SAN BENITO,chagas viviendas,viviendas evaluadas,2013-08-01,218,218
SAN JULIAN,chagas viviendas,viviendas evaluadas,2013-08-01,70,70
SAN LUCAS,chagas viviendas,viviendas evaluadas,2013-08-01,227,227
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2013-08-01,1046,1046
SICAYA,chagas viviendas,viviendas evaluadas,2013-08-01,110,110
SIPE SIPE,chagas viviendas,viviendas evaluadas,2013-08-01,196,196
SOPACHUY,chagas viviendas,viviendas evaluadas,2013-08-01,118,118
SUCRE,chagas viviendas,viviendas evaluadas,2013-08-01,73,73
TACOPAYA,chagas viviendas,viviendas evaluadas,2013-08-01,219,219
TAPACARI,chagas viviendas,viviendas evaluadas,2013-08-01,221,221
TARABUCO,chagas viviendas,viviendas evaluadas,2013-08-01,109,109
TARATA,chagas viviendas,viviendas evaluadas,2013-08-01,135,135
TARIJA,chagas viviendas,viviendas evaluadas,2013-08-01,237,237
TARVITA,chagas viviendas,viviendas evaluadas,2013-08-01,567,567
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2013-08-01,294,294
TOCO,chagas viviendas,viviendas evaluadas,2013-08-01,39,39
TOLATA,chagas viviendas,viviendas evaluadas,2013-08-01,178,178
TOMAVE,chagas viviendas,viviendas evaluadas,2013-08-01,150,150
TOMINA,chagas viviendas,viviendas evaluadas,2013-08-01,166,166
TORO TORO,chagas viviendas,viviendas evaluadas,2013-08-01,1094,1094
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2013-08-01,295,295
TUPIZA,chagas viviendas,viviendas evaluadas,2013-08-01,707,707
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2013-08-01,144,144
VILA VILA,chagas viviendas,viviendas evaluadas,2013-08-01,73,73
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2013-08-01,446,446
VILLA MONTES,chagas viviendas,viviendas evaluadas,2013-08-01,31,31
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2013-08-01,212,212
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2013-08-01,187,187
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2013-08-01,116,116
VILLAZON,chagas viviendas,viviendas evaluadas,2013-08-01,159,159
VINTO,chagas viviendas,viviendas evaluadas,2013-08-01,230,230
VITICHI,chagas viviendas,viviendas evaluadas,2013-08-01,530,530
YACUIBA,chagas viviendas,viviendas evaluadas,2013-08-01,120,120
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2013-08-01,97,97
YOTALA,chagas viviendas,viviendas evaluadas,2013-08-01,625,625
YUNCHARA,chagas viviendas,viviendas evaluadas,2013-08-01,196,196
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2013-08-01,386,386
ACACIO,chagas viviendas,viviendas evaluadas,2013-09-01,305,305
AIQUILE,chagas viviendas,viviendas evaluadas,2013-09-01,967,967
ALCALA,chagas viviendas,viviendas evaluadas,2013-09-01,355,355
ANZALDO,chagas viviendas,viviendas evaluadas,2013-09-01,233,233
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2013-09-01,197,197
ARANI,chagas viviendas,viviendas evaluadas,2013-09-01,243,243
ARBIETO,chagas viviendas,viviendas evaluadas,2013-09-01,184,184
ARQUE,chagas viviendas,viviendas evaluadas,2013-09-01,96,96
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2013-09-01,278,278
CABEZAS,chagas viviendas,viviendas evaluadas,2013-09-01,421,421
CAMARGO,chagas viviendas,viviendas evaluadas,2013-09-01,727,727
CAPINOTA,chagas viviendas,viviendas evaluadas,2013-09-01,103,103
CARAPARI,chagas viviendas,viviendas evaluadas,2013-09-01,59,59
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2013-09-01,1667,1667
CKOCHAS,chagas viviendas,viviendas evaluadas,2013-09-01,698,698
CLIZA,chagas viviendas,viviendas evaluadas,2013-09-01,447,447
COCHABAMBA,chagas viviendas,viviendas evaluadas,2013-09-01,70,70
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2013-09-01,175,175
COLQUECHACA,chagas viviendas,viviendas evaluadas,2013-09-01,125,125
COMARAPA,chagas viviendas,viviendas evaluadas,2013-09-01,30,30
CULPINA,chagas viviendas,viviendas evaluadas,2013-09-01,56,56
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2013-09-01,220,220
EL TORNO,chagas viviendas,viviendas evaluadas,2013-09-01,610,610
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2013-09-01,9,9
GUTIERREZ,chagas viviendas,viviendas evaluadas,2013-09-01,551,551
HUACARETA,chagas viviendas,viviendas evaluadas,2013-09-01,91,91
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2013-09-01,81,81
ICLA,chagas viviendas,viviendas evaluadas,2013-09-01,95,95
INCAHUASI,chagas viviendas,viviendas evaluadas,2013-09-01,233,233
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2013-09-01,402,402
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2013-09-01,198,198
LURIBAY,chagas viviendas,viviendas evaluadas,2013-09-01,530,530
MIZQUE,chagas viviendas,viviendas evaluadas,2013-09-01,446,446
MOJOCOYA,chagas viviendas,viviendas evaluadas,2013-09-01,488,488
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2013-09-01,113,113
MONTERO,chagas viviendas,viviendas evaluadas,2013-09-01,1,1
MORO MORO,chagas viviendas,viviendas evaluadas,2013-09-01,23,23
MOROCHATA,chagas viviendas,viviendas evaluadas,2013-09-01,17,17
PADCAYA,chagas viviendas,viviendas evaluadas,2013-09-01,154,154
PADILLA,chagas viviendas,viviendas evaluadas,2013-09-01,92,92
PAILON,chagas viviendas,viviendas evaluadas,2013-09-01,43,43
PASORAPA,chagas viviendas,viviendas evaluadas,2013-09-01,185,185
POCONA,chagas viviendas,viviendas evaluadas,2013-09-01,147,147
POJO (CBBA),chagas viviendas,viviendas evaluadas,2013-09-01,104,104
POROMA,chagas viviendas,viviendas evaluadas,2013-09-01,692,692
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2013-09-01,10,10
PUCARA,chagas viviendas,viviendas evaluadas,2013-09-01,22,22
PUNATA,chagas viviendas,viviendas evaluadas,2013-09-01,310,310
RAVELO,chagas viviendas,viviendas evaluadas,2013-09-01,408,408
ROBORE,chagas viviendas,viviendas evaluadas,2013-09-01,223,223
SACABA,chagas viviendas,viviendas evaluadas,2013-09-01,492,492
SACABAMBA,chagas viviendas,viviendas evaluadas,2013-09-01,225,225
SAIPINA,chagas viviendas,viviendas evaluadas,2013-09-01,134,134
SAN BENITO,chagas viviendas,viviendas evaluadas,2013-09-01,213,213
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2013-09-01,247,247
SAN LUCAS,chagas viviendas,viviendas evaluadas,2013-09-01,511,511
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2013-09-01,1058,1058
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2013-09-01,4,4
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2013-09-01,167,167
SICAYA,chagas viviendas,viviendas evaluadas,2013-09-01,44,44
SIPE SIPE,chagas viviendas,viviendas evaluadas,2013-09-01,255,255
SUCRE,chagas viviendas,viviendas evaluadas,2013-09-01,1088,1088
TAPACARI,chagas viviendas,viviendas evaluadas,2013-09-01,205,205
TARABUCO,chagas viviendas,viviendas evaluadas,2013-09-01,17,17
TARATA,chagas viviendas,viviendas evaluadas,2013-09-01,254,254
TARIJA,chagas viviendas,viviendas evaluadas,2013-09-01,321,321
TARVITA,chagas viviendas,viviendas evaluadas,2013-09-01,382,382
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2013-09-01,294,294
TOCO,chagas viviendas,viviendas evaluadas,2013-09-01,87,87
TOMAVE,chagas viviendas,viviendas evaluadas,2013-09-01,247,247
TOMINA,chagas viviendas,viviendas evaluadas,2013-09-01,275,275
TORO TORO,chagas viviendas,viviendas evaluadas,2013-09-01,133,133
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2013-09-01,295,295
TRIGAL,chagas viviendas,viviendas evaluadas,2013-09-01,62,62
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2013-09-01,232,232
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2013-09-01,348,348
VILLA MONTES,chagas viviendas,viviendas evaluadas,2013-09-01,356,356
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2013-09-01,174,174
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2013-09-01,558,558
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2013-09-01,74,74
VILLAZON,chagas viviendas,viviendas evaluadas,2013-09-01,211,211
VINTO,chagas viviendas,viviendas evaluadas,2013-09-01,187,187
VITICHI,chagas viviendas,viviendas evaluadas,2013-09-01,520,520
YACUIBA,chagas viviendas,viviendas evaluadas,2013-09-01,96,96
YOTALA,chagas viviendas,viviendas evaluadas,2013-09-01,435,435
YUNCHARA,chagas viviendas,viviendas evaluadas,2013-09-01,252,252
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2013-09-01,371,371
ACACIO,chagas viviendas,viviendas evaluadas,2013-10-01,371,371
AIQUILE,chagas viviendas,viviendas evaluadas,2013-10-01,1278,1278
ALCALA,chagas viviendas,viviendas evaluadas,2013-10-01,142,142
ANZALDO,chagas viviendas,viviendas evaluadas,2013-10-01,464,464
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2013-10-01,35,35
ARANI,chagas viviendas,viviendas evaluadas,2013-10-01,273,273
ARBIETO,chagas viviendas,viviendas evaluadas,2013-10-01,234,234
ARQUE,chagas viviendas,viviendas evaluadas,2013-10-01,205,205
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2013-10-01,135,135
BETANZOS,chagas viviendas,viviendas evaluadas,2013-10-01,350,350
CAMARGO,chagas viviendas,viviendas evaluadas,2013-10-01,345,345
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2013-10-01,152,152
CAPINOTA,chagas viviendas,viviendas evaluadas,2013-10-01,189,189
CARAPARI,chagas viviendas,viviendas evaluadas,2013-10-01,332,332
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2013-10-01,755,755
CKOCHAS,chagas viviendas,viviendas evaluadas,2013-10-01,399,399
CLIZA,chagas viviendas,viviendas evaluadas,2013-10-01,362,362
COCHABAMBA,chagas viviendas,viviendas evaluadas,2013-10-01,41,41
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2013-10-01,229,229
COMARAPA,chagas viviendas,viviendas evaluadas,2013-10-01,566,566
COTAGAITA,chagas viviendas,viviendas evaluadas,2013-10-01,274,274
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2013-10-01,344,344
CULPINA,chagas viviendas,viviendas evaluadas,2013-10-01,266,266
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2013-10-01,159,159
EL TORNO,chagas viviendas,viviendas evaluadas,2013-10-01,159,159
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2013-10-01,54,54
HUACARETA,chagas viviendas,viviendas evaluadas,2013-10-01,2,2
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2013-10-01,1138,1138
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2013-10-01,231,231
LURIBAY,chagas viviendas,viviendas evaluadas,2013-10-01,907,907
MIZQUE,chagas viviendas,viviendas evaluadas,2013-10-01,166,166
MOJOCOYA,chagas viviendas,viviendas evaluadas,2013-10-01,771,771
OMEREQUE,chagas viviendas,viviendas evaluadas,2013-10-01,260,260
PADCAYA,chagas viviendas,viviendas evaluadas,2013-10-01,125,125
PADILLA,chagas viviendas,viviendas evaluadas,2013-10-01,462,462
PASORAPA,chagas viviendas,viviendas evaluadas,2013-10-01,162,162
POCOATA,chagas viviendas,viviendas evaluadas,2013-10-01,243,243
POCONA,chagas viviendas,viviendas evaluadas,2013-10-01,139,139
POJO (CBBA),chagas viviendas,viviendas evaluadas,2013-10-01,219,219
POROMA,chagas viviendas,viviendas evaluadas,2013-10-01,478,478
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2013-10-01,143,143
PUCARA,chagas viviendas,viviendas evaluadas,2013-10-01,29,29
PUNATA,chagas viviendas,viviendas evaluadas,2013-10-01,198,198
RAVELO,chagas viviendas,viviendas evaluadas,2013-10-01,351,351
SACABA,chagas viviendas,viviendas evaluadas,2013-10-01,523,523
SACABAMBA,chagas viviendas,viviendas evaluadas,2013-10-01,124,124
SAIPINA,chagas viviendas,viviendas evaluadas,2013-10-01,125,125
SAN ANTONIO DE LOMERIO,chagas viviendas,viviendas evaluadas,2013-10-01,61,61
SAN JULIAN,chagas viviendas,viviendas evaluadas,2013-10-01,22,22
SAN LUCAS,chagas viviendas,viviendas evaluadas,2013-10-01,513,513
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2013-10-01,639,639
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2013-10-01,197,197
SICAYA,chagas viviendas,viviendas evaluadas,2013-10-01,250,250
SIPE SIPE,chagas viviendas,viviendas evaluadas,2013-10-01,281,281
SUCRE,chagas viviendas,viviendas evaluadas,2013-10-01,782,782
TACOBAMBA,chagas viviendas,viviendas evaluadas,2013-10-01,378,378
TACOPAYA,chagas viviendas,viviendas evaluadas,2013-10-01,206,206
TAPACARI,chagas viviendas,viviendas evaluadas,2013-10-01,90,90
TARATA,chagas viviendas,viviendas evaluadas,2013-10-01,396,396
TARIJA,chagas viviendas,viviendas evaluadas,2013-10-01,132,132
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2013-10-01,353,353
TOCO,chagas viviendas,viviendas evaluadas,2013-10-01,272,272
TOLATA,chagas viviendas,viviendas evaluadas,2013-10-01,56,56
TOMAVE,chagas viviendas,viviendas evaluadas,2013-10-01,150,150
TORO TORO,chagas viviendas,viviendas evaluadas,2013-10-01,252,252
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2013-10-01,190,190
TRIGAL,chagas viviendas,viviendas evaluadas,2013-10-01,310,310
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2013-10-01,119,119
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2013-10-01,108,108
VILLA MONTES,chagas viviendas,viviendas evaluadas,2013-10-01,589,589
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2013-10-01,260,260
VILLAZON,chagas viviendas,viviendas evaluadas,2013-10-01,74,74
VITICHI,chagas viviendas,viviendas evaluadas,2013-10-01,146,146
YACUIBA,chagas viviendas,viviendas evaluadas,2013-10-01,33,33
YOTALA,chagas viviendas,viviendas evaluadas,2013-10-01,1491,1491
YUNCHARA,chagas viviendas,viviendas evaluadas,2013-10-01,223,223
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2013-10-01,108,108
ACACIO,chagas viviendas,viviendas evaluadas,2013-11-01,204,204
AIQUILE,chagas viviendas,viviendas evaluadas,2013-11-01,1254,1254
ALCALA,chagas viviendas,viviendas evaluadas,2013-11-01,247,247
ANZALDO,chagas viviendas,viviendas evaluadas,2013-11-01,232,232
