municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,63,63
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,42,42
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,102,102
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,799,799
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,26,26
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,6,6
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,19,19
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,4,4
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,42,42
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,264,264
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1065,1065
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,61,61
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,371,371
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,28,28
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,132,132
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,178,178
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3,3
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,54,54
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,233,233
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3,3
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,7,7
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,110,110
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1871,1871
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,36312,36312
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,279,279
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,6,6
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,32,32
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,2,2
COLQUENCHA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,4,4
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,216,216
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,112,112
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
CORO CORO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,2,2
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,250,250
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,61,61
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,404,404
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,129,129
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,8,8
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,83,83
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,10492,10492
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,26,26
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,807,807
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,10,10
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,23,23
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,34,34
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,6,6
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,33,33
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,153,153
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,51,51
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1190,1190
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,95,95
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,202,202
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,15,15
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,741,741
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,15,15
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,4,4
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,19,19
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,14,14
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,30,30
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,2,2
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,19,19
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,718,718
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,50871,50871
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,14,14
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,93,93
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,658,658
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,7,7
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,25,25
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,122,122
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,31,31
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,28,28
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,12,12
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,164,164
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,598,598
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3204,3204
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,10,10
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,5,5
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,5207,5207
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,272,272
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,205,205
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,69,69
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,12,12
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,31,31
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,9,9
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,11,11
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,407,407
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,8030,8030
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,15,15
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,4,4
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,60,60
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,60,60
PUERTO SILES,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,2,2
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,478,478
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,675,675
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,636,636
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,232,232
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,80,80
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,2161,2161
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,134,134
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,273,273
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,827,827
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3,3
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,5,5
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,8,8
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3,3
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,14,14
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,21,21
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,258,258
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,146,146
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,115,115
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,926,926
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,25,25
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,42,42
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,358,358
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,132,132
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,360,360
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,193,193
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,104,104
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,34,34
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,658,658
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,38,38
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,37,37
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,81,81
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,167,167
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,42812,42812
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,60,60
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,38,38
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,186,186
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,142,142
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,22,22
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,13,13
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,26520,26520
TACACOMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
TACOBAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,4,4
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,4,4
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,205,205
TARATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,2,2
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,11597,11597
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,81,81
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,10,10
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,206,206
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3,3
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3,3
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3819,3819
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1269,1269
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,31,31
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,372,372
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,323,323
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,314,314
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,3,3
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,327,327
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,4,4
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,6,6
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,624,624
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,33,33
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,607,607
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,330,330
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,675,675
YACO,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1,1
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,1881,1881
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,495,495
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-07-01,26,26
ACACIO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,2,2
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,18,18
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,86,86
ANCORAIMES,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,72,72
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,59,59
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,300,300
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,67,67
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,45,45
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,50,50
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,69,69
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,697,697
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,24,24
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,34,34
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,94,94
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,93,93
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1260,1260
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,9,9
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1181,1181
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,111,111
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,4,4
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,17,17
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,346,346
CARIPUYO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,39,39
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,137,137
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,167,167
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1,1
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,26,26
CHOQUE COTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,337,337
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,6,6
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,146,146
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1877,1877
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,36078,36078
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,206,206
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,2,2
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,53,53
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,3,3
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,210,210
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,75,75
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,3,3
CORIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1,1
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,146,146
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,13,13
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,627,627
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,132,132
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,8,8
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,79,79
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,11832,11832
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,33,33
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,925,925
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,18,18
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,10,10
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,2,2
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,51,51
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,9,9
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,88,88
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,29,29
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1587,1587
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,106,106
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,10,10
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,724,724
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,10,10
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,6,6
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,17,17
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,74,74
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,19,19
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,29,29
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,671,671
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,54111,54111
MACHACAMARCA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,4,4
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,16,16
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,176,176
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,46,46
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,32,32
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,58,58
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,138,138
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,2,2
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,612,612
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,3244,3244
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,4,4
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,5,5
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,12,12
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,16,16
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,5842,5842
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,252,252
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,259,259
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,106,106
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,9,9
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,30,30
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,3,3
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,65,65
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,8,8
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,466,466
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,8147,8147
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,18,18
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,35,35
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,31,31
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,25,25
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,38,38
PUERTO SILES,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,6,6
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,282,282
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,681,681
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,728,728
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,511,511
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,2,2
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,47,47
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,2296,2296
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,190,190
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,381,381
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,953,953
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,5,5
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,5,5
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,9,9
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,7,7
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,26,26
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,8,8
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,324,324
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,179,179
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,4291,4291
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,1016,1016
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,33,33
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,31,31
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,341,341
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,232,232
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,579,579
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,156,156
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,259,259
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,29,29
SAN PABLO DE LIPEZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,2,2
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,36,36
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,35,35
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,47,47
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,131,131
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,137,137
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,45354,45354
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,74,74
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,40,40
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,5,5
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,129,129
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2017-08-01,21,21
