municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,123,123
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,53448,53448
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1116,1116
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,155,155
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,184,184
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,118,118
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,494,494
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,875,875
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,217,217
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,341,341
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,186,186
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,19572,19572
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1891,1891
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,186,186
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,217,217
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,155,155
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,403,403
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,113,113
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
GUAQUI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,2852,2852
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,950,950
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,336,336
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,121,121
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1736,1736
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,403,403
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,310,310
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,403,403
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,186,186
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,434,434
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,2356,2356
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,71689,71689
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,156,156
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1085,1085
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,217,217
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,713,713
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,248,248
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,965,965
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,3578,3578
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,278,278
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,248,248
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,155,155
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,10404,10404
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,282,282
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,310,310
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,155,155
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,248,248
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,156,156
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,154,154
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,527,527
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1395,1395
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,184,184
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,14105,14105
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,296,296
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,108,108
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,6,6
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,128,128
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,806,806
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1797,1797
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,280,280
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1705,1705
QUIABAYA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1209,1209
QUIRUSILLAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
REYES,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,2232,2232
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,899,899
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,651,651
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,2666,2666
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,620,620
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,146,146
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,168,168
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,682,682
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,186,186
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,713,713
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,2170,2170
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,341,341
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1147,1147
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,750,750
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1336,1336
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1112,1112
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,591,591
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,465,465
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,186,186
SAN RAMON BENI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,310,310
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,465,465
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,53443,53443
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,372,372
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,372,372
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
SENA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,10,10
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
SICAYA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,961,961
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,248,248
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,36983,36983
TACACOMA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,806,806
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,483,483
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,17339,17339
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,527,527
TEOPONTE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,60,60
TIAWANACU,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,713,713
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,403,403
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,341,341
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,775,775
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,7889,7889
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,3597,3597
TURCO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,217,217
UNCIA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,186,186
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,444,444
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,124,124
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,681,681
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1457,1457
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,301,301
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1116,1116
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,93,93
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,372,372
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1922,1922
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,316,316
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,1240,1240
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,713,713
VITICHI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,808,808
YACO,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,62,62
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,3580,3580
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,341,341
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,2248,2248
YOCALLA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,31,31
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,217,217
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2017-03-01,155,155
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,450,450
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,870,870
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
ALTO BENI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,450,450
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,270,270
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,150,150
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1830,1830
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,960,960
AUCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,712,712
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,410,410
BATALLAS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,2409,2409
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,210,210
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,330,330
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,330,330
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,300,300
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,92,92
CALACOTO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1110,1110
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,2975,2975
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,450,450
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,900,900
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,250,250
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,690,690
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,120,120
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,990,990
CHAYANTA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,120,120
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,540,540
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,780,780
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,270,270
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,420,420
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,3148,3148
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,180,180
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,51471,51471
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1080,1080
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,150,150
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,120,120
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,420,420
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,247,247
COPACABANA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,180,180
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
CORO CORO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,25,25
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,960,960
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,384,384
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,120,120
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,707,707
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,210,210
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,330,330
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,360,360
DESAGUADERO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,18586,18586
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,189,189
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,2040,2040
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,210,210
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,480,480
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,150,150
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,210,210
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,150,150
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,480,480
FILADELFIA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,21,21
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,248,248
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,180,180
GUAQUI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,2700,2700
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,930,930
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,360,360
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,112,112
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1680,1680
HUARACAJE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,120,120
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,390,390
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,300,300
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,391,391
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,180,180
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,420,420
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,2280,2280
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,75935,75935
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,356,356
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1050,1050
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,62,62
MACHACAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,390,390
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,240,240
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,150,150
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,120,120
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,720,720
MOJINETE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1,1
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,240,240
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1372,1372
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,2574,2574
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,210,210
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,240,240
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,92,92
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,9835,9835
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,570,570
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,321,321
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,300,300
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,180,180
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,240,240
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,151,151
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,174,174
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,180,180
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,690,690
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1350,1350
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,12660,12660
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,310,310
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,90,90
PUERTO PEREZ,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,6,6
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,253,253
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1290,1290
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1682,1682
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,321,321
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,1650,1650
QUIABAYA,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,30,30
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2017-04-01,990,990
