municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,9,9
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,10,10
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,27,27
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,24,24
CALACOTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,45,45
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,12,12
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,13,13
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,114,114
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,30,30
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,24,24
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,12,12
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,43,43
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,12,12
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,30,30
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,14,14
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,37,37
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,111,111
COIPASA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,16,16
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,14,14
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,62,62
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,36,36
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,9,9
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,29,29
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,30,30
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,15,15
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,16,16
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,78,78
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,11,11
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,21,21
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,601,601
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,16,16
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,33,33
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,42,42
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,26,26
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,172,172
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,22,22
ESMERALDA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,12,12
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,38,38
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,29,29
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,31,31
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,122,122
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,74,74
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,16,16
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,21,21
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,15,15
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,93,93
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,42,42
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,77,77
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,54,54
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,29,29
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,19,19
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,18,18
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,42,42
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,685,685
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,16,16
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,48,48
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,20,20
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,10,10
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,17,17
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,72,72
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,12,12
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,48,48
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,15,15
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,55,55
MOJINETE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,36,36
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,81,81
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,79,79
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,20,20
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,67,67
NAZACARA DE PACAJES,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,17,17
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,5,5
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,67,67
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,133,133
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,81,81
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,30,30
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,13,13
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,38,38
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,18,18
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,13,13
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,23,23
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,16,16
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,13,13
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,5,5
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,8,8
PORCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,72,72
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,9,9
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,12,12
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,21,21
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,9,9
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,32,32
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,12,12
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,9,9
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,17,17
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,18,18
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,48,48
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,84,84
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,156,156
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,37,37
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,14,14
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,47,47
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,34,34
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,52,52
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,22,22
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,9,9
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,30,30
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,65,65
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,94,94
SAMAIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
SAN AGUSTIN,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
SAN ANDRES,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,27,27
SAN ANDRES DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,20,20
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,39,39
SAN BENITO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,12,12
SAN BORJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,87,87
SAN CARLOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,9,9
SAN IGNACIO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,61,61
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,144,144
SAN JAVIER(BNI),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,10,10
SAN JOAQUIN,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
SAN JOSE DE CHIQUITOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,16,16
SAN JUAN DE YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
SAN JULIAN,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,183,183
SAN LORENZO(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,69,69
SAN LUCAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,113,113
SAN MATIAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,24,24
SAN MIGUEL DE VELASCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,18,18
SAN PABLO DE LIPEZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,5,5
SAN PEDRO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,8,8
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,28,28
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,30,30
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,5,5
SAN PEDRO(PND),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
SAN RAFAEL,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
SANTA ANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,25,25
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,94,94
SANTA ROSA DEL SARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,32,32
SANTIAGO DE CALLAPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,13,13
SANTIAGO DE HUARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,11,11
SANTIVAÑES,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,63,63
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,18,18
SAPAHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,25,25
SICA SICA (VILLA AROMA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,14,14
SICAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
SIPE SIPE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,5,5
SOPACHUY,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,28,28
SORACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,33,33
SORATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,115,115
SUCRE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,265,265
TACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
TACACOMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,8,8
TACOBAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
TACOPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
TAPACARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,113,113
TARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,97,97
TARATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,15,15
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3022,3022
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,77,77
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,10,10
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,2,2
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,35,35
TIPUANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,509,509
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,62,62
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
TODOS SANTOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,4,4
TOLATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,10,10
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,37,37
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,38,38
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,57,57
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,8,8
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,72,72
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,52,52
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,80,80
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,28,28
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,26,26
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,54,54
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,47,47
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,6,6
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,36,36
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,38,38
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,14,14
VILLA NUEVA (LOMA ALTA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,5,5
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,56,56
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,122,122
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,78,78
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,26,26
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,1,1
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,49,49
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,9,9
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,7,7
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,91,91
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,55,55
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,19,19
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,10,10
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,3,3
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,64,64
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,78,78
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-10-01,45,45
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,2,2
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,98,98
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,5,5
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,18,18
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,5,5
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,17,17
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,12,12
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,25,25
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,9,9
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,16,16
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,30,30
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,8,8
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,11,11
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,46,46
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,4,4
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,61,61
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,30,30
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,5,5
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,26,26
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,215,215
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,67,67
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,33,33
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,16,16
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,25,25
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,10,10
CALACOTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,18,18
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,56,56
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,10,10
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,34,34
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,28,28
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,61,61
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,8,8
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,5,5
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,31,31
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,15,15
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,44,44
CHARAÑA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,9,9
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,23,23
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,169,169
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,2,2
COLLANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,11,11
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,4,4
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,62,62
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,4,4
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,42,42
