municipality,group,variable,month,Nº de CAI de sector realizados,TOTAL
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
PUNA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,6,6
PUNATA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
QUIABAYA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
QUIRUSILLAS,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
RAVELO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,4,4
RIBERALTA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,6,6
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SABAYA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,3,3
SACABA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
SAN ANDRES,actividades con la comunidad,no de cai de sector realizados,2007-07-01,4,4
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,3,3
SAN IGNACIO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SAN JOAQUIN,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2007-07-01,11,11
SAN LORENZO(TJA),actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2007-07-01,7,7
SAN MATIAS,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,6,6
SAN PEDRO DE BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SAN PEDRO DE CURAHUARA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
SAN PEDRO(PND),actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SANTA ANA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,30,30
SANTA ROSA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,7,7
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
SANTIVAÑES,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SANTUARIO DE QUILLACAS,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2007-07-01,5,5
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2007-07-01,5,5
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2007-07-01,4,4
SORATA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
SUCRE,actividades con la comunidad,no de cai de sector realizados,2007-07-01,3,3
TACACOMA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
TACOPAYA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2007-07-01,3,3
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,9,9
TARACO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
TARATA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
TARIJA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,4,4
TARVITA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,3,3
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-07-01,3,3
TOCO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,3,3
TODOS SANTOS,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
TOLATA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
TOLEDO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
TOMINA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2007-07-01,3,3
TOTORA(ORR),actividades con la comunidad,no de cai de sector realizados,2007-07-01,5,5
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,12,12
TURCO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
UNCIA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
URIONDO (A. CONCEPCION),actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
VACAS,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
VIACHA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,4,4
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
VILLA MONTES,actividades con la comunidad,no de cai de sector realizados,2007-07-01,2,2
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
VINTO,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
VITICHI,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
WARNES,actividades con la comunidad,no de cai de sector realizados,2007-07-01,10,10
YACUIBA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,4,4
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2007-07-01,1,1
ACACIO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,8,8
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
AIQUILE,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2007-08-01,6,6
ANZALDO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
APOLO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
ATOCHA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
AUCAPATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
CAJUATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
CAPINOTA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,6,6
CATACORA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CHACARILLA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,10,10
CHARAGUA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CHUMA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CLIZA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,8,8
"COLCHA ""K""",actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
COLLANA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
COLOMI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
COMANCHE,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
COMBAYA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CORO CORO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
COROICO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CORQUE,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
COTAGAITA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
COTOCA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
CURVA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,25,25
EL PUENTE(STC),actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
EL VILLAR,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,7,7
EUCALIPTUS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
FILADELFIA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
GUANAY,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
ICLA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
INCAHUASI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
INGAVI (HUMAITA),actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
LA GUARDIA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2007-08-01,37,37
LAJA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
MALLA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
MAPIRI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
MINEROS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
MOJOCOYA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
MONTEAGUDO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
MONTERO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,7,7
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,7,7
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
PALCA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
PELECHUCO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
POCONA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
POOPO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
POSTRER VALLE,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
PUCARA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
PUERTO CARABUCO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
PUERTO GONZALO MORENO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
PUNA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,13,13
PUNATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
QUIME,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
RAVELO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
ROBORE,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SACACA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SAN CARLOS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
SAN JAVIER(BNI),actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SAN JULIAN,actividades con la comunidad,no de cai de sector realizados,2007-08-01,16,16
SAN LUCAS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
SAN PEDRO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,8,8
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
SAN RAFAEL,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SAN RAMON,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,26,26
SANTA ROSA DEL SARA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
SANTIAGO DE CALLAPA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SICA SICA (VILLA AROMA),actividades con la comunidad,no de cai de sector realizados,2007-08-01,6,6
SICAYA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
SIPE SIPE,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
SORACACHI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
SORATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TACOBAMBA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TAPACARI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
TARABUCO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TARATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TARIJA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,6,6
TARVITA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
TIPUANI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TIQUIPAYA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
TIRAQUE (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-08-01,6,6
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TOCO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TOLATA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TOMINA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TORO TORO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
TOTORA(CBBA),actividades con la comunidad,no de cai de sector realizados,2007-08-01,3,3
TUPIZA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
UMALA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
UNCIA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
VACAS,actividades con la comunidad,no de cai de sector realizados,2007-08-01,2,2
VALLEGRANDE,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
VIACHA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
VILA VILA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
VILLA RIVERO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
VILLA SERRANO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,4,4
VILLA TUNARI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,8,8
VINTO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
VITICHI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
WARNES,actividades con la comunidad,no de cai de sector realizados,2007-08-01,11,11
YACO,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
YACUIBA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
YAMPARAEZ,actividades con la comunidad,no de cai de sector realizados,2007-08-01,7,7
YANACACHI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
YAPACANI,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
YOTALA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
YUNCHARA,actividades con la comunidad,no de cai de sector realizados,2007-08-01,1,1
ZUDAÑEZ,actividades con la comunidad,no de cai de sector realizados,2007-08-01,5,5
ACHACACHI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,9,9
ACHOCALLA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
AIQUILE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,4,4
ALALAY,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
ANCORAIMES,actividades con la comunidad,no de cai de sector realizados,2007-09-01,5,5
APOLO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
ARBIETO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,5,5
ARQUE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
ASCENCION DE GUARAYOS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
AUCAPATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
AYATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
AYO AYO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
AZURDUY,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
BATALLAS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
BETANZOS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,16,16
BOLIVAR,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
BUENA VISTA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
CALACOTO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
CALAMARCA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
CAMARGO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,9,9
CARANAVI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,5,5
CARANGAS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
CATACORA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
CHALLAPATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
CHAQUI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
CHAYANTA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
CHUMA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
CLIZA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
COCHABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,6,6
COLCAPIRHUA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
COLLANA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
COLOMI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
COLPA BELGICA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
COLQUENCHA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,4,4
COMARAPA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
CONCEPCION,actividades con la comunidad,no de cai de sector realizados,2007-09-01,4,4
CORIPATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
CORO CORO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
COROICO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
COTOCA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
CUATRO CAÑADAS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,7,7
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
CULPINA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
CURVA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
DESAGUADERO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
EL ALTO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,28,28
EL PUENTE(STC),actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
EL PUENTE(TJA),actividades con la comunidad,no de cai de sector realizados,2007-09-01,5,5
EL TORNO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,6,6
EL VILLAR,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
ENTRE RIOS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
FERNANDEZ ALONSO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
GUANAY,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
GUAQUI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,4,4
GUAYARAMERIN,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
HUANUNI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
ICLA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,5,5
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
IXIAMAS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
JESUS DE MACHACA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,5,5
LA ASUNTA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
LA PAZ,actividades con la comunidad,no de cai de sector realizados,2007-09-01,46,46
LAJA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,6,6
LICOMA PAMPA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
LORETO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
MAIRANA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
MECAPACA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
MINEROS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
MIZQUE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,4,4
MONTERO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,8,8
MORO MORO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
MOROCHATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
OKINAWA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
OMEREQUE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
PADCAYA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
PALCA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
PALOS BLANCOS,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
PATACAMAYA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
PELECHUCO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
POCONA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,4,4
POJO (CBBA),actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
PORCO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
PORONGO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
PORTACHUELO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,3,3
POTOSI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
PUCARA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
PUCARANI,actividades con la comunidad,no de cai de sector realizados,2007-09-01,6,6
PUERTO PEREZ,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
PUNA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,6,6
QUILLACOLLO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
ROBORE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,4,4
RURRENABAQUE,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SACABA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SACABAMBA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SAIPINA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
SAMAIPATA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
SAN BORJA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,2,2
SAN BUENA VENTURA,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
SAN JAVIER(STC),actividades con la comunidad,no de cai de sector realizados,2007-09-01,1,1
