municipality,group,variable,month,Nº de comunidades que participaron en el CAI d,TOTAL
BUENA VISTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,10,10
CALAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,10,10
CARANAVI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,6,6
CHACARILLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,4,4
CHALLAPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,92,92
CHARAGUA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
COCHABAMBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,5,5
"COLCHA ""K""",actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
COLLANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,7,7
COLOMI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
COLQUENCHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,17,17
COMBAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
CORQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
COTAGAITA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,4,4
COTOCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,8,8
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
CURVA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,4,4
DESAGUADERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,4,4
EL ALTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,19,19
EL PUENTE(STC),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,6,6
EL PUENTE(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,4,4
EL VILLAR,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
ENTRE RIOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,22,22
EUCALIPTUS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
FERNANDEZ ALONSO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
FILADELFIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
GUANAY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
GUAQUI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,10,10
GUAYARAMERIN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,69,69
ICLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,5,5
INCAHUASI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,24,24
JESUS DE MACHACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,18,18
LA GUARDIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
LA PAZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,39,39
LAJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,15,15
MAIRANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
MALLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
MAPIRI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,7,7
MECAPACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
MINEROS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,5,5
MIZQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,9,9
MOJOCOYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
MONTEAGUDO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,25,25
MONTERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,14,14
MORO MORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
MOROCHATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,5,5
OKINAWA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
PALCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
PATACAMAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,9,9
POCONA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,6,6
POJO (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,6,6
POOPO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
POSTRER VALLE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
PUCARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
PUCARANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,24,24
PUERTO CARABUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,5,5
PUERTO GONZALO MORENO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,4,4
PUERTO VILLARROEL,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,11,11
PUNA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,45,45
PUNATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,7,7
QUILLACOLLO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,8,8
QUIME,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,4,4
RAVELO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,16,16
ROBORE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,12,12
SACACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,10,10
SAIPINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
SAN BORJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,24,24
SAN JAVIER(STC),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
SAN JULIAN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,41,41
SAN LUCAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,15,15
SAN PEDRO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,12,12
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
SAN RAFAEL,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,7,7
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,16,16
SANTA ROSA DEL SARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,5,5
SICA SICA (VILLA AROMA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,14,14
SICAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
SIPE SIPE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,6,6
SORACACHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
SORATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,10,10
TAPACARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,29,29
TARABUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,5,5
TARATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,35,35
TARIJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,19,19
TARVITA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,10,10
TIPUANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
TIQUIPAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
TIRAQUE (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,44,44
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
TOMINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
TORO TORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,7,7
TUPIZA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,10,10
UMALA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
UNCIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,2,2
VACAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
VALLEGRANDE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,7,7
VIACHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
VILA VILA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,12,12
VILLA RIVERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
VILLA SERRANO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,9,9
VILLA TUNARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,46,46
VINTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
VITICHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,12,12
WARNES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,4,4
YACO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,1,1
YACUIBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
YAMPARAEZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,21,21
YAPACANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,3,3
YOTALA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,9,9
YUNCHARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,5,5
ZUDAÑEZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-08-01,19,19
ACHACACHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,29,29
ACHOCALLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,3,3
AIQUILE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,9,9
ALALAY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
ANCORAIMES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,29,29
ASCENCION DE GUARAYOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
AYATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
AYO AYO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,6,6
AZURDUY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
BATALLAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,10,10
BETANZOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,70,70
CALACOTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
CALAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,8,8
CAMARGO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,40,40
CARANAVI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
CARANGAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
CHALLAPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,53,53
CHAYANTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
COCHABAMBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,6,6
COLCAPIRHUA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,3,3
COLLANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,7,7
COLOMI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
COLQUENCHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,15,15
CONCEPCION,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,9,9
CORIPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
COTOCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,8,8
CUATRO CAÑADAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,19,19
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
CULPINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,13,13
CURVA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,5,5
DESAGUADERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
EL ALTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,24,24
EL PUENTE(STC),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,16,16
EL PUENTE(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,20,20
EL TORNO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,14,14
EL VILLAR,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,16,16
ENTRE RIOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,8,8
FERNANDEZ ALONSO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,5,5
GUANAY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
GUAQUI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,9,9
GUAYARAMERIN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
HUANUNI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
ICLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,16,16
JESUS DE MACHACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,17,17
LA PAZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,74,74
LAJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,18,18
LICOMA PAMPA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
LORETO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,11,11
MAIRANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
MECAPACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
MINEROS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,5,5
MIZQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,31,31
MONTERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,15,15
MORO MORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
MOROCHATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
OKINAWA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
OMEREQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,13,13
PADCAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,7,7
PALCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
PATACAMAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
PELECHUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
POCONA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
POJO (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,6,6
PORONGO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
PORTACHUELO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,8,8
POTOSI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
PUCARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
PUCARANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,23,23
PUERTO PEREZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,5,5
PUERTO VILLARROEL,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,5,5
PUNA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,21,21
QUILLACOLLO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,3,3
ROBORE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,27,27
RURRENABAQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,3,3
SAMAIPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
SAN ANTONIO DE LOMERIO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
SAN BORJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,11,11
SAN IGNACIO DE VELASCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,3,3
SAN JAVIER(STC),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
SAN JUAN DE YAPACANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
SAN JULIAN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,32,32
SAN LORENZO(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,17,17
SAN LUCAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,36,36
SAN MATIAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,13,13
SAN PEDRO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,15,15
SAN PEDRO DE TIQUINA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
SANTA CRUZ DE LA SIERRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,17,17
SANTA ROSA DEL SARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,10,10
SANTIVAÑES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,17,17
SAPAHAQUI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,16,16
SICA SICA (VILLA AROMA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,16,16
SIPE SIPE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,11,11
SORATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
SUCRE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,5,5
TACOPAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,12,12
TAPACARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,12,12
TARABUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,10,10
TARACO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,8,8
TARATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
TARIJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,3,3
TIPUANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
TIQUIPAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,76,76
TIRAQUE (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,57,57
TORO TORO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,15,15
TUPIZA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,10,10
UMALA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,12,12
UNCIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,12,12
VALLEGRANDE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,6,6
VIACHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,7,7
VILA VILA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,16,16
VILLA MONTES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,9,9
VILLA SERRANO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,35,35
VINTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,1,1
WARNES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,6,6
YAMPARAEZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,8,8
YAPACANI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,11,11
YOTALA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,2,2
YUNCHARA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-09-01,4,4
ACACIO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,8,8
ACHACACHI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,22,22
ACHOCALLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,2,2
AIQUILE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,7,7
ALALAY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,29,29
ANCORAIMES,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,18,18
ARQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,8,8
ASCENCION DE GUARAYOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
ATOCHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
AYO AYO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,7,7
AZURDUY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
BATALLAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,10,10
BELEN DE ANDAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,9,9
BERMEJO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
BETANZOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,54,54
BOLIVAR,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
"CAIZA ""D""",actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,20,20
CALACOTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
CALAMARCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
CAPINOTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,13,13
CARANAVI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
CARAPARI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
CHALLAPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,19,19
CHIMORE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,2,2
COCHABAMBA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,17,17
COLCAPIRHUA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
COLLANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,7,7
COLOMI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
COLQUENCHA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,19,19
COMANCHE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
COMBAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,10,10
CORIPATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
CORQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
COTAGAITA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,7,7
CUATRO CAÑADAS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
DESAGUADERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
EL ALTO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,26,26
EL PUENTE(TJA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,23,23
ENTRE RIOS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
FERNANDEZ ALONSO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
GENERAL SAAVEDRA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
GUANAY,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
GUAQUI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,8,8
GUAYARAMERIN,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
HUACARETA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
HUANUNI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
ICLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,11,11
INQUISIVI,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,10,10
JESUS DE MACHACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,6,6
LA ASUNTA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
LA GUARDIA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
LA PAZ,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,35,35
LAJA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,11,11
MAIRANA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
MALLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
MECAPACA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
MINEROS,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,5,5
MIZQUE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,28,28
MONTERO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,12,12
MOROCHATA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,7,7
OKINAWA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
PADCAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,14,14
PADILLA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,3,3
PAILON,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,2,2
PALCA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,2,2
PATACAMAYA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,7,7
PAZÑA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
PELECHUCO,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,4,4
POCONA,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,2,2
POJO (CBBA),actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,7,7
POSTRER VALLE,actividades con la comunidad,no de comunidades que participaron en el cai d,2007-10-01,1,1
