municipality,group,variable,month,Niños (as) de 2 años a menores de 5 años con dosis completa de hierro,TOTAL
YOTALA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-02-01,106,106
YUNCHARA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-02-01,26,26
YUNGUYO DE LITORAL,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-02-01,2,2
ZUDAÑEZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-02-01,164,164
ACACIO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,64,64
ACHACACHI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,269,269
ACHOCALLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,28,28
AIQUILE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,182,182
ALALAY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,31,31
ALCALA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,42,42
ALTO BENI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,102,102
ANCORAIMES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,118,118
ANDAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,10,10
ANTEQUERA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,10,10
ANZALDO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,105,105
APOLO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,83,83
ARANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,30,30
ARBIETO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,88,88
ARQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,131,131
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,18,18
ATOCHA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,71,71
AYATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,9,9
AYO AYO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,21,21
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,80,80
AZURDUY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,57,57
BATALLAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,69,69
BAURES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,21,21
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,15,15
BELEN DE URMIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,2,2
BELLA FLOR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,5,5
BERMEJO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,93,93
BETANZOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,141,141
BOLIVAR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,62,62
BOLPEBRA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,18,18
BOYUIBE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,66,66
BUENA VISTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,81,81
CABEZAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,49,49
CAIROMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,68,68
"CAIZA ""D""",micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,18,18
CAJUATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,11,11
CALACOTO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,31,31
CALAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,89,89
CAMARGO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,90,90
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,28,28
CAMIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,59,59
CAPINOTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,90,90
CAQUIAVIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,30,30
CARACOLLO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,100,100
CARANAVI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,180,180
CARAPARI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,82,82
CARIPUYO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,113,113
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,12,12
CATACORA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,5,5
CHALLAPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,133,133
CHAQUI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,21,21
CHARAGUA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,196,196
CHAYANTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,100,100
CHIMORE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,86,86
CHIPAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,1,1
CHOQUE COTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,9,9
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,70,70
CHUMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,20,20
CKOCHAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,105,105
CLIZA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,65,65
COBIJA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,207,207
COCAPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,116,116
COCHABAMBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,1166,1166
COIPASA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,2,2
COLCAPIRHUA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,223,223
"COLCHA ""K""",micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,67,67
COLLANA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,4,4
COLOMI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,45,45
COLPA BELGICA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,41,41
COLQUECHACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,225,225
COLQUENCHA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,94,94
COLQUIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,51,51
COMANCHE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,9,9
COMARAPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,55,55
COMBAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,18,18
CONCEPCION,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,1,1
COPACABANA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,74,74
CORIPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,28,28
CORO CORO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,10,10
COROICO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,37,37
CORQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,44,44
COTAGAITA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,193,193
COTOCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,125,125
CUATRO CAÑADAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,247,247
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,3,3
CUEVO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,24,24
CULPINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,244,244
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,25,25
CURVA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,10,10
DESAGUADERO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,42,42
EL ALTO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,1272,1272
EL CHORO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,21,21
EL PUENTE(STC),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,74,74
EL PUENTE(TJA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,86,86
EL TORNO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,215,215
EL VILLAR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,86,86
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,118,118
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,78,78
ESCARA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,2,2
ESCOMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,3,3
EUCALIPTUS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,21,21
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,9,9
EXALTACION,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,38,38
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,64,64
FILADELFIA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,16,16
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,58,58
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,44,44
GUANAY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,73,73
GUAQUI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,41,41
GUAYARAMERIN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,254,254
GUTIERREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,71,71
HUACARETA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,164,164
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,25,25
HUACHACALLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,13,13
HUANUNI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,71,71
HUARACAJE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,30,30
HUARINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,26,26
HUAYLLAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,12,12
HUMANATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,11,11
ICHOCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,6,6
ICLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,272,272
INCAHUASI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,97,97
INGAVI (HUMAITA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,14,14
INQUISIVI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,23,23
IRUPANA (VILLA DE LANZA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,71,71
IXIAMAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,55,55
JESUS DE MACHACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,63,63
LA ASUNTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,225,225
LA GUARDIA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,392,392
LA PAZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,2346,2346
LA RIVERA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,2,2
LAGUNILLAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,23,23
LAJA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,89,89
LAS CARRERAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,86,86
LICOMA PAMPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,20,20
LLALLAGUA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,110,110
LLICA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,12,12
LORETO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,13,13
LURIBAY,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,17,17
MACHACAMARCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,17,17
MACHARETI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,91,91
MAGDALENA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,57,57
MAIRANA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,71,71
MALLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,23,23
MAPIRI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,170,170
MECAPACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,35,35
MINEROS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,68,68
MIZQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,26,26
MOCOMOCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,80,80
MOJINETE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,1,1
MOJOCOYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,5,5
MONTEAGUDO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,197,197
MONTERO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,342,342
MORO MORO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,15,15
MOROCHATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,91,91
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,5,5
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,1,1
OCURI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,101,101
OKINAWA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,117,117
OMEREQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,40,40
ORURO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,720,720
PADCAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,122,122
PADILLA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,263,263
PAILON,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,184,184
PALCA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,35,35
PALOS BLANCOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,86,86
PAMPA AULLAGAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,21,21
PAMPA GRANDE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,59,59
PAPEL PAMPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,13,13
PASORAPA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,53,53
PAZÑA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,34,34
PELECHUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,47,47
POCOATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,121,121
POCONA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,60,60
POJO (CBBA),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,147,147
POOPO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,34,34
PORCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,31,31
POROMA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,261,261
PORONGO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,79,79
PORTACHUELO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,81,81
PORVENIR,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,34,34
POSTRER VALLE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,16,16
POTOSI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,573,573
PRESTO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,109,109
PUCARA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,11,11
PUCARANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,110,110
PUERTO ACOSTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,35,35
PUERTO CARABUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,115,115
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,44,44
PUERTO PEREZ,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,32,32
PUERTO RICO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,68,68
PUERTO SILES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,11,11
PUERTO VILLARROEL,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,485,485
PUNA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,107,107
PUNATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,92,92
QUIABAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,48,48
QUILLACOLLO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,53,53
QUIME,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,17,17
QUIRUSILLAS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,30,30
RAVELO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,178,178
REYES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,119,119
RIBERALTA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,357,357
ROBORE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,82,82
RURRENABAQUE,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,91,91
SABAYA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,13,13
SACABA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,420,420
SACABAMBA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,9,9
SACACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,227,227
SAIPINA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,26,26
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,60,60
SAMAIPATA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,50,50
SAN AGUSTIN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,9,9
SAN ANDRES,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,23,23
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,9,9
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,41,41
SAN BENITO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,82,82
SAN BORJA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,245,245
SAN BUENA VENTURA,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,20,20
SAN CARLOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,106,106
SAN IGNACIO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,165,165
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,488,488
SAN JAVIER(BNI),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,45,45
SAN JAVIER(STC),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,77,77
SAN JOAQUIN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,65,65
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,53,53
SAN JULIAN,micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,393,393
SAN LORENZO(PND),micronutrientes,ninos (as) de 2 anos a menores de 5 anos con dosis completa de hierro,2010-03-01,27,27
