municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,38,38
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,58,58
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,38,38
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,30,30
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,15,15
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,30,30
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,44,44
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,105,105
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,21,21
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,5,5
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,40,40
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,7,7
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,15,15
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1862,1862
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,28,28
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,23,23
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,91,91
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,41,41
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,74,74
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,14,14
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,10,10
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1,1
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,22,22
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,15,15
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,52,52
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,7,7
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,30,30
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,126,126
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,22,22
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,32,32
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,5,5
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,7,7
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,15,15
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,17,17
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1,1
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,14,14
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,33,33
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,17,17
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,25,25
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,73,73
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,185,185
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1524,1524
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,10,10
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,35,35
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,10,10
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,73,73
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,7,7
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,23,23
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,27,27
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,34,34
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,21,21
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,14,14
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,73,73
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,65,65
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,17,17
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,14,14
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,48,48
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,251,251
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,38,38
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
NAZACARA DE PACAJES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,59,59
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,48,48
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,323,323
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,27,27
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,26,26
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,101,101
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,13,13
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,73,73
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,13,13
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,4,4
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1,1
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,37,37
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,19,19
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,31,31
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,29,29
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,61,61
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,29,29
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,38,38
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,16,16
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,335,335
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,20,20
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,4,4
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,44,44
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,20,20
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,5,5
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,38,38
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,21,21
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,99,99
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,47,47
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,57,57
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,7,7
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,290,290
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,39,39
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,32,32
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,265,265
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,39,39
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,38,38
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,4,4
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,245,245
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,70,70
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,11,11
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,23,23
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,33,33
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,7,7
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,23,23
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,103,103
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,13,13
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,25,25
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,45,45
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,135,135
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,40,40
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,44,44
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,26,26
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,62,62
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,18,18
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,93,93
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,31,31
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,33,33
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1,1
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,25,25
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,103,103
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,4,4
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,15,15
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,25,25
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,34,34
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1657,1657
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,21,21
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,45,45
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,11,11
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,11,11
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,4,4
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,18,18
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,13,13
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,10,10
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,37,37
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,87,87
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,10,10
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,40,40
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,794,794
TACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,13,13
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,22,22
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,23,23
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,74,74
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,40,40
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,17,17
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,240,240
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,21,21
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,29,29
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,53,53
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,31,31
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,60,60
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,48,48
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,11,11
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,9,9
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,20,20
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,21,21
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,18,18
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,1,1
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,4,4
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,330,330
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,16,16
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,28,28
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,19,19
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,28,28
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,27,27
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,15,15
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,30,30
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,112,112
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,8,8
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,45,45
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,82,82
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,7,7
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,14,14
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,36,36
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,115,115
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,26,26
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,94,94
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,45,45
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,23,23
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,5,5
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,144,144
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,13,13
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,140,140
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,11,11
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,3,3
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,150,150
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,6,6
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,12,12
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,11,11
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-06-01,20,20
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,16,16
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,114,114
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,19,19
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,50,50
ALALAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,9,9
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,3,3
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,13,13
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,24,24
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,9,9
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,18,18
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,18,18
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,29,29
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,18,18
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,6,6
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,7,7
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,8,8
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,5,5
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,40,40
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,28,28
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,30,30
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,3,3
BELEN DE ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,2,2
BELEN DE URMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,1,1
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,10,10
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,92,92
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,19,19
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,20,20
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,5,5
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,5,5
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,23,23
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,57,57
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,21,21
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,17,17
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,27,27
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,9,9
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,29,29
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,38,38
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,62,62
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,46,46
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,5,5
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,6,6
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,41,41
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,23,23
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,2,2
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2010-07-01,4,4
