municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,9,9
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,54,54
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,10,10
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,28,28
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,58,58
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,11,11
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,20,20
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,78,78
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,2,2
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,13,13
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,18,18
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,155,155
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,11,11
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,71,71
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,5,5
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,13,13
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,1,1
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,126,126
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,4,4
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,141,141
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,10,10
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,5,5
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,71,71
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,9,9
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,8,8
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,9,9
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-07-01,8,8
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,24,24
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,48,48
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,11,11
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,13,13
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,16,16
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,11,11
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,15,15
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,24,24
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,51,51
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,16,16
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,29,29
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,26,26
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,20,20
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,7,7
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,31,31
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,36,36
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,13,13
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,20,20
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,14,14
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,21,21
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,17,17
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,36,36
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,63,63
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,32,32
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,14,14
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,35,35
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,88,88
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,20,20
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,53,53
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,64,64
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,32,32
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,25,25
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,11,11
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,39,39
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,24,24
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,22,22
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,128,128
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,29,29
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1026,1026
COIPASA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,58,58
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,13,13
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,24,24
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,80,80
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,17,17
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,34,34
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,7,7
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,33,33
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,30,30
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,15,15
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,7,7
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,12,12
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,30,30
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,7,7
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,30,30
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,115,115
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,22,22
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,7,7
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,23,23
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1153,1153
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,13,13
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,63,63
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,27,27
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,34,34
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,18,18
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,12,12
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,93,93
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,20,20
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,12,12
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,19,19
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,10,10
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,15,15
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,31,31
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,22,22
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,27,27
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,49,49
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,50,50
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1060,1060
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,19,19
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,79,79
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,13,13
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,24,24
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,23,23
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,23,23
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,37,37
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,22,22
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,15,15
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,50,50
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,285,285
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,34,34
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,34,34
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,377,377
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,17,17
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,18,18
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,11,11
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,11,11
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,33,33
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,7,7
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
PASORAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,25,25
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,39,39
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,17,17
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,21,21
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,18,18
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,45,45
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,36,36
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,250,250
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,17,17
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,32,32
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,24,24
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,10,10
PUERTO SILES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,23,23
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,107,107
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,36,36
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,90,90
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,146,146
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,29,29
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,28,28
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,263,263
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,22,22
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,37,37
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,172,172
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,36,36
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,13,13
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,16,16
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,27,27
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,12,12
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,7,7
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,93,93
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,25,25
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,26,26
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,39,39
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,107,107
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,22,22
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,28,28
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,34,34
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,12,12
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,78,78
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,22,22
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,51,51
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,3,3
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,12,12
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,2,2
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,18,18
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,28,28
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,1496,1496
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,24,24
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,17,17
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,7,7
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,5,5
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,8,8
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,4,4
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,9,9
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,12,12
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,48,48
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,20,20
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,6,6
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,33,33
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2010-08-01,10,10
