,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
VINTO,internaciones,fallecidos antes de las 48 hrs.,2020-10-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2020-10-01,2,7,2,7,9
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,2,1,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,2,2,2,2,4
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,2,2,2,2,4
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,1,0,1,1
CARAPARI,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,0,0,0,0
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,0,1,0,1
CHUMA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,5,0,5,5
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,48,28,48,28,76
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,1,0,1,1
COLOMI,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,12,17,12,17,29
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,1,1,1,2
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,26,19,26,19,45
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,1,1,1,2
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,0,1,0,1
MAIRANA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,0,1,0,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,2,0,2,0,2
MIZQUE,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,6,1,6,1,7
ORURO,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,9,8,9,8,17
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,1,0,1,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,3,1,3,4
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,3,0,3,3
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,3,2,3,2,5
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,2,1,2,1,3
SAN RAMON BENI,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,50,41,50,41,91
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,8,19,8,19,27
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,0,1,0,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,12,12,12,12,24
TIQUIPAYA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,9,2,9,2,11
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,1,0,1,1
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,2,0,2,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,1,1,1,2
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,1,1,1,1,2
VINTO,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2020-11-01,2,1,2,1,3
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
APOLO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,0,0,0,0
BAURES,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,2,0,2,0,2
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,5,1,5,1,6
BOYUIBE,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,3,1,3,1,4
CAPINOTA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
CARAPARI,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,0,0,0,0
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,2,1,2,3
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,40,28,40,28,68
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,19,9,19,9,28
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,3,2,3,2,5
HUANUNI,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,1,1,1,2
LA ASUNTA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,24,25,24,25,49
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,2,3,2,3,5
MAPIRI,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
MIZQUE,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,2,0,2,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,3,3,3,3,6
OMEREQUE,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
ORURO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,19,10,19,10,29
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,3,1,3,4
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,2,0,2,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,6,1,6,1,7
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,1,1,1,2
SACABA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,4,1,4,1,5
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,6,0,6,6
SAN JOAQUIN,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,34,27,34,27,61
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,2,0,2,0,2
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,21,23,21,23,44
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,12,14,12,14,26
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,8,0,8,0,8
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,0,1,0,1
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,2,0,2,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,1,3,1,3,4
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,4,1,4,1,5
VINTO,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,3,3,3,3,6
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2020-12-01,2,1,2,1,3
