,group,variable,month,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,55,70,55,70,125
SANTA ROSA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
SHINAOTA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,9,17,9,17,26
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,17,12,17,12,29
TIPUANI,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,0,1,0,1
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,11,8,11,8,19
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,2,0,2,0,2
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,1,0,1,0,1
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2020-11-01,0,5,0,5,5
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,3,0,3,0,3
BOLIVAR,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,2,3,2,3,5
CARAPARI,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,0,0,0,0
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,4,4,4,4,8
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,58,53,58,53,111
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,30,27,30,27,57
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,3,1,3,4
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,6,2,6,2,8
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,49,54,49,54,103
MAPIRI,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,0,1,0,1
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,2,1,2,1,3
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,4,2,4,2,6
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,31,24,31,24,55
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,2,0,2,0,2
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,8,7,8,7,15
PUERTO QUIJARRO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,2,1,2,1,3
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,1,1,1,2
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,5,1,5,6
ROBORE,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,1,0,1,1
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,1,0,1,1
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,3,0,3,3
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,1,0,1,1
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,2,0,2,0,2
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,61,47,61,47,108
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,22,13,22,13,35
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,19,16,19,16,35
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,3,4,3,4,7
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,1,0,1,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,1,1,1,1,2
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,3,4,3,4,7
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2020-12-01,0,2,0,2,2
