,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
TACOPAYA,internaciones,ingresos espontaneos,2020-06-01,2,8,2,8,10
TAPACARI,internaciones,ingresos espontaneos,2020-06-01,0,6,0,6,6
TARABUCO,internaciones,ingresos espontaneos,2020-06-01,30,60,30,60,90
TARACO,internaciones,ingresos espontaneos,2020-06-01,0,3,0,3,3
TARIJA,internaciones,ingresos espontaneos,2020-06-01,630,568,630,568,1198
TARVITA,internaciones,ingresos espontaneos,2020-06-01,2,14,2,14,16
TEOPONTE,internaciones,ingresos espontaneos,2020-06-01,0,14,0,14,14
TIAHUANACU,internaciones,ingresos espontaneos,2020-06-01,0,7,0,7,7
TINGUIPAYA,internaciones,ingresos espontaneos,2020-06-01,0,2,0,2,2
TIPUANI,internaciones,ingresos espontaneos,2020-06-01,2,12,2,12,14
TIQUIPAYA,internaciones,ingresos espontaneos,2020-06-01,3,94,3,94,97
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2020-06-01,0,14,0,14,14
TOLATA,internaciones,ingresos espontaneos,2020-06-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2020-06-01,0,8,0,8,8
TOMAVE,internaciones,ingresos espontaneos,2020-06-01,2,6,2,6,8
TOMINA,internaciones,ingresos espontaneos,2020-06-01,0,9,0,9,9
TORO TORO,internaciones,ingresos espontaneos,2020-06-01,0,2,0,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2020-06-01,1,27,1,27,28
TOTORA(ORR),internaciones,ingresos espontaneos,2020-06-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2020-06-01,1,0,1,0,1
TRINIDAD,internaciones,ingresos espontaneos,2020-06-01,281,502,281,502,783
TUPIZA,internaciones,ingresos espontaneos,2020-06-01,70,138,70,138,208
UMALA,internaciones,ingresos espontaneos,2020-06-01,0,2,0,2,2
UNCIA,internaciones,ingresos espontaneos,2020-06-01,0,15,0,15,15
URUBICHA,internaciones,ingresos espontaneos,2020-06-01,2,1,2,1,3
UYUNI,internaciones,ingresos espontaneos,2020-06-01,29,88,29,88,117
VACAS,internaciones,ingresos espontaneos,2020-06-01,0,5,0,5,5
VALLEGRANDE,internaciones,ingresos espontaneos,2020-06-01,23,55,23,55,78
VIACHA,internaciones,ingresos espontaneos,2020-06-01,22,77,22,77,99
VILA VILA,internaciones,ingresos espontaneos,2020-06-01,0,3,0,3,3
VILLA CHARCAS,internaciones,ingresos espontaneos,2020-06-01,0,13,0,13,13
VILLA MONTES,internaciones,ingresos espontaneos,2020-06-01,27,89,27,89,116
VILLA RIVERO,internaciones,ingresos espontaneos,2020-06-01,0,4,0,4,4
VILLA SERRANO,internaciones,ingresos espontaneos,2020-06-01,0,5,0,5,5
VILLA TUNARI,internaciones,ingresos espontaneos,2020-06-01,26,96,26,96,122
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2020-06-01,1,8,1,8,9
VILLAZON,internaciones,ingresos espontaneos,2020-06-01,29,78,29,78,107
VINTO,internaciones,ingresos espontaneos,2020-06-01,10,71,10,71,81
VITICHI,internaciones,ingresos espontaneos,2020-06-01,0,2,0,2,2
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2020-06-01,0,2,0,2,2
WARNES,internaciones,ingresos espontaneos,2020-06-01,16,87,16,87,103
YACO,internaciones,ingresos espontaneos,2020-06-01,0,5,0,5,5
YACUIBA,internaciones,ingresos espontaneos,2020-06-01,128,257,128,257,385
YAMPARAEZ,internaciones,ingresos espontaneos,2020-06-01,0,8,0,8,8
YANACACHI,internaciones,ingresos espontaneos,2020-06-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2020-06-01,108,126,108,126,234
YOTALA,internaciones,ingresos espontaneos,2020-06-01,0,6,0,6,6
YUNCHARA,internaciones,ingresos espontaneos,2020-06-01,0,1,0,1,1
ZUDAÑEZ,internaciones,ingresos espontaneos,2020-06-01,2,22,2,22,24
ACHACACHI,internaciones,ingresos espontaneos,2020-07-01,5,44,5,44,49
ACHOCALLA,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
AIQUILE,internaciones,ingresos espontaneos,2020-07-01,8,37,8,37,45
ALALAY,internaciones,ingresos espontaneos,2020-07-01,1,3,1,3,4
ALCALA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2020-07-01,0,4,0,4,4
ANCORAIMES,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2020-07-01,3,6,3,6,9
APOLO,internaciones,ingresos espontaneos,2020-07-01,7,20,7,20,27
ARAMPAMPA,internaciones,ingresos espontaneos,2020-07-01,1,3,1,3,4
ARBIETO,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
ARQUE,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2020-07-01,22,76,22,76,98
ATOCHA,internaciones,ingresos espontaneos,2020-07-01,11,18,11,18,29
AYATA,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2020-07-01,2,31,2,31,33
AZURDUY,internaciones,ingresos espontaneos,2020-07-01,10,17,10,17,27
BATALLAS,internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
BAURES,internaciones,ingresos espontaneos,2020-07-01,7,20,7,20,27
BELLA FLOR,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2020-07-01,39,61,39,61,100
BETANZOS,internaciones,ingresos espontaneos,2020-07-01,0,25,0,25,25
BOYUIBE,internaciones,ingresos espontaneos,2020-07-01,6,17,6,17,23
BUENA VISTA,internaciones,ingresos espontaneos,2020-07-01,5,6,5,6,11
"CAIZA ""D""",internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
CAJUATA,internaciones,ingresos espontaneos,2020-07-01,2,19,2,19,21
CALAMARCA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
CAMARGO,internaciones,ingresos espontaneos,2020-07-01,20,30,20,30,50
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
CAMIRI,internaciones,ingresos espontaneos,2020-07-01,62,148,62,148,210
CAPINOTA,internaciones,ingresos espontaneos,2020-07-01,2,36,2,36,38
CAQUIAVIRI,internaciones,ingresos espontaneos,2020-07-01,1,1,1,1,2
CARACOLLO,internaciones,ingresos espontaneos,2020-07-01,0,26,0,26,26
CARANAVI,internaciones,ingresos espontaneos,2020-07-01,20,59,20,59,79
CARAPARI,internaciones,ingresos espontaneos,2020-07-01,0,0,0,0,0
CARIPUYO,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2020-07-01,5,15,5,15,20
CHALLAPATA,internaciones,ingresos espontaneos,2020-07-01,14,63,14,63,77
CHAQUI,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
CHARAGUA,internaciones,ingresos espontaneos,2020-07-01,13,65,13,65,78
CHAYANTA,internaciones,ingresos espontaneos,2020-07-01,0,10,0,10,10
CHIMORE,internaciones,ingresos espontaneos,2020-07-01,7,38,7,38,45
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2020-07-01,7,18,7,18,25
CHUMA,internaciones,ingresos espontaneos,2020-07-01,1,5,1,5,6
CKOCHAS,internaciones,ingresos espontaneos,2020-07-01,2,14,2,14,16
CLIZA,internaciones,ingresos espontaneos,2020-07-01,3,35,3,35,38
COBIJA,internaciones,ingresos espontaneos,2020-07-01,162,228,162,228,390
COCAPATA,internaciones,ingresos espontaneos,2020-07-01,2,15,2,15,17
COCHABAMBA,internaciones,ingresos espontaneos,2020-07-01,1803,2295,1803,2295,4098
COLCAPIRHUA,internaciones,ingresos espontaneos,2020-07-01,27,47,27,47,74
"COLCHA ""K""",internaciones,ingresos espontaneos,2020-07-01,1,2,1,2,3
COLLANA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2020-07-01,0,24,0,24,24
COLPA BELGICA,internaciones,ingresos espontaneos,2020-07-01,3,13,3,13,16
COLQUECHACA,internaciones,ingresos espontaneos,2020-07-01,0,16,0,16,16
COLQUENCHA,internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
COLQUIRI,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
COMANCHE,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
COMARAPA,internaciones,ingresos espontaneos,2020-07-01,3,40,3,40,43
CONCEPCION,internaciones,ingresos espontaneos,2020-07-01,21,71,21,71,92
COPACABANA,internaciones,ingresos espontaneos,2020-07-01,1,6,1,6,7
CORIPATA,internaciones,ingresos espontaneos,2020-07-01,0,9,0,9,9
COROICO,internaciones,ingresos espontaneos,2020-07-01,7,13,7,13,20
COTAGAITA,internaciones,ingresos espontaneos,2020-07-01,1,17,1,17,18
COTOCA,internaciones,ingresos espontaneos,2020-07-01,69,98,69,98,167
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2020-07-01,32,40,32,40,72
CUEVO,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
CULPINA,internaciones,ingresos espontaneos,2020-07-01,3,31,3,31,34
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
DESAGUADERO,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2020-07-01,427,1175,427,1175,1602
EL PUENTE(STC),internaciones,ingresos espontaneos,2020-07-01,41,34,41,34,75
EL PUENTE(TJA),internaciones,ingresos espontaneos,2020-07-01,0,9,0,9,9
EL TORNO,internaciones,ingresos espontaneos,2020-07-01,30,131,30,131,161
EL VILLAR,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2020-07-01,5,27,5,27,32
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2020-07-01,9,41,9,41,50
ESCOMA,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
EUCALIPTUS,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
EXALTACION,internaciones,ingresos espontaneos,2020-07-01,1,1,1,1,2
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2020-07-01,6,7,6,7,13
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2020-07-01,0,8,0,8,8
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
GUANAY,internaciones,ingresos espontaneos,2020-07-01,4,17,4,17,21
GUAQUI,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2020-07-01,72,177,72,177,249
GUTIERREZ,internaciones,ingresos espontaneos,2020-07-01,6,26,6,26,32
HUACARETA,internaciones,ingresos espontaneos,2020-07-01,4,6,4,6,10
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
HUANUNI,internaciones,ingresos espontaneos,2020-07-01,20,39,20,39,59
HUARACAJE,internaciones,ingresos espontaneos,2020-07-01,8,16,8,16,24
HUARINA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
HUATAJATA,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,ingresos espontaneos,2020-07-01,1,3,1,3,4
ICHOCA,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
ICLA,internaciones,ingresos espontaneos,2020-07-01,5,11,5,11,16
INCAHUASI,internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
INQUISIVI,internaciones,ingresos espontaneos,2020-07-01,0,8,0,8,8
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2020-07-01,3,10,3,10,13
IXIAMAS,internaciones,ingresos espontaneos,2020-07-01,3,16,3,16,19
JESUS DE MACHACA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos espontaneos,2020-07-01,11,44,11,44,55
LA GUARDIA,internaciones,ingresos espontaneos,2020-07-01,38,120,38,120,158
LA PAZ,internaciones,ingresos espontaneos,2020-07-01,1398,2243,1398,2243,3641
LAGUNILLAS,internaciones,ingresos espontaneos,2020-07-01,2,1,2,1,3
LAJA,internaciones,ingresos espontaneos,2020-07-01,0,8,0,8,8
LAS CARRERAS,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2020-07-01,56,133,56,133,189
LLICA,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
LURIBAY,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
MACHACAMARCA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
MACHARETI,internaciones,ingresos espontaneos,2020-07-01,8,14,8,14,22
MAGDALENA,internaciones,ingresos espontaneos,2020-07-01,14,35,14,35,49
MAIRANA,internaciones,ingresos espontaneos,2020-07-01,8,13,8,13,21
MAPIRI,internaciones,ingresos espontaneos,2020-07-01,4,33,4,33,37
MECAPACA,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
MINEROS,internaciones,ingresos espontaneos,2020-07-01,11,23,11,23,34
MIZQUE,internaciones,ingresos espontaneos,2020-07-01,7,21,7,21,28
MOCOMOCO,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
MOJOCOYA,internaciones,ingresos espontaneos,2020-07-01,3,13,3,13,16
MONTEAGUDO,internaciones,ingresos espontaneos,2020-07-01,32,75,32,75,107
MONTERO,internaciones,ingresos espontaneos,2020-07-01,286,307,286,307,593
MORO MORO,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
MOROCHATA,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
OCURI,internaciones,ingresos espontaneos,2020-07-01,1,19,1,19,20
OMEREQUE,internaciones,ingresos espontaneos,2020-07-01,9,19,9,19,28
ORURO,internaciones,ingresos espontaneos,2020-07-01,488,836,488,836,1324
PADILLA,internaciones,ingresos espontaneos,2020-07-01,12,24,12,24,36
PAILON,internaciones,ingresos espontaneos,2020-07-01,26,63,26,63,89
PALCA,internaciones,ingresos espontaneos,2020-07-01,0,6,0,6,6
PALOS BLANCOS,internaciones,ingresos espontaneos,2020-07-01,3,17,3,17,20
PAMPA GRANDE,internaciones,ingresos espontaneos,2020-07-01,0,6,0,6,6
PAPEL PAMPA,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
PASORAPA,internaciones,ingresos espontaneos,2020-07-01,1,8,1,8,9
PATACAMAYA,internaciones,ingresos espontaneos,2020-07-01,3,14,3,14,17
POCOATA,internaciones,ingresos espontaneos,2020-07-01,0,12,0,12,12
POCONA,internaciones,ingresos espontaneos,2020-07-01,1,16,1,16,17
POJO (CBBA),internaciones,ingresos espontaneos,2020-07-01,1,20,1,20,21
POOPO,internaciones,ingresos espontaneos,2020-07-01,4,2,4,2,6
PORCO,internaciones,ingresos espontaneos,2020-07-01,0,10,0,10,10
POROMA,internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
PORONGO,internaciones,ingresos espontaneos,2020-07-01,3,7,3,7,10
PORTACHUELO,internaciones,ingresos espontaneos,2020-07-01,39,76,39,76,115
PORVENIR,internaciones,ingresos espontaneos,2020-07-01,15,20,15,20,35
POSTRER VALLE,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
POTOSI,internaciones,ingresos espontaneos,2020-07-01,253,645,253,645,898
PRESTO,internaciones,ingresos espontaneos,2020-07-01,8,9,8,9,17
PUCARANI,internaciones,ingresos espontaneos,2020-07-01,0,17,0,17,17
PUERTO ACOSTA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2020-07-01,1,5,1,5,6
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2020-07-01,9,12,9,12,21
PUERTO RICO,internaciones,ingresos espontaneos,2020-07-01,12,16,12,16,28
PUERTO SILES,internaciones,ingresos espontaneos,2020-07-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2020-07-01,10,70,10,70,80
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2020-07-01,40,117,40,117,157
PUNA,internaciones,ingresos espontaneos,2020-07-01,0,6,0,6,6
PUNATA,internaciones,ingresos espontaneos,2020-07-01,72,102,72,102,174
QUIABAYA,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
QUILLACOLLO,internaciones,ingresos espontaneos,2020-07-01,91,183,91,183,274
QUIME,internaciones,ingresos espontaneos,2020-07-01,2,5,2,5,7
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
RAVELO,internaciones,ingresos espontaneos,2020-07-01,2,8,2,8,10
REYES,internaciones,ingresos espontaneos,2020-07-01,8,23,8,23,31
RIBERALTA,internaciones,ingresos espontaneos,2020-07-01,140,359,140,359,499
ROBORE,internaciones,ingresos espontaneos,2020-07-01,30,74,30,74,104
RURRENABAQUE,internaciones,ingresos espontaneos,2020-07-01,14,48,14,48,62
SACABA,internaciones,ingresos espontaneos,2020-07-01,181,362,181,362,543
SACABAMBA,internaciones,ingresos espontaneos,2020-07-01,2,3,2,3,5
SACACA,internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
SAIPINA,internaciones,ingresos espontaneos,2020-07-01,8,20,8,20,28
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2020-07-01,1,3,1,3,4
SAMAIPATA,internaciones,ingresos espontaneos,2020-07-01,6,11,6,11,17
SAN ANDRES,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2020-07-01,5,14,5,14,19
SAN BENITO,internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
SAN BORJA,internaciones,ingresos espontaneos,2020-07-01,33,88,33,88,121
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2020-07-01,14,25,14,25,39
SAN CARLOS,internaciones,ingresos espontaneos,2020-07-01,3,2,3,2,5
SAN IGNACIO,internaciones,ingresos espontaneos,2020-07-01,24,46,24,46,70
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2020-07-01,89,174,89,174,263
SAN JAVIER(STC),internaciones,ingresos espontaneos,2020-07-01,5,30,5,30,35
SAN JOAQUIN,internaciones,ingresos espontaneos,2020-07-01,17,31,17,31,48
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2020-07-01,57,177,57,177,234
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2020-07-01,2,3,2,3,5
SAN JULIAN,internaciones,ingresos espontaneos,2020-07-01,59,88,59,88,147
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
SAN LUCAS,internaciones,ingresos espontaneos,2020-07-01,10,29,10,29,39
SAN MATIAS,internaciones,ingresos espontaneos,2020-07-01,10,39,10,39,49
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2020-07-01,19,22,19,22,41
SAN PEDRO,internaciones,ingresos espontaneos,2020-07-01,20,12,20,12,32
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2020-07-01,0,14,0,14,14
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2020-07-01,0,4,0,4,4
SAN RAFAEL,internaciones,ingresos espontaneos,2020-07-01,3,9,3,9,12
SAN RAMON BENI,internaciones,ingresos espontaneos,2020-07-01,3,16,3,16,19
SAN RAMON SCZ,internaciones,ingresos espontaneos,2020-07-01,0,28,0,28,28
SANTA ANA,internaciones,ingresos espontaneos,2020-07-01,40,68,40,68,108
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2020-07-01,1685,3265,1685,3265,4950
SANTA ROSA,internaciones,ingresos espontaneos,2020-07-01,11,32,11,32,43
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2020-07-01,5,35,5,35,40
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2020-07-01,0,6,0,6,6
SAPAHAQUI,internaciones,ingresos espontaneos,2020-07-01,0,6,0,6,6
SENA,internaciones,ingresos espontaneos,2020-07-01,9,15,9,15,24
SHINAOTA,internaciones,ingresos espontaneos,2020-07-01,1,38,1,38,39
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2020-07-01,0,18,0,18,18
SICAYA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2020-07-01,0,57,0,57,57
SOPACHUY,internaciones,ingresos espontaneos,2020-07-01,11,21,11,21,32
SORATA,internaciones,ingresos espontaneos,2020-07-01,1,9,1,9,10
SUCRE,internaciones,ingresos espontaneos,2020-07-01,508,1112,508,1112,1620
TACACOMA,internaciones,ingresos espontaneos,2020-07-01,0,4,0,4,4
TACOPAYA,internaciones,ingresos espontaneos,2020-07-01,4,13,4,13,17
TAPACARI,internaciones,ingresos espontaneos,2020-07-01,0,4,0,4,4
TARABUCO,internaciones,ingresos espontaneos,2020-07-01,23,48,23,48,71
TARACO,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
TARATA,internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
TARIJA,internaciones,ingresos espontaneos,2020-07-01,368,625,368,625,993
TARVITA,internaciones,ingresos espontaneos,2020-07-01,8,17,8,17,25
TEOPONTE,internaciones,ingresos espontaneos,2020-07-01,0,14,0,14,14
TIAHUANACU,internaciones,ingresos espontaneos,2020-07-01,0,18,0,18,18
TINGUIPAYA,internaciones,ingresos espontaneos,2020-07-01,0,4,0,4,4
TIPUANI,internaciones,ingresos espontaneos,2020-07-01,4,12,4,12,16
TIQUIPAYA,internaciones,ingresos espontaneos,2020-07-01,11,101,11,101,112
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2020-07-01,0,12,0,12,12
TOLATA,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
TOLEDO,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
TOMAVE,internaciones,ingresos espontaneos,2020-07-01,3,3,3,3,6
TOMINA,internaciones,ingresos espontaneos,2020-07-01,10,15,10,15,25
TORO TORO,internaciones,ingresos espontaneos,2020-07-01,1,5,1,5,6
TOTORA(CBBA),internaciones,ingresos espontaneos,2020-07-01,3,46,3,46,49
TRIGAL,internaciones,ingresos espontaneos,2020-07-01,1,0,1,0,1
TRINIDAD,internaciones,ingresos espontaneos,2020-07-01,293,540,293,540,833
TUPIZA,internaciones,ingresos espontaneos,2020-07-01,74,101,74,101,175
TURCO,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
UMALA,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
UNCIA,internaciones,ingresos espontaneos,2020-07-01,0,12,0,12,12
URUBICHA,internaciones,ingresos espontaneos,2020-07-01,2,14,2,14,16
UYUNI,internaciones,ingresos espontaneos,2020-07-01,20,60,20,60,80
VACAS,internaciones,ingresos espontaneos,2020-07-01,0,6,0,6,6
VALLEGRANDE,internaciones,ingresos espontaneos,2020-07-01,23,55,23,55,78
VIACHA,internaciones,ingresos espontaneos,2020-07-01,20,80,20,80,100
VILA VILA,internaciones,ingresos espontaneos,2020-07-01,0,3,0,3,3
VILLA CHARCAS,internaciones,ingresos espontaneos,2020-07-01,1,5,1,5,6
VILLA MONTES,internaciones,ingresos espontaneos,2020-07-01,26,83,26,83,109
VILLA RIVERO,internaciones,ingresos espontaneos,2020-07-01,0,4,0,4,4
VILLA SERRANO,internaciones,ingresos espontaneos,2020-07-01,0,4,0,4,4
VILLA TUNARI,internaciones,ingresos espontaneos,2020-07-01,38,91,38,91,129
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2020-07-01,3,4,3,4,7
VILLAZON,internaciones,ingresos espontaneos,2020-07-01,29,107,29,107,136
VINTO,internaciones,ingresos espontaneos,2020-07-01,8,54,8,54,62
VITICHI,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2020-07-01,0,2,0,2,2
WARNES,internaciones,ingresos espontaneos,2020-07-01,7,86,7,86,93
YACO,internaciones,ingresos espontaneos,2020-07-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2020-07-01,111,228,111,228,339
YAMPARAEZ,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
YANACACHI,internaciones,ingresos espontaneos,2020-07-01,0,5,0,5,5
YAPACANI,internaciones,ingresos espontaneos,2020-07-01,81,160,81,160,241
YOTALA,internaciones,ingresos espontaneos,2020-07-01,0,7,0,7,7
ZUDAÑEZ,internaciones,ingresos espontaneos,2020-07-01,7,16,7,16,23
ACACIO,internaciones,ingresos espontaneos,2020-08-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos espontaneos,2020-08-01,5,34,5,34,39
ACHOCALLA,internaciones,ingresos espontaneos,2020-08-01,1,4,1,4,5
AIQUILE,internaciones,ingresos espontaneos,2020-08-01,11,47,11,47,58
ALALAY,internaciones,ingresos espontaneos,2020-08-01,1,1,1,1,2
ALCALA,internaciones,ingresos espontaneos,2020-08-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2020-08-01,0,5,0,5,5
ANZALDO,internaciones,ingresos espontaneos,2020-08-01,4,6,4,6,10
APOLO,internaciones,ingresos espontaneos,2020-08-01,2,26,2,26,28
ARAMPAMPA,internaciones,ingresos espontaneos,2020-08-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2020-08-01,0,5,0,5,5
ARBIETO,internaciones,ingresos espontaneos,2020-08-01,0,7,0,7,7
ARQUE,internaciones,ingresos espontaneos,2020-08-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2020-08-01,31,102,31,102,133
ATOCHA,internaciones,ingresos espontaneos,2020-08-01,28,16,28,16,44
AYATA,internaciones,ingresos espontaneos,2020-08-01,1,5,1,5,6
AYO AYO,internaciones,ingresos espontaneos,2020-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2020-08-01,5,28,5,28,33
AZURDUY,internaciones,ingresos espontaneos,2020-08-01,8,30,8,30,38
BATALLAS,internaciones,ingresos espontaneos,2020-08-01,0,9,0,9,9
BAURES,internaciones,ingresos espontaneos,2020-08-01,6,16,6,16,22
BELLA FLOR,internaciones,ingresos espontaneos,2020-08-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2020-08-01,67,71,67,71,138
BETANZOS,internaciones,ingresos espontaneos,2020-08-01,4,19,4,19,23
BOYUIBE,internaciones,ingresos espontaneos,2020-08-01,2,15,2,15,17
BUENA VISTA,internaciones,ingresos espontaneos,2020-08-01,3,8,3,8,11
CABEZAS,internaciones,ingresos espontaneos,2020-08-01,0,1,0,1,1
CAIROMA,internaciones,ingresos espontaneos,2020-08-01,0,1,0,1,1
"CAIZA ""D""",internaciones,ingresos espontaneos,2020-08-01,0,4,0,4,4
