,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
YOTALA,internaciones,egresos,2020-06-01,1,7,1,7,8
YUNCHARA,internaciones,egresos,2020-06-01,0,1,0,1,1
ZUDAÑEZ,internaciones,egresos,2020-06-01,2,22,2,22,24
ACHACACHI,internaciones,egresos,2020-07-01,6,65,6,65,71
ACHOCALLA,internaciones,egresos,2020-07-01,3,6,3,6,9
AIQUILE,internaciones,egresos,2020-07-01,9,38,9,38,47
ALALAY,internaciones,egresos,2020-07-01,1,3,1,3,4
ALCALA,internaciones,egresos,2020-07-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2020-07-01,0,4,0,4,4
ANCORAIMES,internaciones,egresos,2020-07-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2020-07-01,3,7,3,7,10
APOLO,internaciones,egresos,2020-07-01,7,20,7,20,27
ARAMPAMPA,internaciones,egresos,2020-07-01,1,3,1,3,4
ARBIETO,internaciones,egresos,2020-07-01,0,5,0,5,5
ARQUE,internaciones,egresos,2020-07-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2020-07-01,23,90,23,90,113
ATOCHA,internaciones,egresos,2020-07-01,27,52,27,52,79
AYATA,internaciones,egresos,2020-07-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2020-07-01,3,37,3,37,40
AZURDUY,internaciones,egresos,2020-07-01,12,18,12,18,30
BATALLAS,internaciones,egresos,2020-07-01,0,7,0,7,7
BAURES,internaciones,egresos,2020-07-01,11,19,11,19,30
BERMEJO,internaciones,egresos,2020-07-01,46,102,46,102,148
BETANZOS,internaciones,egresos,2020-07-01,0,25,0,25,25
BOYUIBE,internaciones,egresos,2020-07-01,6,18,6,18,24
BUENA VISTA,internaciones,egresos,2020-07-01,5,6,5,6,11
CABEZAS,internaciones,egresos,2020-07-01,3,7,3,7,10
"CAIZA ""D""",internaciones,egresos,2020-07-01,0,5,0,5,5
CAJUATA,internaciones,egresos,2020-07-01,2,19,2,19,21
CALAMARCA,internaciones,egresos,2020-07-01,0,1,0,1,1
CAMARGO,internaciones,egresos,2020-07-01,21,43,21,43,64
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2020-07-01,0,2,0,2,2
CAMIRI,internaciones,egresos,2020-07-01,73,183,73,183,256
CAPINOTA,internaciones,egresos,2020-07-01,2,34,2,34,36
CAQUIAVIRI,internaciones,egresos,2020-07-01,2,1,2,1,3
CARACOLLO,internaciones,egresos,2020-07-01,0,26,0,26,26
CARANAVI,internaciones,egresos,2020-07-01,16,100,16,100,116
CARAPARI,internaciones,egresos,2020-07-01,0,0,0,0,0
CARIPUYO,internaciones,egresos,2020-07-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2020-07-01,4,14,4,14,18
CHALLAPATA,internaciones,egresos,2020-07-01,15,68,15,68,83
CHAQUI,internaciones,egresos,2020-07-01,0,5,0,5,5
CHARAGUA,internaciones,egresos,2020-07-01,15,87,15,87,102
CHAYANTA,internaciones,egresos,2020-07-01,0,10,0,10,10
CHIMORE,internaciones,egresos,2020-07-01,7,38,7,38,45
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2020-07-01,10,21,10,21,31
CHUMA,internaciones,egresos,2020-07-01,1,5,1,5,6
CKOCHAS,internaciones,egresos,2020-07-01,2,14,2,14,16
CLIZA,internaciones,egresos,2020-07-01,3,46,3,46,49
COBIJA,internaciones,egresos,2020-07-01,206,348,206,348,554
COCAPATA,internaciones,egresos,2020-07-01,2,15,2,15,17
COCHABAMBA,internaciones,egresos,2020-07-01,1688,2598,1688,2598,4286
COLCAPIRHUA,internaciones,egresos,2020-07-01,31,48,31,48,79
"COLCHA ""K""",internaciones,egresos,2020-07-01,1,2,1,2,3
COLLANA,internaciones,egresos,2020-07-01,0,1,0,1,1
COLOMI,internaciones,egresos,2020-07-01,0,25,0,25,25
COLPA BELGICA,internaciones,egresos,2020-07-01,3,13,3,13,16
COLQUECHACA,internaciones,egresos,2020-07-01,0,16,0,16,16
COLQUENCHA,internaciones,egresos,2020-07-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2020-07-01,0,3,0,3,3
COMANCHE,internaciones,egresos,2020-07-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2020-07-01,3,46,3,46,49
CONCEPCION,internaciones,egresos,2020-07-01,17,66,17,66,83
COPACABANA,internaciones,egresos,2020-07-01,1,6,1,6,7
CORIPATA,internaciones,egresos,2020-07-01,0,9,0,9,9
COROICO,internaciones,egresos,2020-07-01,11,23,11,23,34
COTAGAITA,internaciones,egresos,2020-07-01,1,16,1,16,17
COTOCA,internaciones,egresos,2020-07-01,67,96,67,96,163
CUATRO CAÑADAS,internaciones,egresos,2020-07-01,20,28,20,28,48
CUEVO,internaciones,egresos,2020-07-01,0,3,0,3,3
CULPINA,internaciones,egresos,2020-07-01,4,39,4,39,43
CURAHUARA DE CARANGAS,internaciones,egresos,2020-07-01,0,2,0,2,2
DESAGUADERO,internaciones,egresos,2020-07-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2020-07-01,536,1318,536,1318,1854
EL PUENTE(STC),internaciones,egresos,2020-07-01,41,34,41,34,75
EL PUENTE(TJA),internaciones,egresos,2020-07-01,0,9,0,9,9
EL TORNO,internaciones,egresos,2020-07-01,9,101,9,101,110
EL VILLAR,internaciones,egresos,2020-07-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2020-07-01,4,27,4,27,31
ENTRE RIOS CBBA,internaciones,egresos,2020-07-01,12,49,12,49,61
ESCOMA,internaciones,egresos,2020-07-01,0,5,0,5,5
EUCALIPTUS,internaciones,egresos,2020-07-01,0,1,0,1,1
EXALTACION,internaciones,egresos,2020-07-01,1,1,1,1,2
FERNANDEZ ALONSO,internaciones,egresos,2020-07-01,7,7,7,7,14
GENERAL SAAVEDRA,internaciones,egresos,2020-07-01,0,8,0,8,8
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2020-07-01,0,3,0,3,3
GUANAY,internaciones,egresos,2020-07-01,7,18,7,18,25
GUAQUI,internaciones,egresos,2020-07-01,0,3,0,3,3
GUAYARAMERIN,internaciones,egresos,2020-07-01,92,197,92,197,289
GUTIERREZ,internaciones,egresos,2020-07-01,7,29,7,29,36
HUACARETA,internaciones,egresos,2020-07-01,5,9,5,9,14
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2020-07-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2020-07-01,17,40,17,40,57
HUARACAJE,internaciones,egresos,2020-07-01,8,16,8,16,24
HUARINA,internaciones,egresos,2020-07-01,0,2,0,2,2
HUATAJATA,internaciones,egresos,2020-07-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,egresos,2020-07-01,1,3,1,3,4
ICHOCA,internaciones,egresos,2020-07-01,0,2,0,2,2
ICLA,internaciones,egresos,2020-07-01,5,12,5,12,17
INCAHUASI,internaciones,egresos,2020-07-01,0,7,0,7,7
INQUISIVI,internaciones,egresos,2020-07-01,0,8,0,8,8
IRUPANA (VILLA DE LANZA),internaciones,egresos,2020-07-01,3,11,3,11,14
IXIAMAS,internaciones,egresos,2020-07-01,3,17,3,17,20
JESUS DE MACHACA,internaciones,egresos,2020-07-01,0,1,0,1,1
LA ASUNTA,internaciones,egresos,2020-07-01,18,50,18,50,68
LA GUARDIA,internaciones,egresos,2020-07-01,43,123,43,123,166
LA PAZ,internaciones,egresos,2020-07-01,1559,2836,1559,2836,4395
LAGUNILLAS,internaciones,egresos,2020-07-01,2,2,2,2,4
LAJA,internaciones,egresos,2020-07-01,0,8,0,8,8
LAS CARRERAS,internaciones,egresos,2020-07-01,0,3,0,3,3
LLALLAGUA,internaciones,egresos,2020-07-01,62,133,62,133,195
LLICA,internaciones,egresos,2020-07-01,0,3,0,3,3
LURIBAY,internaciones,egresos,2020-07-01,0,4,0,4,4
MACHACAMARCA,internaciones,egresos,2020-07-01,0,1,0,1,1
MACHARETI,internaciones,egresos,2020-07-01,8,16,8,16,24
MAGDALENA,internaciones,egresos,2020-07-01,17,44,17,44,61
MAIRANA,internaciones,egresos,2020-07-01,7,16,7,16,23
MAPIRI,internaciones,egresos,2020-07-01,4,33,4,33,37
MECAPACA,internaciones,egresos,2020-07-01,0,3,0,3,3
MINEROS,internaciones,egresos,2020-07-01,11,21,11,21,32
MIZQUE,internaciones,egresos,2020-07-01,6,26,6,26,32
MOCOMOCO,internaciones,egresos,2020-07-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2020-07-01,3,13,3,13,16
MONTEAGUDO,internaciones,egresos,2020-07-01,54,99,54,99,153
MONTERO,internaciones,egresos,2020-07-01,281,377,281,377,658
MORO MORO,internaciones,egresos,2020-07-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2020-07-01,0,5,0,5,5
OCURI,internaciones,egresos,2020-07-01,1,19,1,19,20
OMEREQUE,internaciones,egresos,2020-07-01,9,19,9,19,28
ORURO,internaciones,egresos,2020-07-01,450,1061,450,1061,1511
PADILLA,internaciones,egresos,2020-07-01,26,44,26,44,70
PAILON,internaciones,egresos,2020-07-01,26,63,26,63,89
PALCA,internaciones,egresos,2020-07-01,0,6,0,6,6
PALOS BLANCOS,internaciones,egresos,2020-07-01,3,19,3,19,22
PAMPA GRANDE,internaciones,egresos,2020-07-01,0,6,0,6,6
PAPEL PAMPA,internaciones,egresos,2020-07-01,0,5,0,5,5
PASORAPA,internaciones,egresos,2020-07-01,1,8,1,8,9
PATACAMAYA,internaciones,egresos,2020-07-01,3,14,3,14,17
POCOATA,internaciones,egresos,2020-07-01,0,12,0,12,12
POCONA,internaciones,egresos,2020-07-01,1,16,1,16,17
POJO (CBBA),internaciones,egresos,2020-07-01,1,20,1,20,21
POOPO,internaciones,egresos,2020-07-01,4,1,4,1,5
PORCO,internaciones,egresos,2020-07-01,0,10,0,10,10
POROMA,internaciones,egresos,2020-07-01,0,8,0,8,8
PORONGO,internaciones,egresos,2020-07-01,3,7,3,7,10
PORTACHUELO,internaciones,egresos,2020-07-01,40,76,40,76,116
PORVENIR,internaciones,egresos,2020-07-01,15,20,15,20,35
POSTRER VALLE,internaciones,egresos,2020-07-01,0,2,0,2,2
POTOSI,internaciones,egresos,2020-07-01,224,656,224,656,880
PRESTO,internaciones,egresos,2020-07-01,10,11,10,11,21
PUCARANI,internaciones,egresos,2020-07-01,0,17,0,17,17
PUERTO ACOSTA,internaciones,egresos,2020-07-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,egresos,2020-07-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2020-07-01,1,5,1,5,6
PUERTO QUIJARRO,internaciones,egresos,2020-07-01,8,11,8,11,19
PUERTO RICO,internaciones,egresos,2020-07-01,1,0,1,0,1
PUERTO SILES,internaciones,egresos,2020-07-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,egresos,2020-07-01,11,76,11,76,87
PUERTO VILLARROEL,internaciones,egresos,2020-07-01,63,178,63,178,241
PUNA,internaciones,egresos,2020-07-01,0,6,0,6,6
PUNATA,internaciones,egresos,2020-07-01,72,151,72,151,223
QUIABAYA,internaciones,egresos,2020-07-01,0,2,0,2,2
QUILLACOLLO,internaciones,egresos,2020-07-01,114,219,114,219,333
QUIME,internaciones,egresos,2020-07-01,0,5,0,5,5
RAQAYPAMPA(ETA),internaciones,egresos,2020-07-01,0,4,0,4,4
RAVELO,internaciones,egresos,2020-07-01,2,8,2,8,10
REYES,internaciones,egresos,2020-07-01,7,26,7,26,33
RIBERALTA,internaciones,egresos,2020-07-01,121,443,121,443,564
ROBORE,internaciones,egresos,2020-07-01,28,74,28,74,102
RURRENABAQUE,internaciones,egresos,2020-07-01,17,51,17,51,68
SACABA,internaciones,egresos,2020-07-01,116,357,116,357,473
SACABAMBA,internaciones,egresos,2020-07-01,2,3,2,3,5
SACACA,internaciones,egresos,2020-07-01,0,7,0,7,7
SAIPINA,internaciones,egresos,2020-07-01,5,15,5,15,20
SALINAS DE GARCI MENDOZA,internaciones,egresos,2020-07-01,1,3,1,3,4
SAMAIPATA,internaciones,egresos,2020-07-01,7,15,7,15,22
SAN ANDRES,internaciones,egresos,2020-07-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2020-07-01,4,14,4,14,18
SAN BENITO,internaciones,egresos,2020-07-01,0,7,0,7,7
SAN BORJA,internaciones,egresos,2020-07-01,31,92,31,92,123
SAN BUENA VENTURA,internaciones,egresos,2020-07-01,18,25,18,25,43
SAN CARLOS,internaciones,egresos,2020-07-01,3,2,3,2,5
SAN IGNACIO,internaciones,egresos,2020-07-01,21,45,21,45,66
SAN IGNACIO DE VELASCO,internaciones,egresos,2020-07-01,100,202,100,202,302
SAN JAVIER(STC),internaciones,egresos,2020-07-01,4,29,4,29,33
SAN JOAQUIN,internaciones,egresos,2020-07-01,17,31,17,31,48
SAN JOSE DE CHIQUITOS,internaciones,egresos,2020-07-01,52,106,52,106,158
SAN JULIAN,internaciones,egresos,2020-07-01,59,88,59,88,147
SAN LORENZO(TJA),internaciones,egresos,2020-07-01,0,7,0,7,7
SAN LUCAS,internaciones,egresos,2020-07-01,11,32,11,32,43
SAN MATIAS,internaciones,egresos,2020-07-01,10,39,10,39,49
SAN MIGUEL DE VELASCO,internaciones,egresos,2020-07-01,20,23,20,23,43
SAN PEDRO,internaciones,egresos,2020-07-01,25,14,25,14,39
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2020-07-01,0,15,0,15,15
SAN PEDRO DE CURAHUARA,internaciones,egresos,2020-07-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2020-07-01,0,4,0,4,4
SAN RAFAEL,internaciones,egresos,2020-07-01,3,9,3,9,12
SAN RAMON BENI,internaciones,egresos,2020-07-01,2,15,2,15,17
SAN RAMON SCZ,internaciones,egresos,2020-07-01,0,25,0,25,25
SANTA ANA,internaciones,egresos,2020-07-01,40,63,40,63,103
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2020-07-01,1571,3646,1571,3646,5217
SANTA ROSA,internaciones,egresos,2020-07-01,11,32,11,32,43
SANTA ROSA DEL SARA,internaciones,egresos,2020-07-01,5,32,5,32,37
SANTIAGO DE HUATA,internaciones,egresos,2020-07-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2020-07-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2020-07-01,0,6,0,6,6
SAPAHAQUI,internaciones,egresos,2020-07-01,0,6,0,6,6
SENA,internaciones,egresos,2020-07-01,9,15,9,15,24
SHINAOTA,internaciones,egresos,2020-07-01,1,38,1,38,39
SICA SICA (VILLA AROMA),internaciones,egresos,2020-07-01,0,18,0,18,18
SICAYA,internaciones,egresos,2020-07-01,0,1,0,1,1
SIPE SIPE,internaciones,egresos,2020-07-01,0,57,0,57,57
SOPACHUY,internaciones,egresos,2020-07-01,12,33,12,33,45
SORATA,internaciones,egresos,2020-07-01,1,9,1,9,10
SUCRE,internaciones,egresos,2020-07-01,509,1567,509,1567,2076
TACACOMA,internaciones,egresos,2020-07-01,0,4,0,4,4
TACOPAYA,internaciones,egresos,2020-07-01,4,13,4,13,17
TAPACARI,internaciones,egresos,2020-07-01,0,5,0,5,5
TARABUCO,internaciones,egresos,2020-07-01,29,55,29,55,84
TARACO,internaciones,egresos,2020-07-01,0,2,0,2,2
TARATA,internaciones,egresos,2020-07-01,0,7,0,7,7
TARIJA,internaciones,egresos,2020-07-01,435,767,435,767,1202
TARVITA,internaciones,egresos,2020-07-01,10,21,10,21,31
TEOPONTE,internaciones,egresos,2020-07-01,0,14,0,14,14
TIAHUANACU,internaciones,egresos,2020-07-01,0,18,0,18,18
TINGUIPAYA,internaciones,egresos,2020-07-01,0,4,0,4,4
TIPUANI,internaciones,egresos,2020-07-01,4,13,4,13,17
TIQUIPAYA,internaciones,egresos,2020-07-01,3,101,3,101,104
TIRAQUE (CBBA),internaciones,egresos,2020-07-01,0,12,0,12,12
TOLATA,internaciones,egresos,2020-07-01,0,4,0,4,4
TOLEDO,internaciones,egresos,2020-07-01,0,1,0,1,1
TOMAVE,internaciones,egresos,2020-07-01,3,3,3,3,6
TOMINA,internaciones,egresos,2020-07-01,10,18,10,18,28
TORO TORO,internaciones,egresos,2020-07-01,1,5,1,5,6
TOTORA(CBBA),internaciones,egresos,2020-07-01,3,48,3,48,51
TRIGAL,internaciones,egresos,2020-07-01,1,0,1,0,1
TRINIDAD,internaciones,egresos,2020-07-01,284,225,284,225,509
TUPIZA,internaciones,egresos,2020-07-01,53,128,53,128,181
TURCO,internaciones,egresos,2020-07-01,0,1,0,1,1
UMALA,internaciones,egresos,2020-07-01,0,2,0,2,2
UNCIA,internaciones,egresos,2020-07-01,0,11,0,11,11
URUBICHA,internaciones,egresos,2020-07-01,2,14,2,14,16
UYUNI,internaciones,egresos,2020-07-01,24,65,24,65,89
VACAS,internaciones,egresos,2020-07-01,0,6,0,6,6
VALLEGRANDE,internaciones,egresos,2020-07-01,28,62,28,62,90
VIACHA,internaciones,egresos,2020-07-01,37,107,37,107,144
VILA VILA,internaciones,egresos,2020-07-01,0,3,0,3,3
VILLA CHARCAS,internaciones,egresos,2020-07-01,1,7,1,7,8
VILLA MONTES,internaciones,egresos,2020-07-01,30,88,30,88,118
VILLA RIVERO,internaciones,egresos,2020-07-01,0,4,0,4,4
VILLA SERRANO,internaciones,egresos,2020-07-01,0,4,0,4,4
VILLA TUNARI,internaciones,egresos,2020-07-01,41,151,41,151,192
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2020-07-01,3,5,3,5,8
VILLAZON,internaciones,egresos,2020-07-01,39,114,39,114,153
VINTO,internaciones,egresos,2020-07-01,7,53,7,53,60
VITICHI,internaciones,egresos,2020-07-01,0,6,0,6,6
WALDO BALLIVIAN,internaciones,egresos,2020-07-01,0,2,0,2,2
WARNES,internaciones,egresos,2020-07-01,8,89,8,89,97
YACO,internaciones,egresos,2020-07-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2020-07-01,138,272,138,272,410
YAMPARAEZ,internaciones,egresos,2020-07-01,0,5,0,5,5
YANACACHI,internaciones,egresos,2020-07-01,0,5,0,5,5
YAPACANI,internaciones,egresos,2020-07-01,70,160,70,160,230
YOTALA,internaciones,egresos,2020-07-01,0,7,0,7,7
ZUDAÑEZ,internaciones,egresos,2020-07-01,7,17,7,17,24
ACACIO,internaciones,egresos,2020-08-01,0,1,0,1,1
ACHACACHI,internaciones,egresos,2020-08-01,5,41,5,41,46
ACHOCALLA,internaciones,egresos,2020-08-01,2,4,2,4,6
AIQUILE,internaciones,egresos,2020-08-01,10,47,10,47,57
ALALAY,internaciones,egresos,2020-08-01,1,1,1,1,2
ALCALA,internaciones,egresos,2020-08-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2020-08-01,0,5,0,5,5
ANZALDO,internaciones,egresos,2020-08-01,5,3,5,3,8
APOLO,internaciones,egresos,2020-08-01,2,26,2,26,28
ARAMPAMPA,internaciones,egresos,2020-08-01,0,1,0,1,1
ARANI,internaciones,egresos,2020-08-01,0,5,0,5,5
ARBIETO,internaciones,egresos,2020-08-01,0,7,0,7,7
ARQUE,internaciones,egresos,2020-08-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2020-08-01,34,117,34,117,151
ATOCHA,internaciones,egresos,2020-08-01,29,30,29,30,59
AYATA,internaciones,egresos,2020-08-01,1,5,1,5,6
AYO AYO,internaciones,egresos,2020-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2020-08-01,5,28,5,28,33
AZURDUY,internaciones,egresos,2020-08-01,9,33,9,33,42
BATALLAS,internaciones,egresos,2020-08-01,0,9,0,9,9
BAURES,internaciones,egresos,2020-08-01,6,16,6,16,22
BELLA FLOR,internaciones,egresos,2020-08-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2020-08-01,88,121,88,121,209
BETANZOS,internaciones,egresos,2020-08-01,4,21,4,21,25
BOYUIBE,internaciones,egresos,2020-08-01,3,15,3,15,18
BUENA VISTA,internaciones,egresos,2020-08-01,3,8,3,8,11
CABEZAS,internaciones,egresos,2020-08-01,4,9,4,9,13
CAIROMA,internaciones,egresos,2020-08-01,0,1,0,1,1
"CAIZA ""D""",internaciones,egresos,2020-08-01,0,4,0,4,4
CAJUATA,internaciones,egresos,2020-08-01,0,16,0,16,16
CALAMARCA,internaciones,egresos,2020-08-01,0,1,0,1,1
CAMARGO,internaciones,egresos,2020-08-01,21,69,21,69,90
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2020-08-01,0,3,0,3,3
CAMIRI,internaciones,egresos,2020-08-01,81,166,81,166,247
CAPINOTA,internaciones,egresos,2020-08-01,1,23,1,23,24
CAQUIAVIRI,internaciones,egresos,2020-08-01,1,1,1,1,2
CARACOLLO,internaciones,egresos,2020-08-01,0,23,0,23,23
CARANAVI,internaciones,egresos,2020-08-01,19,119,19,119,138
CARAPARI,internaciones,egresos,2020-08-01,0,0,0,0,0
CARIPUYO,internaciones,egresos,2020-08-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2020-08-01,4,14,4,14,18
CHALLAPATA,internaciones,egresos,2020-08-01,10,57,10,57,67
CHAQUI,internaciones,egresos,2020-08-01,0,7,0,7,7
CHARAGUA,internaciones,egresos,2020-08-01,24,75,24,75,99
CHAYANTA,internaciones,egresos,2020-08-01,3,16,3,16,19
CHIMORE,internaciones,egresos,2020-08-01,2,18,2,18,20
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2020-08-01,12,33,12,33,45
CHUMA,internaciones,egresos,2020-08-01,5,3,5,3,8
CKOCHAS,internaciones,egresos,2020-08-01,0,4,0,4,4
CLIZA,internaciones,egresos,2020-08-01,2,36,2,36,38
COBIJA,internaciones,egresos,2020-08-01,178,391,178,391,569
COCAPATA,internaciones,egresos,2020-08-01,2,16,2,16,18
COCHABAMBA,internaciones,egresos,2020-08-01,1583,2800,1583,2800,4383
COLCAPIRHUA,internaciones,egresos,2020-08-01,22,44,22,44,66
COLOMI,internaciones,egresos,2020-08-01,0,21,0,21,21
COLPA BELGICA,internaciones,egresos,2020-08-01,6,6,6,6,12
COLQUECHACA,internaciones,egresos,2020-08-01,0,15,0,15,15
COLQUENCHA,internaciones,egresos,2020-08-01,0,9,0,9,9
COLQUIRI,internaciones,egresos,2020-08-01,0,5,0,5,5
COMARAPA,internaciones,egresos,2020-08-01,16,56,16,56,72
CONCEPCION,internaciones,egresos,2020-08-01,6,54,6,54,60
COPACABANA,internaciones,egresos,2020-08-01,1,3,1,3,4
CORIPATA,internaciones,egresos,2020-08-01,0,23,0,23,23
COROICO,internaciones,egresos,2020-08-01,17,36,17,36,53
COTAGAITA,internaciones,egresos,2020-08-01,2,11,2,11,13
COTOCA,internaciones,egresos,2020-08-01,174,299,174,299,473
CUATRO CAÑADAS,internaciones,egresos,2020-08-01,4,17,4,17,21
CUEVO,internaciones,egresos,2020-08-01,0,7,0,7,7
CULPINA,internaciones,egresos,2020-08-01,4,17,4,17,21
CURAHUARA DE CARANGAS,internaciones,egresos,2020-08-01,0,2,0,2,2
DESAGUADERO,internaciones,egresos,2020-08-01,0,3,0,3,3
EL ALTO,internaciones,egresos,2020-08-01,376,1217,376,1217,1593
EL PUENTE(STC),internaciones,egresos,2020-08-01,28,28,28,28,56
EL PUENTE(TJA),internaciones,egresos,2020-08-01,0,2,0,2,2
EL TORNO,internaciones,egresos,2020-08-01,25,12,25,12,37
EL VILLAR,internaciones,egresos,2020-08-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,egresos,2020-08-01,3,26,3,26,29
ENTRE RIOS CBBA,internaciones,egresos,2020-08-01,1,42,1,42,43
ESCARA,internaciones,egresos,2020-08-01,1,0,1,0,1
ESCOMA,internaciones,egresos,2020-08-01,3,6,3,6,9
EUCALIPTUS,internaciones,egresos,2020-08-01,0,4,0,4,4
EXALTACION,internaciones,egresos,2020-08-01,4,0,4,0,4
FERNANDEZ ALONSO,internaciones,egresos,2020-08-01,6,13,6,13,19
GENERAL SAAVEDRA,internaciones,egresos,2020-08-01,0,4,0,4,4
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2020-08-01,0,3,0,3,3
GUANAY,internaciones,egresos,2020-08-01,3,19,3,19,22
GUAQUI,internaciones,egresos,2020-08-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2020-08-01,94,211,94,211,305
GUTIERREZ,internaciones,egresos,2020-08-01,5,40,5,40,45
HUACARETA,internaciones,egresos,2020-08-01,1,18,1,18,19
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2020-08-01,1,0,1,0,1
HUANUNI,internaciones,egresos,2020-08-01,37,62,37,62,99
HUARACAJE,internaciones,egresos,2020-08-01,4,16,4,16,20
HUATAJATA,internaciones,egresos,2020-08-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2020-08-01,1,4,1,4,5
ICHOCA,internaciones,egresos,2020-08-01,0,1,0,1,1
ICLA,internaciones,egresos,2020-08-01,11,9,11,9,20
INCAHUASI,internaciones,egresos,2020-08-01,0,5,0,5,5
INQUISIVI,internaciones,egresos,2020-08-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,egresos,2020-08-01,5,5,5,5,10
IXIAMAS,internaciones,egresos,2020-08-01,2,9,2,9,11
JESUS DE MACHACA,internaciones,egresos,2020-08-01,0,1,0,1,1
LA ASUNTA,internaciones,egresos,2020-08-01,7,71,7,71,78
LA GUARDIA,internaciones,egresos,2020-08-01,51,97,51,97,148
LA PAZ,internaciones,egresos,2020-08-01,1093,2012,1093,2012,3105
LAGUNILLAS,internaciones,egresos,2020-08-01,3,8,3,8,11
LAJA,internaciones,egresos,2020-08-01,0,4,0,4,4
LAS CARRERAS,internaciones,egresos,2020-08-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2020-08-01,74,152,74,152,226
LLICA,internaciones,egresos,2020-08-01,0,3,0,3,3
LURIBAY,internaciones,egresos,2020-08-01,0,10,0,10,10
MACHACAMARCA,internaciones,egresos,2020-08-01,0,3,0,3,3
MACHARETI,internaciones,egresos,2020-08-01,5,12,5,12,17
MAGDALENA,internaciones,egresos,2020-08-01,15,58,15,58,73
MAIRANA,internaciones,egresos,2020-08-01,5,26,5,26,31
MAPIRI,internaciones,egresos,2020-08-01,0,31,0,31,31
MECAPACA,internaciones,egresos,2020-08-01,0,7,0,7,7
MINEROS,internaciones,egresos,2020-08-01,5,20,5,20,25
MIZQUE,internaciones,egresos,2020-08-01,11,31,11,31,42
MOJOCOYA,internaciones,egresos,2020-08-01,0,7,0,7,7
MONTEAGUDO,internaciones,egresos,2020-08-01,71,117,71,117,188
MONTERO,internaciones,egresos,2020-08-01,184,420,184,420,604
MOROCHATA,internaciones,egresos,2020-08-01,2,11,2,11,13
OCURI,internaciones,egresos,2020-08-01,1,13,1,13,14
OKINAWA,internaciones,egresos,2020-08-01,1,4,1,4,5
OMEREQUE,internaciones,egresos,2020-08-01,4,17,4,17,21
ORURO,internaciones,egresos,2020-08-01,516,959,516,959,1475
PADILLA,internaciones,egresos,2020-08-01,18,46,18,46,64
PAILON,internaciones,egresos,2020-08-01,38,55,38,55,93
PALCA,internaciones,egresos,2020-08-01,0,5,0,5,5
PALOS BLANCOS,internaciones,egresos,2020-08-01,0,16,0,16,16
PAPEL PAMPA,internaciones,egresos,2020-08-01,0,4,0,4,4
PASORAPA,internaciones,egresos,2020-08-01,2,2,2,2,4
PATACAMAYA,internaciones,egresos,2020-08-01,0,24,0,24,24
