municipality,group,variable,month,Viviendas Evaluadas,TOTAL
CAJUATA,chagas viviendas,viviendas evaluadas,2010-11-01,990,990
CAMARGO,chagas viviendas,viviendas evaluadas,2010-11-01,175,175
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2010-11-01,284,284
CAPINOTA,chagas viviendas,viviendas evaluadas,2010-11-01,1004,1004
CARAPARI,chagas viviendas,viviendas evaluadas,2010-11-01,78,78
CHUMA,chagas viviendas,viviendas evaluadas,2010-11-01,198,198
CKOCHAS,chagas viviendas,viviendas evaluadas,2010-11-01,514,514
CLIZA,chagas viviendas,viviendas evaluadas,2010-11-01,412,412
COCHABAMBA,chagas viviendas,viviendas evaluadas,2010-11-01,155,155
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2010-11-01,306,306
COTAGAITA,chagas viviendas,viviendas evaluadas,2010-11-01,977,977
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2010-11-01,100,100
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2010-11-01,210,210
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2010-11-01,36,36
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2010-11-01,180,180
GUTIERREZ,chagas viviendas,viviendas evaluadas,2010-11-01,64,64
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2010-11-01,172,172
ICLA,chagas viviendas,viviendas evaluadas,2010-11-01,448,448
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2010-11-01,623,623
LURIBAY,chagas viviendas,viviendas evaluadas,2010-11-01,156,156
MIZQUE,chagas viviendas,viviendas evaluadas,2010-11-01,1150,1150
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2010-11-01,187,187
OCURI,chagas viviendas,viviendas evaluadas,2010-11-01,326,326
OMEREQUE,chagas viviendas,viviendas evaluadas,2010-11-01,113,113
PADCAYA,chagas viviendas,viviendas evaluadas,2010-11-01,403,403
PADILLA,chagas viviendas,viviendas evaluadas,2010-11-01,78,78
PAILON,chagas viviendas,viviendas evaluadas,2010-11-01,38,38
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2010-11-01,65,65
PASORAPA,chagas viviendas,viviendas evaluadas,2010-11-01,106,106
POCOATA,chagas viviendas,viviendas evaluadas,2010-11-01,192,192
POCONA,chagas viviendas,viviendas evaluadas,2010-11-01,197,197
POJO (CBBA),chagas viviendas,viviendas evaluadas,2010-11-01,478,478
PORONGO,chagas viviendas,viviendas evaluadas,2010-11-01,100,100
POSTRER VALLE,chagas viviendas,viviendas evaluadas,2010-11-01,82,82
PRESTO,chagas viviendas,viviendas evaluadas,2010-11-01,277,277
PUCARA,chagas viviendas,viviendas evaluadas,2010-11-01,44,44
PUERTO VILLARROEL,chagas viviendas,viviendas evaluadas,2010-11-01,10,10
PUNA,chagas viviendas,viviendas evaluadas,2010-11-01,366,366
PUNATA,chagas viviendas,viviendas evaluadas,2010-11-01,462,462
QUIABAYA,chagas viviendas,viviendas evaluadas,2010-11-01,92,92
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2010-11-01,958,958
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2010-11-01,109,109
RAVELO,chagas viviendas,viviendas evaluadas,2010-11-01,546,546
ROBORE,chagas viviendas,viviendas evaluadas,2010-11-01,28,28
SACABA,chagas viviendas,viviendas evaluadas,2010-11-01,595,595
SACABAMBA,chagas viviendas,viviendas evaluadas,2010-11-01,316,316
SAIPINA,chagas viviendas,viviendas evaluadas,2010-11-01,209,209
SAN JULIAN,chagas viviendas,viviendas evaluadas,2010-11-01,22,22
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2010-11-01,342,342
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2010-11-01,886,886
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2010-11-01,165,165
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2010-11-01,347,347
SICAYA,chagas viviendas,viviendas evaluadas,2010-11-01,106,106
SIPE SIPE,chagas viviendas,viviendas evaluadas,2010-11-01,938,938
SORATA,chagas viviendas,viviendas evaluadas,2010-11-01,1328,1328
TACACHI,chagas viviendas,viviendas evaluadas,2010-11-01,22,22
TACOPAYA,chagas viviendas,viviendas evaluadas,2010-11-01,90,90
TAPACARI,chagas viviendas,viviendas evaluadas,2010-11-01,603,603
TARATA,chagas viviendas,viviendas evaluadas,2010-11-01,312,312
TARIJA,chagas viviendas,viviendas evaluadas,2010-11-01,152,152
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2010-11-01,388,388
TOCO,chagas viviendas,viviendas evaluadas,2010-11-01,333,333
TOLATA,chagas viviendas,viviendas evaluadas,2010-11-01,242,242
TOMAVE,chagas viviendas,viviendas evaluadas,2010-11-01,255,255
TOMINA,chagas viviendas,viviendas evaluadas,2010-11-01,153,153
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2010-11-01,447,447
TUPIZA,chagas viviendas,viviendas evaluadas,2010-11-01,195,195
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2010-11-01,249,249
VILA VILA,chagas viviendas,viviendas evaluadas,2010-11-01,181,181
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2010-11-01,183,183
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2010-11-01,357,357
VILLAZON,chagas viviendas,viviendas evaluadas,2010-11-01,258,258
VINTO,chagas viviendas,viviendas evaluadas,2010-11-01,166,166
VITICHI,chagas viviendas,viviendas evaluadas,2010-11-01,301,301
YUNCHARA,chagas viviendas,viviendas evaluadas,2010-11-01,70,70
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2010-11-01,297,297
AIQUILE,chagas viviendas,viviendas evaluadas,2010-12-01,189,189
ALCALA,chagas viviendas,viviendas evaluadas,2010-12-01,32,32
ANZALDO,chagas viviendas,viviendas evaluadas,2010-12-01,147,147
ARBIETO,chagas viviendas,viviendas evaluadas,2010-12-01,363,363
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2010-12-01,467,467
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2010-12-01,248,248
CAJUATA,chagas viviendas,viviendas evaluadas,2010-12-01,918,918
CAPINOTA,chagas viviendas,viviendas evaluadas,2010-12-01,160,160
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas evaluadas,2010-12-01,748,748
CKOCHAS,chagas viviendas,viviendas evaluadas,2010-12-01,105,105
CLIZA,chagas viviendas,viviendas evaluadas,2010-12-01,500,500
COCHABAMBA,chagas viviendas,viviendas evaluadas,2010-12-01,18,18
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2010-12-01,319,319
COTAGAITA,chagas viviendas,viviendas evaluadas,2010-12-01,1076,1076
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2010-12-01,192,192
CULPINA,chagas viviendas,viviendas evaluadas,2010-12-01,101,101
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2010-12-01,109,109
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2010-12-01,136,136
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas evaluadas,2010-12-01,1060,1060
LAGUNILLAS,chagas viviendas,viviendas evaluadas,2010-12-01,8,8
LURIBAY,chagas viviendas,viviendas evaluadas,2010-12-01,98,98
MIZQUE,chagas viviendas,viviendas evaluadas,2010-12-01,988,988
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2010-12-01,308,308
MOROCHATA,chagas viviendas,viviendas evaluadas,2010-12-01,111,111
PADCAYA,chagas viviendas,viviendas evaluadas,2010-12-01,131,131
PASORAPA,chagas viviendas,viviendas evaluadas,2010-12-01,82,82
POCOATA,chagas viviendas,viviendas evaluadas,2010-12-01,50,50
POCONA,chagas viviendas,viviendas evaluadas,2010-12-01,190,190
POJO (CBBA),chagas viviendas,viviendas evaluadas,2010-12-01,184,184
PORONGO,chagas viviendas,viviendas evaluadas,2010-12-01,112,112
PUCARA,chagas viviendas,viviendas evaluadas,2010-12-01,62,62
PUNA,chagas viviendas,viviendas evaluadas,2010-12-01,219,219
PUNATA,chagas viviendas,viviendas evaluadas,2010-12-01,385,385
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2010-12-01,755,755
ROBORE,chagas viviendas,viviendas evaluadas,2010-12-01,38,38
SACABA,chagas viviendas,viviendas evaluadas,2010-12-01,559,559
SACABAMBA,chagas viviendas,viviendas evaluadas,2010-12-01,315,315
SAIPINA,chagas viviendas,viviendas evaluadas,2010-12-01,451,451
SAN BENITO,chagas viviendas,viviendas evaluadas,2010-12-01,322,322
SAN JULIAN,chagas viviendas,viviendas evaluadas,2010-12-01,10,10
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2010-12-01,464,464
SAN MATIAS,chagas viviendas,viviendas evaluadas,2010-12-01,133,133
SAN MIGUEL DE VELASCO,chagas viviendas,viviendas evaluadas,2010-12-01,54,54
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2010-12-01,160,160
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2010-12-01,425,425
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2010-12-01,293,293
SICAYA,chagas viviendas,viviendas evaluadas,2010-12-01,63,63
SIPE SIPE,chagas viviendas,viviendas evaluadas,2010-12-01,265,265
TACACHI,chagas viviendas,viviendas evaluadas,2010-12-01,5,5
TACOPAYA,chagas viviendas,viviendas evaluadas,2010-12-01,7,7
TAPACARI,chagas viviendas,viviendas evaluadas,2010-12-01,349,349
TARATA,chagas viviendas,viviendas evaluadas,2010-12-01,434,434
TARIJA,chagas viviendas,viviendas evaluadas,2010-12-01,117,117
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2010-12-01,398,398
TOCO,chagas viviendas,viviendas evaluadas,2010-12-01,323,323
TOLATA,chagas viviendas,viviendas evaluadas,2010-12-01,272,272
TORO TORO,chagas viviendas,viviendas evaluadas,2010-12-01,20,20
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2010-12-01,213,213
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2010-12-01,270,270
VITICHI,chagas viviendas,viviendas evaluadas,2010-12-01,555,555
WARNES,chagas viviendas,viviendas evaluadas,2010-12-01,2,2
YUNCHARA,chagas viviendas,viviendas evaluadas,2010-12-01,22,22
