municipality,group,variable,month,Viviendas Positivas,TOTAL
ENTRE RIOS TRJ,chagas viviendas,viviendas positivas,2019-10-01,15,15
GUTIERREZ,chagas viviendas,viviendas positivas,2019-10-01,36,36
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas positivas,2019-10-01,2,2
INQUISIVI,chagas viviendas,viviendas positivas,2019-10-01,6,6
MIZQUE,chagas viviendas,viviendas positivas,2019-10-01,3,3
MOJOCOYA,chagas viviendas,viviendas positivas,2019-10-01,1,1
OMEREQUE,chagas viviendas,viviendas positivas,2019-10-01,12,12
PADILLA,chagas viviendas,viviendas positivas,2019-10-01,2,2
PASORAPA,chagas viviendas,viviendas positivas,2019-10-01,22,22
POROMA,chagas viviendas,viviendas positivas,2019-10-01,1,1
PUCARA,chagas viviendas,viviendas positivas,2019-10-01,1,1
PUNA,chagas viviendas,viviendas positivas,2019-10-01,1,1
PUNATA,chagas viviendas,viviendas positivas,2019-10-01,4,4
QUILLACOLLO,chagas viviendas,viviendas positivas,2019-10-01,8,8
RAVELO,chagas viviendas,viviendas positivas,2019-10-01,2,2
SACABA,chagas viviendas,viviendas positivas,2019-10-01,6,6
SAN LORENZO(TJA),chagas viviendas,viviendas positivas,2019-10-01,2,2
SAN LUCAS,chagas viviendas,viviendas positivas,2019-10-01,3,3
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas positivas,2019-10-01,7,7
SANTIVAÑES,chagas viviendas,viviendas positivas,2019-10-01,5,5
SIPE SIPE,chagas viviendas,viviendas positivas,2019-10-01,2,2
SUCRE,chagas viviendas,viviendas positivas,2019-10-01,1,1
TACACHI,chagas viviendas,viviendas positivas,2019-10-01,1,1
TAPACARI,chagas viviendas,viviendas positivas,2019-10-01,3,3
TOCO,chagas viviendas,viviendas positivas,2019-10-01,2,2
TOLATA,chagas viviendas,viviendas positivas,2019-10-01,2,2
TORO TORO,chagas viviendas,viviendas positivas,2019-10-01,6,6
TUPIZA,chagas viviendas,viviendas positivas,2019-10-01,12,12
URIONDO (A. CONCEPCION),chagas viviendas,viviendas positivas,2019-10-01,6,6
VALLEGRANDE,chagas viviendas,viviendas positivas,2019-10-01,2,2
VILLA MONTES,chagas viviendas,viviendas positivas,2019-10-01,12,12
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas positivas,2019-10-01,61,61
VILLAZON,chagas viviendas,viviendas positivas,2019-10-01,3,3
YACUIBA,chagas viviendas,viviendas positivas,2019-10-01,26,26
YAMPARAEZ,chagas viviendas,viviendas positivas,2019-10-01,4,4
AIQUILE,chagas viviendas,viviendas positivas,2019-11-01,12,12
ALCALA,chagas viviendas,viviendas positivas,2019-11-01,5,5
ANZALDO,chagas viviendas,viviendas positivas,2019-11-01,2,2
ARAMPAMPA,chagas viviendas,viviendas positivas,2019-11-01,2,2
ARANI,chagas viviendas,viviendas positivas,2019-11-01,4,4
ARBIETO,chagas viviendas,viviendas positivas,2019-11-01,3,3
BOYUIBE,chagas viviendas,viviendas positivas,2019-11-01,3,3
CAMARGO,chagas viviendas,viviendas positivas,2019-11-01,3,3
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas positivas,2019-11-01,1,1
CAPINOTA,chagas viviendas,viviendas positivas,2019-11-01,9,9
CLIZA,chagas viviendas,viviendas positivas,2019-11-01,2,2
COCHABAMBA,chagas viviendas,viviendas positivas,2019-11-01,11,11
COLCAPIRHUA,chagas viviendas,viviendas positivas,2019-11-01,1,1
COMARAPA,chagas viviendas,viviendas positivas,2019-11-01,4,4
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas positivas,2019-11-01,2,2
EL PUENTE(TJA),chagas viviendas,viviendas positivas,2019-11-01,1,1
EL TORNO,chagas viviendas,viviendas positivas,2019-11-01,3,3
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas positivas,2019-11-01,12,12
MIZQUE,chagas viviendas,viviendas positivas,2019-11-01,2,2
MOJOCOYA,chagas viviendas,viviendas positivas,2019-11-01,7,7
PADILLA,chagas viviendas,viviendas positivas,2019-11-01,1,1
PASORAPA,chagas viviendas,viviendas positivas,2019-11-01,10,10
POROMA,chagas viviendas,viviendas positivas,2019-11-01,1,1
PRESTO,chagas viviendas,viviendas positivas,2019-11-01,1,1
PUNATA,chagas viviendas,viviendas positivas,2019-11-01,2,2
RAVELO,chagas viviendas,viviendas positivas,2019-11-01,3,3
SAN BENITO,chagas viviendas,viviendas positivas,2019-11-01,1,1
SAN LUCAS,chagas viviendas,viviendas positivas,2019-11-01,13,13
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas positivas,2019-11-01,15,15
SANTIVAÑES,chagas viviendas,viviendas positivas,2019-11-01,1,1
SIPE SIPE,chagas viviendas,viviendas positivas,2019-11-01,14,14
SUCRE,chagas viviendas,viviendas positivas,2019-11-01,4,4
TAPACARI,chagas viviendas,viviendas positivas,2019-11-01,1,1
TORO TORO,chagas viviendas,viviendas positivas,2019-11-01,3,3
TUPIZA,chagas viviendas,viviendas positivas,2019-11-01,1,1
URIONDO (A. CONCEPCION),chagas viviendas,viviendas positivas,2019-11-01,1,1
VILA VILA,chagas viviendas,viviendas positivas,2019-11-01,25,25
VILLA CHARCAS,chagas viviendas,viviendas positivas,2019-11-01,14,14
VILLA MONTES,chagas viviendas,viviendas positivas,2019-11-01,3,3
VILLA RIVERO,chagas viviendas,viviendas positivas,2019-11-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas positivas,2019-11-01,12,12
VINTO,chagas viviendas,viviendas positivas,2019-11-01,1,1
VITICHI,chagas viviendas,viviendas positivas,2019-11-01,1,1
YACUIBA,chagas viviendas,viviendas positivas,2019-11-01,29,29
YAMPARAEZ,chagas viviendas,viviendas positivas,2019-11-01,6,6
YOTALA,chagas viviendas,viviendas positivas,2019-11-01,13,13
AIQUILE,chagas viviendas,viviendas positivas,2019-12-01,20,20
ALCALA,chagas viviendas,viviendas positivas,2019-12-01,5,5
ARBIETO,chagas viviendas,viviendas positivas,2019-12-01,2,2
"CAIZA ""D""",chagas viviendas,viviendas positivas,2019-12-01,9,9
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas positivas,2019-12-01,2,2
CAPINOTA,chagas viviendas,viviendas positivas,2019-12-01,3,3
CARAPARI,chagas viviendas,viviendas positivas,2019-12-01,2,2
COCHABAMBA,chagas viviendas,viviendas positivas,2019-12-01,2,2
COTAGAITA,chagas viviendas,viviendas positivas,2019-12-01,1,1
EL TORNO,chagas viviendas,viviendas positivas,2019-12-01,2,2
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas positivas,2019-12-01,7,7
MOJOCOYA,chagas viviendas,viviendas positivas,2019-12-01,10,10
PAMPA GRANDE,chagas viviendas,viviendas positivas,2019-12-01,1,1
PUNATA,chagas viviendas,viviendas positivas,2019-12-01,3,3
SACABA,chagas viviendas,viviendas positivas,2019-12-01,3,3
SAN LUCAS,chagas viviendas,viviendas positivas,2019-12-01,2,2
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas positivas,2019-12-01,30,30
SANTIVAÑES,chagas viviendas,viviendas positivas,2019-12-01,1,1
SAPAHAQUI,chagas viviendas,viviendas positivas,2019-12-01,12,12
SIPE SIPE,chagas viviendas,viviendas positivas,2019-12-01,6,6
TAPACARI,chagas viviendas,viviendas positivas,2019-12-01,1,1
TARABUCO,chagas viviendas,viviendas positivas,2019-12-01,10,10
TOLATA,chagas viviendas,viviendas positivas,2019-12-01,6,6
URIONDO (A. CONCEPCION),chagas viviendas,viviendas positivas,2019-12-01,2,2
VALLEGRANDE,chagas viviendas,viviendas positivas,2019-12-01,1,1
VILLA RIVERO,chagas viviendas,viviendas positivas,2019-12-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas positivas,2019-12-01,5,5
YACUIBA,chagas viviendas,viviendas positivas,2019-12-01,2,2
YAMPARAEZ,chagas viviendas,viviendas positivas,2019-12-01,13,13
YOTALA,chagas viviendas,viviendas positivas,2019-12-01,3,3
