municipality,group,variable,month,Viviendas Evaluadas,TOTAL
CAPINOTA,chagas viviendas,viviendas evaluadas,2019-07-01,840,840
CARAPARI,chagas viviendas,viviendas evaluadas,2019-07-01,376,376
CLIZA,chagas viviendas,viviendas evaluadas,2019-07-01,316,316
COCHABAMBA,chagas viviendas,viviendas evaluadas,2019-07-01,854,854
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2019-07-01,334,334
COTAGAITA,chagas viviendas,viviendas evaluadas,2019-07-01,886,886
COTOCA,chagas viviendas,viviendas evaluadas,2019-07-01,80,80
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2019-07-01,35,35
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2019-07-01,229,229
CUEVO,chagas viviendas,viviendas evaluadas,2019-07-01,16,16
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2019-07-01,215,215
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2019-07-01,127,127
HUACARETA,chagas viviendas,viviendas evaluadas,2019-07-01,81,81
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2019-07-01,125,125
ICLA,chagas viviendas,viviendas evaluadas,2019-07-01,220,220
MAIRANA,chagas viviendas,viviendas evaluadas,2019-07-01,46,46
MIZQUE,chagas viviendas,viviendas evaluadas,2019-07-01,116,116
OMEREQUE,chagas viviendas,viviendas evaluadas,2019-07-01,121,121
PADCAYA,chagas viviendas,viviendas evaluadas,2019-07-01,94,94
PADILLA,chagas viviendas,viviendas evaluadas,2019-07-01,37,37
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2019-07-01,74,74
PASORAPA,chagas viviendas,viviendas evaluadas,2019-07-01,125,125
POROMA,chagas viviendas,viviendas evaluadas,2019-07-01,299,299
PUCARA,chagas viviendas,viviendas evaluadas,2019-07-01,47,47
PUNATA,chagas viviendas,viviendas evaluadas,2019-07-01,442,442
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2019-07-01,1189,1189
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2019-07-01,28,28
SACABA,chagas viviendas,viviendas evaluadas,2019-07-01,1166,1166
SAN BENITO,chagas viviendas,viviendas evaluadas,2019-07-01,347,347
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2019-07-01,125,125
SAN LUCAS,chagas viviendas,viviendas evaluadas,2019-07-01,798,798
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2019-07-01,1283,1283
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2019-07-01,326,326
SICAYA,chagas viviendas,viviendas evaluadas,2019-07-01,80,80
SIPE SIPE,chagas viviendas,viviendas evaluadas,2019-07-01,90,90
SOPACHUY,chagas viviendas,viviendas evaluadas,2019-07-01,690,690
TACACHI,chagas viviendas,viviendas evaluadas,2019-07-01,106,106
TACOBAMBA,chagas viviendas,viviendas evaluadas,2019-07-01,272,272
TACOPAYA,chagas viviendas,viviendas evaluadas,2019-07-01,305,305
TAPACARI,chagas viviendas,viviendas evaluadas,2019-07-01,1761,1761
TARABUCO,chagas viviendas,viviendas evaluadas,2019-07-01,359,359
TARATA,chagas viviendas,viviendas evaluadas,2019-07-01,241,241
TARIJA,chagas viviendas,viviendas evaluadas,2019-07-01,123,123
TOCO,chagas viviendas,viviendas evaluadas,2019-07-01,153,153
TORO TORO,chagas viviendas,viviendas evaluadas,2019-07-01,228,228
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2019-07-01,248,248
TUPIZA,chagas viviendas,viviendas evaluadas,2019-07-01,182,182
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2019-07-01,497,497
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2019-07-01,157,157
VILA VILA,chagas viviendas,viviendas evaluadas,2019-07-01,211,211
VILLA MONTES,chagas viviendas,viviendas evaluadas,2019-07-01,280,280
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2019-07-01,238,238
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2019-07-01,216,216
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2019-07-01,161,161
VINTO,chagas viviendas,viviendas evaluadas,2019-07-01,507,507
VITICHI,chagas viviendas,viviendas evaluadas,2019-07-01,308,308
YACUIBA,chagas viviendas,viviendas evaluadas,2019-07-01,304,304
YOTALA,chagas viviendas,viviendas evaluadas,2019-07-01,190,190
YUNCHARA,chagas viviendas,viviendas evaluadas,2019-07-01,75,75
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2019-07-01,459,459
AIQUILE,chagas viviendas,viviendas evaluadas,2019-08-01,414,414
ALCALA,chagas viviendas,viviendas evaluadas,2019-08-01,75,75
ANZALDO,chagas viviendas,viviendas evaluadas,2019-08-01,100,100
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2019-08-01,177,177
ARANI,chagas viviendas,viviendas evaluadas,2019-08-01,392,392
ARBIETO,chagas viviendas,viviendas evaluadas,2019-08-01,285,285
ARQUE,chagas viviendas,viviendas evaluadas,2019-08-01,66,66
BOYUIBE,chagas viviendas,viviendas evaluadas,2019-08-01,45,45
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2019-08-01,326,326
CAMARGO,chagas viviendas,viviendas evaluadas,2019-08-01,203,203
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2019-08-01,144,144
CAPINOTA,chagas viviendas,viviendas evaluadas,2019-08-01,525,525
CARAPARI,chagas viviendas,viviendas evaluadas,2019-08-01,151,151
CLIZA,chagas viviendas,viviendas evaluadas,2019-08-01,298,298
COCHABAMBA,chagas viviendas,viviendas evaluadas,2019-08-01,2861,2861
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2019-08-01,324,324
COROICO,chagas viviendas,viviendas evaluadas,2019-08-01,1,1
COTAGAITA,chagas viviendas,viviendas evaluadas,2019-08-01,534,534
COTOCA,chagas viviendas,viviendas evaluadas,2019-08-01,307,307
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2019-08-01,100,100
CULPINA,chagas viviendas,viviendas evaluadas,2019-08-01,102,102
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2019-08-01,103,103
GUTIERREZ,chagas viviendas,viviendas evaluadas,2019-08-01,274,274
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2019-08-01,721,721
ICLA,chagas viviendas,viviendas evaluadas,2019-08-01,338,338
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2019-08-01,6,6
MAIRANA,chagas viviendas,viviendas evaluadas,2019-08-01,60,60
MIZQUE,chagas viviendas,viviendas evaluadas,2019-08-01,1093,1093
OMEREQUE,chagas viviendas,viviendas evaluadas,2019-08-01,395,395
PADILLA,chagas viviendas,viviendas evaluadas,2019-08-01,228,228
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2019-08-01,57,57
PASORAPA,chagas viviendas,viviendas evaluadas,2019-08-01,115,115
PUNA,chagas viviendas,viviendas evaluadas,2019-08-01,148,148
PUNATA,chagas viviendas,viviendas evaluadas,2019-08-01,268,268
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2019-08-01,1078,1078
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2019-08-01,27,27
RAVELO,chagas viviendas,viviendas evaluadas,2019-08-01,188,188
SACABA,chagas viviendas,viviendas evaluadas,2019-08-01,1374,1374
SAMAIPATA,chagas viviendas,viviendas evaluadas,2019-08-01,60,60
SAN BENITO,chagas viviendas,viviendas evaluadas,2019-08-01,340,340
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2019-08-01,62,62
SAN LUCAS,chagas viviendas,viviendas evaluadas,2019-08-01,376,376
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2019-08-01,1183,1183
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2019-08-01,123,123
SIPE SIPE,chagas viviendas,viviendas evaluadas,2019-08-01,264,264
SOPACHUY,chagas viviendas,viviendas evaluadas,2019-08-01,311,311
SUCRE,chagas viviendas,viviendas evaluadas,2019-08-01,701,701
TACACHI,chagas viviendas,viviendas evaluadas,2019-08-01,126,126
TACOBAMBA,chagas viviendas,viviendas evaluadas,2019-08-01,320,320
TACOPAYA,chagas viviendas,viviendas evaluadas,2019-08-01,270,270
TAPACARI,chagas viviendas,viviendas evaluadas,2019-08-01,1003,1003
TARATA,chagas viviendas,viviendas evaluadas,2019-08-01,222,222
TARIJA,chagas viviendas,viviendas evaluadas,2019-08-01,301,301
TOCO,chagas viviendas,viviendas evaluadas,2019-08-01,135,135
TOLATA,chagas viviendas,viviendas evaluadas,2019-08-01,200,200
TOMINA,chagas viviendas,viviendas evaluadas,2019-08-01,353,353
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2019-08-01,202,202
TUPIZA,chagas viviendas,viviendas evaluadas,2019-08-01,59,59
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2019-08-01,242,242
VILA VILA,chagas viviendas,viviendas evaluadas,2019-08-01,71,71
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2019-08-01,201,201
VILLA MONTES,chagas viviendas,viviendas evaluadas,2019-08-01,210,210
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2019-08-01,196,196
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2019-08-01,451,451
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2019-08-01,42,42
VILLAZON,chagas viviendas,viviendas evaluadas,2019-08-01,134,134
VINTO,chagas viviendas,viviendas evaluadas,2019-08-01,254,254
VITICHI,chagas viviendas,viviendas evaluadas,2019-08-01,359,359
YACUIBA,chagas viviendas,viviendas evaluadas,2019-08-01,325,325
YOTALA,chagas viviendas,viviendas evaluadas,2019-08-01,262,262
YUNCHARA,chagas viviendas,viviendas evaluadas,2019-08-01,96,96
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2019-08-01,299,299
ACACIO,chagas viviendas,viviendas evaluadas,2019-09-01,398,398
AIQUILE,chagas viviendas,viviendas evaluadas,2019-09-01,1286,1286
ALCALA,chagas viviendas,viviendas evaluadas,2019-09-01,67,67
ANZALDO,chagas viviendas,viviendas evaluadas,2019-09-01,341,341
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2019-09-01,152,152
ARANI,chagas viviendas,viviendas evaluadas,2019-09-01,362,362
ARBIETO,chagas viviendas,viviendas evaluadas,2019-09-01,285,285
ARQUE,chagas viviendas,viviendas evaluadas,2019-09-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2019-09-01,315,315
BETANZOS,chagas viviendas,viviendas evaluadas,2019-09-01,148,148
BOYUIBE,chagas viviendas,viviendas evaluadas,2019-09-01,4,4
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2019-09-01,137,137
CAMARGO,chagas viviendas,viviendas evaluadas,2019-09-01,230,230
CAPINOTA,chagas viviendas,viviendas evaluadas,2019-09-01,682,682
CARAPARI,chagas viviendas,viviendas evaluadas,2019-09-01,72,72
CKOCHAS,chagas viviendas,viviendas evaluadas,2019-09-01,334,334
CLIZA,chagas viviendas,viviendas evaluadas,2019-09-01,244,244
COCHABAMBA,chagas viviendas,viviendas evaluadas,2019-09-01,1265,1265
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2019-09-01,340,340
COTAGAITA,chagas viviendas,viviendas evaluadas,2019-09-01,1101,1101
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2019-09-01,195,195
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2019-09-01,138,138
EL TORNO,chagas viviendas,viviendas evaluadas,2019-09-01,8,8
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2019-09-01,108,108
GUTIERREZ,chagas viviendas,viviendas evaluadas,2019-09-01,89,89
HUACARETA,chagas viviendas,viviendas evaluadas,2019-09-01,162,162
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2019-09-01,35,35
ICLA,chagas viviendas,viviendas evaluadas,2019-09-01,128,128
LA ASUNTA,chagas viviendas,viviendas evaluadas,2019-09-01,170,170
LAS CARRERAS,chagas viviendas,viviendas evaluadas,2019-09-01,945,945
LURIBAY,chagas viviendas,viviendas evaluadas,2019-09-01,372,372
MAIRANA,chagas viviendas,viviendas evaluadas,2019-09-01,137,137
MIZQUE,chagas viviendas,viviendas evaluadas,2019-09-01,1380,1380
MORO MORO,chagas viviendas,viviendas evaluadas,2019-09-01,32,32
OMEREQUE,chagas viviendas,viviendas evaluadas,2019-09-01,336,336
PADCAYA,chagas viviendas,viviendas evaluadas,2019-09-01,231,231
PADILLA,chagas viviendas,viviendas evaluadas,2019-09-01,201,201
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2019-09-01,81,81
PASORAPA,chagas viviendas,viviendas evaluadas,2019-09-01,285,285
POROMA,chagas viviendas,viviendas evaluadas,2019-09-01,268,268
PRESTO,chagas viviendas,viviendas evaluadas,2019-09-01,161,161
PUCARA,chagas viviendas,viviendas evaluadas,2019-09-01,493,493
PUNATA,chagas viviendas,viviendas evaluadas,2019-09-01,152,152
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2019-09-01,1131,1131
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2019-09-01,180,180
RAQAYPAMPA(ETA),chagas viviendas,viviendas evaluadas,2019-09-01,38,38
SACABA,chagas viviendas,viviendas evaluadas,2019-09-01,1251,1251
SAMAIPATA,chagas viviendas,viviendas evaluadas,2019-09-01,33,33
SAN BENITO,chagas viviendas,viviendas evaluadas,2019-09-01,380,380
SAN LUCAS,chagas viviendas,viviendas evaluadas,2019-09-01,250,250
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2019-09-01,1088,1088
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2019-09-01,258,258
SICAYA,chagas viviendas,viviendas evaluadas,2019-09-01,153,153
SIPE SIPE,chagas viviendas,viviendas evaluadas,2019-09-01,249,249
SUCRE,chagas viviendas,viviendas evaluadas,2019-09-01,466,466
TACACHI,chagas viviendas,viviendas evaluadas,2019-09-01,102,102
TACOPAYA,chagas viviendas,viviendas evaluadas,2019-09-01,310,310
TAPACARI,chagas viviendas,viviendas evaluadas,2019-09-01,2232,2232
TARABUCO,chagas viviendas,viviendas evaluadas,2019-09-01,742,742
TARATA,chagas viviendas,viviendas evaluadas,2019-09-01,194,194
TARIJA,chagas viviendas,viviendas evaluadas,2019-09-01,83,83
TOCO,chagas viviendas,viviendas evaluadas,2019-09-01,57,57
TOLATA,chagas viviendas,viviendas evaluadas,2019-09-01,287,287
TOMAVE,chagas viviendas,viviendas evaluadas,2019-09-01,208,208
TOMINA,chagas viviendas,viviendas evaluadas,2019-09-01,45,45
TORO TORO,chagas viviendas,viviendas evaluadas,2019-09-01,218,218
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2019-09-01,218,218
TRIGAL,chagas viviendas,viviendas evaluadas,2019-09-01,499,499
TUPIZA,chagas viviendas,viviendas evaluadas,2019-09-01,1,1
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2019-09-01,290,290
VILA VILA,chagas viviendas,viviendas evaluadas,2019-09-01,182,182
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2019-09-01,49,49
VILLA MONTES,chagas viviendas,viviendas evaluadas,2019-09-01,66,66
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2019-09-01,217,217
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2019-09-01,723,723
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2019-09-01,92,92
VILLAZON,chagas viviendas,viviendas evaluadas,2019-09-01,221,221
VINTO,chagas viviendas,viviendas evaluadas,2019-09-01,196,196
VITICHI,chagas viviendas,viviendas evaluadas,2019-09-01,363,363
YACUIBA,chagas viviendas,viviendas evaluadas,2019-09-01,4,4
YOTALA,chagas viviendas,viviendas evaluadas,2019-09-01,226,226
YUNCHARA,chagas viviendas,viviendas evaluadas,2019-09-01,46,46
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2019-09-01,250,250
ACACIO,chagas viviendas,viviendas evaluadas,2019-10-01,390,390
AIQUILE,chagas viviendas,viviendas evaluadas,2019-10-01,76,76
ALCALA,chagas viviendas,viviendas evaluadas,2019-10-01,245,245
ANZALDO,chagas viviendas,viviendas evaluadas,2019-10-01,320,320
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2019-10-01,41,41
ARANI,chagas viviendas,viviendas evaluadas,2019-10-01,513,513
ARBIETO,chagas viviendas,viviendas evaluadas,2019-10-01,300,300
ARQUE,chagas viviendas,viviendas evaluadas,2019-10-01,511,511
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2019-10-01,514,514
BOYUIBE,chagas viviendas,viviendas evaluadas,2019-10-01,28,28
"CAIZA ""D""",chagas viviendas,viviendas evaluadas,2019-10-01,304,304
CAMARGO,chagas viviendas,viviendas evaluadas,2019-10-01,200,200
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2019-10-01,86,86
CAPINOTA,chagas viviendas,viviendas evaluadas,2019-10-01,771,771
CARAPARI,chagas viviendas,viviendas evaluadas,2019-10-01,58,58
CKOCHAS,chagas viviendas,viviendas evaluadas,2019-10-01,2,2
CLIZA,chagas viviendas,viviendas evaluadas,2019-10-01,357,357
COCHABAMBA,chagas viviendas,viviendas evaluadas,2019-10-01,947,947
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2019-10-01,480,480
COLQUECHACA,chagas viviendas,viviendas evaluadas,2019-10-01,33,33
COTAGAITA,chagas viviendas,viviendas evaluadas,2019-10-01,788,788
CUATRO CAÑADAS,chagas viviendas,viviendas evaluadas,2019-10-01,33,33
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2019-10-01,141,141
CULPINA,chagas viviendas,viviendas evaluadas,2019-10-01,101,101
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2019-10-01,49,49
EL TORNO,chagas viviendas,viviendas evaluadas,2019-10-01,27,27
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2019-10-01,52,52
GUTIERREZ,chagas viviendas,viviendas evaluadas,2019-10-01,373,373
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2019-10-01,2,2
ICLA,chagas viviendas,viviendas evaluadas,2019-10-01,158,158
INQUISIVI,chagas viviendas,viviendas evaluadas,2019-10-01,718,718
LA GUARDIA,chagas viviendas,viviendas evaluadas,2019-10-01,4,4
MAIRANA,chagas viviendas,viviendas evaluadas,2019-10-01,139,139
MIZQUE,chagas viviendas,viviendas evaluadas,2019-10-01,1707,1707
MOJOCOYA,chagas viviendas,viviendas evaluadas,2019-10-01,272,272
OMEREQUE,chagas viviendas,viviendas evaluadas,2019-10-01,432,432
PADCAYA,chagas viviendas,viviendas evaluadas,2019-10-01,84,84
PADILLA,chagas viviendas,viviendas evaluadas,2019-10-01,134,134
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2019-10-01,78,78
PASORAPA,chagas viviendas,viviendas evaluadas,2019-10-01,195,195
POROMA,chagas viviendas,viviendas evaluadas,2019-10-01,648,648
PUCARA,chagas viviendas,viviendas evaluadas,2019-10-01,155,155
PUNA,chagas viviendas,viviendas evaluadas,2019-10-01,86,86
PUNATA,chagas viviendas,viviendas evaluadas,2019-10-01,285,285
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2019-10-01,241,241
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2019-10-01,26,26
RAVELO,chagas viviendas,viviendas evaluadas,2019-10-01,136,136
SACABA,chagas viviendas,viviendas evaluadas,2019-10-01,303,303
SAN BENITO,chagas viviendas,viviendas evaluadas,2019-10-01,340,340
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2019-10-01,216,216
SAN LUCAS,chagas viviendas,viviendas evaluadas,2019-10-01,425,425
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2019-10-01,908,908
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2019-10-01,269,269
SICAYA,chagas viviendas,viviendas evaluadas,2019-10-01,126,126
SIPE SIPE,chagas viviendas,viviendas evaluadas,2019-10-01,334,334
SOPACHUY,chagas viviendas,viviendas evaluadas,2019-10-01,111,111
SUCRE,chagas viviendas,viviendas evaluadas,2019-10-01,398,398
TACACHI,chagas viviendas,viviendas evaluadas,2019-10-01,98,98
TACOPAYA,chagas viviendas,viviendas evaluadas,2019-10-01,330,330
TAPACARI,chagas viviendas,viviendas evaluadas,2019-10-01,1328,1328
TARATA,chagas viviendas,viviendas evaluadas,2019-10-01,252,252
TARIJA,chagas viviendas,viviendas evaluadas,2019-10-01,297,297
TOCO,chagas viviendas,viviendas evaluadas,2019-10-01,120,120
TOLATA,chagas viviendas,viviendas evaluadas,2019-10-01,283,283
TOMAVE,chagas viviendas,viviendas evaluadas,2019-10-01,309,309
TORO TORO,chagas viviendas,viviendas evaluadas,2019-10-01,258,258
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2019-10-01,231,231
TUPIZA,chagas viviendas,viviendas evaluadas,2019-10-01,727,727
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2019-10-01,195,195
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2019-10-01,225,225
VILA VILA,chagas viviendas,viviendas evaluadas,2019-10-01,297,297
VILLA MONTES,chagas viviendas,viviendas evaluadas,2019-10-01,273,273
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2019-10-01,227,227
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2019-10-01,480,480
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2019-10-01,139,139
VILLAZON,chagas viviendas,viviendas evaluadas,2019-10-01,251,251
VINTO,chagas viviendas,viviendas evaluadas,2019-10-01,350,350
YACUIBA,chagas viviendas,viviendas evaluadas,2019-10-01,97,97
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2019-10-01,331,331
YOTALA,chagas viviendas,viviendas evaluadas,2019-10-01,269,269
YUNCHARA,chagas viviendas,viviendas evaluadas,2019-10-01,105,105
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2019-10-01,91,91
ACACIO,chagas viviendas,viviendas evaluadas,2019-11-01,314,314
AIQUILE,chagas viviendas,viviendas evaluadas,2019-11-01,502,502
ALCALA,chagas viviendas,viviendas evaluadas,2019-11-01,422,422
ANZALDO,chagas viviendas,viviendas evaluadas,2019-11-01,119,119
ARAMPAMPA,chagas viviendas,viviendas evaluadas,2019-11-01,141,141
ARANI,chagas viviendas,viviendas evaluadas,2019-11-01,407,407
ARBIETO,chagas viviendas,viviendas evaluadas,2019-11-01,285,285
ARQUE,chagas viviendas,viviendas evaluadas,2019-11-01,127,127
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2019-11-01,843,843
BOYUIBE,chagas viviendas,viviendas evaluadas,2019-11-01,4,4
CAMARGO,chagas viviendas,viviendas evaluadas,2019-11-01,168,168
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2019-11-01,80,80
CAPINOTA,chagas viviendas,viviendas evaluadas,2019-11-01,755,755
CARAPARI,chagas viviendas,viviendas evaluadas,2019-11-01,59,59
CLIZA,chagas viviendas,viviendas evaluadas,2019-11-01,65,65
COCHABAMBA,chagas viviendas,viviendas evaluadas,2019-11-01,194,194
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2019-11-01,300,300
COMARAPA,chagas viviendas,viviendas evaluadas,2019-11-01,95,95
COTAGAITA,chagas viviendas,viviendas evaluadas,2019-11-01,245,245
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2019-11-01,165,165
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2019-11-01,159,159
EL TORNO,chagas viviendas,viviendas evaluadas,2019-11-01,17,17
ENTRE RIOS TRJ,chagas viviendas,viviendas evaluadas,2019-11-01,123,123
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas evaluadas,2019-11-01,51,51
ICLA,chagas viviendas,viviendas evaluadas,2019-11-01,66,66
LA GUARDIA,chagas viviendas,viviendas evaluadas,2019-11-01,1,1
LURIBAY,chagas viviendas,viviendas evaluadas,2019-11-01,6,6
MIZQUE,chagas viviendas,viviendas evaluadas,2019-11-01,642,642
MOJOCOYA,chagas viviendas,viviendas evaluadas,2019-11-01,21,21
OMEREQUE,chagas viviendas,viviendas evaluadas,2019-11-01,106,106
PADCAYA,chagas viviendas,viviendas evaluadas,2019-11-01,69,69
PADILLA,chagas viviendas,viviendas evaluadas,2019-11-01,416,416
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2019-11-01,84,84
PASORAPA,chagas viviendas,viviendas evaluadas,2019-11-01,134,134
POROMA,chagas viviendas,viviendas evaluadas,2019-11-01,223,223
PRESTO,chagas viviendas,viviendas evaluadas,2019-11-01,38,38
PUCARA,chagas viviendas,viviendas evaluadas,2019-11-01,12,12
PUNATA,chagas viviendas,viviendas evaluadas,2019-11-01,223,223
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2019-11-01,979,979
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2019-11-01,32,32
RAVELO,chagas viviendas,viviendas evaluadas,2019-11-01,140,140
SACABA,chagas viviendas,viviendas evaluadas,2019-11-01,558,558
SAN BENITO,chagas viviendas,viviendas evaluadas,2019-11-01,332,332
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2019-11-01,163,163
SAN LUCAS,chagas viviendas,viviendas evaluadas,2019-11-01,312,312
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas evaluadas,2019-11-01,1074,1074
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2019-11-01,114,114
SICAYA,chagas viviendas,viviendas evaluadas,2019-11-01,197,197
SIPE SIPE,chagas viviendas,viviendas evaluadas,2019-11-01,390,390
SOPACHUY,chagas viviendas,viviendas evaluadas,2019-11-01,155,155
SUCRE,chagas viviendas,viviendas evaluadas,2019-11-01,225,225
TACACHI,chagas viviendas,viviendas evaluadas,2019-11-01,116,116
TACOPAYA,chagas viviendas,viviendas evaluadas,2019-11-01,271,271
TAPACARI,chagas viviendas,viviendas evaluadas,2019-11-01,753,753
TARATA,chagas viviendas,viviendas evaluadas,2019-11-01,103,103
TARIJA,chagas viviendas,viviendas evaluadas,2019-11-01,332,332
TOCO,chagas viviendas,viviendas evaluadas,2019-11-01,153,153
TOLATA,chagas viviendas,viviendas evaluadas,2019-11-01,671,671
TOMAVE,chagas viviendas,viviendas evaluadas,2019-11-01,261,261
TORO TORO,chagas viviendas,viviendas evaluadas,2019-11-01,138,138
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2019-11-01,202,202
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2019-11-01,152,152
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2019-11-01,344,344
VILA VILA,chagas viviendas,viviendas evaluadas,2019-11-01,148,148
VILLA CHARCAS,chagas viviendas,viviendas evaluadas,2019-11-01,224,224
VILLA MONTES,chagas viviendas,viviendas evaluadas,2019-11-01,136,136
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2019-11-01,238,238
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas evaluadas,2019-11-01,135,135
VILLAZON,chagas viviendas,viviendas evaluadas,2019-11-01,87,87
VINTO,chagas viviendas,viviendas evaluadas,2019-11-01,564,564
VITICHI,chagas viviendas,viviendas evaluadas,2019-11-01,358,358
