,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
PUERTO GONZALO MORENO,internaciones,egresos,2016-02-01,0,5,0,5,5
PUERTO QUIJARRO,internaciones,egresos,2016-02-01,12,10,12,10,22
PUERTO RICO,internaciones,egresos,2016-02-01,14,32,14,32,46
PUERTO SUAREZ,internaciones,egresos,2016-02-01,52,96,52,96,148
PUERTO VILLARROEL,internaciones,egresos,2016-02-01,76,229,76,229,305
PUNA,internaciones,egresos,2016-02-01,0,9,0,9,9
PUNATA,internaciones,egresos,2016-02-01,86,203,86,203,289
QUIABAYA,internaciones,egresos,2016-02-01,0,1,0,1,1
QUILLACOLLO,internaciones,egresos,2016-02-01,37,266,37,266,303
QUIME,internaciones,egresos,2016-02-01,0,4,0,4,4
QUIRUSILLAS,internaciones,egresos,2016-02-01,0,4,0,4,4
RAVELO,internaciones,egresos,2016-02-01,0,4,0,4,4
REYES,internaciones,egresos,2016-02-01,5,41,5,41,46
RIBERALTA,internaciones,egresos,2016-02-01,247,591,247,591,838
ROBORE,internaciones,egresos,2016-02-01,30,86,30,86,116
RURRENABAQUE,internaciones,egresos,2016-02-01,45,80,45,80,125
SABAYA,internaciones,egresos,2016-02-01,0,2,0,2,2
SACABA,internaciones,egresos,2016-02-01,114,447,114,447,561
SACABAMBA,internaciones,egresos,2016-02-01,6,9,6,9,15
SACACA,internaciones,egresos,2016-02-01,0,12,0,12,12
SAIPINA,internaciones,egresos,2016-02-01,4,12,4,12,16
SALINAS DE GARCI MENDOZA,internaciones,egresos,2016-02-01,1,17,1,17,18
SAMAIPATA,internaciones,egresos,2016-02-01,9,30,9,30,39
SAN ANDRES,internaciones,egresos,2016-02-01,0,3,0,3,3
SAN ANDRES DE MACHACA,internaciones,egresos,2016-02-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2016-02-01,6,11,6,11,17
SAN BENITO,internaciones,egresos,2016-02-01,0,6,0,6,6
SAN BORJA,internaciones,egresos,2016-02-01,38,134,38,134,172
SAN BUENA VENTURA,internaciones,egresos,2016-02-01,17,52,17,52,69
SAN CARLOS,internaciones,egresos,2016-02-01,0,9,0,9,9
SAN IGNACIO,internaciones,egresos,2016-02-01,16,50,16,50,66
SAN IGNACIO DE VELASCO,internaciones,egresos,2016-02-01,97,241,97,241,338
SAN JAVIER(STC),internaciones,egresos,2016-02-01,15,44,15,44,59
SAN JOAQUIN,internaciones,egresos,2016-02-01,4,13,4,13,17
SAN JOSE DE CHIQUITOS,internaciones,egresos,2016-02-01,50,160,50,160,210
SAN JUAN DE YAPACANI,internaciones,egresos,2016-02-01,36,34,36,34,70
SAN JULIAN,internaciones,egresos,2016-02-01,28,125,28,125,153
SAN LORENZO(TJA),internaciones,egresos,2016-02-01,0,5,0,5,5
SAN LUCAS,internaciones,egresos,2016-02-01,15,34,15,34,49
SAN MATIAS,internaciones,egresos,2016-02-01,29,43,29,43,72
SAN MIGUEL DE VELASCO,internaciones,egresos,2016-02-01,6,26,6,26,32
SAN PEDRO,internaciones,egresos,2016-02-01,9,110,9,110,119
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2016-02-01,0,5,0,5,5
SAN PEDRO DE CURAHUARA,internaciones,egresos,2016-02-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2016-02-01,5,12,5,12,17
SAN RAMON BENI,internaciones,egresos,2016-02-01,14,28,14,28,42
SAN RAMON SCZ,internaciones,egresos,2016-02-01,10,35,10,35,45
SANTA ANA,internaciones,egresos,2016-02-01,29,83,29,83,112
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2016-02-01,4309,13767,4309,13767,18076
SANTA ROSA,internaciones,egresos,2016-02-01,7,14,7,14,21
SANTA ROSA DEL SARA,internaciones,egresos,2016-02-01,21,63,21,63,84
SANTIAGO DE HUARI,internaciones,egresos,2016-02-01,0,4,0,4,4
SANTIVAÑES,internaciones,egresos,2016-02-01,0,5,0,5,5
SANTUARIO DE QUILLACAS,internaciones,egresos,2016-02-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2016-02-01,0,3,0,3,3
SENA,internaciones,egresos,2016-02-01,0,16,0,16,16
SICA SICA (VILLA AROMA),internaciones,egresos,2016-02-01,0,5,0,5,5
SIPE SIPE,internaciones,egresos,2016-02-01,0,53,0,53,53
SOPACHUY,internaciones,egresos,2016-02-01,6,22,6,22,28
SORACACHI,internaciones,egresos,2016-02-01,0,1,0,1,1
SORATA,internaciones,egresos,2016-02-01,3,15,3,15,18
SUCRE,internaciones,egresos,2016-02-01,1151,2162,1151,2162,3313
TACACOMA,internaciones,egresos,2016-02-01,0,3,0,3,3
TACOPAYA,internaciones,egresos,2016-02-01,1,4,1,4,5
TAPACARI,internaciones,egresos,2016-02-01,2,2,2,2,4
TARABUCO,internaciones,egresos,2016-02-01,9,45,9,45,54
TARATA,internaciones,egresos,2016-02-01,0,8,0,8,8
TARIJA,internaciones,egresos,2016-02-01,830,1248,830,1248,2078
TARVITA,internaciones,egresos,2016-02-01,1,17,1,17,18
TEOPONTE,internaciones,egresos,2016-02-01,0,11,0,11,11
TIPUANI,internaciones,egresos,2016-02-01,1,15,1,15,16
TIQUIPAYA,internaciones,egresos,2016-02-01,14,154,14,154,168
TIRAQUE (CBBA),internaciones,egresos,2016-02-01,0,18,0,18,18
TOCO,internaciones,egresos,2016-02-01,0,4,0,4,4
TOLATA,internaciones,egresos,2016-02-01,3,4,3,4,7
TOMINA,internaciones,egresos,2016-02-01,1,7,1,7,8
TORO TORO,internaciones,egresos,2016-02-01,0,3,0,3,3
TOTORA(CBBA),internaciones,egresos,2016-02-01,8,35,8,35,43
TOTORA(ORR),internaciones,egresos,2016-02-01,0,1,0,1,1
TRIGAL,internaciones,egresos,2016-02-01,4,1,4,1,5
TRINIDAD,internaciones,egresos,2016-02-01,326,977,326,977,1303
TUPIZA,internaciones,egresos,2016-02-01,150,222,150,222,372
UNCIA,internaciones,egresos,2016-02-01,0,12,0,12,12
URUBICHA,internaciones,egresos,2016-02-01,10,23,10,23,33
UYUNI,internaciones,egresos,2016-02-01,34,123,34,123,157
VACAS,internaciones,egresos,2016-02-01,0,10,0,10,10
VALLEGRANDE,internaciones,egresos,2016-02-01,61,108,61,108,169
VIACHA,internaciones,egresos,2016-02-01,73,88,73,88,161
VILA VILA,internaciones,egresos,2016-02-01,0,3,0,3,3
VILLA CHARCAS,internaciones,egresos,2016-02-01,0,5,0,5,5
VILLA MONTES,internaciones,egresos,2016-02-01,63,218,63,218,281
VILLA RIVERO,internaciones,egresos,2016-02-01,4,6,4,6,10
VILLA SERRANO,internaciones,egresos,2016-02-01,0,2,0,2,2
VILLA TUNARI,internaciones,egresos,2016-02-01,89,197,89,197,286
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2016-02-01,3,17,3,17,20
VILLAZON,internaciones,egresos,2016-02-01,49,171,49,171,220
VINTO,internaciones,egresos,2016-02-01,30,101,30,101,131
VITICHI,internaciones,egresos,2016-02-01,0,4,0,4,4
WARNES,internaciones,egresos,2016-02-01,47,110,47,110,157
YACUIBA,internaciones,egresos,2016-02-01,302,626,302,626,928
YAMPARAEZ,internaciones,egresos,2016-02-01,0,7,0,7,7
YANACACHI,internaciones,egresos,2016-02-01,0,4,0,4,4
YAPACANI,internaciones,egresos,2016-02-01,61,183,61,183,244
ZUDAÑEZ,internaciones,egresos,2016-02-01,2,14,2,14,16
ACACIO,internaciones,egresos,2016-03-01,0,8,0,8,8
ACHACACHI,internaciones,egresos,2016-03-01,30,73,30,73,103
ACHOCALLA,internaciones,egresos,2016-03-01,0,5,0,5,5
AIQUILE,internaciones,egresos,2016-03-01,18,87,18,87,105
ALCALA,internaciones,egresos,2016-03-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2016-03-01,0,15,0,15,15
ANCORAIMES,internaciones,egresos,2016-03-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2016-03-01,6,8,6,8,14
APOLO,internaciones,egresos,2016-03-01,4,21,4,21,25
ARAMPAMPA,internaciones,egresos,2016-03-01,0,2,0,2,2
ARANI,internaciones,egresos,2016-03-01,0,11,0,11,11
ARBIETO,internaciones,egresos,2016-03-01,0,11,0,11,11
ARQUE,internaciones,egresos,2016-03-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2016-03-01,53,179,53,179,232
ATOCHA,internaciones,egresos,2016-03-01,12,20,12,20,32
AYATA,internaciones,egresos,2016-03-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2016-03-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2016-03-01,14,49,14,49,63
AZURDUY,internaciones,egresos,2016-03-01,7,23,7,23,30
BATALLAS,internaciones,egresos,2016-03-01,0,12,0,12,12
BAURES,internaciones,egresos,2016-03-01,10,18,10,18,28
BERMEJO,internaciones,egresos,2016-03-01,105,204,105,204,309
BETANZOS,internaciones,egresos,2016-03-01,5,31,5,31,36
BOYUIBE,internaciones,egresos,2016-03-01,18,42,18,42,60
BUENA VISTA,internaciones,egresos,2016-03-01,9,20,9,20,29
CABEZAS,internaciones,egresos,2016-03-01,3,17,3,17,20
CAIROMA,internaciones,egresos,2016-03-01,0,1,0,1,1
"CAIZA ""D""",internaciones,egresos,2016-03-01,0,7,0,7,7
CAJUATA,internaciones,egresos,2016-03-01,0,11,0,11,11
CALACOTO,internaciones,egresos,2016-03-01,0,1,0,1,1
CALAMARCA,internaciones,egresos,2016-03-01,0,8,0,8,8
CAMARGO,internaciones,egresos,2016-03-01,46,87,46,87,133
CAMIRI,internaciones,egresos,2016-03-01,256,461,256,461,717
CAPINOTA,internaciones,egresos,2016-03-01,11,29,11,29,40
CAQUIAVIRI,internaciones,egresos,2016-03-01,0,2,0,2,2
CARACOLLO,internaciones,egresos,2016-03-01,0,32,0,32,32
CARANAVI,internaciones,egresos,2016-03-01,53,196,53,196,249
CARAPARI,internaciones,egresos,2016-03-01,1,7,1,7,8
CARMEN RIVERO TORREZ,internaciones,egresos,2016-03-01,12,37,12,37,49
CATACORA,internaciones,egresos,2016-03-01,0,1,0,1,1
CHALLAPATA,internaciones,egresos,2016-03-01,32,97,32,97,129
CHAQUI,internaciones,egresos,2016-03-01,0,1,0,1,1
CHARAGUA,internaciones,egresos,2016-03-01,46,103,46,103,149
CHAYANTA,internaciones,egresos,2016-03-01,0,9,0,9,9
CHIMORE,internaciones,egresos,2016-03-01,0,10,0,10,10
CHIPAYA,internaciones,egresos,2016-03-01,0,2,0,2,2
CHOQUE COTA,internaciones,egresos,2016-03-01,1,2,1,2,3
CHUA COCANI,internaciones,egresos,2016-03-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2016-03-01,46,92,46,92,138
CHUMA,internaciones,egresos,2016-03-01,2,6,2,6,8
CKOCHAS,internaciones,egresos,2016-03-01,0,2,0,2,2
CLIZA,internaciones,egresos,2016-03-01,25,90,25,90,115
COBIJA,internaciones,egresos,2016-03-01,189,417,189,417,606
COCAPATA,internaciones,egresos,2016-03-01,1,4,1,4,5
COCHABAMBA,internaciones,egresos,2016-03-01,3109,5645,3109,5645,8754
COLCAPIRHUA,internaciones,egresos,2016-03-01,32,85,32,85,117
"COLCHA ""K""",internaciones,egresos,2016-03-01,0,2,0,2,2
COLOMI,internaciones,egresos,2016-03-01,1,26,1,26,27
COLPA BELGICA,internaciones,egresos,2016-03-01,9,13,9,13,22
COLQUECHACA,internaciones,egresos,2016-03-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2016-03-01,0,8,0,8,8
COMARAPA,internaciones,egresos,2016-03-01,7,44,7,44,51
CONCEPCION,internaciones,egresos,2016-03-01,10,41,10,41,51
COPACABANA,internaciones,egresos,2016-03-01,0,5,0,5,5
CORIPATA,internaciones,egresos,2016-03-01,0,10,0,10,10
CORO CORO,internaciones,egresos,2016-03-01,0,3,0,3,3
COROICO,internaciones,egresos,2016-03-01,28,68,28,68,96
CORQUE,internaciones,egresos,2016-03-01,0,2,0,2,2
COTAGAITA,internaciones,egresos,2016-03-01,5,17,5,17,22
COTOCA,internaciones,egresos,2016-03-01,2,0,2,0,2
CUATRO CAÑADAS,internaciones,egresos,2016-03-01,14,25,14,25,39
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2016-03-01,1,1,1,1,2
CUEVO,internaciones,egresos,2016-03-01,4,7,4,7,11
CULPINA,internaciones,egresos,2016-03-01,8,53,8,53,61
CURAHUARA DE CARANGAS,internaciones,egresos,2016-03-01,0,1,0,1,1
EL ALTO,internaciones,egresos,2016-03-01,795,2931,795,2931,3726
EL PUENTE(STC),internaciones,egresos,2016-03-01,8,27,8,27,35
EL PUENTE(TJA),internaciones,egresos,2016-03-01,0,1,0,1,1
EL TORNO,internaciones,egresos,2016-03-01,270,505,270,505,775
EL VILLAR,internaciones,egresos,2016-03-01,0,4,0,4,4
ENTRE RIOS TRJ,internaciones,egresos,2016-03-01,2,27,2,27,29
ENTRE RIOS CBBA,internaciones,egresos,2016-03-01,2,41,2,41,43
ESCOMA,internaciones,egresos,2016-03-01,1,8,1,8,9
EUCALIPTUS,internaciones,egresos,2016-03-01,0,3,0,3,3
EXALTACION,internaciones,egresos,2016-03-01,5,10,5,10,15
FERNANDEZ ALONSO,internaciones,egresos,2016-03-01,8,24,8,24,32
FILADELFIA,internaciones,egresos,2016-03-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,egresos,2016-03-01,0,2,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2016-03-01,0,3,0,3,3
GUANAY,internaciones,egresos,2016-03-01,6,25,6,25,31
GUAYARAMERIN,internaciones,egresos,2016-03-01,177,415,177,415,592
GUTIERREZ,internaciones,egresos,2016-03-01,15,43,15,43,58
HUACARETA,internaciones,egresos,2016-03-01,20,56,20,56,76
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2016-03-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2016-03-01,97,115,97,115,212
HUARACAJE,internaciones,egresos,2016-03-01,5,18,5,18,23
HUARINA,internaciones,egresos,2016-03-01,0,3,0,3,3
HUATAJATA,internaciones,egresos,2016-03-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2016-03-01,0,1,0,1,1
HUMANATA,internaciones,egresos,2016-03-01,0,2,0,2,2
ICLA,internaciones,egresos,2016-03-01,2,4,2,4,6
INCAHUASI,internaciones,egresos,2016-03-01,6,7,6,7,13
IRUPANA (VILLA DE LANZA),internaciones,egresos,2016-03-01,12,29,12,29,41
IXIAMAS,internaciones,egresos,2016-03-01,6,21,6,21,27
JESUS DE MACHACA,internaciones,egresos,2016-03-01,0,2,0,2,2
LA ASUNTA,internaciones,egresos,2016-03-01,7,63,7,63,70
LA GUARDIA,internaciones,egresos,2016-03-01,67,154,67,154,221
LA PAZ,internaciones,egresos,2016-03-01,2450,4991,2450,4991,7441
LAGUNILLAS,internaciones,egresos,2016-03-01,0,10,0,10,10
LAJA,internaciones,egresos,2016-03-01,0,3,0,3,3
LAS CARRERAS,internaciones,egresos,2016-03-01,1,8,1,8,9
LICOMA PAMPA,internaciones,egresos,2016-03-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2016-03-01,46,186,46,186,232
LLICA,internaciones,egresos,2016-03-01,0,6,0,6,6
LURIBAY,internaciones,egresos,2016-03-01,0,4,0,4,4
MACHACAMARCA,internaciones,egresos,2016-03-01,0,1,0,1,1
MACHARETI,internaciones,egresos,2016-03-01,3,8,3,8,11
MAGDALENA,internaciones,egresos,2016-03-01,37,74,37,74,111
MAIRANA,internaciones,egresos,2016-03-01,2,43,2,43,45
MAPIRI,internaciones,egresos,2016-03-01,9,29,9,29,38
MECAPACA,internaciones,egresos,2016-03-01,0,1,0,1,1
MINEROS,internaciones,egresos,2016-03-01,1,27,1,27,28
MIZQUE,internaciones,egresos,2016-03-01,8,51,8,51,59
MOJOCOYA,internaciones,egresos,2016-03-01,1,9,1,9,10
MONTEAGUDO,internaciones,egresos,2016-03-01,53,156,53,156,209
MONTERO,internaciones,egresos,2016-03-01,561,1262,561,1262,1823
MOROCHATA,internaciones,egresos,2016-03-01,1,6,1,6,7
OCURI,internaciones,egresos,2016-03-01,0,8,0,8,8
OMEREQUE,internaciones,egresos,2016-03-01,7,17,7,17,24
ORURO,internaciones,egresos,2016-03-01,1273,2120,1273,2120,3393
PADILLA,internaciones,egresos,2016-03-01,34,61,34,61,95
PAILON,internaciones,egresos,2016-03-01,35,93,35,93,128
PALCA,internaciones,egresos,2016-03-01,0,4,0,4,4
PALOS BLANCOS,internaciones,egresos,2016-03-01,15,58,15,58,73
PAMPA AULLAGAS,internaciones,egresos,2016-03-01,0,2,0,2,2
PAMPA GRANDE,internaciones,egresos,2016-03-01,0,12,0,12,12
PAPEL PAMPA,internaciones,egresos,2016-03-01,0,1,0,1,1
PASORAPA,internaciones,egresos,2016-03-01,2,7,2,7,9
PATACAMAYA,internaciones,egresos,2016-03-01,5,37,5,37,42
PELECHUCO,internaciones,egresos,2016-03-01,0,1,0,1,1
POCOATA,internaciones,egresos,2016-03-01,0,7,0,7,7
POCONA,internaciones,egresos,2016-03-01,0,10,0,10,10
POJO (CBBA),internaciones,egresos,2016-03-01,4,15,4,15,19
POOPO,internaciones,egresos,2016-03-01,0,6,0,6,6
PORCO,internaciones,egresos,2016-03-01,0,6,0,6,6
POROMA,internaciones,egresos,2016-03-01,2,8,2,8,10
PORONGO,internaciones,egresos,2016-03-01,5,15,5,15,20
PORTACHUELO,internaciones,egresos,2016-03-01,52,124,52,124,176
PORVENIR,internaciones,egresos,2016-03-01,7,10,7,10,17
POSTRER VALLE,internaciones,egresos,2016-03-01,0,3,0,3,3
POTOSI,internaciones,egresos,2016-03-01,731,1351,731,1351,2082
PRESTO,internaciones,egresos,2016-03-01,0,7,0,7,7
PUCARA,internaciones,egresos,2016-03-01,1,0,1,0,1
PUCARANI,internaciones,egresos,2016-03-01,0,8,0,8,8
PUERTO ACOSTA,internaciones,egresos,2016-03-01,0,2,0,2,2
PUERTO CARABUCO,internaciones,egresos,2016-03-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2016-03-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,egresos,2016-03-01,21,10,21,10,31
PUERTO RICO,internaciones,egresos,2016-03-01,10,29,10,29,39
PUERTO SILES,internaciones,egresos,2016-03-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,egresos,2016-03-01,46,62,46,62,108
PUERTO VILLARROEL,internaciones,egresos,2016-03-01,77,206,77,206,283
PUNA,internaciones,egresos,2016-03-01,0,6,0,6,6
PUNATA,internaciones,egresos,2016-03-01,81,197,81,197,278
QUILLACOLLO,internaciones,egresos,2016-03-01,58,379,58,379,437
QUIME,internaciones,egresos,2016-03-01,1,3,1,3,4
QUIRUSILLAS,internaciones,egresos,2016-03-01,0,1,0,1,1
RAVELO,internaciones,egresos,2016-03-01,0,6,0,6,6
REYES,internaciones,egresos,2016-03-01,7,32,7,32,39
RIBERALTA,internaciones,egresos,2016-03-01,279,680,279,680,959
ROBORE,internaciones,egresos,2016-03-01,53,76,53,76,129
RURRENABAQUE,internaciones,egresos,2016-03-01,50,86,50,86,136
SACABA,internaciones,egresos,2016-03-01,131,486,131,486,617
SACABAMBA,internaciones,egresos,2016-03-01,7,4,7,4,11
SACACA,internaciones,egresos,2016-03-01,0,12,0,12,12
SAIPINA,internaciones,egresos,2016-03-01,3,4,3,4,7
SALINAS DE GARCI MENDOZA,internaciones,egresos,2016-03-01,0,7,0,7,7
SAMAIPATA,internaciones,egresos,2016-03-01,21,37,21,37,58
SAN ANTONIO DE LOMERIO,internaciones,egresos,2016-03-01,5,12,5,12,17
SAN BENITO,internaciones,egresos,2016-03-01,0,4,0,4,4
SAN BORJA,internaciones,egresos,2016-03-01,38,113,38,113,151
SAN BUENA VENTURA,internaciones,egresos,2016-03-01,25,48,25,48,73
SAN CARLOS,internaciones,egresos,2016-03-01,0,10,0,10,10
SAN IGNACIO,internaciones,egresos,2016-03-01,20,67,20,67,87
SAN IGNACIO DE VELASCO,internaciones,egresos,2016-03-01,104,290,104,290,394
SAN JAVIER(STC),internaciones,egresos,2016-03-01,13,37,13,37,50
SAN JOSE DE CHIQUITOS,internaciones,egresos,2016-03-01,74,149,74,149,223
SAN JUAN DE YAPACANI,internaciones,egresos,2016-03-01,28,47,28,47,75
SAN JULIAN,internaciones,egresos,2016-03-01,49,152,49,152,201
SAN LORENZO(PND),internaciones,egresos,2016-03-01,1,2,1,2,3
SAN LORENZO(TJA),internaciones,egresos,2016-03-01,0,7,0,7,7
SAN LUCAS,internaciones,egresos,2016-03-01,12,50,12,50,62
SAN MATIAS,internaciones,egresos,2016-03-01,31,59,31,59,90
SAN MIGUEL DE VELASCO,internaciones,egresos,2016-03-01,5,26,5,26,31
SAN PEDRO,internaciones,egresos,2016-03-01,19,52,19,52,71
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2016-03-01,3,11,3,11,14
SAN RAFAEL,internaciones,egresos,2016-03-01,4,22,4,22,26
SAN RAMON BENI,internaciones,egresos,2016-03-01,23,46,23,46,69
SAN RAMON SCZ,internaciones,egresos,2016-03-01,3,28,3,28,31
SANTA ANA,internaciones,egresos,2016-03-01,36,116,36,116,152
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2016-03-01,4301,8492,4301,8492,12793
SANTA ROSA,internaciones,egresos,2016-03-01,15,25,15,25,40
SANTA ROSA DEL SARA,internaciones,egresos,2016-03-01,25,41,25,41,66
SANTIAGO DE HUARI,internaciones,egresos,2016-03-01,0,5,0,5,5
SANTIAGO DE MACHACA,internaciones,egresos,2016-03-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2016-03-01,0,3,0,3,3
SANTUARIO DE QUILLACAS,internaciones,egresos,2016-03-01,0,2,0,2,2
SAPAHAQUI,internaciones,egresos,2016-03-01,0,3,0,3,3
SENA,internaciones,egresos,2016-03-01,6,16,6,16,22
SICA SICA (VILLA AROMA),internaciones,egresos,2016-03-01,0,6,0,6,6
SIPE SIPE,internaciones,egresos,2016-03-01,0,50,0,50,50
SOPACHUY,internaciones,egresos,2016-03-01,4,16,4,16,20
SORACACHI,internaciones,egresos,2016-03-01,0,1,0,1,1
SORATA,internaciones,egresos,2016-03-01,4,17,4,17,21
SUCRE,internaciones,egresos,2016-03-01,1361,2205,1361,2205,3566
TACACOMA,internaciones,egresos,2016-03-01,0,3,0,3,3
TACOPAYA,internaciones,egresos,2016-03-01,2,6,2,6,8
TAPACARI,internaciones,egresos,2016-03-01,2,4,2,4,6
TARABUCO,internaciones,egresos,2016-03-01,20,45,20,45,65
TARATA,internaciones,egresos,2016-03-01,0,6,0,6,6
TARIJA,internaciones,egresos,2016-03-01,907,1325,907,1325,2232
TARVITA,internaciones,egresos,2016-03-01,10,36,10,36,46
TEOPONTE,internaciones,egresos,2016-03-01,0,14,0,14,14
TIAWANACU,internaciones,egresos,2016-03-01,1,8,1,8,9
TIPUANI,internaciones,egresos,2016-03-01,2,16,2,16,18
TIQUIPAYA,internaciones,egresos,2016-03-01,39,198,39,198,237
TIRAQUE (CBBA),internaciones,egresos,2016-03-01,0,20,0,20,20
TOCO,internaciones,egresos,2016-03-01,0,7,0,7,7
TOLATA,internaciones,egresos,2016-03-01,1,3,1,3,4
TOMINA,internaciones,egresos,2016-03-01,3,12,3,12,15
TORO TORO,internaciones,egresos,2016-03-01,0,4,0,4,4
TOTORA(CBBA),internaciones,egresos,2016-03-01,5,21,5,21,26
TOTORA(ORR),internaciones,egresos,2016-03-01,0,1,0,1,1
TRIGAL,internaciones,egresos,2016-03-01,2,4,2,4,6
TRINIDAD,internaciones,egresos,2016-03-01,273,479,273,479,752
TUPIZA,internaciones,egresos,2016-03-01,133,231,133,231,364
UMALA,internaciones,egresos,2016-03-01,0,1,0,1,1
UNCIA,internaciones,egresos,2016-03-01,0,11,0,11,11
URUBICHA,internaciones,egresos,2016-03-01,4,22,4,22,26
UYUNI,internaciones,egresos,2016-03-01,45,147,45,147,192
VACAS,internaciones,egresos,2016-03-01,0,4,0,4,4
VALLEGRANDE,internaciones,egresos,2016-03-01,65,136,65,136,201
VIACHA,internaciones,egresos,2016-03-01,59,124,59,124,183
VILA VILA,internaciones,egresos,2016-03-01,0,1,0,1,1
VILLA CHARCAS,internaciones,egresos,2016-03-01,0,13,0,13,13
VILLA MONTES,internaciones,egresos,2016-03-01,62,177,62,177,239
VILLA RIVERO,internaciones,egresos,2016-03-01,5,12,5,12,17
VILLA TUNARI,internaciones,egresos,2016-03-01,84,186,84,186,270
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2016-03-01,7,28,7,28,35
VILLAZON,internaciones,egresos,2016-03-01,71,184,71,184,255
VINTO,internaciones,egresos,2016-03-01,41,115,41,115,156
VITICHI,internaciones,egresos,2016-03-01,0,7,0,7,7
WARNES,internaciones,egresos,2016-03-01,36,113,36,113,149
YACO,internaciones,egresos,2016-03-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2016-03-01,281,565,281,565,846
YAMPARAEZ,internaciones,egresos,2016-03-01,0,6,0,6,6
YANACACHI,internaciones,egresos,2016-03-01,0,2,0,2,2
YAPACANI,internaciones,egresos,2016-03-01,65,214,65,214,279
YOCALLA,internaciones,egresos,2016-03-01,0,1,0,1,1
YOTALA,internaciones,egresos,2016-03-01,1,7,1,7,8
ZUDAÑEZ,internaciones,egresos,2016-03-01,10,17,10,17,27
ACACIO,internaciones,egresos,2016-04-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2016-04-01,17,46,17,46,63
ACHOCALLA,internaciones,egresos,2016-04-01,0,4,0,4,4
AIQUILE,internaciones,egresos,2016-04-01,19,64,19,64,83
ALCALA,internaciones,egresos,2016-04-01,0,3,0,3,3
ALTO BENI,internaciones,egresos,2016-04-01,0,10,0,10,10
ANCORAIMES,internaciones,egresos,2016-04-01,0,3,0,3,3
ANTEQUERA,internaciones,egresos,2016-04-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2016-04-01,10,1,10,1,11
APOLO,internaciones,egresos,2016-04-01,3,18,3,18,21
ARBIETO,internaciones,egresos,2016-04-01,0,11,0,11,11
ARQUE,internaciones,egresos,2016-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2016-04-01,44,160,44,160,204
ATOCHA,internaciones,egresos,2016-04-01,18,38,18,38,56
AYATA,internaciones,egresos,2016-04-01,0,3,0,3,3
AYO AYO,internaciones,egresos,2016-04-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2016-04-01,19,25,19,25,44
AZURDUY,internaciones,egresos,2016-04-01,3,26,3,26,29
BAURES,internaciones,egresos,2016-04-01,13,21,13,21,34
BELLA FLOR,internaciones,egresos,2016-04-01,0,3,0,3,3
BERMEJO,internaciones,egresos,2016-04-01,100,212,100,212,312
BETANZOS,internaciones,egresos,2016-04-01,0,27,0,27,27
BOLIVAR,internaciones,egresos,2016-04-01,0,1,0,1,1
BOYUIBE,internaciones,egresos,2016-04-01,34,44,34,44,78
BUENA VISTA,internaciones,egresos,2016-04-01,3,17,3,17,20
CABEZAS,internaciones,egresos,2016-04-01,6,10,6,10,16
CAIROMA,internaciones,egresos,2016-04-01,0,3,0,3,3
"CAIZA ""D""",internaciones,egresos,2016-04-01,0,3,0,3,3
CAJUATA,internaciones,egresos,2016-04-01,0,11,0,11,11
CALAMARCA,internaciones,egresos,2016-04-01,1,4,1,4,5
CAMARGO,internaciones,egresos,2016-04-01,47,65,47,65,112
