,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
CAJUATA,internaciones,ingresos espontaneos,2016-07-01,0,21,0,21,21
CALACOTO,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
CALAMARCA,internaciones,ingresos espontaneos,2016-07-01,2,9,2,9,11
CAMARGO,internaciones,ingresos espontaneos,2016-07-01,68,81,68,81,149
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2016-07-01,0,5,0,5,5
CAMIRI,internaciones,ingresos espontaneos,2016-07-01,174,378,174,378,552
CAPINOTA,internaciones,ingresos espontaneos,2016-07-01,6,33,6,33,39
CARACOLLO,internaciones,ingresos espontaneos,2016-07-01,9,42,9,42,51
CARANAVI,internaciones,ingresos espontaneos,2016-07-01,32,142,32,142,174
CARAPARI,internaciones,ingresos espontaneos,2016-07-01,0,7,0,7,7
CARIPUYO,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2016-07-01,10,17,10,17,27
CHALLAPATA,internaciones,ingresos espontaneos,2016-07-01,31,87,31,87,118
CHAQUI,internaciones,ingresos espontaneos,2016-07-01,0,5,0,5,5
CHARAGUA,internaciones,ingresos espontaneos,2016-07-01,0,15,0,15,15
CHARAÑA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
CHIMORE,internaciones,ingresos espontaneos,2016-07-01,0,25,0,25,25
CHUA COCANI,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2016-07-01,26,77,26,77,103
CHUMA,internaciones,ingresos espontaneos,2016-07-01,6,6,6,6,12
CKOCHAS,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
CLIZA,internaciones,ingresos espontaneos,2016-07-01,22,69,22,69,91
COBIJA,internaciones,ingresos espontaneos,2016-07-01,171,236,171,236,407
COCAPATA,internaciones,ingresos espontaneos,2016-07-01,0,12,0,12,12
COCHABAMBA,internaciones,ingresos espontaneos,2016-07-01,3088,5248,3088,5248,8336
COLCAPIRHUA,internaciones,ingresos espontaneos,2016-07-01,37,140,37,140,177
"COLCHA ""K""",internaciones,ingresos espontaneos,2016-07-01,3,3,3,3,6
COLOMI,internaciones,ingresos espontaneos,2016-07-01,0,22,0,22,22
COLPA BELGICA,internaciones,ingresos espontaneos,2016-07-01,8,10,8,10,18
COLQUECHACA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
COLQUENCHA,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
COLQUIRI,internaciones,ingresos espontaneos,2016-07-01,0,7,0,7,7
COMARAPA,internaciones,ingresos espontaneos,2016-07-01,16,62,16,62,78
CONCEPCION,internaciones,ingresos espontaneos,2016-07-01,12,64,12,64,76
CORIPATA,internaciones,ingresos espontaneos,2016-07-01,2,13,2,13,15
CORO CORO,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
COROICO,internaciones,ingresos espontaneos,2016-07-01,35,48,35,48,83
COTAGAITA,internaciones,ingresos espontaneos,2016-07-01,1,16,1,16,17
COTOCA,internaciones,ingresos espontaneos,2016-07-01,124,36,124,36,160
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2016-07-01,17,27,17,27,44
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
CUEVO,internaciones,ingresos espontaneos,2016-07-01,2,2,2,2,4
CULPINA,internaciones,ingresos espontaneos,2016-07-01,26,51,26,51,77
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2016-07-01,0,5,0,5,5
DESAGUADERO,internaciones,ingresos espontaneos,2016-07-01,0,7,0,7,7
EL ALTO,internaciones,ingresos espontaneos,2016-07-01,755,1879,755,1879,2634
EL PUENTE(STC),internaciones,ingresos espontaneos,2016-07-01,14,24,14,24,38
EL TORNO,internaciones,ingresos espontaneos,2016-07-01,230,386,230,386,616
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2016-07-01,8,26,8,26,34
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2016-07-01,1,48,1,48,49
ESCOMA,internaciones,ingresos espontaneos,2016-07-01,1,8,1,8,9
EUCALIPTUS,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
EXALTACION,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2016-07-01,13,31,13,31,44
FILADELFIA,internaciones,ingresos espontaneos,2016-07-01,2,6,2,6,8
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2016-07-01,6,19,6,19,25
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2016-07-01,0,3,0,3,3
GUANAY,internaciones,ingresos espontaneos,2016-07-01,4,24,4,24,28
GUAQUI,internaciones,ingresos espontaneos,2016-07-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2016-07-01,150,283,150,283,433
GUTIERREZ,internaciones,ingresos espontaneos,2016-07-01,11,42,11,42,53
HUACARETA,internaciones,ingresos espontaneos,2016-07-01,7,18,7,18,25
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2016-07-01,1,4,1,4,5
HUACHACALLA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
HUANUNI,internaciones,ingresos espontaneos,2016-07-01,74,108,74,108,182
HUARACAJE,internaciones,ingresos espontaneos,2016-07-01,9,10,9,10,19
HUARINA,internaciones,ingresos espontaneos,2016-07-01,0,5,0,5,5
HUAYLLAMARCA,internaciones,ingresos espontaneos,2016-07-01,0,7,0,7,7
ICHOCA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
ICLA,internaciones,ingresos espontaneos,2016-07-01,1,2,1,2,3
INCAHUASI,internaciones,ingresos espontaneos,2016-07-01,2,9,2,9,11
INQUISIVI,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2016-07-01,20,14,20,14,34
IXIAMAS,internaciones,ingresos espontaneos,2016-07-01,9,19,9,19,28
JESUS DE MACHACA,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
LA ASUNTA,internaciones,ingresos espontaneos,2016-07-01,10,72,10,72,82
LA GUARDIA,internaciones,ingresos espontaneos,2016-07-01,60,137,60,137,197
LA PAZ,internaciones,ingresos espontaneos,2016-07-01,1992,4435,1992,4435,6427
LAGUNILLAS,internaciones,ingresos espontaneos,2016-07-01,3,4,3,4,7
LAJA,internaciones,ingresos espontaneos,2016-07-01,0,6,0,6,6
LICOMA PAMPA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2016-07-01,70,189,70,189,259
LLICA,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
LORETO,internaciones,ingresos espontaneos,2016-07-01,3,0,3,0,3
LURIBAY,internaciones,ingresos espontaneos,2016-07-01,1,1,1,1,2
MACHACAMARCA,internaciones,ingresos espontaneos,2016-07-01,8,5,8,5,13
MACHARETI,internaciones,ingresos espontaneos,2016-07-01,2,11,2,11,13
MAGDALENA,internaciones,ingresos espontaneos,2016-07-01,28,51,28,51,79
MAIRANA,internaciones,ingresos espontaneos,2016-07-01,7,34,7,34,41
MAPIRI,internaciones,ingresos espontaneos,2016-07-01,14,33,14,33,47
MECAPACA,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
MINEROS,internaciones,ingresos espontaneos,2016-07-01,7,26,7,26,33
MIZQUE,internaciones,ingresos espontaneos,2016-07-01,9,41,9,41,50
MOCOMOCO,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
MOJINETE,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
MONTEAGUDO,internaciones,ingresos espontaneos,2016-07-01,62,60,62,60,122
MONTERO,internaciones,ingresos espontaneos,2016-07-01,304,518,304,518,822
MORO MORO,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
MOROCHATA,internaciones,ingresos espontaneos,2016-07-01,0,13,0,13,13
OCURI,internaciones,ingresos espontaneos,2016-07-01,0,7,0,7,7
OKINAWA,internaciones,ingresos espontaneos,2016-07-01,0,6,0,6,6
OMEREQUE,internaciones,ingresos espontaneos,2016-07-01,6,16,6,16,22
ORURO,internaciones,ingresos espontaneos,2016-07-01,1251,1925,1251,1925,3176
PADILLA,internaciones,ingresos espontaneos,2016-07-01,24,44,24,44,68
PAILON,internaciones,ingresos espontaneos,2016-07-01,42,81,42,81,123
PALCA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2016-07-01,5,33,5,33,38
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2016-07-01,0,3,0,3,3
PAMPA GRANDE,internaciones,ingresos espontaneos,2016-07-01,0,12,0,12,12
PAPEL PAMPA,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
PASORAPA,internaciones,ingresos espontaneos,2016-07-01,5,4,5,4,9
PATACAMAYA,internaciones,ingresos espontaneos,2016-07-01,5,36,5,36,41
PELECHUCO,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2016-07-01,2,16,2,16,18
POCONA,internaciones,ingresos espontaneos,2016-07-01,0,15,0,15,15
POJO (CBBA),internaciones,ingresos espontaneos,2016-07-01,0,17,0,17,17
POOPO,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
POROMA,internaciones,ingresos espontaneos,2016-07-01,0,9,0,9,9
PORONGO,internaciones,ingresos espontaneos,2016-07-01,6,5,6,5,11
PORTACHUELO,internaciones,ingresos espontaneos,2016-07-01,35,128,35,128,163
PORVENIR,internaciones,ingresos espontaneos,2016-07-01,1,3,1,3,4
POSTRER VALLE,internaciones,ingresos espontaneos,2016-07-01,1,1,1,1,2
POTOSI,internaciones,ingresos espontaneos,2016-07-01,697,2994,697,2994,3691
PRESTO,internaciones,ingresos espontaneos,2016-07-01,3,4,3,4,7
PUCARANI,internaciones,ingresos espontaneos,2016-07-01,0,14,0,14,14
PUERTO ACOSTA,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2016-07-01,2,3,2,3,5
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2016-07-01,7,25,7,25,32
PUERTO RICO,internaciones,ingresos espontaneos,2016-07-01,7,209,7,209,216
PUERTO SILES,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2016-07-01,47,101,47,101,148
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2016-07-01,90,175,90,175,265
PUNATA,internaciones,ingresos espontaneos,2016-07-01,79,148,79,148,227
QUILLACOLLO,internaciones,ingresos espontaneos,2016-07-01,48,323,48,323,371
QUIME,internaciones,ingresos espontaneos,2016-07-01,0,6,0,6,6
RAVELO,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
REYES,internaciones,ingresos espontaneos,2016-07-01,10,26,10,26,36
RIBERALTA,internaciones,ingresos espontaneos,2016-07-01,249,609,249,609,858
ROBORE,internaciones,ingresos espontaneos,2016-07-01,31,67,31,67,98
RURRENABAQUE,internaciones,ingresos espontaneos,2016-07-01,42,89,42,89,131
SABAYA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
SACABA,internaciones,ingresos espontaneos,2016-07-01,120,476,120,476,596
SACABAMBA,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
SACACA,internaciones,ingresos espontaneos,2016-07-01,0,18,0,18,18
SAIPINA,internaciones,ingresos espontaneos,2016-07-01,1,6,1,6,7
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2016-07-01,0,10,0,10,10
SAMAIPATA,internaciones,ingresos espontaneos,2016-07-01,7,13,7,13,20
SAN ANDRES,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
SAN BENITO,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
SAN BORJA,internaciones,ingresos espontaneos,2016-07-01,40,126,40,126,166
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2016-07-01,30,61,30,61,91
SAN CARLOS,internaciones,ingresos espontaneos,2016-07-01,0,3,0,3,3
SAN IGNACIO,internaciones,ingresos espontaneos,2016-07-01,32,68,32,68,100
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2016-07-01,162,273,162,273,435
SAN JAVIER(STC),internaciones,ingresos espontaneos,2016-07-01,15,41,15,41,56
SAN JOAQUIN,internaciones,ingresos espontaneos,2016-07-01,7,17,7,17,24
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2016-07-01,21,36,21,36,57
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2016-07-01,24,31,24,31,55
SAN JULIAN,internaciones,ingresos espontaneos,2016-07-01,44,128,44,128,172
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2016-07-01,0,5,0,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2016-07-01,9,32,9,32,41
SAN MATIAS,internaciones,ingresos espontaneos,2016-07-01,19,53,19,53,72
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2016-07-01,12,18,12,18,30
SAN PEDRO,internaciones,ingresos espontaneos,2016-07-01,11,20,11,20,31
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2016-07-01,1,8,1,8,9
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2016-07-01,1,18,1,18,19
SAN RAMON BENI,internaciones,ingresos espontaneos,2016-07-01,13,26,13,26,39
SAN RAMON SCZ,internaciones,ingresos espontaneos,2016-07-01,15,52,15,52,67
SANTA ANA,internaciones,ingresos espontaneos,2016-07-01,41,85,41,85,126
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2016-07-01,3922,6270,3922,6270,10192
SANTA ROSA,internaciones,ingresos espontaneos,2016-07-01,12,35,12,35,47
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2016-07-01,24,23,24,23,47
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2016-07-01,0,3,0,3,3
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2016-07-01,0,4,0,4,4
SENA,internaciones,ingresos espontaneos,2016-07-01,4,8,4,8,12
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2016-07-01,0,3,0,3,3
SIPE SIPE,internaciones,ingresos espontaneos,2016-07-01,0,42,0,42,42
SOPACHUY,internaciones,ingresos espontaneos,2016-07-01,4,9,4,9,13
SORATA,internaciones,ingresos espontaneos,2016-07-01,7,6,7,6,13
SUCRE,internaciones,ingresos espontaneos,2016-07-01,1418,2515,1418,2515,3933
TACOPAYA,internaciones,ingresos espontaneos,2016-07-01,4,9,4,9,13
TAPACARI,internaciones,ingresos espontaneos,2016-07-01,0,9,0,9,9
TARABUCO,internaciones,ingresos espontaneos,2016-07-01,23,47,23,47,70
TARACO,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
TARATA,internaciones,ingresos espontaneos,2016-07-01,0,11,0,11,11
TARIJA,internaciones,ingresos espontaneos,2016-07-01,795,1268,795,1268,2063
TARVITA,internaciones,ingresos espontaneos,2016-07-01,8,31,8,31,39
TEOPONTE,internaciones,ingresos espontaneos,2016-07-01,1,9,1,9,10
TIAWANACU,internaciones,ingresos espontaneos,2016-07-01,0,5,0,5,5
TIPUANI,internaciones,ingresos espontaneos,2016-07-01,3,13,3,13,16
TIQUIPAYA,internaciones,ingresos espontaneos,2016-07-01,36,194,36,194,230
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2016-07-01,1,16,1,16,17
TOCO,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
TOLATA,internaciones,ingresos espontaneos,2016-07-01,2,3,2,3,5
TOMINA,internaciones,ingresos espontaneos,2016-07-01,0,5,0,5,5
TORO TORO,internaciones,ingresos espontaneos,2016-07-01,1,3,1,3,4
TOTORA(CBBA),internaciones,ingresos espontaneos,2016-07-01,4,21,4,21,25
TOTORA(ORR),internaciones,ingresos espontaneos,2016-07-01,0,5,0,5,5
TRIGAL,internaciones,ingresos espontaneos,2016-07-01,2,4,2,4,6
TRINIDAD,internaciones,ingresos espontaneos,2016-07-01,255,616,255,616,871
TUPIZA,internaciones,ingresos espontaneos,2016-07-01,109,170,109,170,279
UMALA,internaciones,ingresos espontaneos,2016-07-01,0,6,0,6,6
UNCIA,internaciones,ingresos espontaneos,2016-07-01,0,12,0,12,12
URUBICHA,internaciones,ingresos espontaneos,2016-07-01,10,22,10,22,32
UYUNI,internaciones,ingresos espontaneos,2016-07-01,29,109,29,109,138
VACAS,internaciones,ingresos espontaneos,2016-07-01,0,8,0,8,8
VALLEGRANDE,internaciones,ingresos espontaneos,2016-07-01,60,92,60,92,152
VIACHA,internaciones,ingresos espontaneos,2016-07-01,44,142,44,142,186
VILLA CHARCAS,internaciones,ingresos espontaneos,2016-07-01,3,18,3,18,21
VILLA MONTES,internaciones,ingresos espontaneos,2016-07-01,71,178,71,178,249
VILLA RIVERO,internaciones,ingresos espontaneos,2016-07-01,1,4,1,4,5
VILLA SERRANO,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos espontaneos,2016-07-01,100,208,100,208,308
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2016-07-01,8,22,8,22,30
VILLAZON,internaciones,ingresos espontaneos,2016-07-01,53,127,53,127,180
VINTO,internaciones,ingresos espontaneos,2016-07-01,37,90,37,90,127
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2016-07-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2016-07-01,72,129,72,129,201
YACO,internaciones,ingresos espontaneos,2016-07-01,0,2,0,2,2
YACUIBA,internaciones,ingresos espontaneos,2016-07-01,229,498,229,498,727
YAMPARAEZ,internaciones,ingresos espontaneos,2016-07-01,0,10,0,10,10
YANACACHI,internaciones,ingresos espontaneos,2016-07-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2016-07-01,101,174,101,174,275
YOTALA,internaciones,ingresos espontaneos,2016-07-01,3,15,3,15,18
ZUDAÑEZ,internaciones,ingresos espontaneos,2016-07-01,7,9,7,9,16
ACACIO,internaciones,ingresos espontaneos,2016-08-01,0,3,0,3,3
ACHACACHI,internaciones,ingresos espontaneos,2016-08-01,25,61,25,61,86
ACHOCALLA,internaciones,ingresos espontaneos,2016-08-01,0,7,0,7,7
AIQUILE,internaciones,ingresos espontaneos,2016-08-01,30,71,30,71,101
ALCALA,internaciones,ingresos espontaneos,2016-08-01,0,4,0,4,4
ALTO BENI,internaciones,ingresos espontaneos,2016-08-01,0,6,0,6,6
ANCORAIMES,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2016-08-01,9,10,9,10,19
APOLO,internaciones,ingresos espontaneos,2016-08-01,4,24,4,24,28
ARAMPAMPA,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2016-08-01,0,13,0,13,13
ARBIETO,internaciones,ingresos espontaneos,2016-08-01,0,15,0,15,15
ARQUE,internaciones,ingresos espontaneos,2016-08-01,0,5,0,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2016-08-01,60,146,60,146,206
ATOCHA,internaciones,ingresos espontaneos,2016-08-01,12,26,12,26,38
AYATA,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
AYO AYO,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2016-08-01,8,28,8,28,36
AZURDUY,internaciones,ingresos espontaneos,2016-08-01,7,20,7,20,27
BATALLAS,internaciones,ingresos espontaneos,2016-08-01,0,4,0,4,4
BAURES,internaciones,ingresos espontaneos,2016-08-01,6,17,6,17,23
BERMEJO,internaciones,ingresos espontaneos,2016-08-01,106,197,106,197,303
BETANZOS,internaciones,ingresos espontaneos,2016-08-01,1,18,1,18,19
BOYUIBE,internaciones,ingresos espontaneos,2016-08-01,13,32,13,32,45
BUENA VISTA,internaciones,ingresos espontaneos,2016-08-01,15,29,15,29,44
CABEZAS,internaciones,ingresos espontaneos,2016-08-01,6,21,6,21,27
CAIROMA,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
"CAIZA ""D""",internaciones,ingresos espontaneos,2016-08-01,0,5,0,5,5
CAJUATA,internaciones,ingresos espontaneos,2016-08-01,0,12,0,12,12
CALACOTO,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
CALAMARCA,internaciones,ingresos espontaneos,2016-08-01,1,11,1,11,12
CAMARGO,internaciones,ingresos espontaneos,2016-08-01,50,92,50,92,142
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2016-08-01,0,4,0,4,4
CAMIRI,internaciones,ingresos espontaneos,2016-08-01,219,417,219,417,636
CAPINOTA,internaciones,ingresos espontaneos,2016-08-01,3,29,3,29,32
CARACOLLO,internaciones,ingresos espontaneos,2016-08-01,0,29,0,29,29
CARANAVI,internaciones,ingresos espontaneos,2016-08-01,49,156,49,156,205
CARAPARI,internaciones,ingresos espontaneos,2016-08-01,0,4,0,4,4
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2016-08-01,10,20,10,20,30
CATACORA,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
CHALLAPATA,internaciones,ingresos espontaneos,2016-08-01,25,82,25,82,107
CHAQUI,internaciones,ingresos espontaneos,2016-08-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos espontaneos,2016-08-01,31,80,31,80,111
CHAYANTA,internaciones,ingresos espontaneos,2016-08-01,2,6,2,6,8
CHIMORE,internaciones,ingresos espontaneos,2016-08-01,9,15,9,15,24
CHIPAYA,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
CHUA COCANI,internaciones,ingresos espontaneos,2016-08-01,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2016-08-01,38,62,38,62,100
CHUMA,internaciones,ingresos espontaneos,2016-08-01,3,1,3,1,4
CKOCHAS,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
CLIZA,internaciones,ingresos espontaneos,2016-08-01,12,62,12,62,74
COBIJA,internaciones,ingresos espontaneos,2016-08-01,148,229,148,229,377
COCAPATA,internaciones,ingresos espontaneos,2016-08-01,1,5,1,5,6
COCHABAMBA,internaciones,ingresos espontaneos,2016-08-01,3062,5274,3062,5274,8336
COLCAPIRHUA,internaciones,ingresos espontaneos,2016-08-01,34,94,34,94,128
"COLCHA ""K""",internaciones,ingresos espontaneos,2016-08-01,3,1,3,1,4
COLOMI,internaciones,ingresos espontaneos,2016-08-01,10,22,10,22,32
COLPA BELGICA,internaciones,ingresos espontaneos,2016-08-01,4,12,4,12,16
COLQUECHACA,internaciones,ingresos espontaneos,2016-08-01,0,10,0,10,10
COLQUENCHA,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
COLQUIRI,internaciones,ingresos espontaneos,2016-08-01,0,7,0,7,7
COMARAPA,internaciones,ingresos espontaneos,2016-08-01,4,65,4,65,69
CONCEPCION,internaciones,ingresos espontaneos,2016-08-01,8,64,8,64,72
COPACABANA,internaciones,ingresos espontaneos,2016-08-01,1,7,1,7,8
CORIPATA,internaciones,ingresos espontaneos,2016-08-01,1,8,1,8,9
CORO CORO,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
COROICO,internaciones,ingresos espontaneos,2016-08-01,23,44,23,44,67
CORQUE,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
COTAGAITA,internaciones,ingresos espontaneos,2016-08-01,1,17,1,17,18
COTOCA,internaciones,ingresos espontaneos,2016-08-01,40,68,40,68,108
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2016-08-01,15,29,15,29,44
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
CUEVO,internaciones,ingresos espontaneos,2016-08-01,1,0,1,0,1
CULPINA,internaciones,ingresos espontaneos,2016-08-01,27,43,27,43,70
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2016-08-01,0,5,0,5,5
EL ALTO,internaciones,ingresos espontaneos,2016-08-01,764,2068,764,2068,2832
EL PUENTE(STC),internaciones,ingresos espontaneos,2016-08-01,22,32,22,32,54
EL TORNO,internaciones,ingresos espontaneos,2016-08-01,191,419,191,419,610
EL VILLAR,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2016-08-01,13,21,13,21,34
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2016-08-01,7,8,7,8,15
ESCARA,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
ESCOMA,internaciones,ingresos espontaneos,2016-08-01,4,5,4,5,9
EUCALIPTUS,internaciones,ingresos espontaneos,2016-08-01,0,6,0,6,6
EXALTACION,internaciones,ingresos espontaneos,2016-08-01,2,5,2,5,7
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2016-08-01,9,35,9,35,44
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2016-08-01,7,32,7,32,39
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
GUANAY,internaciones,ingresos espontaneos,2016-08-01,4,35,4,35,39
GUAQUI,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2016-08-01,135,299,135,299,434
GUTIERREZ,internaciones,ingresos espontaneos,2016-08-01,15,40,15,40,55
HUACARETA,internaciones,ingresos espontaneos,2016-08-01,13,14,13,14,27
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2016-08-01,5,2,5,2,7
HUANUNI,internaciones,ingresos espontaneos,2016-08-01,82,118,82,118,200
HUARACAJE,internaciones,ingresos espontaneos,2016-08-01,9,7,9,7,16
HUARINA,internaciones,ingresos espontaneos,2016-08-01,0,5,0,5,5
HUAYLLAMARCA,internaciones,ingresos espontaneos,2016-08-01,2,2,2,2,4
HUMANATA,internaciones,ingresos espontaneos,2016-08-01,0,2,0,2,2
ICLA,internaciones,ingresos espontaneos,2016-08-01,0,8,0,8,8
INCAHUASI,internaciones,ingresos espontaneos,2016-08-01,6,11,6,11,17
INQUISIVI,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2016-08-01,11,10,11,10,21
IXIAMAS,internaciones,ingresos espontaneos,2016-08-01,6,17,6,17,23
JESUS DE MACHACA,internaciones,ingresos espontaneos,2016-08-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos espontaneos,2016-08-01,7,64,7,64,71
