,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,87,74,151,127,238,201,439
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,85,74,580,522,665,596,1261
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,11,8,30,44,41,52,93
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1776,1670,3534,3388,5310,5058,10368
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,3,0,3,0,3
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,79,53,354,298,433,351,784
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,10,47,80,55,90,145
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,24,26,24,26,50
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,15,208,180,222,195,417
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,6,0,1,2,7,9
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,13,20,176,179,189,199,388
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,5,76,65,81,70,151
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,6,101,115,104,121,225
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,4,13,19,16,23,39
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,18,12,131,114,149,126,275
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,1,11,7,13,8,21
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,30,12,183,161,213,173,386
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,31,26,57,41,88,67,155
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,18,10,202,148,220,158,378
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,37,39,38,40,78
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,20,13,68,44,88,57,145
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,7,3,45,39,52,42,94
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,15,117,110,131,125,256
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,82,87,495,514,577,601,1178
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,1,0,0,5,1,6
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,26,20,176,188,202,208,410
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,2,5,7,6,9,15
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,26,16,27,16,43
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,16,13,122,111,138,124,262
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,4,25,31,27,35,62
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,18,15,18,15,33
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,7,8,34,30,41,38,79
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,972,947,5490,5159,6462,6106,12568
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,22,29,22,29,51
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,4,82,83,87,87,174
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,14,60,59,74,73,147
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,45,47,480,450,525,497,1022
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,24,23,25,23,48
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,20,10,165,181,185,191,376
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,103,108,449,376,552,484,1036
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,1,0,5,0,6,6
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,6,2,25,26,31,28,59
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,2,2,2,2,4
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,0,32,29,34,29,63
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,6,15,6,15,21
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,1,19,16,22,17,39
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,7,9,69,73,76,82,158
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,7,36,32,38,39,77
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,28,17,113,129,141,146,287
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,28,25,44,28,72,53,125
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,16,17,37,130,53,147,200
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,37,27,38,27,65
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,54,70,441,427,495,497,992
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,21,10,118,113,139,123,262
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,9,40,62,41,71,112
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,3,17,22,19,25,44
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,9,12,10,12,22
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,17,21,228,169,245,190,435
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,2,31,25,32,27,59
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,0,35,31,37,31,68
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,25,17,26,17,43
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,2,29,25,33,27,60
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,0,19,11,21,11,32
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,6,11,13,13,19,32
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,6,27,25,35,31,66
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,14,52,57,61,71,132
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,3,15,10,15,13,28
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,8,56,61,60,69,129
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,7,5,140,107,147,112,259
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,11,71,72,76,83,159
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,9,94,69,95,78,173
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,55,47,370,304,425,351,776
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,50,44,743,674,793,718,1511
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1767,1681,4355,4057,6122,5738,11860
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,1,0,0,0,1,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,8,35,40,39,48,87
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,6,124,115,132,121,253
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,0,24,21,26,21,47
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,1,10,14,10,15,25
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,22,24,272,219,294,243,537
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,0,22,21,26,21,47
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,13,31,28,45,41,86
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,7,48,32,56,39,95
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,2,25,15,30,17,47
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,0,46,49,48,49,97
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,10,12,123,106,133,118,251
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,18,17,105,95,123,112,235
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,0,2,0,2,2
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,16,200,172,209,188,397
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,13,19,50,52,63,71,134
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,21,17,22,18,40
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,25,14,340,240,365,254,619
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,3,51,60,55,63,118
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,3,4,4,5,9
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,4,32,36,34,40,74
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,22,26,184,172,206,198,404
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,320,248,987,912,1307,1160,2467
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,3,14,12,15,15,30
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,4,34,26,42,30,72
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,19,23,20,24,44
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,4,2,5,2,7
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,2,18,12,18,14,32
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,6,6,48,35,54,41,95
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,5,124,102,129,107,236
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,2,71,62,73,64,137
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,626,680,2145,2255,2771,2935,5706
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,14,126,145,140,159,299
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,4,45,50,53,54,107
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,27,21,136,139,163,160,323
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,45,52,89,116,134,168,302
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,29,21,234,245,263,266,529
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,3,23,13,25,16,41
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,13,11,65,64,78,75,153
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,1,26,28,31,29,60
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,0,18,12,20,12,32
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,16,17,149,174,165,191,356
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,0,54,49,57,49,106
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,2,56,57,59,59,118
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,6,72,59,77,65,142
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,7,7,89,83,96,90,186
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,32,12,88,88,120,100,220
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,2,32,32,35,34,69
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,20,15,106,101,126,116,242
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,9,53,51,58,60,118
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,16,40,39,49,55,104
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,18,19,91,99,109,118,227
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,6,7,58,48,64,55,119
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,4,7,5,8,13
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,490,474,1402,1442,1892,1916,3808
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,4,30,32,34,36,70
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,8,9,9,9,18
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,16,8,162,156,178,164,342
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,2,32,24,35,26,61
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,18,43,32,47,50,97
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,4,98,80,100,84,184
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,27,26,28,26,54
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,16,16,136,133,152,149,301
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,7,52,47,60,54,114
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,12,5,13,5,18
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,16,16,103,113,119,129,248
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,109,95,752,703,861,798,1659
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,5,73,74,78,79,157
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,46,33,265,285,311,318,629
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,2,26,35,27,37,64
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,561,478,947,844,1508,1322,2830
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,1,42,51,45,52,97
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,7,9,8,9,17
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,5,36,46,44,51,95
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,11,86,88,95,99,194
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,190,143,1065,813,1255,956,2211
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,20,17,137,94,157,111,268
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,24,26,48,71,72,97,169
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,2,33,21,33,23,56
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,180,130,1391,1228,1571,1358,2929
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,10,8,23,27,33,35,68
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,10,105,99,114,109,223
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,6,5,36,38,42,43,85
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,6,89,64,92,70,162
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,5,51,50,65,55,120
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,13,6,14,7,21
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,11,88,101,102,112,214
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,19,21,20,21,41
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,3,21,14,22,17,39
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,17,3,31,25,48,28,76
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,10,12,98,97,108,109,217
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,39,51,430,330,469,381,850
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,11,82,72,87,83,170
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,19,14,178,196,197,210,407
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,57,53,182,157,239,210,449
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,81,85,348,405,429,490,919
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,4,12,7,14,11,25
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,15,111,84,125,99,224
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,5,49,29,57,34,91
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,16,23,114,88,130,111,241
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,33,33,59,67,92,100,192
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,31,28,326,263,357,291,648
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,2,36,40,39,42,81
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,28,24,202,168,230,192,422
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,13,15,210,135,223,150,373
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,14,10,118,112,132,122,254
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,9,6,130,126,139,132,271
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,2,16,12,16,14,30
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,25,27,128,104,153,131,284
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,31,22,172,149,203,171,374
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,2,36,41,39,43,82
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,8,1,9,2,11
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,2,1,16,16,18,17,35
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,0,3,3,4,3,7
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,8,9,40,44,48,53,101
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,6,2,32,26,38,28,66
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,15,11,89,77,104,88,192
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,28,27,138,102,166,129,295
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1846,1522,7595,6611,9441,8133,17574
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,11,14,90,81,101,95,196
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,13,11,114,117,127,128,255
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,4,15,20,18,24,42
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,6,50,59,53,65,118
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,1,41,19,42,20,62
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,1,3,25,20,26,23,49
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,4,2,54,47,58,49,107
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,0,0,7,6,7,6,13
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,5,3,51,41,56,44,100
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,3,5,49,34,52,39,91
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,37,32,332,264,369,296,665
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-10-01,15,9,110,105,125,114,239
