,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,2,2,2,2,4
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,5,2,36,32,41,34,75
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,6,7,14,16,20,23,43
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,2,0,2,0,2
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,0,21,15,23,15,38
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,14,13,14,13,27
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,0,3,2,6,2,8
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,3,0,3,0,3
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,8,7,78,70,86,77,163
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,3,3,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,6,1,6,1,7
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,9,57,57,61,66,127
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,0,6,6,8,6,14
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,15,16,45,51,60,67,127
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,8,10,9,10,19
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,26,17,27,17,44
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,1,1,0,3,1,4
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,6,7,17,14,23,21,44
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,5,1,3,3,8,11
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,3,0,11,0,14,14
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,0,0,0,1,1
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,2,6,5,6,7,13
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,1,6,7,9,8,17
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,1,5,10,7,11,18
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,6,5,6,6,12
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,5,2,1,3,6,5,11
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,16,20,101,81,117,101,218
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,0,16,13,18,13,31
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,3,11,8,12,11,23
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,1,5,1,5,6
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,2,12,8,15,10,25
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,7,6,54,37,61,43,104
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,0,2,2,4,2,6
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,4,4,4,4,8
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,0,2,0,2,2
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,28,30,165,163,193,193,386
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,29,23,30,24,54
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,0,1,0,1,1
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,5,10,33,34,38,44,82
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,8,17,34,19,42,61
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,5,22,21,24,26,50
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,3,21,10,24,13,37
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,1,38,18,42,19,61
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,4,5,4,6,10
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,1,1,1,1,2
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,3,14,11,15,14,29
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,5,7,67,72,72,79,151
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,0,96,16,99,16,115
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,0,2,0,2,2
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,101,86,225,334,326,420,746
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,8,8,87,58,95,66,161
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,3,2,3,4,6,10
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,25,3,163,2,188,5,193
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,0,2,0,4,0,4
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,6,6,2,6,8,12,20
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,0,1,0,2,2
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,31,17,96,89,127,106,233
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,3,0,4,0,4
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,12,7,79,78,91,85,176
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,1,1,1,1,2
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,5,37,40,38,45,83
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,0,1,0,2,2
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,2,1,2,2,4
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,0,1,1,2,3
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,11,12,12,13,25
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,1,0,1,0,1
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,2,29,21,30,23,53
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,6,3,4,10,10,13,23
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,8,10,50,36,58,46,104
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,0,1,0,1,1
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,1,3,5,7,6,13
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,16,12,97,128,113,140,253
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,10,13,10,14,24
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,4,3,4,3,7
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,24,21,3,9,27,30,57
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,5,7,6,7,13
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,4,72,62,76,66,142
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,1,14,6,17,7,24
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,4,9,11,9,15,24
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,15,8,149,112,164,120,284
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,0,1,0,1,1
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,6,8,7,9,16
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,15,17,110,117,125,134,259
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,2,2,2,4,4,8
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,3,6,6,7,9,16
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,16,10,17,11,28
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,12,4,12,4,16
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,3,0,0,2,3,5
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,15,12,76,53,91,65,156
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,3,0,3,0,3
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,2,2,0,3,2,5
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,2,16,10,20,12,32
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,2,6,9,6,11,17
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,3,2,4,3,7
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,2,6,2,6,8
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,1,4,5,7,6,13
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,4,9,14,12,18,30
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,9,1,0,5,9,14
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,2,11,11,14,13,27
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,2,3,7,5,9,14
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,3,21,18,21,21,42
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,29,25,30,25,55
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,17,12,18,13,31
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,7,11,68,71,75,82,157
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,8,0,27,22,35,22,57
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,0,0,1,0,1
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,7,27,29,30,36,66
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,10,20,25,23,35,58
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,3,3,3,3,6
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,7,7,77,87,84,94,178
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,5,1,54,40,59,41,100
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,8,6,9,7,16
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,3,8,9,9,12,21
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,14,17,89,83,103,100,203
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,0,53,42,57,42,99
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,0,67,71,69,71,140
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,10,5,10,5,15
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,15,12,80,70,95,82,177
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,1,0,1,0,1
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,3,70,58,71,61,132
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,4,23,13,25,17,42
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,3,0,3,0,3
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,1,4,1,5,6
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,1,1,1,3,2,5
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,1,1,2,2,3,5
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,6,43,44,47,50,97
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,3,16,23,18,26,44
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,7,2,48,47,55,49,104
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,5,6,37,29,42,35,77
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,6,3,7,3,10
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,3,36,35,37,38,75
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,2,18,20,20,22,42
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,4,25,19,25,23,48
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,5,4,34,29,39,33,72
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,1,1,1,3,2,5
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,6,9,22,10,28,38
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,1,2,1,3,4
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,2,3,2,4,6
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,2,3,3,4,5,9
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,2,2,24,23,26,25,51
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,3,37,29,40,32,72
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,7,5,7,6,13
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,0,4,1,5,1,6
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,2,1,2,4,4,8
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,3,3,24,16,27,19,46
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,6,8,57,54,63,62,125
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,2,3,6,3,8,11
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,2,16,19,16,21,37
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,20,19,60,43,80,62,142
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,6,14,11,14,17,31
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,0,1,1,1,1,2
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,4,14,22,18,26,44
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,28,16,8,27,36,43,79
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,5,4,17,15,22,19,41
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,9,7,101,71,110,78,188
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,1,13,7,13,8,21
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,1,3,14,21,15,24,39
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,4,0,23,27,27,27,54
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-11-01,0,3,30,32,30,35,65
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,2,12,21,13,23,36
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,8,4,16,17,24,21,45
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,67,66,68,66,134
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,6,78,63,82,69,151
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,12,4,13,4,17
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,9,18,9,18,27
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,0,1,0,2,2
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,6,10,9,11,15,26
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,1,7,6,8,7,15
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,0,1,0,1
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,1,15,19,17,20,37
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,2,14,10,15,12,27
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,1,25,20,26,21,47
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,1,5,5,6,6,12
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,3,39,26,44,29,73
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,30,27,30,28,58
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,0,2,1,2,3
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,3,2,4,2,6
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,2,0,0,3,2,5
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,10,11,10,12,22
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,2,5,5,7,7,14
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,5,57,53,62,58,120
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,3,4,31,45,34,49,83
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,5,23,8,28,13,41
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,4,2,4,2,6
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,0,7,8,9,8,17
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,2,3,5,3,7,10
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,2,3,4,5,6,8,14
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,8,5,82,77,90,82,172
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,4,1,33,28,37,29,66
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,1,0,1,0,1
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,1,1,1,2,2,4
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,12,3,12,3,15
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,0,5,0,5,5
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,1,12,20,12,21,33
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,3,12,11,13,14,27
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,0,2,0,2,2
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,16,15,16,15,31
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,5,3,16,16,21,19,40
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,1,29,27,30,28,58
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,8,5,8,5,13
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,0,0,4,6,4,6,10
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,2,1,5,2,7,9
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,2,7,5,8,7,15
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,5,12,6,12,18
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,6,10,14,10,20,20,40
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-12-01,1,0,7,9,8,9,17
