,group,variable,month,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2021-10-01,1,1,1,1,2
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2021-10-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2021-10-01,5,8,5,8,13
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2021-10-01,2,1,2,1,3
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
AZURDUY,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,2,0,2,2
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,1,1,1,2
CARAPARI,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,0,0,0,0
CHARAGUA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,2,5,2,5,7
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,79,71,79,71,150
CONCEPCION,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,0,1,0,1
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,1,1,1,2
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,40,37,40,37,77
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,1,1,1,2
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,1,1,1,2
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,3,0,3,0,3
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,60,57,60,57,117
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,0,1,0,1
MAGDALENA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,0,1,0,1
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,2,3,2,3,5
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,15,3,15,3,18
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,20,25,20,25,45
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,3,2,3,2,5
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,15,10,15,10,25
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,3,0,3,3
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,2,1,2,1,3
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,3,2,3,2,5
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,3,3,3,3,6
SAN ANTONIO DE LOMERIO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,2,1,2,1,3
SAN LUCAS,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,1,1,1,2
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,86,81,86,81,167
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,27,28,27,28,55
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,0,1,0,1
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,21,13,21,13,34
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,8,11,8,11,19
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,0,1,0,1,1
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,9,5,9,5,14
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2021-11-01,2,1,2,1,3
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,1,1,1,2
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,7,2,7,2,9
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,2,1,2,3
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
CARAPARI,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,0,0,0,0,0
CHARAGUA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,0,0,0,0,0
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,104,82,104,82,186
CONCEPCION,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,1,1,1,2
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,1,1,1,2
COTAGAITA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,0,1,0,1,1
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,10,3,10,3,13
CUATRO CAÑADAS,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,3,1,3,4
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,61,40,61,40,101
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,3,1,3,4
GENERAL SAAVEDRA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,0,1,0,1,1
HUARACAJE,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,4,2,4,2,6
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,55,54,55,54,109
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,1,1,1,2
MAPIRI,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,3,3,3,3,6
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,17,10,17,10,27
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,42,27,42,27,69
PALOS BLANCOS,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,3,3,3,3,6
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,13,17,13,17,30
PUERTO RICO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,2,1,2,1,3
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,2,2,2,2,4
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,6,3,6,3,9
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,2,1,2,3
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,2,5,2,5,7
SAN ANDRES,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,3,0,3,0,3
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,2,0,2,0,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,2,1,2,3
SAN LUCAS,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
SAN PEDRO,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,129,91,129,91,220
SORATA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,0,1,0,1,1
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,23,29,23,29,52
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,35,26,35,26,61
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,16,15,16,15,31
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,2,1,2,1,3
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,1,1,1,2
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,2,0,2,0,2
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,16,12,16,12,28
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2021-12-01,6,4,6,4,10
