,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2021-06-01,10,25,10,25,35
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2021-06-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2021-06-01,0,4,0,4,4
SENA,internaciones,ingresos espontaneos,2021-06-01,0,6,0,6,6
SHINAOTA,internaciones,ingresos espontaneos,2021-06-01,19,68,19,68,87
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2021-06-01,0,9,0,9,9
SICAYA,internaciones,ingresos espontaneos,2021-06-01,0,3,0,3,3
SIPE SIPE,internaciones,ingresos espontaneos,2021-06-01,0,46,0,46,46
SOPACHUY,internaciones,ingresos espontaneos,2021-06-01,5,11,5,11,16
SORATA,internaciones,ingresos espontaneos,2021-06-01,2,23,2,23,25
SUCRE,internaciones,ingresos espontaneos,2021-06-01,908,1458,908,1458,2366
TACACOMA,internaciones,ingresos espontaneos,2021-06-01,0,8,0,8,8
TACOPAYA,internaciones,ingresos espontaneos,2021-06-01,4,7,4,7,11
TAPACARI,internaciones,ingresos espontaneos,2021-06-01,0,3,0,3,3
TARABUCO,internaciones,ingresos espontaneos,2021-06-01,28,40,28,40,68
TARACO,internaciones,ingresos espontaneos,2021-06-01,0,3,0,3,3
TARATA,internaciones,ingresos espontaneos,2021-06-01,0,6,0,6,6
TARIJA,internaciones,ingresos espontaneos,2021-06-01,624,909,624,909,1533
TARVITA,internaciones,ingresos espontaneos,2021-06-01,9,22,9,22,31
TEOPONTE,internaciones,ingresos espontaneos,2021-06-01,0,11,0,11,11
TIAHUANACU,internaciones,ingresos espontaneos,2021-06-01,0,6,0,6,6
TINGUIPAYA,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
TIPUANI,internaciones,ingresos espontaneos,2021-06-01,0,11,0,11,11
TIQUIPAYA,internaciones,ingresos espontaneos,2021-06-01,31,147,31,147,178
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2021-06-01,0,18,0,18,18
TOCO,internaciones,ingresos espontaneos,2021-06-01,0,5,0,5,5
TOLATA,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
TOLEDO,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
TOMAVE,internaciones,ingresos espontaneos,2021-06-01,1,2,1,2,3
TOMINA,internaciones,ingresos espontaneos,2021-06-01,5,6,5,6,11
TORO TORO,internaciones,ingresos espontaneos,2021-06-01,0,5,0,5,5
TOTORA(CBBA),internaciones,ingresos espontaneos,2021-06-01,5,41,5,41,46
TRIGAL,internaciones,ingresos espontaneos,2021-06-01,1,1,1,1,2
TRINIDAD,internaciones,ingresos espontaneos,2021-06-01,361,644,361,644,1005
TUPIZA,internaciones,ingresos espontaneos,2021-06-01,68,87,68,87,155
UMALA,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2021-06-01,0,5,0,5,5
URUBICHA,internaciones,ingresos espontaneos,2021-06-01,15,17,15,17,32
UYUNI,internaciones,ingresos espontaneos,2021-06-01,79,131,79,131,210
VACAS,internaciones,ingresos espontaneos,2021-06-01,0,5,0,5,5
VALLEGRANDE,internaciones,ingresos espontaneos,2021-06-01,33,62,33,62,95
VIACHA,internaciones,ingresos espontaneos,2021-06-01,25,145,25,145,170
VILA VILA,internaciones,ingresos espontaneos,2021-06-01,1,0,1,0,1
VILLA CHARCAS,internaciones,ingresos espontaneos,2021-06-01,1,9,1,9,10
VILLA MONTES,internaciones,ingresos espontaneos,2021-06-01,48,112,48,112,160
VILLA RIVERO,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
VILLA SERRANO,internaciones,ingresos espontaneos,2021-06-01,1,5,1,5,6
VILLA TUNARI,internaciones,ingresos espontaneos,2021-06-01,47,134,47,134,181
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2021-06-01,3,6,3,6,9
VILLAZON,internaciones,ingresos espontaneos,2021-06-01,44,93,44,93,137
VINTO,internaciones,ingresos espontaneos,2021-06-01,20,76,20,76,96
VITICHI,internaciones,ingresos espontaneos,2021-06-01,0,5,0,5,5
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2021-06-01,50,164,50,164,214
YACO,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2021-06-01,113,235,113,235,348
YAMPARAEZ,internaciones,ingresos espontaneos,2021-06-01,1,6,1,6,7
YANACACHI,internaciones,ingresos espontaneos,2021-06-01,0,1,0,1,1
YAPACANI,internaciones,ingresos espontaneos,2021-06-01,79,172,79,172,251
YOCALLA,internaciones,ingresos espontaneos,2021-06-01,0,2,0,2,2
YOTALA,internaciones,ingresos espontaneos,2021-06-01,0,8,0,8,8
ZUDAÑEZ,internaciones,ingresos espontaneos,2021-06-01,1,10,1,10,11
ACHACACHI,internaciones,ingresos espontaneos,2021-07-01,13,50,13,50,63
ACHOCALLA,internaciones,ingresos espontaneos,2021-07-01,0,9,0,9,9
AIQUILE,internaciones,ingresos espontaneos,2021-07-01,32,58,32,58,90
ALTO BENI,internaciones,ingresos espontaneos,2021-07-01,0,10,0,10,10
ANCORAIMES,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2021-07-01,3,6,3,6,9
APOLO,internaciones,ingresos espontaneos,2021-07-01,0,15,0,15,15
ARAMPAMPA,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
ARBIETO,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
ARQUE,internaciones,ingresos espontaneos,2021-07-01,0,4,0,4,4
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2021-07-01,54,122,54,122,176
ATOCHA,internaciones,ingresos espontaneos,2021-07-01,11,13,11,13,24
AUCAPATA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
AYATA,internaciones,ingresos espontaneos,2021-07-01,1,2,1,2,3
AYO AYO,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2021-07-01,3,31,3,31,34
AZURDUY,internaciones,ingresos espontaneos,2021-07-01,11,19,11,19,30
BATALLAS,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
BAURES,internaciones,ingresos espontaneos,2021-07-01,2,15,2,15,17
BELLA FLOR,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2021-07-01,66,98,66,98,164
BETANZOS,internaciones,ingresos espontaneos,2021-07-01,0,18,0,18,18
BOLIVAR,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos espontaneos,2021-07-01,6,14,6,14,20
BUENA VISTA,internaciones,ingresos espontaneos,2021-07-01,12,14,12,14,26
CAIROMA,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
CAJUATA,internaciones,ingresos espontaneos,2021-07-01,0,13,0,13,13
CALAMARCA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
CAMARGO,internaciones,ingresos espontaneos,2021-07-01,34,35,34,35,69
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2021-07-01,1,2,1,2,3
CAMIRI,internaciones,ingresos espontaneos,2021-07-01,89,187,89,187,276
CAPINOTA,internaciones,ingresos espontaneos,2021-07-01,8,32,8,32,40
CAQUIAVIRI,internaciones,ingresos espontaneos,2021-07-01,1,2,1,2,3
CARACOLLO,internaciones,ingresos espontaneos,2021-07-01,0,22,0,22,22
CARANAVI,internaciones,ingresos espontaneos,2021-07-01,18,75,18,75,93
CARAPARI,internaciones,ingresos espontaneos,2021-07-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2021-07-01,10,17,10,17,27
CHALLAPATA,internaciones,ingresos espontaneos,2021-07-01,34,100,34,100,134
CHAQUI,internaciones,ingresos espontaneos,2021-07-01,2,3,2,3,5
CHARAGUA,internaciones,ingresos espontaneos,2021-07-01,31,63,31,63,94
CHAYANTA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
CHIMORE,internaciones,ingresos espontaneos,2021-07-01,5,36,5,36,41
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2021-07-01,10,54,10,54,64
CHUMA,internaciones,ingresos espontaneos,2021-07-01,2,2,2,2,4
CKOCHAS,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
CLIZA,internaciones,ingresos espontaneos,2021-07-01,6,31,6,31,37
COBIJA,internaciones,ingresos espontaneos,2021-07-01,178,328,178,328,506
COCAPATA,internaciones,ingresos espontaneos,2021-07-01,0,15,0,15,15
COCHABAMBA,internaciones,ingresos espontaneos,2021-07-01,2409,3628,2409,3628,6037
COLCAPIRHUA,internaciones,ingresos espontaneos,2021-07-01,46,97,46,97,143
"COLCHA ""K""",internaciones,ingresos espontaneos,2021-07-01,2,1,2,1,3
COLLANA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
COLOMI,internaciones,ingresos espontaneos,2021-07-01,1,20,1,20,21
COLPA BELGICA,internaciones,ingresos espontaneos,2021-07-01,5,4,5,4,9
COLQUECHACA,internaciones,ingresos espontaneos,2021-07-01,2,13,2,13,15
COLQUENCHA,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
COLQUIRI,internaciones,ingresos espontaneos,2021-07-01,0,7,0,7,7
COMARAPA,internaciones,ingresos espontaneos,2021-07-01,7,38,7,38,45
CONCEPCION,internaciones,ingresos espontaneos,2021-07-01,9,70,9,70,79
COPACABANA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
CORIPATA,internaciones,ingresos espontaneos,2021-07-01,0,10,0,10,10
CORO CORO,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2021-07-01,19,38,19,38,57
CORQUE,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
COTAGAITA,internaciones,ingresos espontaneos,2021-07-01,2,7,2,7,9
COTOCA,internaciones,ingresos espontaneos,2021-07-01,101,266,101,266,367
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2021-07-01,26,27,26,27,53
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
CULPINA,internaciones,ingresos espontaneos,2021-07-01,2,20,2,20,22
DESAGUADERO,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
EL ALTO,internaciones,ingresos espontaneos,2021-07-01,631,1552,631,1552,2183
EL PUENTE(STC),internaciones,ingresos espontaneos,2021-07-01,20,30,20,30,50
EL PUENTE(TJA),internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
EL TORNO,internaciones,ingresos espontaneos,2021-07-01,56,103,56,103,159
EL VILLAR,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2021-07-01,10,26,10,26,36
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2021-07-01,9,48,9,48,57
ESCOMA,internaciones,ingresos espontaneos,2021-07-01,4,18,4,18,22
EUCALIPTUS,internaciones,ingresos espontaneos,2021-07-01,0,4,0,4,4
EXALTACION,internaciones,ingresos espontaneos,2021-07-01,3,1,3,1,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2021-07-01,5,10,5,10,15
FILADELFIA,internaciones,ingresos espontaneos,2021-07-01,1,5,1,5,6
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2021-07-01,0,10,0,10,10
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
GUANAY,internaciones,ingresos espontaneos,2021-07-01,1,14,1,14,15
GUAQUI,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2021-07-01,103,182,103,182,285
GUTIERREZ,internaciones,ingresos espontaneos,2021-07-01,14,28,14,28,42
HUACARETA,internaciones,ingresos espontaneos,2021-07-01,1,18,1,18,19
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
HUACHACALLA,internaciones,ingresos espontaneos,2021-07-01,1,0,1,0,1
HUANUNI,internaciones,ingresos espontaneos,2021-07-01,93,112,93,112,205
HUARACAJE,internaciones,ingresos espontaneos,2021-07-01,2,11,2,11,13
HUARINA,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
HUATAJATA,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
HUMANATA,internaciones,ingresos espontaneos,2021-07-01,1,1,1,1,2
ICLA,internaciones,ingresos espontaneos,2021-07-01,0,14,0,14,14
INCAHUASI,internaciones,ingresos espontaneos,2021-07-01,0,7,0,7,7
INQUISIVI,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2021-07-01,7,21,7,21,28
IXIAMAS,internaciones,ingresos espontaneos,2021-07-01,5,12,5,12,17
JESUS DE MACHACA,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
LA ASUNTA,internaciones,ingresos espontaneos,2021-07-01,9,55,9,55,64
LA GUARDIA,internaciones,ingresos espontaneos,2021-07-01,67,135,67,135,202
LA PAZ,internaciones,ingresos espontaneos,2021-07-01,1848,2957,1848,2957,4805
LAGUNILLAS,internaciones,ingresos espontaneos,2021-07-01,1,2,1,2,3
LAS CARRERAS,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
LICOMA PAMPA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2021-07-01,118,223,118,223,341
LURIBAY,internaciones,ingresos espontaneos,2021-07-01,1,2,1,2,3
MACHACAMARCA,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
MACHARETI,internaciones,ingresos espontaneos,2021-07-01,3,10,3,10,13
MAGDALENA,internaciones,ingresos espontaneos,2021-07-01,21,38,21,38,59
MAIRANA,internaciones,ingresos espontaneos,2021-07-01,4,35,4,35,39
MAPIRI,internaciones,ingresos espontaneos,2021-07-01,9,27,9,27,36
MECAPACA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
MINEROS,internaciones,ingresos espontaneos,2021-07-01,16,23,16,23,39
MIZQUE,internaciones,ingresos espontaneos,2021-07-01,16,41,16,41,57
MOCOMOCO,internaciones,ingresos espontaneos,2021-07-01,1,2,1,2,3
MOJOCOYA,internaciones,ingresos espontaneos,2021-07-01,1,7,1,7,8
MONTEAGUDO,internaciones,ingresos espontaneos,2021-07-01,34,98,34,98,132
MONTERO,internaciones,ingresos espontaneos,2021-07-01,384,517,384,517,901
MORO MORO,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
MOROCHATA,internaciones,ingresos espontaneos,2021-07-01,1,7,1,7,8
OCURI,internaciones,ingresos espontaneos,2021-07-01,0,6,0,6,6
OKINAWA,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
OMEREQUE,internaciones,ingresos espontaneos,2021-07-01,3,13,3,13,16
ORURO,internaciones,ingresos espontaneos,2021-07-01,815,1273,815,1273,2088
PADILLA,internaciones,ingresos espontaneos,2021-07-01,10,28,10,28,38
PAILON,internaciones,ingresos espontaneos,2021-07-01,24,56,24,56,80
PALCA,internaciones,ingresos espontaneos,2021-07-01,0,7,0,7,7
PALOS BLANCOS,internaciones,ingresos espontaneos,2021-07-01,6,46,6,46,52
PAMPA GRANDE,internaciones,ingresos espontaneos,2021-07-01,0,8,0,8,8
PAPEL PAMPA,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
PASORAPA,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2021-07-01,3,37,3,37,40
PELECHUCO,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2021-07-01,0,12,0,12,12
POCONA,internaciones,ingresos espontaneos,2021-07-01,1,8,1,8,9
POJO (CBBA),internaciones,ingresos espontaneos,2021-07-01,2,10,2,10,12
POOPO,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
PORCO,internaciones,ingresos espontaneos,2021-07-01,0,10,0,10,10
POROMA,internaciones,ingresos espontaneos,2021-07-01,0,10,0,10,10
PORONGO,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos espontaneos,2021-07-01,35,75,35,75,110
PORVENIR,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
POTOSI,internaciones,ingresos espontaneos,2021-07-01,577,1038,577,1038,1615
PRESTO,internaciones,ingresos espontaneos,2021-07-01,5,8,5,8,13
PUCARANI,internaciones,ingresos espontaneos,2021-07-01,0,8,0,8,8
PUERTO ACOSTA,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2021-07-01,1,6,1,6,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2021-07-01,16,12,16,12,28
PUERTO RICO,internaciones,ingresos espontaneos,2021-07-01,9,31,9,31,40
PUERTO SILES,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos espontaneos,2021-07-01,23,30,23,30,53
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2021-07-01,50,143,50,143,193
PUNA,internaciones,ingresos espontaneos,2021-07-01,0,6,0,6,6
PUNATA,internaciones,ingresos espontaneos,2021-07-01,83,152,83,152,235
QUIABAYA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
QUILLACOLLO,internaciones,ingresos espontaneos,2021-07-01,123,335,123,335,458
QUIME,internaciones,ingresos espontaneos,2021-07-01,2,2,2,2,4
QUIRUSILLAS,internaciones,ingresos espontaneos,2021-07-01,2,4,2,4,6
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
RAVELO,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
REYES,internaciones,ingresos espontaneos,2021-07-01,12,21,12,21,33
RIBERALTA,internaciones,ingresos espontaneos,2021-07-01,161,401,161,401,562
ROBORE,internaciones,ingresos espontaneos,2021-07-01,38,72,38,72,110
RURRENABAQUE,internaciones,ingresos espontaneos,2021-07-01,38,71,38,71,109
SABAYA,internaciones,ingresos espontaneos,2021-07-01,2,1,2,1,3
SACABA,internaciones,ingresos espontaneos,2021-07-01,144,387,144,387,531
SACABAMBA,internaciones,ingresos espontaneos,2021-07-01,0,4,0,4,4
SACACA,internaciones,ingresos espontaneos,2021-07-01,0,11,0,11,11
SAIPINA,internaciones,ingresos espontaneos,2021-07-01,1,3,1,3,4
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2021-07-01,2,4,2,4,6
SAMAIPATA,internaciones,ingresos espontaneos,2021-07-01,2,6,2,6,8
SAN ANDRES,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2021-07-01,1,9,1,9,10
SAN BENITO,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos espontaneos,2021-07-01,49,118,49,118,167
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2021-07-01,12,39,12,39,51
SAN CARLOS,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
SAN IGNACIO,internaciones,ingresos espontaneos,2021-07-01,16,59,16,59,75
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2021-07-01,94,214,94,214,308
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2021-07-01,2,4,2,4,6
SAN JAVIER(STC),internaciones,ingresos espontaneos,2021-07-01,9,34,9,34,43
SAN JOAQUIN,internaciones,ingresos espontaneos,2021-07-01,3,18,3,18,21
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2021-07-01,66,100,66,100,166
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2021-07-01,10,35,10,35,45
SAN JULIAN,internaciones,ingresos espontaneos,2021-07-01,101,162,101,162,263
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2021-07-01,0,15,0,15,15
SAN LUCAS,internaciones,ingresos espontaneos,2021-07-01,14,50,14,50,64
SAN MATIAS,internaciones,ingresos espontaneos,2021-07-01,24,38,24,38,62
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2021-07-01,15,25,15,25,40
SAN PEDRO,internaciones,ingresos espontaneos,2021-07-01,24,15,24,15,39
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2021-07-01,0,11,0,11,11
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2021-07-01,0,8,0,8,8
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2021-07-01,12,13,12,13,25
SAN RAMON SCZ,internaciones,ingresos espontaneos,2021-07-01,15,43,15,43,58
SANTA ANA,internaciones,ingresos espontaneos,2021-07-01,19,52,19,52,71
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2021-07-01,3326,5867,3326,5867,9193
SANTA ROSA,internaciones,ingresos espontaneos,2021-07-01,20,36,20,36,56
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2021-07-01,10,31,10,31,41
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2021-07-01,0,4,0,4,4
SENA,internaciones,ingresos espontaneos,2021-07-01,0,10,0,10,10
SHINAOTA,internaciones,ingresos espontaneos,2021-07-01,14,60,14,60,74
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2021-07-01,0,10,0,10,10
SICAYA,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2021-07-01,0,48,0,48,48
SOPACHUY,internaciones,ingresos espontaneos,2021-07-01,8,11,8,11,19
SORATA,internaciones,ingresos espontaneos,2021-07-01,1,13,1,13,14
SUCRE,internaciones,ingresos espontaneos,2021-07-01,862,1535,862,1535,2397
TACACOMA,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
TACOPAYA,internaciones,ingresos espontaneos,2021-07-01,5,10,5,10,15
TAPACARI,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
TARABUCO,internaciones,ingresos espontaneos,2021-07-01,35,34,35,34,69
TARACO,internaciones,ingresos espontaneos,2021-07-01,0,2,0,2,2
TARIJA,internaciones,ingresos espontaneos,2021-07-01,778,1150,778,1150,1928
TARVITA,internaciones,ingresos espontaneos,2021-07-01,7,24,7,24,31
TEOPONTE,internaciones,ingresos espontaneos,2021-07-01,0,7,0,7,7
TIAHUANACU,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
TINGUIPAYA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
TIPUANI,internaciones,ingresos espontaneos,2021-07-01,2,10,2,10,12
TIQUIPAYA,internaciones,ingresos espontaneos,2021-07-01,28,175,28,175,203
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2021-07-01,0,12,0,12,12
TOCO,internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
TOMAVE,internaciones,ingresos espontaneos,2021-07-01,1,5,1,5,6
TOMINA,internaciones,ingresos espontaneos,2021-07-01,3,4,3,4,7
TORO TORO,internaciones,ingresos espontaneos,2021-07-01,0,10,0,10,10
TOTORA(CBBA),internaciones,ingresos espontaneos,2021-07-01,3,31,3,31,34
TOTORA(ORR),internaciones,ingresos espontaneos,2021-07-01,0,5,0,5,5
TRIGAL,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos espontaneos,2021-07-01,271,607,271,607,878
TUPIZA,internaciones,ingresos espontaneos,2021-07-01,122,160,122,160,282
UNCIA,internaciones,ingresos espontaneos,2021-07-01,0,6,0,6,6
URUBICHA,internaciones,ingresos espontaneos,2021-07-01,11,22,11,22,33
UYUNI,internaciones,ingresos espontaneos,2021-07-01,52,99,52,99,151
VACAS,internaciones,ingresos espontaneos,2021-07-01,0,4,0,4,4
VALLEGRANDE,internaciones,ingresos espontaneos,2021-07-01,44,76,44,76,120
VIACHA,internaciones,ingresos espontaneos,2021-07-01,36,132,36,132,168
VILA VILA,internaciones,ingresos espontaneos,2021-07-01,0,4,0,4,4
VILLA CHARCAS,internaciones,ingresos espontaneos,2021-07-01,0,15,0,15,15
VILLA MONTES,internaciones,ingresos espontaneos,2021-07-01,46,109,46,109,155
VILLA RIVERO,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
VILLA SERRANO,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
VILLA TUNARI,internaciones,ingresos espontaneos,2021-07-01,51,144,51,144,195
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2021-07-01,5,6,5,6,11
VILLAZON,internaciones,ingresos espontaneos,2021-07-01,46,115,46,115,161
VINTO,internaciones,ingresos espontaneos,2021-07-01,36,93,36,93,129
VITICHI,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2021-07-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2021-07-01,32,31,32,31,63
YACO,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
YACUIBA,internaciones,ingresos espontaneos,2021-07-01,141,281,141,281,422
YAMPARAEZ,internaciones,ingresos espontaneos,2021-07-01,0,6,0,6,6
YAPACANI,internaciones,ingresos espontaneos,2021-07-01,123,202,123,202,325
YOCALLA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
YOTALA,internaciones,ingresos espontaneos,2021-07-01,0,3,0,3,3
ZUDAÑEZ,internaciones,ingresos espontaneos,2021-07-01,3,8,3,8,11
ACACIO,internaciones,ingresos espontaneos,2021-08-01,1,2,1,2,3
ACHACACHI,internaciones,ingresos espontaneos,2021-08-01,11,54,11,54,65
ACHOCALLA,internaciones,ingresos espontaneos,2021-08-01,0,7,0,7,7
AIQUILE,internaciones,ingresos espontaneos,2021-08-01,24,51,24,51,75
ALALAY,internaciones,ingresos espontaneos,2021-08-01,0,1,0,1,1
ALCALA,internaciones,ingresos espontaneos,2021-08-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2021-08-01,0,8,0,8,8
ANCORAIMES,internaciones,ingresos espontaneos,2021-08-01,0,2,0,2,2
ANDAMARCA,internaciones,ingresos espontaneos,2021-08-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2021-08-01,9,11,9,11,20
APOLO,internaciones,ingresos espontaneos,2021-08-01,0,12,0,12,12
ARAMPAMPA,internaciones,ingresos espontaneos,2021-08-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2021-08-01,0,2,0,2,2
ARBIETO,internaciones,ingresos espontaneos,2021-08-01,0,7,0,7,7
