,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
SACABAMBA,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,1,0,1,0,1
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,1,1,1,1,2
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,1,3,1,3,4
SAN JOAQUIN,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,0,30,0,30,30
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,49,31,49,31,80
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,15,8,15,8,23
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,12,7,12,7,19
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,6,4,6,4,10
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,0,2,0,2,2
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,0,1,0,1,1
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,0,2,0,2,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,2,0,2,0,2
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,1,0,1,0,1
VINTO,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,5,4,5,4,9
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2021-10-01,3,0,3,0,3
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,1,1,1,2
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,2,0,2,0,2
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
CARAPARI,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,4,1,4,1,5
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,43,23,43,23,66
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,1,1,1,2
COROICO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
CUATRO CAÑADAS,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,21,17,21,17,38
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,2,1,2,3
HUARACAJE,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,19,16,19,16,35
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,3,1,3,1,4
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,3,0,3,0,3
MIZQUE,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,1,1,1,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,3,1,3,1,4
ORURO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,15,16,15,16,31
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,2,0,2,2
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,7,8,7,8,15
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,2,0,2,2
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,2,1,2,1,3
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,3,1,3,1,4
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
SACABA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,1,1,1,2
SAN JUAN DE YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
SAN PEDRO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,2,1,2,3
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,43,27,43,27,70
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,23,20,23,20,43
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,16,6,16,6,22
TIPUANI,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
TIQUIPAYA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,5,3,5,3,8
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,1,0,1,1
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,2,1,2,3
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,4,1,4,1,5
VILLA SERRANO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,1,1,1,2
VINTO,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,7,0,7,0,7
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2021-11-01,1,0,1,0,1
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,2,1,2,3
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,4,1,4,1,5
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,2,2,2,2,4
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,2,0,2,2
CARAPARI,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,0,0,0,0
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,6,1,6,1,7
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,39,45,39,45,84
CULPINA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,27,26,27,26,53
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,1,0,1,1
ENTRE RIOS CBBA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,9,2,9,2,11
IRUPANA (VILLA DE LANZA),internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,1,1,1,2
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,2,2,2,2,4
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,17,20,17,20,37
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,1,1,1,2
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,2,1,2,1,3
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,7,13,7,13,20
ORURO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,13,11,13,11,24
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,180,19,180,19,199
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,2,0,2,2
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,9,0,9,0,9
REYES,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,5,3,5,3,8
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,2,2,2,2,4
SAN JOAQUIN,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
SAN LUCAS,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,51,50,51,50,101
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,1,1,1,2
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,16,11,16,11,27
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,21,11,21,11,32
TOMINA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,7,5,7,5,12
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,1,0,1,1
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,1,0,1,0,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,2,1,2,1,3
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,5,6,5,6,11
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2021-12-01,0,4,0,4,4
