,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
YACUIBA,internaciones,egresos,2021-03-01,184,349,184,349,533
YAMPARAEZ,internaciones,egresos,2021-03-01,0,9,0,9,9
YANACACHI,internaciones,egresos,2021-03-01,1,2,1,2,3
YAPACANI,internaciones,egresos,2021-03-01,102,217,102,217,319
YOCALLA,internaciones,egresos,2021-03-01,0,1,0,1,1
YOTALA,internaciones,egresos,2021-03-01,0,9,0,9,9
YUNCHARA,internaciones,egresos,2021-03-01,0,1,0,1,1
ZUDAÑEZ,internaciones,egresos,2021-03-01,3,6,3,6,9
ACACIO,internaciones,egresos,2021-04-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2021-04-01,16,66,16,66,82
ACHOCALLA,internaciones,egresos,2021-04-01,0,2,0,2,2
AIQUILE,internaciones,egresos,2021-04-01,9,34,9,34,43
ALALAY,internaciones,egresos,2021-04-01,0,1,0,1,1
ALCALA,internaciones,egresos,2021-04-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2021-04-01,0,10,0,10,10
ANCORAIMES,internaciones,egresos,2021-04-01,1,0,1,0,1
ANDAMARCA,internaciones,egresos,2021-04-01,0,3,0,3,3
ANZALDO,internaciones,egresos,2021-04-01,10,13,10,13,23
APOLO,internaciones,egresos,2021-04-01,0,14,0,14,14
ARANI,internaciones,egresos,2021-04-01,0,3,0,3,3
ARBIETO,internaciones,egresos,2021-04-01,0,14,0,14,14
ARQUE,internaciones,egresos,2021-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2021-04-01,86,188,86,188,274
ATOCHA,internaciones,egresos,2021-04-01,35,62,35,62,97
AYATA,internaciones,egresos,2021-04-01,2,2,2,2,4
AYO AYO,internaciones,egresos,2021-04-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2021-04-01,11,42,11,42,53
AZURDUY,internaciones,egresos,2021-04-01,10,35,10,35,45
BATALLAS,internaciones,egresos,2021-04-01,0,4,0,4,4
BAURES,internaciones,egresos,2021-04-01,7,10,7,10,17
BERMEJO,internaciones,egresos,2021-04-01,79,132,79,132,211
BETANZOS,internaciones,egresos,2021-04-01,0,16,0,16,16
BOLIVAR,internaciones,egresos,2021-04-01,0,3,0,3,3
BOYUIBE,internaciones,egresos,2021-04-01,1,15,1,15,16
BUENA VISTA,internaciones,egresos,2021-04-01,5,13,5,13,18
CAIROMA,internaciones,egresos,2021-04-01,0,1,0,1,1
"CAIZA ""D""",internaciones,egresos,2021-04-01,0,2,0,2,2
CAJUATA,internaciones,egresos,2021-04-01,0,23,0,23,23
CALAMARCA,internaciones,egresos,2021-04-01,0,5,0,5,5
CAMARGO,internaciones,egresos,2021-04-01,34,49,34,49,83
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2021-04-01,1,0,1,0,1
CAMIRI,internaciones,egresos,2021-04-01,76,213,76,213,289
CAPINOTA,internaciones,egresos,2021-04-01,3,24,3,24,27
CAQUIAVIRI,internaciones,egresos,2021-04-01,1,1,1,1,2
CARACOLLO,internaciones,egresos,2021-04-01,0,23,0,23,23
CARANAVI,internaciones,egresos,2021-04-01,28,140,28,140,168
CARMEN RIVERO TORREZ,internaciones,egresos,2021-04-01,12,15,12,15,27
CHALLAPATA,internaciones,egresos,2021-04-01,28,62,28,62,90
CHAQUI,internaciones,egresos,2021-04-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2021-04-01,20,67,20,67,87
CHAYANTA,internaciones,egresos,2021-04-01,0,11,0,11,11
CHIMORE,internaciones,egresos,2021-04-01,4,25,4,25,29
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2021-04-01,25,44,25,44,69
CHUMA,internaciones,egresos,2021-04-01,2,3,2,3,5
CKOCHAS,internaciones,egresos,2021-04-01,0,6,0,6,6
CLIZA,internaciones,egresos,2021-04-01,5,35,5,35,40
COBIJA,internaciones,egresos,2021-04-01,289,420,289,420,709
COCAPATA,internaciones,egresos,2021-04-01,0,10,0,10,10
COCHABAMBA,internaciones,egresos,2021-04-01,2677,4394,2677,4394,7071
COLCAPIRHUA,internaciones,egresos,2021-04-01,51,106,51,106,157
"COLCHA ""K""",internaciones,egresos,2021-04-01,2,0,2,0,2
COLOMI,internaciones,egresos,2021-04-01,0,25,0,25,25
COLPA BELGICA,internaciones,egresos,2021-04-01,8,10,8,10,18
COLQUECHACA,internaciones,egresos,2021-04-01,0,19,0,19,19
COLQUENCHA,internaciones,egresos,2021-04-01,0,5,0,5,5
COLQUIRI,internaciones,egresos,2021-04-01,0,5,0,5,5
COMARAPA,internaciones,egresos,2021-04-01,6,46,6,46,52
CONCEPCION,internaciones,egresos,2021-04-01,9,81,9,81,90
COPACABANA,internaciones,egresos,2021-04-01,0,1,0,1,1
CORIPATA,internaciones,egresos,2021-04-01,1,16,1,16,17
CORO CORO,internaciones,egresos,2021-04-01,0,2,0,2,2
COROICO,internaciones,egresos,2021-04-01,23,78,23,78,101
COTAGAITA,internaciones,egresos,2021-04-01,3,10,3,10,13
COTOCA,internaciones,egresos,2021-04-01,95,259,95,259,354
CUATRO CAÑADAS,internaciones,egresos,2021-04-01,12,33,12,33,45
CUEVO,internaciones,egresos,2021-04-01,0,2,0,2,2
CULPINA,internaciones,egresos,2021-04-01,4,29,4,29,33
CURAHUARA DE CARANGAS,internaciones,egresos,2021-04-01,0,4,0,4,4
DESAGUADERO,internaciones,egresos,2021-04-01,0,4,0,4,4
EL ALTO,internaciones,egresos,2021-04-01,792,1985,792,1985,2777
EL PUENTE(STC),internaciones,egresos,2021-04-01,22,29,22,29,51
EL PUENTE(TJA),internaciones,egresos,2021-04-01,0,2,0,2,2
EL TORNO,internaciones,egresos,2021-04-01,32,122,32,122,154
ENTRE RIOS TRJ,internaciones,egresos,2021-04-01,8,20,8,20,28
ENTRE RIOS CBBA,internaciones,egresos,2021-04-01,6,81,6,81,87
ESCOMA,internaciones,egresos,2021-04-01,1,17,1,17,18
EUCALIPTUS,internaciones,egresos,2021-04-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2021-04-01,3,9,3,9,12
FERNANDEZ ALONSO,internaciones,egresos,2021-04-01,13,27,13,27,40
GENERAL SAAVEDRA,internaciones,egresos,2021-04-01,3,11,3,11,14
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2021-04-01,2,4,2,4,6
GUANAY,internaciones,egresos,2021-04-01,5,19,5,19,24
GUAQUI,internaciones,egresos,2021-04-01,0,6,0,6,6
GUAYARAMERIN,internaciones,egresos,2021-04-01,75,191,75,191,266
GUTIERREZ,internaciones,egresos,2021-04-01,14,19,14,19,33
HUACARETA,internaciones,egresos,2021-04-01,3,24,3,24,27
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2021-04-01,1,2,1,2,3
HUANUNI,internaciones,egresos,2021-04-01,81,90,81,90,171
HUARACAJE,internaciones,egresos,2021-04-01,7,10,7,10,17
HUARINA,internaciones,egresos,2021-04-01,0,1,0,1,1
HUMANATA,internaciones,egresos,2021-04-01,0,1,0,1,1
ICLA,internaciones,egresos,2021-04-01,9,18,9,18,27
INCAHUASI,internaciones,egresos,2021-04-01,0,6,0,6,6
INQUISIVI,internaciones,egresos,2021-04-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2021-04-01,8,22,8,22,30
IXIAMAS,internaciones,egresos,2021-04-01,10,19,10,19,29
JESUS DE MACHACA,internaciones,egresos,2021-04-01,0,1,0,1,1
LA ASUNTA,internaciones,egresos,2021-04-01,3,57,3,57,60
LA GUARDIA,internaciones,egresos,2021-04-01,52,120,52,120,172
LA PAZ,internaciones,egresos,2021-04-01,2239,3890,2239,3890,6129
LAGUNILLAS,internaciones,egresos,2021-04-01,2,6,2,6,8
LAJA,internaciones,egresos,2021-04-01,0,3,0,3,3
LAS CARRERAS,internaciones,egresos,2021-04-01,0,1,0,1,1
LICOMA PAMPA,internaciones,egresos,2021-04-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2021-04-01,90,153,90,153,243
LLICA,internaciones,egresos,2021-04-01,0,5,0,5,5
LURIBAY,internaciones,egresos,2021-04-01,0,2,0,2,2
MACHARETI,internaciones,egresos,2021-04-01,3,15,3,15,18
MAGDALENA,internaciones,egresos,2021-04-01,4,26,4,26,30
MAIRANA,internaciones,egresos,2021-04-01,4,30,4,30,34
MALLA,internaciones,egresos,2021-04-01,0,1,0,1,1
MAPIRI,internaciones,egresos,2021-04-01,3,24,3,24,27
MECAPACA,internaciones,egresos,2021-04-01,0,6,0,6,6
MINEROS,internaciones,egresos,2021-04-01,6,29,6,29,35
MIZQUE,internaciones,egresos,2021-04-01,11,43,11,43,54
MOCOMOCO,internaciones,egresos,2021-04-01,0,3,0,3,3
MOJOCOYA,internaciones,egresos,2021-04-01,0,3,0,3,3
MONTEAGUDO,internaciones,egresos,2021-04-01,47,107,47,107,154
MONTERO,internaciones,egresos,2021-04-01,487,1227,487,1227,1714
MOROCHATA,internaciones,egresos,2021-04-01,0,6,0,6,6
OCURI,internaciones,egresos,2021-04-01,0,12,0,12,12
OKINAWA,internaciones,egresos,2021-04-01,2,4,2,4,6
OMEREQUE,internaciones,egresos,2021-04-01,4,14,4,14,18
ORURO,internaciones,egresos,2021-04-01,762,1339,762,1339,2101
PADILLA,internaciones,egresos,2021-04-01,20,64,20,64,84
PAILON,internaciones,egresos,2021-04-01,46,79,46,79,125
PALCA,internaciones,egresos,2021-04-01,1,2,1,2,3
PALOS BLANCOS,internaciones,egresos,2021-04-01,7,27,7,27,34
PAMPA GRANDE,internaciones,egresos,2021-04-01,0,4,0,4,4
PAPEL PAMPA,internaciones,egresos,2021-04-01,0,4,0,4,4
PASORAPA,internaciones,egresos,2021-04-01,0,5,0,5,5
PATACAMAYA,internaciones,egresos,2021-04-01,1,39,1,39,40
POCOATA,internaciones,egresos,2021-04-01,0,6,0,6,6
POCONA,internaciones,egresos,2021-04-01,1,15,1,15,16
POJO (CBBA),internaciones,egresos,2021-04-01,2,14,2,14,16
POOPO,internaciones,egresos,2021-04-01,0,1,0,1,1
PORCO,internaciones,egresos,2021-04-01,0,9,0,9,9
POROMA,internaciones,egresos,2021-04-01,0,9,0,9,9
PORTACHUELO,internaciones,egresos,2021-04-01,43,63,43,63,106
POTOSI,internaciones,egresos,2021-04-01,520,1065,520,1065,1585
PRESTO,internaciones,egresos,2021-04-01,2,10,2,10,12
PUCARA,internaciones,egresos,2021-04-01,1,0,1,0,1
PUCARANI,internaciones,egresos,2021-04-01,6,14,6,14,20
PUERTO ACOSTA,internaciones,egresos,2021-04-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2021-04-01,7,4,7,4,11
PUERTO QUIJARRO,internaciones,egresos,2021-04-01,6,14,6,14,20
PUERTO RICO,internaciones,egresos,2021-04-01,6,19,6,19,25
PUERTO SILES,internaciones,egresos,2021-04-01,4,5,4,5,9
PUERTO SUAREZ,internaciones,egresos,2021-04-01,35,71,35,71,106
PUERTO VILLARROEL,internaciones,egresos,2021-04-01,87,294,87,294,381
PUNA,internaciones,egresos,2021-04-01,0,5,0,5,5
PUNATA,internaciones,egresos,2021-04-01,110,216,110,216,326
QUIABAYA,internaciones,egresos,2021-04-01,0,5,0,5,5
QUILLACOLLO,internaciones,egresos,2021-04-01,132,371,132,371,503
QUIME,internaciones,egresos,2021-04-01,0,2,0,2,2
RAQAYPAMPA(ETA),internaciones,egresos,2021-04-01,0,4,0,4,4
RAVELO,internaciones,egresos,2021-04-01,1,4,1,4,5
REYES,internaciones,egresos,2021-04-01,10,41,10,41,51
RIBERALTA,internaciones,egresos,2021-04-01,205,467,205,467,672
ROBORE,internaciones,egresos,2021-04-01,35,85,35,85,120
RURRENABAQUE,internaciones,egresos,2021-04-01,27,57,27,57,84
SACABA,internaciones,egresos,2021-04-01,165,424,165,424,589
SACABAMBA,internaciones,egresos,2021-04-01,6,6,6,6,12
SACACA,internaciones,egresos,2021-04-01,0,8,0,8,8
SAIPINA,internaciones,egresos,2021-04-01,0,13,0,13,13
SALINAS DE GARCI MENDOZA,internaciones,egresos,2021-04-01,1,11,1,11,12
SAMAIPATA,internaciones,egresos,2021-04-01,3,14,3,14,17
SAN ANTONIO DE LOMERIO,internaciones,egresos,2021-04-01,4,15,4,15,19
SAN BENITO,internaciones,egresos,2021-04-01,0,3,0,3,3
SAN BORJA,internaciones,egresos,2021-04-01,42,134,42,134,176
SAN BUENA VENTURA,internaciones,egresos,2021-04-01,20,50,20,50,70
SAN CARLOS,internaciones,egresos,2021-04-01,3,10,3,10,13
SAN IGNACIO,internaciones,egresos,2021-04-01,17,55,17,55,72
SAN IGNACIO DE VELASCO,internaciones,egresos,2021-04-01,85,245,85,245,330
SAN JAVIER(STC),internaciones,egresos,2021-04-01,9,36,9,36,45
SAN JOAQUIN,internaciones,egresos,2021-04-01,12,34,12,34,46
SAN JOSE DE CHIQUITOS,internaciones,egresos,2021-04-01,60,105,60,105,165
SAN JUAN DE YAPACANI,internaciones,egresos,2021-04-01,0,7,0,7,7
SAN JULIAN,internaciones,egresos,2021-04-01,63,87,63,87,150
SAN LORENZO(TJA),internaciones,egresos,2021-04-01,0,11,0,11,11
SAN LUCAS,internaciones,egresos,2021-04-01,16,39,16,39,55
SAN MATIAS,internaciones,egresos,2021-04-01,9,34,9,34,43
SAN MIGUEL DE VELASCO,internaciones,egresos,2021-04-01,8,27,8,27,35
SAN PEDRO,internaciones,egresos,2021-04-01,11,21,11,21,32
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2021-04-01,1,13,1,13,14
SAN PEDRO DE MACHA,internaciones,egresos,2021-04-01,0,7,0,7,7
SAN PEDRO DE TIQUINA,internaciones,egresos,2021-04-01,0,2,0,2,2
SAN RAFAEL,internaciones,egresos,2021-04-01,13,19,13,19,32
SAN RAMON BENI,internaciones,egresos,2021-04-01,4,26,4,26,30
SAN RAMON SCZ,internaciones,egresos,2021-04-01,15,32,15,32,47
SANTA ANA,internaciones,egresos,2021-04-01,31,69,31,69,100
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2021-04-01,3163,6373,3163,6373,9536
SANTA ROSA,internaciones,egresos,2021-04-01,14,25,14,25,39
SANTA ROSA DEL SARA,internaciones,egresos,2021-04-01,11,23,11,23,34
SANTIAGO DE HUATA,internaciones,egresos,2021-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2021-04-01,0,5,0,5,5
SAPAHAQUI,internaciones,egresos,2021-04-01,0,5,0,5,5
SHINAOTA,internaciones,egresos,2021-04-01,18,59,18,59,77
SICA SICA (VILLA AROMA),internaciones,egresos,2021-04-01,0,7,0,7,7
SIPE SIPE,internaciones,egresos,2021-04-01,0,46,0,46,46
SOPACHUY,internaciones,egresos,2021-04-01,4,14,4,14,18
SORATA,internaciones,egresos,2021-04-01,2,14,2,14,16
SUCRE,internaciones,egresos,2021-04-01,794,1516,794,1516,2310
TACACOMA,internaciones,egresos,2021-04-01,0,7,0,7,7
TACOPAYA,internaciones,egresos,2021-04-01,2,12,2,12,14
TAPACARI,internaciones,egresos,2021-04-01,0,2,0,2,2
TARABUCO,internaciones,egresos,2021-04-01,29,58,29,58,87
TARACO,internaciones,egresos,2021-04-01,0,2,0,2,2
TARATA,internaciones,egresos,2021-04-01,0,5,0,5,5
TARIJA,internaciones,egresos,2021-04-01,680,1010,680,1010,1690
TARVITA,internaciones,egresos,2021-04-01,3,25,3,25,28
TEOPONTE,internaciones,egresos,2021-04-01,0,8,0,8,8
TIAHUANACU,internaciones,egresos,2021-04-01,0,3,0,3,3
TINGUIPAYA,internaciones,egresos,2021-04-01,2,3,2,3,5
TIPUANI,internaciones,egresos,2021-04-01,2,2,2,2,4
TIQUIPAYA,internaciones,egresos,2021-04-01,23,142,23,142,165
TIRAQUE (CBBA),internaciones,egresos,2021-04-01,0,14,0,14,14
TOCO,internaciones,egresos,2021-04-01,0,3,0,3,3
TOLATA,internaciones,egresos,2021-04-01,0,4,0,4,4
TOMAVE,internaciones,egresos,2021-04-01,0,4,0,4,4
TOMINA,internaciones,egresos,2021-04-01,4,8,4,8,12
TORO TORO,internaciones,egresos,2021-04-01,0,5,0,5,5
TOTORA(CBBA),internaciones,egresos,2021-04-01,2,32,2,32,34
TOTORA(ORR),internaciones,egresos,2021-04-01,0,1,0,1,1
TRIGAL,internaciones,egresos,2021-04-01,0,1,0,1,1
TRINIDAD,internaciones,egresos,2021-04-01,380,791,380,791,1171
TUPIZA,internaciones,egresos,2021-04-01,87,147,87,147,234
UNCIA,internaciones,egresos,2021-04-01,1,7,1,7,8
URUBICHA,internaciones,egresos,2021-04-01,7,20,7,20,27
UYUNI,internaciones,egresos,2021-04-01,30,87,30,87,117
VACAS,internaciones,egresos,2021-04-01,0,3,0,3,3
VALLEGRANDE,internaciones,egresos,2021-04-01,35,90,35,90,125
VIACHA,internaciones,egresos,2021-04-01,28,160,28,160,188
VILA VILA,internaciones,egresos,2021-04-01,0,3,0,3,3
VILLA CHARCAS,internaciones,egresos,2021-04-01,0,11,0,11,11
VILLA MONTES,internaciones,egresos,2021-04-01,43,111,43,111,154
VILLA NUEVA (LOMA ALTA),internaciones,egresos,2021-04-01,0,3,0,3,3
VILLA RIVERO,internaciones,egresos,2021-04-01,1,6,1,6,7
VILLA SERRANO,internaciones,egresos,2021-04-01,0,6,0,6,6
VILLA TUNARI,internaciones,egresos,2021-04-01,80,237,80,237,317
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2021-04-01,5,7,5,7,12
VILLAZON,internaciones,egresos,2021-04-01,29,104,29,104,133
VINTO,internaciones,egresos,2021-04-01,17,100,17,100,117
VITICHI,internaciones,egresos,2021-04-01,0,2,0,2,2
WALDO BALLIVIAN,internaciones,egresos,2021-04-01,0,2,0,2,2
WARNES,internaciones,egresos,2021-04-01,55,163,55,163,218
YACO,internaciones,egresos,2021-04-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2021-04-01,224,336,224,336,560
YAMPARAEZ,internaciones,egresos,2021-04-01,0,7,0,7,7
YANACACHI,internaciones,egresos,2021-04-01,0,4,0,4,4
YAPACANI,internaciones,egresos,2021-04-01,109,250,109,250,359
YOCALLA,internaciones,egresos,2021-04-01,1,1,1,1,2
YOTALA,internaciones,egresos,2021-04-01,0,4,0,4,4
ZUDAÑEZ,internaciones,egresos,2021-04-01,2,12,2,12,14
ACACIO,internaciones,egresos,2021-05-01,0,3,0,3,3
ACHACACHI,internaciones,egresos,2021-05-01,5,65,5,65,70
ACHOCALLA,internaciones,egresos,2021-05-01,0,2,0,2,2
AIQUILE,internaciones,egresos,2021-05-01,13,32,13,32,45
ALCALA,internaciones,egresos,2021-05-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2021-05-01,0,7,0,7,7
ANCORAIMES,internaciones,egresos,2021-05-01,0,2,0,2,2
ANDAMARCA,internaciones,egresos,2021-05-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2021-05-01,7,13,7,13,20
APOLO,internaciones,egresos,2021-05-01,3,17,3,17,20
ARAMPAMPA,internaciones,egresos,2021-05-01,0,2,0,2,2
ARANI,internaciones,egresos,2021-05-01,0,3,0,3,3
ARBIETO,internaciones,egresos,2021-05-01,0,10,0,10,10
ARQUE,internaciones,egresos,2021-05-01,1,5,1,5,6
ASCENCION DE GUARAYOS,internaciones,egresos,2021-05-01,52,149,52,149,201
ATOCHA,internaciones,egresos,2021-05-01,9,17,9,17,26
AYATA,internaciones,egresos,2021-05-01,0,6,0,6,6
AYO AYO,internaciones,egresos,2021-05-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2021-05-01,11,34,11,34,45
AZURDUY,internaciones,egresos,2021-05-01,8,25,8,25,33
BAURES,internaciones,egresos,2021-05-01,6,20,6,20,26
BELLA FLOR,internaciones,egresos,2021-05-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2021-05-01,75,108,75,108,183
BETANZOS,internaciones,egresos,2021-05-01,0,17,0,17,17
BOYUIBE,internaciones,egresos,2021-05-01,3,7,3,7,10
BUENA VISTA,internaciones,egresos,2021-05-01,18,20,18,20,38
CABEZAS,internaciones,egresos,2021-05-01,2,6,2,6,8
CAIROMA,internaciones,egresos,2021-05-01,0,1,0,1,1
"CAIZA ""D""",internaciones,egresos,2021-05-01,1,1,1,1,2
CAJUATA,internaciones,egresos,2021-05-01,0,14,0,14,14
CALAMARCA,internaciones,egresos,2021-05-01,0,3,0,3,3
CAMARGO,internaciones,egresos,2021-05-01,18,30,18,30,48
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2021-05-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2021-05-01,89,232,89,232,321
CAPINOTA,internaciones,egresos,2021-05-01,6,26,6,26,32
CAQUIAVIRI,internaciones,egresos,2021-05-01,3,4,3,4,7
CARACOLLO,internaciones,egresos,2021-05-01,0,14,0,14,14
CARANAVI,internaciones,egresos,2021-05-01,36,186,36,186,222
CARAPARI,internaciones,egresos,2021-05-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,egresos,2021-05-01,6,19,6,19,25
CHALLAPATA,internaciones,egresos,2021-05-01,24,91,24,91,115
CHAQUI,internaciones,egresos,2021-05-01,0,6,0,6,6
CHARAGUA,internaciones,egresos,2021-05-01,39,49,39,49,88
CHAYANTA,internaciones,egresos,2021-05-01,0,7,0,7,7
CHIMORE,internaciones,egresos,2021-05-01,4,25,4,25,29
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2021-05-01,24,53,24,53,77
CHUMA,internaciones,egresos,2021-05-01,4,6,4,6,10
CKOCHAS,internaciones,egresos,2021-05-01,1,11,1,11,12
CLIZA,internaciones,egresos,2021-05-01,4,69,4,69,73
COBIJA,internaciones,egresos,2021-05-01,242,443,242,443,685
COCAPATA,internaciones,egresos,2021-05-01,0,13,0,13,13
COCHABAMBA,internaciones,egresos,2021-05-01,2847,4221,2847,4221,7068
COLCAPIRHUA,internaciones,egresos,2021-05-01,60,134,60,134,194
"COLCHA ""K""",internaciones,egresos,2021-05-01,3,0,3,0,3
COLLANA,internaciones,egresos,2021-05-01,0,1,0,1,1
COLOMI,internaciones,egresos,2021-05-01,0,17,0,17,17
COLPA BELGICA,internaciones,egresos,2021-05-01,5,10,5,10,15
COLQUECHACA,internaciones,egresos,2021-05-01,0,14,0,14,14
COLQUENCHA,internaciones,egresos,2021-05-01,0,15,0,15,15
COLQUIRI,internaciones,egresos,2021-05-01,0,9,0,9,9
COMARAPA,internaciones,egresos,2021-05-01,7,49,7,49,56
CONCEPCION,internaciones,egresos,2021-05-01,16,65,16,65,81
COPACABANA,internaciones,egresos,2021-05-01,0,3,0,3,3
CORIPATA,internaciones,egresos,2021-05-01,0,13,0,13,13
CORO CORO,internaciones,egresos,2021-05-01,0,2,0,2,2
COROICO,internaciones,egresos,2021-05-01,27,49,27,49,76
COTAGAITA,internaciones,egresos,2021-05-01,3,13,3,13,16
COTOCA,internaciones,egresos,2021-05-01,62,241,62,241,303
CUATRO CAÑADAS,internaciones,egresos,2021-05-01,17,27,17,27,44
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2021-05-01,0,2,0,2,2
CUEVO,internaciones,egresos,2021-05-01,2,3,2,3,5
CULPINA,internaciones,egresos,2021-05-01,3,18,3,18,21
CURAHUARA DE CARANGAS,internaciones,egresos,2021-05-01,0,2,0,2,2
DESAGUADERO,internaciones,egresos,2021-05-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2021-05-01,900,2225,900,2225,3125
EL PUENTE(STC),internaciones,egresos,2021-05-01,29,31,29,31,60
EL PUENTE(TJA),internaciones,egresos,2021-05-01,0,3,0,3,3
EL TORNO,internaciones,egresos,2021-05-01,33,131,33,131,164
EL VILLAR,internaciones,egresos,2021-05-01,1,5,1,5,6
ENTRE RIOS TRJ,internaciones,egresos,2021-05-01,7,13,7,13,20
ENTRE RIOS CBBA,internaciones,egresos,2021-05-01,9,53,9,53,62
ESCOMA,internaciones,egresos,2021-05-01,6,12,6,12,18
EUCALIPTUS,internaciones,egresos,2021-05-01,0,4,0,4,4
EXALTACION,internaciones,egresos,2021-05-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,egresos,2021-05-01,7,11,7,11,18
FILADELFIA,internaciones,egresos,2021-05-01,7,8,7,8,15
GENERAL SAAVEDRA,internaciones,egresos,2021-05-01,0,6,0,6,6
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2021-05-01,2,5,2,5,7
GUANAY,internaciones,egresos,2021-05-01,2,15,2,15,17
GUAQUI,internaciones,egresos,2021-05-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2021-05-01,75,191,75,191,266
GUTIERREZ,internaciones,egresos,2021-05-01,8,27,8,27,35
HUACARETA,internaciones,egresos,2021-05-01,3,18,3,18,21
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2021-05-01,0,3,0,3,3
HUANUNI,internaciones,egresos,2021-05-01,87,100,87,100,187
HUARACAJE,internaciones,egresos,2021-05-01,4,3,4,3,7
HUARINA,internaciones,egresos,2021-05-01,0,3,0,3,3
HUATAJATA,internaciones,egresos,2021-05-01,0,1,0,1,1
HUMANATA,internaciones,egresos,2021-05-01,0,1,0,1,1
ICHOCA,internaciones,egresos,2021-05-01,0,1,0,1,1
ICLA,internaciones,egresos,2021-05-01,3,12,3,12,15
INCAHUASI,internaciones,egresos,2021-05-01,0,7,0,7,7
INQUISIVI,internaciones,egresos,2021-05-01,0,12,0,12,12
IRUPANA (VILLA DE LANZA),internaciones,egresos,2021-05-01,7,27,7,27,34
IXIAMAS,internaciones,egresos,2021-05-01,6,16,6,16,22
JESUS DE MACHACA,internaciones,egresos,2021-05-01,0,4,0,4,4
LA ASUNTA,internaciones,egresos,2021-05-01,7,67,7,67,74
LA GUARDIA,internaciones,egresos,2021-05-01,86,114,86,114,200
LA PAZ,internaciones,egresos,2021-05-01,2327,3967,2327,3967,6294
LAGUNILLAS,internaciones,egresos,2021-05-01,4,8,4,8,12
LAJA,internaciones,egresos,2021-05-01,0,2,0,2,2
LAS CARRERAS,internaciones,egresos,2021-05-01,1,7,1,7,8
LICOMA PAMPA,internaciones,egresos,2021-05-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2021-05-01,110,196,110,196,306
LLICA,internaciones,egresos,2021-05-01,0,2,0,2,2
MACHACAMARCA,internaciones,egresos,2021-05-01,1,0,1,0,1
MACHARETI,internaciones,egresos,2021-05-01,6,11,6,11,17
MAGDALENA,internaciones,egresos,2021-05-01,24,35,24,35,59
MAIRANA,internaciones,egresos,2021-05-01,0,19,0,19,19
MAPIRI,internaciones,egresos,2021-05-01,0,33,0,33,33
MECAPACA,internaciones,egresos,2021-05-01,0,2,0,2,2
MINEROS,internaciones,egresos,2021-05-01,0,14,0,14,14
MIZQUE,internaciones,egresos,2021-05-01,12,52,12,52,64
MOCOMOCO,internaciones,egresos,2021-05-01,3,7,3,7,10
MOJOCOYA,internaciones,egresos,2021-05-01,1,6,1,6,7
MONTEAGUDO,internaciones,egresos,2021-05-01,63,103,63,103,166
MONTERO,internaciones,egresos,2021-05-01,346,584,346,584,930
MORO MORO,internaciones,egresos,2021-05-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2021-05-01,1,6,1,6,7
OCURI,internaciones,egresos,2021-05-01,1,9,1,9,10
OKINAWA,internaciones,egresos,2021-05-01,2,0,2,0,2
OMEREQUE,internaciones,egresos,2021-05-01,8,14,8,14,22
ORURO,internaciones,egresos,2021-05-01,832,1638,832,1638,2470
PADILLA,internaciones,egresos,2021-05-01,17,71,17,71,88
