municipality,group,variable,month,Viviendas Positivas,TOTAL
LURIBAY,chagas viviendas,viviendas positivas,2011-08-01,14,14
MAIRANA,chagas viviendas,viviendas positivas,2011-08-01,7,7
MIZQUE,chagas viviendas,viviendas positivas,2011-08-01,47,47
MOJOCOYA,chagas viviendas,viviendas positivas,2011-08-01,8,8
MONTEAGUDO,chagas viviendas,viviendas positivas,2011-08-01,4,4
MORO MORO,chagas viviendas,viviendas positivas,2011-08-01,22,22
OMEREQUE,chagas viviendas,viviendas positivas,2011-08-01,8,8
POCOATA,chagas viviendas,viviendas positivas,2011-08-01,2,2
POCONA,chagas viviendas,viviendas positivas,2011-08-01,1,1
POJO (CBBA),chagas viviendas,viviendas positivas,2011-08-01,10,10
PUNATA,chagas viviendas,viviendas positivas,2011-08-01,10,10
RAVELO,chagas viviendas,viviendas positivas,2011-08-01,12,12
SACABA,chagas viviendas,viviendas positivas,2011-08-01,10,10
SAIPINA,chagas viviendas,viviendas positivas,2011-08-01,7,7
SAN BENITO,chagas viviendas,viviendas positivas,2011-08-01,3,3
SAN LORENZO(TJA),chagas viviendas,viviendas positivas,2011-08-01,10,10
SAN LUCAS,chagas viviendas,viviendas positivas,2011-08-01,21,21
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas positivas,2011-08-01,0,0
SAPAHAQUI,chagas viviendas,viviendas positivas,2011-08-01,13,13
SICAYA,chagas viviendas,viviendas positivas,2011-08-01,3,3
SUCRE,chagas viviendas,viviendas positivas,2011-08-01,2,2
TAPACARI,chagas viviendas,viviendas positivas,2011-08-01,1,1
TARABUCO,chagas viviendas,viviendas positivas,2011-08-01,59,59
TARIJA,chagas viviendas,viviendas positivas,2011-08-01,5,5
TIQUIPAYA,chagas viviendas,viviendas positivas,2011-08-01,3,3
TOTORA(CBBA),chagas viviendas,viviendas positivas,2011-08-01,6,6
TUPIZA,chagas viviendas,viviendas positivas,2011-08-01,5,5
VALLEGRANDE,chagas viviendas,viviendas positivas,2011-08-01,12,12
VILLA RIVERO,chagas viviendas,viviendas positivas,2011-08-01,1,1
VILLA SERRANO,chagas viviendas,viviendas positivas,2011-08-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas positivas,2011-08-01,57,57
VITICHI,chagas viviendas,viviendas positivas,2011-08-01,5,5
WARNES,chagas viviendas,viviendas positivas,2011-08-01,1,1
ZUDAÑEZ,chagas viviendas,viviendas positivas,2011-08-01,20,20
AIQUILE,chagas viviendas,viviendas positivas,2011-09-01,9,9
ARANI,chagas viviendas,viviendas positivas,2011-09-01,10,10
ARBIETO,chagas viviendas,viviendas positivas,2011-09-01,16,16
ARQUE,chagas viviendas,viviendas positivas,2011-09-01,5,5
BETANZOS,chagas viviendas,viviendas positivas,2011-09-01,16,16
CABEZAS,chagas viviendas,viviendas positivas,2011-09-01,13,13
CAIROMA,chagas viviendas,viviendas positivas,2011-09-01,5,5
"CAIZA ""D""",chagas viviendas,viviendas positivas,2011-09-01,10,10
CAMARGO,chagas viviendas,viviendas positivas,2011-09-01,23,23
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas positivas,2011-09-01,2,2
CAPINOTA,chagas viviendas,viviendas positivas,2011-09-01,10,10
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas positivas,2011-09-01,10,10
CLIZA,chagas viviendas,viviendas positivas,2011-09-01,3,3
COCHABAMBA,chagas viviendas,viviendas positivas,2011-09-01,31,31
COLCAPIRHUA,chagas viviendas,viviendas positivas,2011-09-01,4,4
COMARAPA,chagas viviendas,viviendas positivas,2011-09-01,49,49
CUATRO CAÑADAS,chagas viviendas,viviendas positivas,2011-09-01,44,44
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas positivas,2011-09-01,4,4
CUEVO,chagas viviendas,viviendas positivas,2011-09-01,87,87
ENTRE RIOS TRJ,chagas viviendas,viviendas positivas,2011-09-01,18,18
HUACARETA,chagas viviendas,viviendas positivas,2011-09-01,2,2
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas positivas,2011-09-01,7,7
ICLA,chagas viviendas,viviendas positivas,2011-09-01,8,8
IRUPANA (VILLA DE LANZA),chagas viviendas,viviendas positivas,2011-09-01,3,3
LURIBAY,chagas viviendas,viviendas positivas,2011-09-01,10,10
MAIRANA,chagas viviendas,viviendas positivas,2011-09-01,1,1
MOJOCOYA,chagas viviendas,viviendas positivas,2011-09-01,8,8
MONTEAGUDO,chagas viviendas,viviendas positivas,2011-09-01,16,16
MORO MORO,chagas viviendas,viviendas positivas,2011-09-01,12,12
OMEREQUE,chagas viviendas,viviendas positivas,2011-09-01,1,1
PADCAYA,chagas viviendas,viviendas positivas,2011-09-01,2,2
PAMPA GRANDE,chagas viviendas,viviendas positivas,2011-09-01,11,11
PASORAPA,chagas viviendas,viviendas positivas,2011-09-01,17,17
POCOATA,chagas viviendas,viviendas positivas,2011-09-01,23,23
POJO (CBBA),chagas viviendas,viviendas positivas,2011-09-01,1,1
POROMA,chagas viviendas,viviendas positivas,2011-09-01,8,8
PRESTO,chagas viviendas,viviendas positivas,2011-09-01,4,4
PUCARA,chagas viviendas,viviendas positivas,2011-09-01,1,1
PUNA,chagas viviendas,viviendas positivas,2011-09-01,24,24
PUNATA,chagas viviendas,viviendas positivas,2011-09-01,3,3
QUIRUSILLAS,chagas viviendas,viviendas positivas,2011-09-01,1,1
SACABA,chagas viviendas,viviendas positivas,2011-09-01,8,8
SAN BENITO,chagas viviendas,viviendas positivas,2011-09-01,2,2
SAN LORENZO(TJA),chagas viviendas,viviendas positivas,2011-09-01,7,7
SAN PEDRO DE BUENA VISTA,chagas viviendas,viviendas positivas,2011-09-01,7,7
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas positivas,2011-09-01,0,0
SANTIVAÑES,chagas viviendas,viviendas positivas,2011-09-01,3,3
SICAYA,chagas viviendas,viviendas positivas,2011-09-01,3,3
TAPACARI,chagas viviendas,viviendas positivas,2011-09-01,3,3
TARABUCO,chagas viviendas,viviendas positivas,2011-09-01,15,15
TARATA,chagas viviendas,viviendas positivas,2011-09-01,5,5
TARIJA,chagas viviendas,viviendas positivas,2011-09-01,8,8
TOCO,chagas viviendas,viviendas positivas,2011-09-01,1,1
TOLATA,chagas viviendas,viviendas positivas,2011-09-01,1,1
TOTORA(CBBA),chagas viviendas,viviendas positivas,2011-09-01,4,4
TUPIZA,chagas viviendas,viviendas positivas,2011-09-01,2,2
URIONDO (A. CONCEPCION),chagas viviendas,viviendas positivas,2011-09-01,3,3
VILLA RIVERO,chagas viviendas,viviendas positivas,2011-09-01,5,5
VILLA SERRANO,chagas viviendas,viviendas positivas,2011-09-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas positivas,2011-09-01,22,22
VILLAZON,chagas viviendas,viviendas positivas,2011-09-01,6,6
VITICHI,chagas viviendas,viviendas positivas,2011-09-01,1,1
YACUIBA,chagas viviendas,viviendas positivas,2011-09-01,35,35
YANACACHI,chagas viviendas,viviendas positivas,2011-09-01,3,3
ZUDAÑEZ,chagas viviendas,viviendas positivas,2011-09-01,4,4
ACACIO,chagas viviendas,viviendas positivas,2011-10-01,4,4
AIQUILE,chagas viviendas,viviendas positivas,2011-10-01,16,16
ARBIETO,chagas viviendas,viviendas positivas,2011-10-01,14,14
ARQUE,chagas viviendas,viviendas positivas,2011-10-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas positivas,2011-10-01,6,6
AZURDUY,chagas viviendas,viviendas positivas,2011-10-01,7,7
CABEZAS,chagas viviendas,viviendas positivas,2011-10-01,56,56
CAMARGO,chagas viviendas,viviendas positivas,2011-10-01,4,4
CAPINOTA,chagas viviendas,viviendas positivas,2011-10-01,10,10
CHULUMANI (V. DE LA LIBERTAD),chagas viviendas,viviendas positivas,2011-10-01,1,1
CLIZA,chagas viviendas,viviendas positivas,2011-10-01,10,10
COLCAPIRHUA,chagas viviendas,viviendas positivas,2011-10-01,6,6
COMARAPA,chagas viviendas,viviendas positivas,2011-10-01,153,153
CORIPATA,chagas viviendas,viviendas positivas,2011-10-01,6,6
COTAGAITA,chagas viviendas,viviendas positivas,2011-10-01,7,7
CUEVO,chagas viviendas,viviendas positivas,2011-10-01,19,19
ENTRE RIOS TRJ,chagas viviendas,viviendas positivas,2011-10-01,5,5
GUTIERREZ,chagas viviendas,viviendas positivas,2011-10-01,93,93
HUACARETA,chagas viviendas,viviendas positivas,2011-10-01,85,85
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas positivas,2011-10-01,8,8
ICLA,chagas viviendas,viviendas positivas,2011-10-01,2,2
INCAHUASI,chagas viviendas,viviendas positivas,2011-10-01,6,6
LURIBAY,chagas viviendas,viviendas positivas,2011-10-01,18,18
MAIRANA,chagas viviendas,viviendas positivas,2011-10-01,10,10
MOJINETE,chagas viviendas,viviendas positivas,2011-10-01,1,1
MOJOCOYA,chagas viviendas,viviendas positivas,2011-10-01,9,9
MONTEAGUDO,chagas viviendas,viviendas positivas,2011-10-01,50,50
OMEREQUE,chagas viviendas,viviendas positivas,2011-10-01,1,1
PADCAYA,chagas viviendas,viviendas positivas,2011-10-01,3,3
PAMPA GRANDE,chagas viviendas,viviendas positivas,2011-10-01,1,1
PASORAPA,chagas viviendas,viviendas positivas,2011-10-01,14,14
POCOATA,chagas viviendas,viviendas positivas,2011-10-01,10,10
POROMA,chagas viviendas,viviendas positivas,2011-10-01,9,9
POSTRER VALLE,chagas viviendas,viviendas positivas,2011-10-01,1,1
PRESTO,chagas viviendas,viviendas positivas,2011-10-01,7,7
QUILLACOLLO,chagas viviendas,viviendas positivas,2011-10-01,1,1
RAVELO,chagas viviendas,viviendas positivas,2011-10-01,8,8
SACABA,chagas viviendas,viviendas positivas,2011-10-01,9,9
SACABAMBA,chagas viviendas,viviendas positivas,2011-10-01,1,1
SAIPINA,chagas viviendas,viviendas positivas,2011-10-01,3,3
SAN BENITO,chagas viviendas,viviendas positivas,2011-10-01,12,12
SAN LORENZO(TJA),chagas viviendas,viviendas positivas,2011-10-01,1,1
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas positivas,2011-10-01,0,0
SANTIVAÑES,chagas viviendas,viviendas positivas,2011-10-01,2,2
SICAYA,chagas viviendas,viviendas positivas,2011-10-01,6,6
TACOPAYA,chagas viviendas,viviendas positivas,2011-10-01,3,3
TAPACARI,chagas viviendas,viviendas positivas,2011-10-01,3,3
TIQUIPAYA,chagas viviendas,viviendas positivas,2011-10-01,2,2
TOLATA,chagas viviendas,viviendas positivas,2011-10-01,2,2
TOMAVE,chagas viviendas,viviendas positivas,2011-10-01,1,1
TORO TORO,chagas viviendas,viviendas positivas,2011-10-01,8,8
TOTORA(CBBA),chagas viviendas,viviendas positivas,2011-10-01,4,4
TUPIZA,chagas viviendas,viviendas positivas,2011-10-01,3,3
URIONDO (A. CONCEPCION),chagas viviendas,viviendas positivas,2011-10-01,1,1
VALLEGRANDE,chagas viviendas,viviendas positivas,2011-10-01,17,17
VILA VILA,chagas viviendas,viviendas positivas,2011-10-01,10,10
VILLA SERRANO,chagas viviendas,viviendas positivas,2011-10-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas positivas,2011-10-01,99,99
VILLAZON,chagas viviendas,viviendas positivas,2011-10-01,3,3
VINTO,chagas viviendas,viviendas positivas,2011-10-01,2,2
VITICHI,chagas viviendas,viviendas positivas,2011-10-01,5,5
YACUIBA,chagas viviendas,viviendas positivas,2011-10-01,9,9
YAMPARAEZ,chagas viviendas,viviendas positivas,2011-10-01,1,1
YANACACHI,chagas viviendas,viviendas positivas,2011-10-01,3,3
ZUDAÑEZ,chagas viviendas,viviendas positivas,2011-10-01,9,9
ACACIO,chagas viviendas,viviendas positivas,2011-11-01,12,12
ALCALA,chagas viviendas,viviendas positivas,2011-11-01,7,7
ANZALDO,chagas viviendas,viviendas positivas,2011-11-01,2,2
ARAMPAMPA,chagas viviendas,viviendas positivas,2011-11-01,6,6
ARBIETO,chagas viviendas,viviendas positivas,2011-11-01,2,2
ARQUE,chagas viviendas,viviendas positivas,2011-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas positivas,2011-11-01,8,8
BETANZOS,chagas viviendas,viviendas positivas,2011-11-01,16,16
CAJUATA,chagas viviendas,viviendas positivas,2011-11-01,2,2
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas positivas,2011-11-01,5,5
CAPINOTA,chagas viviendas,viviendas positivas,2011-11-01,1,1
CKOCHAS,chagas viviendas,viviendas positivas,2011-11-01,10,10
CLIZA,chagas viviendas,viviendas positivas,2011-11-01,6,6
COCHABAMBA,chagas viviendas,viviendas positivas,2011-11-01,60,60
COLCAPIRHUA,chagas viviendas,viviendas positivas,2011-11-01,1,1
COLQUECHACA,chagas viviendas,viviendas positivas,2011-11-01,88,88
COMARAPA,chagas viviendas,viviendas positivas,2011-11-01,41,41
CORIPATA,chagas viviendas,viviendas positivas,2011-11-01,10,10
COTAGAITA,chagas viviendas,viviendas positivas,2011-11-01,12,12
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas positivas,2011-11-01,3,3
EL VILLAR,chagas viviendas,viviendas positivas,2011-11-01,17,17
ENTRE RIOS TRJ,chagas viviendas,viviendas positivas,2011-11-01,8,8
GUTIERREZ,chagas viviendas,viviendas positivas,2011-11-01,45,45
HUACARETA,chagas viviendas,viviendas positivas,2011-11-01,15,15
HUACAYA (VILLA DE HUACAYA),chagas viviendas,viviendas positivas,2011-11-01,10,10
INCAHUASI,chagas viviendas,viviendas positivas,2011-11-01,2,2
LURIBAY,chagas viviendas,viviendas positivas,2011-11-01,7,7
MAIRANA,chagas viviendas,viviendas positivas,2011-11-01,6,6
MOROCHATA,chagas viviendas,viviendas positivas,2011-11-01,1,1
PADCAYA,chagas viviendas,viviendas positivas,2011-11-01,7,7
PASORAPA,chagas viviendas,viviendas positivas,2011-11-01,5,5
POCOATA,chagas viviendas,viviendas positivas,2011-11-01,10,10
POCONA,chagas viviendas,viviendas positivas,2011-11-01,2,2
POJO (CBBA),chagas viviendas,viviendas positivas,2011-11-01,1,1
POROMA,chagas viviendas,viviendas positivas,2011-11-01,5,5
PRESTO,chagas viviendas,viviendas positivas,2011-11-01,43,43
QUILLACOLLO,chagas viviendas,viviendas positivas,2011-11-01,47,47
RAVELO,chagas viviendas,viviendas positivas,2011-11-01,11,11
SACABA,chagas viviendas,viviendas positivas,2011-11-01,9,9
SACABAMBA,chagas viviendas,viviendas positivas,2011-11-01,1,1
SAN BENITO,chagas viviendas,viviendas positivas,2011-11-01,7,7
SAN LORENZO(TJA),chagas viviendas,viviendas positivas,2011-11-01,9,9
SAN LUCAS,chagas viviendas,viviendas positivas,2011-11-01,6,6
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas positivas,2011-11-01,0,0
SICAYA,chagas viviendas,viviendas positivas,2011-11-01,2,2
TACOPAYA,chagas viviendas,viviendas positivas,2011-11-01,1,1
TAPACARI,chagas viviendas,viviendas positivas,2011-11-01,4,4
TARABUCO,chagas viviendas,viviendas positivas,2011-11-01,9,9
TARATA,chagas viviendas,viviendas positivas,2011-11-01,3,3
TIQUIPAYA,chagas viviendas,viviendas positivas,2011-11-01,1,1
TOMAVE,chagas viviendas,viviendas positivas,2011-11-01,5,5
TOMINA,chagas viviendas,viviendas positivas,2011-11-01,2,2
TOTORA(CBBA),chagas viviendas,viviendas positivas,2011-11-01,4,4
URIONDO (A. CONCEPCION),chagas viviendas,viviendas positivas,2011-11-01,2,2
VALLEGRANDE,chagas viviendas,viviendas positivas,2011-11-01,19,19
VILLA SERRANO,chagas viviendas,viviendas positivas,2011-11-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),chagas viviendas,viviendas positivas,2011-11-01,1,1
VINTO,chagas viviendas,viviendas positivas,2011-11-01,1,1
VITICHI,chagas viviendas,viviendas positivas,2011-11-01,1,1
WARNES,chagas viviendas,viviendas positivas,2011-11-01,7,7
YAMPARAEZ,chagas viviendas,viviendas positivas,2011-11-01,21,21
ZUDAÑEZ,chagas viviendas,viviendas positivas,2011-11-01,4,4
ALCALA,chagas viviendas,viviendas positivas,2011-12-01,5,5
ARAMPAMPA,chagas viviendas,viviendas positivas,2011-12-01,7,7
ARANI,chagas viviendas,viviendas positivas,2011-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas positivas,2011-12-01,6,6
AZURDUY,chagas viviendas,viviendas positivas,2011-12-01,2,2
CAJUATA,chagas viviendas,viviendas positivas,2011-12-01,1,1
CKOCHAS,chagas viviendas,viviendas positivas,2011-12-01,24,24
CLIZA,chagas viviendas,viviendas positivas,2011-12-01,9,9
COCHABAMBA,chagas viviendas,viviendas positivas,2011-12-01,8,8
COLCAPIRHUA,chagas viviendas,viviendas positivas,2011-12-01,3,3
CORIPATA,chagas viviendas,viviendas positivas,2011-12-01,3,3
COTAGAITA,chagas viviendas,viviendas positivas,2011-12-01,13,13
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas positivas,2011-12-01,3,3
EL VILLAR,chagas viviendas,viviendas positivas,2011-12-01,6,6
ENTRE RIOS TRJ,chagas viviendas,viviendas positivas,2011-12-01,3,3
LAGUNILLAS,chagas viviendas,viviendas positivas,2011-12-01,3,3
LAS CARRERAS,chagas viviendas,viviendas positivas,2011-12-01,2,2
LICOMA PAMPA,chagas viviendas,viviendas positivas,2011-12-01,2,2
MIZQUE,chagas viviendas,viviendas positivas,2011-12-01,40,40
MOJOCOYA,chagas viviendas,viviendas positivas,2011-12-01,2,2
MONTEAGUDO,chagas viviendas,viviendas positivas,2011-12-01,25,25
PADCAYA,chagas viviendas,viviendas positivas,2011-12-01,1,1
PAMPA GRANDE,chagas viviendas,viviendas positivas,2011-12-01,14,14
POCOATA,chagas viviendas,viviendas positivas,2011-12-01,5,5
POCONA,chagas viviendas,viviendas positivas,2011-12-01,1,1
POJO (CBBA),chagas viviendas,viviendas positivas,2011-12-01,4,4
PUNA,chagas viviendas,viviendas positivas,2011-12-01,11,11
SACABA,chagas viviendas,viviendas positivas,2011-12-01,2,2
SACABAMBA,chagas viviendas,viviendas positivas,2011-12-01,2,2
SAIPINA,chagas viviendas,viviendas positivas,2011-12-01,1,1
SAN BENITO,chagas viviendas,viviendas positivas,2011-12-01,5,5
SAN LUCAS,chagas viviendas,viviendas positivas,2011-12-01,44,44
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas positivas,2011-12-01,0,0
SANTIVAÑES,chagas viviendas,viviendas positivas,2011-12-01,1,1
SICAYA,chagas viviendas,viviendas positivas,2011-12-01,3,3
SIPE SIPE,chagas viviendas,viviendas positivas,2011-12-01,1,1
TAPACARI,chagas viviendas,viviendas positivas,2011-12-01,1,1
TARABUCO,chagas viviendas,viviendas positivas,2011-12-01,10,10
TOMAVE,chagas viviendas,viviendas positivas,2011-12-01,4,4
TOTORA(CBBA),chagas viviendas,viviendas positivas,2011-12-01,3,3
URIONDO (A. CONCEPCION),chagas viviendas,viviendas positivas,2011-12-01,1,1
VALLEGRANDE,chagas viviendas,viviendas positivas,2011-12-01,1,1
VILLA CHARCAS,chagas viviendas,viviendas positivas,2011-12-01,8,8
VILLAZON,chagas viviendas,viviendas positivas,2011-12-01,3,3
VITICHI,chagas viviendas,viviendas positivas,2011-12-01,2,2
WARNES,chagas viviendas,viviendas positivas,2011-12-01,2,2
YACUIBA,chagas viviendas,viviendas positivas,2011-12-01,6,6
