municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,14,14
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,39,39
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,26,26
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,18,18
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,16,16
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,22,22
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
SAN PEDRO DE QUEMES,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,26,26
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2002,2002
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,25,25
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
SENA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,29,29
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,26,26
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,31,31
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,12,12
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,18,18
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,273,273
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,13,13
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
TAHUA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,34,34
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,22,22
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,5,5
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,171,171
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,21,21
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,19,19
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,5,5
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,94,94
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,23,23
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,5,5
TRIGAL,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,228,228
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,22,22
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,14,14
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,13,13
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,23,23
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,19,19
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,54,54
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,22,22
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,48,48
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,17,17
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,117,117
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,14,14
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,45,45
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,33,33
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,34,34
YACO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,86,86
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,70,70
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,47,47
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,27,27
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,21,21
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,24,24
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,48,48
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,16,16
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,38,38
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,17,17
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,16,16
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
BELLA FLOR,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,44,44
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,37,37
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,23,23
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,6,6
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,14,14
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,38,38
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,29,29
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,26,26
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,38,38
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,11,11
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,59,59
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,14,14
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,28,28
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,17,17
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,23,23
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,66,66
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,16,16
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,605,605
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,51,51
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,22,22
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,46,46
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,18,18
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,22,22
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,6,6
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,14,14
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,19,19
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,57,57
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,19,19
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,23,23
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,633,633
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,11,11
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,15,15
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,33,33
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,28,28
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,24,24
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,21,21
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,32,32
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,20,20
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,18,18
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,6,6
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,11,11
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,17,17
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,52,52
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1120,1120
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,17,17
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,35,35
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,17,17
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,19,19
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,11,11
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,30,30
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,25,25
MOJINETE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,36,36
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,87,87
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,30,30
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,563,563
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,19,19
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,28,28
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,25,25
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,36,36
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,18,18
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,11,11
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,30,30
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,25,25
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,266,266
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,37,37
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,26,26
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,26,26
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,31,31
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,46,46
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,22,22
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,29,29
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,48,48
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,18,18
REYES,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,28,28
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,67,67
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,16,16
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,227,227
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,23,23
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,14,14
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,78,78
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,20,20
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,50,50
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,29,29
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,22,22
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,33,33
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,14,14
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,39,39
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,18,18
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
SAN PEDRO(PND),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,1,1
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,21,21
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2807,2807
